Iteration	Posterior	Likelihood	Prior	alpha_song	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates[15]	branch_rates[16]	branch_rates_mean	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	er[7]	er[8]	er[9]	er[10]	er[11]	er[12]	er[13]	er[14]	er[15]	extinction_rate	origin_time	rates_song[1]	rates_song[2]	rates_song[3]	rates_song[4]	sf[1]	sf[2]	sf[3]	sf[4]	sf[5]	sf[6]	speciation_rate	turnover
33900	-234.7567	-255.4311	20.67431	0.8789688	0.0253196	0.00385449	0.0376784	0.0103295	0.0966876	0.161448	0.0143888	0.124784	0.070569	0.0120595	0.0400771	0.0295091	0.00700919	0.0572064	0.149434	0.025805	0.06170881	0.04393378	0.0860277	0.0288096	0.0134935	0.0583798	0.0970065	0.0843963	0.0164832	0.0822383	0.0452412	0.0381106	0.0858781	0.0112633	0.144064	0.19377	0.0148379	0.003626189	38.69622	0.112219	0.437086	0.976645	2.47405	0.196712	0.237276	0.144912	0.123549	0.208488	0.0890627	0.04755997	0.07624455
34000	-220.7581	-251.8165	31.05843	2.788223	0.00146084	0.000935248	0.0102713	0.0282019	0.00403204	0.0478413	0.0483378	0.00669497	0.0059009	0.00568727	0.012957	0.010243	0.000549077	0.00606982	0.0203581	0.0158951	0.01269629	0.01039463	0.0420489	0.0968328	0.0296135	0.0271359	0.0475582	0.0874179	0.0235534	0.0857875	0.0656762	0.0931068	0.0370118	0.0338989	0.230274	0.0772488	0.0228352	0.01204621	148.7492	0.372185	0.719085	1.08125	1.82748	0.209343	0.318498	0.104159	0.109029	0.150736	0.108235	0.02244084	0.5367987
34100	-237.128	-247.039	9.91096	2.279729	0.0110692	0.0328744	0.0169293	0.0778165	0.0725041	0.00491126	0.0889569	0.218402	0.113037	0.0797986	0.131712	0.175308	0.296119	0.0947566	0.0650997	0.262935	0.09238059	0.07481008	0.0551524	0.13499	0.255765	0.040622	0.0009572	0.0095007	0.00992365	0.0252532	0.113604	0.0167544	0.0810629	0.0244235	0.169756	0.0335188	0.028716	0.1113007	19.59231	0.324526	0.681805	1.07564	1.91803	0.267108	0.260206	0.0902358	0.0518334	0.178029	0.152588	0.1861108	0.5980346
34200	-229.9268	-249.2202	19.29344	0.7883164	0.0309466	0.111194	0.00522702	0.0915024	0.0483565	0.0587817	0.108704	0.095271	0.0112605	0.0373401	0.07872	0.00164033	0.0241901	0.09713	0.000504583	0.000807978	0.06437195	0.02795493	0.0663314	0.0330496	0.402404	0.0934288	0.0631866	0.0171255	0.0231022	0.0383525	0.0142781	0.0186551	0.0380527	0.0734661	0.0297288	0.0634983	0.0253402	0.03902478	47.85949	0.0930702	0.402387	0.953664	2.55088	0.257106	0.230902	0.185976	0.0857079	0.123029	0.117278	0.06697971	0.5826358
34300	-249.1095	-256.8517	7.742193	3.026422	0.0249669	0.0926023	0.0319592	0.194408	0.119722	0.13353	0.209314	0.0358497	0.015519	0.014028	0.0704171	0.106461	0.0680563	0.15183	0.0819361	0.161583	0.07013226	0.01947565	0.0315064	0.052332	0.0843488	0.0838422	0.0529417	0.0753921	0.0296975	0.104693	0.0384461	0.0783041	0.00464138	0.0650157	0.0404713	0.195187	0.0631803	0.01743421	63.52343	0.391296	0.73298	1.08264	1.79308	0.285474	0.275806	0.125123	0.0575822	0.157144	0.0988701	0.03690986	0.4723456
34400	-235.2812	-248.895	13.61384	2.250604	0.00825921	0.063496	0.185727	0.195448	0.142788	0.0758145	0.111858	0.103094	0.0110855	0.0658307	0.0144515	0.0862528	0.209778	0.0183383	0.021434	0.0267805	0.1084407	0.0345453	0.0207918	0.0533986	0.0199019	0.00147795	0.00173302	0.0110453	0.0210451	0.137004	0.0643785	0.265791	0.0214332	0.00744908	0.116947	0.115006	0.142597	0.009681562	29.14882	0.32146	0.679265	1.07516	1.92412	0.301807	0.253382	0.0791266	0.126682	0.137996	0.101008	0.04422686	0.2189068
34500	-262.5246	-259.9595	-2.565068	1.000144	0.320633	0.513592	0.215306	1.53178	0.0724735	0.0278937	0.545398	0.0948699	0.0374453	0.807761	0.216693	0.0940846	0.0912616	0.0750038	0.501683	0.0998915	0.2700234	0.09245676	0.00264003	0.115909	0.131342	0.055365	0.0654119	0.107041	0.0341963	0.0176278	0.0853493	0.0345819	0.0586561	0.0134648	0.196891	0.026993	0.0545305	0.008812908	11.66392	0.136983	0.476795	1.00002	2.3862	0.254627	0.288871	0.0929755	0.064334	0.221162	0.078031	0.1012697	0.08702417
34600	-241.1131	-246.6304	5.517274	2.27982	0.0112321	0.0406246	0.0983411	0.0659719	0.0317948	0.529937	0.0992592	0.280194	0.01716	0.113893	0.0389134	0.0430121	0.0145898	0.0469782	0.078314	0.438572	0.09714427	0.01100015	0.0583217	0.248165	0.0739547	0.100741	0.0396207	0.010385	0.0130564	0.00581617	0.0946894	0.00993319	0.109034	0.0417324	0.125097	0.0535641	0.0158888	0.0361493	76.22781	0.324536	0.681813	1.07564	1.91801	0.190101	0.304196	0.0996486	0.117151	0.163284	0.125619	0.04714946	0.7666961
34700	-236.1477	-242.839	6.691253	1.684393	0.0835564	0.0767153	0.122168	0.0394504	0.0259147	0.122494	0.00173403	0.326862	0.0060116	0.0704162	0.00307521	0.0772037	0.141379	0.109317	0.0367026	0.379535	0.1188879	0.01235399	0.0593135	0.0421753	0.188607	0.0788621	0.0483229	0.000795823	0.00599977	0.0171422	0.00363129	0.0247206	0.0248867	0.208267	0.192695	0.102346	0.00223526	0.05567402	53.95311	0.252454	0.616624	1.05964	2.07128	0.260065	0.1462	0.137223	0.123327	0.189873	0.143312	0.06802801	0.8183985
34800	-245.4096	-248.2611	2.851563	1.98456	0.228727	0.0909797	0.00105605	0.224003	0.46216	0.107347	0.124904	0.0455409	0.351046	0.428879	0.607363	0.568949	0.0216574	0.123667	0.161274	0.012411	0.2314844	0.07409643	0.0128767	0.155239	0.210197	0.037779	0.000865868	0.0142536	0.182524	0.00354436	0.0231402	0.0793252	0.000912444	0.0349555	0.226767	0.0058209	0.0117988	0.03147999	10.95889	0.291425	0.653362	1.0696	1.98562	0.141141	0.283492	0.133547	0.0901626	0.123868	0.227789	0.1055764	0.2981725
34900	-231.9996	-249.5652	17.56557	2.324946	0.0227612	0.0517838	0.0124797	0.0956955	0.0264902	0.0294913	0.185894	0.209195	0.0186611	0.0408814	0.0370143	0.0233716	0.0675083	0.122205	0.116171	0.0546711	0.08308196	0.05013237	0.0464148	0.0870945	0.052595	0.0611053	0.015784	0.146142	0.0012568	0.00116138	0.0695576	0.0852718	0.0115736	0.0708819	0.167455	0.120055	0.0636526	0.001160726	27.23837	0.329206	0.685647	1.07634	1.90881	0.26309	0.140958	0.100118	0.158415	0.220503	0.116916	0.05129309	0.02262928
35000	-234.1034	-248.1259	14.02252	2.278324	0.00951127	0.0323888	0.02942	0.0970052	0.0826741	0.0491631	0.0565732	0.195797	0.0865524	0.0786729	0.105235	0.0427206	0.0904372	0.14118	0.154928	0.0307659	0.05667017	0.03670151	0.0974093	0.0550128	0.111028	0.0142992	0.00269255	0.000190922	0.0880279	0.000337148	0.0934537	0.0972237	0.0127148	0.0964914	0.29443	0.0358196	0.000868548	0.02040823	49.61473	0.324379	0.681684	1.07562	1.91832	0.23383	0.211665	0.115457	0.0931467	0.151309	0.194593	0.05710974	0.3573511
35100	-244.3051	-245.4167	1.111609	3.240507	0.177497	0.0695272	0.332195	0.379961	0.550024	0.34084	0.0208601	0.0809427	0.0901703	0.0757676	0.24901	0.0339933	0.0643653	0.347339	0.766642	0.0411047	0.2353908	0.1052238	0.0725513	0.0168622	0.0305516	0.0186987	0.0101085	0.0755672	0.0179037	0.0121262	0.0569568	0.0842097	0.274401	0.015343	0.238799	0.0755785	0.000342547	0.07667745	15.95163	0.407053	0.744031	1.08347	1.76545	0.221911	0.227985	0.117895	0.103267	0.190394	0.138548	0.1819012	0.4215334
35200	-233.6969	-248.9001	15.20318	5.708968	0.0868748	0.0463466	0.0158505	0.0341851	0.002641	0.133175	0.0286059	0.087449	0.0077771	0.174649	0.0602015	0.171493	0.103656	0.10464	0.216975	0.104702	0.08839918	0.05761511	0.0247353	0.106713	0.0860543	0.0607182	0.0428586	0.0552362	0.133711	0.00539102	0.0523657	0.0622692	0.137049	0.0219371	0.157675	0.015946	0.0373402	0.05112259	12.70461	0.529101	0.819183	1.0819	1.56982	0.283175	0.196596	0.120302	0.0898242	0.0681795	0.241923	0.1087377	0.470146
35300	-247.3283	-246.0595	-1.268795	2.018602	0.00441792	0.0101297	0.0266885	0.246917	0.073539	0.22327	0.231645	0.413946	0.138608	0.00891726	0.184328	0.17285	0.0222164	0.536957	0.0203789	0.314925	0.1303804	0.1206165	0.0150786	0.041532	0.0641243	0.000564425	0.0356111	0.0381941	0.00391365	0.0300369	0.0924448	0.0279919	0.171709	0.0527973	0.359925	0.0420049	0.0240716	0.09431854	19.45101	0.295485	0.656977	1.07045	1.97709	0.22221	0.211642	0.163351	0.121608	0.154043	0.127145	0.214935	0.4388235
35400	-238.0622	-244.4895	6.427313	0.783347	0.101332	0.0583481	0.0960847	0.124028	0.147928	0.875299	0.139047	0.251405	0.0191369	0.157113	0.0145242	0.296919	0.0241311	0.143175	0.348305	0.412094	0.1530532	0.1105747	0.0173427	0.0391824	0.0598043	0.0186089	0.0110577	0.0415911	0.0178034	0.0448289	0.0215535	0.258469	0.0029714	0.00320765	0.180996	0.0709189	0.211664	0.01282365	9.256424	0.0920105	0.400342	0.952232	2.55542	0.222733	0.206632	0.152393	0.0785748	0.168737	0.17093	0.1233984	0.1039207
35500	-216.6001	-245.3652	28.76509	1.952254	0.0229544	0.0167621	0.0536944	0.0193373	0.00609037	0.0735138	0.0742879	0.0515794	0.0053335	0.0358817	0.0114578	0.0186399	0.0287996	0.00097772	0.0179816	0.0423754	0.03477903	0.01178669	0.0115336	0.171171	0.112248	0.0106439	0.00841827	0.0499427	0.00437962	0.0181402	0.031756	0.151503	0.111654	0.0245066	0.144418	0.116659	0.0330266	0.01303031	42.51495	0.287508	0.649838	1.06875	1.99391	0.22493	0.311099	0.0905703	0.0803912	0.110997	0.182012	0.024817	0.5250557
35600	-231.9278	-245.0495	13.12171	1.502604	0.306636	0.0472181	0.493468	0.127454	0.149029	0.127736	0.128878	0.193577	0.0416705	0.0213999	0.0309813	0.163719	0.278665	0.01646	0.0997978	0.0153659	0.1059347	0.1234233	0.0589502	0.125719	0.0420704	0.0587008	0.00178155	0.096788	0.0291332	0.0305751	0.0311483	0.190402	0.023225	0.0336466	0.190329	0.0735012	0.0140298	0.03743013	11.26264	0.225725	0.588989	1.05057	2.13471	0.239591	0.176984	0.078899	0.13085	0.13851	0.235167	0.1608534	0.2326971
35700	-232.6734	-246.4347	13.7613	3.102165	0.0335959	0.00824276	0.0375893	0.106063	0.0227963	0.366251	0.039304	0.131641	0.0103855	0.113255	0.316581	0.21446	0.0114517	0.0563358	0.0478957	0.0109002	0.09619928	0.04267678	0.0560194	0.0635928	0.267916	0.0450526	0.00632501	0.0164509	0.064499	0.0414845	0.0516701	0.0251759	0.0571257	0.0667206	0.0740831	0.135615	0.0282694	0.02608346	25.47259	0.397014	0.737032	1.08298	1.78298	0.214002	0.193854	0.14123	0.0485448	0.179987	0.222382	0.06876024	0.3793393
35800	-236.4777	-246.792	10.31428	0.9281096	0.191559	0.0458548	0.158613	0.130349	0.145531	0.0205025	0.137445	0.116273	0.0267934	0.0829907	0.235557	0.00258316	0.0411593	0.102666	0.0115949	0.000121465	0.06646673	0.007844728	0.019227	0.291367	0.125183	0.0399406	0.0167809	0.00439234	0.0256965	0.0260703	0.0759278	0.152911	0.0528417	0.00545217	0.132991	0.00626614	0.024953	0.007817946	33.50058	0.122396	0.454023	0.986986	2.4366	0.230086	0.339848	0.0857535	0.0687149	0.138758	0.13684	0.01566267	0.499145
35900	-216.2	-248.4094	32.20941	3.025569	0.0138366	0.0160525	0.0586552	0.00308403	0.00710011	0.0535618	0.0265534	0.0369415	0.00912917	0.00756708	0.0153561	0.00410095	0.0459125	0.0562425	0.00490688	0.00836869	0.02178699	0.0235309	0.025124	0.0941294	0.027875	0.025173	0.00342729	0.317986	0.072749	0.0342332	0.0248025	0.00342797	0.00634811	0.0826753	0.106265	0.164111	0.0116722	0.002176016	39.14748	0.39123	0.732934	1.08264	1.7932	0.256352	0.245982	0.070373	0.107656	0.207071	0.112567	0.02570691	0.08464711
36000	-248.3977	-250.0177	1.620009	1.298079	0.240335	0.306655	0.219888	0.259858	0.00309163	0.307284	0.455848	0.663379	0.0228201	0.325311	0.207152	0.0818511	0.0825613	0.238604	0.153163	0.159837	0.3163854	0.06412104	0.0205291	0.0792995	0.114583	0.00428222	0.0168863	0.0133033	0.0103215	0.0810383	0.00376472	0.0011056	0.00733278	0.0561067	0.304898	0.150787	0.135762	0.008903299	11.86353	0.192379	0.55109	1.03598	2.22055	0.252845	0.223403	0.174128	0.0809868	0.114969	0.153668	0.07302434	0.1219224
36100	-244.7001	-250.3261	5.62601	1.281548	0.116948	0.0299177	0.0472183	0.0432269	0.354916	0.483041	0.0617303	0.056559	0.0234938	0.351629	0.13926	0.120597	0.0302344	0.240197	0.210333	0.330229	0.1378953	0.05944163	0.0115155	0.0342665	0.0183381	0.00422703	0.04247	0.094428	0.0670256	0.0185633	0.0314478	0.066401	0.0465683	0.271388	0.171184	0.0517149	0.0704628	0.09580991	15.16263	0.189521	0.547637	1.03453	2.22832	0.199053	0.236351	0.155071	0.0732155	0.186825	0.149485	0.1552515	0.617127
36200	-231.4384	-248.4678	17.0294	1.908749	0.233435	0.0291057	0.0207412	0.10868	0.131189	0.204212	0.0815573	0.101298	0.00648066	0.0158466	0.0092371	0.203598	0.103795	0.173823	0.112428	0.010723	0.09143476	0.1079966	0.0805608	0.1552	0.0396403	0.0455399	0.00972988	0.0721162	0.00825025	0.113875	0.00717275	0.0641256	0.0684275	0.0168066	0.229355	0.0505853	0.0386152	0.0654553	11.40604	0.282133	0.644946	1.06753	2.00539	0.225016	0.224804	0.0780445	0.0618594	0.110137	0.30014	0.1734519	0.3773687
36300	-223.1933	-246.4713	23.27804	3.288185	0.00594488	0.0178649	0.0287989	0.071755	0.101231	0.0673071	0.0441094	0.0881509	0.00214446	0.0281962	0.032862	0.0338902	0.0547545	0.0878382	0.0601675	0.0273329	0.03792566	0.06167678	0.0298907	0.257382	0.066523	0.0152833	0.00833988	0.100308	0.040574	0.105632	0.0543554	0.0513562	0.0272265	0.0661226	0.00580001	0.106923	0.0642841	0.001706142	29.90209	0.410397	0.746331	1.08361	1.75966	0.232511	0.23123	0.0929561	0.118759	0.132505	0.192039	0.06338292	0.02691801
36400	-238.2389	-243.9207	5.681736	7.036103	0.110046	0.0719289	0.0172422	0.141835	0.199065	0.144513	0.442611	0.135749	0.0613996	0.0609813	0.00773535	0.0286497	0.0407223	0.336429	0.044107	0.156486	0.1853779	0.0496614	0.0137676	0.20489	0.0520204	0.0131016	0.0265547	0.045685	0.00324231	0.0380676	0.0386545	0.0219457	0.206995	0.0285845	0.260757	0.0320116	0.013723	0.03378041	20.21054	0.569548	0.840677	1.07887	1.5109	0.331114	0.245655	0.102444	0.06276	0.16293	0.0950967	0.08344181	0.404838
36500	-236.4252	-248.8508	12.42563	2.512044	0.0217303	0.021593	0.0445824	0.153269	0.0190813	0.103786	0.0398061	0.0265769	0.0325233	0.091263	0.0108033	0.0380722	0.119514	0.058328	0.00161296	0.0484748	0.1049944	0.06216779	0.00732561	0.105373	0.0777286	0.0183065	0.0303389	0.0581006	0.0452194	0.0451224	0.00189181	0.0300887	0.0439193	0.195024	0.0932717	0.228906	0.0193831	0.01813262	42.75572	0.347596	0.700347	1.07876	1.87329	0.301043	0.21028	0.111003	0.0956984	0.15548	0.126496	0.08030041	0.2258098
36600	-213.0301	-246.1464	33.11627	3.25813	0.00251775	0.00168075	0.0157296	0.0202996	0.0094086	0.0933888	0.0276451	0.0528987	0.000592076	0.0135723	0.0107403	0.0110709	0.00561303	0.0188159	0.0038146	0.00243012	0.0174349	0.02147167	0.0925767	0.00728067	0.173861	0.0144389	0.0202703	0.0678345	0.0367886	0.110901	0.0308132	0.0353103	0.00781573	0.0364217	0.129906	0.228627	0.00715415	0.005141633	93.92168	0.408295	0.744888	1.08352	1.76329	0.247325	0.23372	0.0962478	0.0679559	0.144451	0.2103	0.0266133	0.1931979
36700	-241.305	-247.3899	6.084934	3.197363	0.0902229	0.13824	0.292687	0.731036	0.0175137	0.0836001	0.173679	0.471417	0.0273193	0.0211273	0.0861051	0.00270725	0.120638	0.290695	0.190458	0.0326431	0.1937427	0.1240915	0.0462843	0.386337	0.0706812	0.0655164	0.0415027	0.0224731	0.0270949	0.0656739	0.0412603	0.0384429	0.00962198	0.00285002	0.0964684	0.0562484	0.0295448	0.003981531	12.32533	0.403976	0.741901	1.08333	1.77079	0.240298	0.264823	0.103199	0.0977175	0.140485	0.153477	0.128073	0.03108797
36800	-222.6009	-245.0103	22.40931	2.707141	0.00193921	0.00845172	0.00987779	0.0361402	0.0171694	0.0338275	0.0915852	0.0252288	0.00387088	0.0474285	0.0567259	0.0443993	0.00330378	0.0887141	0.0314743	0.0175588	0.02407005	-0.001962561	0.0133483	0.162521	0.0184346	0.00337905	0.00678266	0.0388458	0.0144188	0.0831295	0.0921248	0.0803417	0.0932401	0.0338568	0.115038	0.179735	0.0648036	0.02966986	40.94567	0.365255	0.713906	1.08063	1.84021	0.220072	0.325851	0.0919915	0.0837735	0.127743	0.15057	0.0277073	1.070832
36900	-250.7608	-262.2951	11.53425	1.298257	0.00248875	0.0791914	0.0155877	0.027629	0.0322539	0.100105	0.0354418	0.118873	0.000657262	0.00987723	0.0923756	0.0566178	0.0128064	0.0428987	0.00861381	0.0596751	0.05706293	0.003311438	0.0203986	0.0140992	0.00096856	0.160699	0.0938103	0.00228559	0.00526559	0.00446368	0.0268798	0.249355	0.0720543	0.056634	0.140052	0.0915281	0.0615059	0.003635391	325.6339	0.192409	0.551126	1.036	2.22047	0.179027	0.335125	0.125096	0.127887	0.166457	0.0664084	0.00694683	0.5233166
37000	-239.5857	-250.5741	10.98841	3.268162	0.17798	0.359833	0.0398985	0.0635484	0.123933	0.0996632	0.178764	0.241085	0.0108724	0.0426806	0.0692856	0.443868	0.0562631	0.0581735	0.028589	0.00567992	0.1167247	0.07656702	0.055685	0.102254	0.0521478	0.00334817	0.000904026	0.0113536	0.0290947	0.0213832	0.0797576	0.0956843	0.0240601	0.129577	0.129116	0.096725	0.16891	0.008510772	15.81843	0.408999	0.745372	1.08355	1.76207	0.175526	0.305196	0.0683947	0.124876	0.162883	0.163125	0.08507779	0.1000352
37100	-242.0491	-251.5216	9.472533	2.002905	0.0452463	0.0233801	0.161846	0.0302299	0.295058	0.100303	0.155257	0.0838676	0.165389	0.0142288	0.111144	0.160177	0.00621559	0.374263	0.0123898	0.217342	0.118855	0.2810482	0.0698517	0.137833	0.0394469	0.0541763	0.0425374	0.0413449	0.0272584	0.0277646	0.0951183	0.0838939	0.0164824	0.044138	0.226493	0.075465	0.0181962	0.04449963	11.00439	0.293621	0.655322	1.07006	1.98099	0.237559	0.228937	0.0712233	0.110261	0.191797	0.160223	0.3255479	0.1366915
37200	-230.5938	-244.3702	13.77642	4.193025	0.00296591	0.0900998	0.0379343	0.120012	0.00721684	0.131215	0.016277	0.153919	0.0172259	0.0964658	0.0701138	0.0264726	0.182351	0.0927828	0.049337	0.0211548	0.04802342	0.03470746	0.0549961	0.0784742	0.175589	0.0255438	0.00071107	0.0653475	0.0653609	0.122279	0.0300535	0.0828933	9.74377e-05	0.00406575	0.0437697	0.175323	0.0754959	0.05817692	19.6362	0.464662	0.78163	1.08432	1.66938	0.224533	0.279709	0.132711	0.103641	0.128009	0.131396	0.09288438	0.6263369
37300	-227.8683	-249.486	21.61767	2.410195	0.00836708	0.102319	0.0155403	0.129421	0.0504914	0.108696	0.0727458	0.119931	0.00747264	0.0120198	0.0712572	0.00606482	0.0597774	0.0135516	0.0383391	0.0086268	0.05653919	0.03899331	0.0483062	0.0666382	0.0770751	0.0687066	0.000449306	0.0837241	0.0912682	0.0176153	0.0231306	0.0296317	0.0136839	0.0201445	0.183184	0.0400102	0.236432	0.05878391	23.97924	0.337774	0.692573	1.07753	1.89212	0.139537	0.245116	0.115255	0.115308	0.239736	0.145048	0.09777721	0.6012025
37400	-232.429	-251.1193	18.69038	4.10581	0.00400543	0.0152987	0.0257855	0.0645922	0.0669424	0.0561779	0.0936374	0.0994437	0.00583146	0.0776671	0.123956	0.0118094	0.0590907	0.237092	0.025634	0.0111713	0.05955906	0.08546068	0.0595437	0.1112	0.147811	0.173243	0.0210458	0.0509501	0.0459487	0.0508361	0.092717	0.0243897	0.0125652	0.0296295	0.0722723	0.0596697	0.0481781	0.004582909	27.85754	0.460082	0.77879	1.08437	1.67676	0.177489	0.250209	0.123376	0.12416	0.0948184	0.229947	0.09004359	0.05089656
37500	-240.3584	-254.7645	14.40611	4.409074	0.0207585	0.0829296	0.0358979	0.0905979	0.0257739	0.114462	0.201219	0.122074	0.00536929	0.0981273	0.0280078	0.335659	0.034075	0.0278414	0.012101	0.0884343	0.06007127	0.123979	0.0909939	0.132886	0.0915815	0.0595159	0.0324214	0.0206958	0.0815433	0.0652012	0.0206343	0.000502103	0.0187006	0.112662	0.081658	0.0903635	0.100641	0.01982851	12.03163	0.475514	0.788265	1.08414	1.65208	0.216862	0.228259	0.175267	0.0881818	0.190028	0.101402	0.1438075	0.1378823
37600	-246.6305	-251.9211	5.290587	0.8033093	0.0792147	0.213233	0.0373534	0.180344	0.0725406	0.172124	0.127414	0.0618867	0.379913	0.130394	0.0248255	0.356322	0.023793	0.321326	0.294368	0.233813	0.1449831	0.04184867	0.050729	0.139017	0.0469085	0.0705748	0.0762058	0.146303	0.00139857	0.0241855	0.0226823	0.00605228	0.0725113	0.0338843	0.252528	0.0220584	0.0349609	0.01342737	27.51786	0.0962627	0.408463	0.957868	2.53741	0.194811	0.242246	0.110586	0.086356	0.186606	0.179395	0.05527604	0.2429148
37700	-249.1482	-253.9056	4.757398	2.500059	0.112143	0.35204	0.1287	0.0738792	0.000715348	0.223556	0.103614	0.176335	0.083606	0.0117371	0.413152	0.0192028	0.447887	0.308648	0.0106604	0.161739	0.2113322	0.06619112	0.0939677	0.146307	0.0455989	0.0153914	0.0260216	0.0985176	0.159822	0.00821455	0.0386995	0.0714738	0.00631378	0.0492393	0.148517	0.0675513	0.0243643	0.0009691854	18.19932	0.346462	0.699459	1.07863	1.87545	0.26065	0.221475	0.0828639	0.116052	0.163672	0.155287	0.0671603	0.01443093
37800	-224.5258	-247.5321	23.00629	2.501932	0.0108125	0.0400021	0.0168352	0.0385617	0.0412865	0.032382	0.0946749	0.0702234	0.0140076	0.0073099	0.0270927	0.0964507	0.0401844	0.0354366	0.0406639	0.00028917	0.05522689	0.02458671	0.0142759	0.153211	0.0762573	0.0152803	0.0293645	0.0673183	0.0563971	0.179802	0.0067949	0.0525523	0.0257986	0.0134783	0.17497	0.0859437	0.0485567	0.000357887	66.10988	0.34664	0.699598	1.07865	1.87511	0.231647	0.220099	0.141309	0.142237	0.103154	0.161554	0.0249446	0.01434727
37900	-251.3061	-253.4822	2.176132	2.778139	0.0142524	0.0905641	0.490884	0.672407	0.00584905	0.620483	0.14182	0.123702	0.0211085	0.222914	0.201778	0.144174	0.00390382	0.14361	0.0616611	0.0497884	0.174333	0.03436599	0.0684543	0.0914877	0.0790208	0.0279752	0.145241	0.0075893	0.167778	0.0191272	0.020054	0.00246092	0.149607	0.092874	0.0928381	0.033511	0.00198109	0.01324014	23.11931	0.371335	0.718454	1.08118	1.82903	0.238406	0.209961	0.141991	0.100527	0.159893	0.149222	0.04760613	0.2781185
38000	-245.675	-252.3457	6.670635	1.620331	0.377403	0.0268874	0.0815894	0.0631822	0.221524	0.331997	0.221543	0.0498242	0.00143763	0.0564243	0.0618968	0.07872	0.132939	0.0460453	0.0520357	0.0662025	0.09209393	0.111054	0.0453214	0.199256	0.0859001	0.029181	0.0393699	0.0144903	0.0951501	0.00601925	0.0925797	0.028092	0.144734	0.0679408	0.0208838	0.0433889	0.0876934	0.04001911	28.39004	0.243327	0.607433	1.05677	2.09247	0.273825	0.23655	0.082034	0.154749	0.0991791	0.153662	0.1510731	0.264899
38100	-242.775	-247.8347	5.059717	5.738746	0.145601	0.0697348	0.0222151	0.477178	0.221156	0.157502	0.103551	0.472773	0.285006	0.172713	0.0829236	0.234462	0.180962	0.0440382	0.274518	0.0623023	0.1598497	0.1707673	0.0765355	0.0971676	0.139767	0.00813183	0.00677519	0.0205357	0.00474377	0.0686757	0.0068811	0.16316	0.0443195	0.141289	0.111734	0.0901778	0.0201069	0.01202846	9.067027	0.53014	0.819754	1.08183	1.56827	0.169675	0.17218	0.0958617	0.11266	0.24773	0.201892	0.1827958	0.06580273
38200	-239.5653	-246.5721	7.006748	3.084889	0.249634	0.0928206	0.0309917	0.0148011	0.0692603	0.120901	0.175094	0.178962	0.00408805	0.264663	0.494959	0.0638719	0.507417	0.0631138	0.101146	0.0190293	0.1139538	0.1321272	0.0441755	0.230169	0.0973645	0.0440244	0.0073863	0.00644405	0.00542541	0.0373451	0.0731473	0.0179482	0.0832508	0.00768055	0.206861	0.05989	0.0788879	0.009390333	12.03943	0.395724	0.736122	1.0829	1.78525	0.251492	0.283033	0.0945768	0.0815538	0.151932	0.137413	0.1415175	0.06635455
38300	-245.8719	-251.6064	5.734501	1.197918	0.00417088	0.067259	0.0876891	0.449539	0.477792	0.204288	0.236207	0.00628855	0.0222276	0.0219567	0.0585142	0.309868	0.127019	0.19529	0.204318	0.0435022	0.1585452	0.01969323	0.0427467	0.14326	0.0908084	0.0799397	0.013677	0.00681747	0.0356056	0.0276145	0.0277789	0.168954	0.0402687	0.0518167	0.168737	0.0838968	0.018079	0.1026463	20.28146	0.174676	0.529109	1.02637	2.26985	0.261035	0.242555	0.161521	0.0789965	0.0997245	0.156168	0.1223395	0.8390281
38400	-232.1957	-250.5389	18.34317	1.176698	0.180393	0.0691713	0.107369	0.0549069	0.0569707	0.079416	0.14729	0.0504827	0.0560056	0.0349897	0.0333005	0.0833352	0.100449	0.0242164	0.0799901	0.352208	0.06826277	0.1380739	0.0378702	0.136901	0.110405	0.0237734	0.00302366	0.00830801	0.151214	0.0263904	0.0171927	0.0485833	0.0781537	0.00945071	0.197888	0.107546	0.0433	0.01767547	11.01451	0.170805	0.524105	1.02406	2.28103	0.172894	0.210208	0.121239	0.0757871	0.217119	0.202754	0.1557493	0.1134867
38500	-246.5975	-250.3382	3.740638	4.140402	0.360301	0.137722	0.0454659	0.13624	0.298634	0.168336	0.416327	0.327423	0.149407	0.0779292	0.183636	0.345636	0.0960301	0.248006	0.0501394	0.308382	0.3142507	0.2076575	0.0611508	0.204753	0.143028	0.0150624	0.00743693	0.134305	0.022942	0.03932	0.00392552	0.0319109	0.0444101	0.0248703	0.0528759	0.144651	0.0693579	0.02889154	5.884506	0.461913	0.779929	1.08435	1.6738	0.179899	0.194642	0.0776036	0.0883003	0.232896	0.226659	0.236549	0.1221376
