Iteration	Posterior	Likelihood	Prior	age_extant	alpha_song	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates[15]	branch_rates[16]	branch_rates[17]	branch_rates[18]	branch_rates[19]	branch_rates[20]	branch_rates[21]	branch_rates[22]	branch_rates[23]	branch_rates[24]	branch_rates[25]	branch_rates[26]	branch_rates[27]	branch_rates[28]	branch_rates[29]	branch_rates[30]	branch_rates[31]	branch_rates[32]	branch_rates[33]	branch_rates[34]	branch_rates[35]	branch_rates[36]	branch_rates[37]	branch_rates[38]	branch_rates[39]	branch_rates[40]	branch_rates[41]	branch_rates[42]	branch_rates[43]	branch_rates[44]	branch_rates[45]	branch_rates[46]	branch_rates_mean	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	er[7]	er[8]	er[9]	er[10]	er[11]	er[12]	er[13]	er[14]	er[15]	extinction_rate	num_samp_anc	origin_time	psi	rates_song[1]	rates_song[2]	rates_song[3]	rates_song[4]	sf[1]	sf[2]	sf[3]	sf[4]	sf[5]	sf[6]	speciation_rate	turnover
1000	-457.8137	-425.1078	-32.70592	11.59848	3.581313	0.00961418	0.0325459	0.0163567	0.192717	0.0383415	0.100147	0.0365621	0.10781	0.148886	0.0142626	0.00326648	0.0268868	0.181918	0.0409927	0.0203678	0.114091	0.131337	0.107775	0.11416	0.0121602	0.0547273	0.0295291	0.120413	0.30305	0.0739117	0.0662222	0.20189	0.0676836	0.0234858	0.0120972	0.0389299	0.0147895	0.122535	0.103064	0.011725	0.0196501	0.0617097	0.0704515	0.0087959	0.00597645	0.030498	0.0255057	0.176642	0.0834195	0.0126033	0.117955	0.06583935	-0.04099043	0.348951	0.00726552	0.021933	0.0223739	0.0474142	0.00313739	0.0631632	0.0125965	0.0327738	0.00960027	0.0264284	0.00210272	0.0289493	0.366044	0.00726671	0.3849216	7	20.22459	0.1036962	0.42977	0.759361	1.08419	1.72668	0.0408059	0.271152	0.204342	0.159415	0.254664	0.0696213	0.3439312	1.119182
1100	-434.5945	-437.568	2.973471	12.95608	2.361522	0.0625986	0.0225706	0.0280968	0.0459154	0.0132211	0.0395775	0.00521284	0.108755	0.046564	0.0137882	0.100819	0.00737875	0.0120451	0.0380958	0.00445028	0.00293488	0.00668901	0.0392556	0.0674755	0.019569	0.0651903	0.0226987	0.0260158	0.105869	0.00579032	0.00490375	0.00929042	0.0915781	0.00237545	0.00273711	0.00790122	0.00551698	0.031887	0.0390594	0.0833679	0.0568532	0.0132419	0.034267	0.105821	0.00541355	0.0316281	0.0218572	0.109253	0.0707574	0.0135482	0.0351055	0.04157738	0.03990133	0.242086	0.000479316	0.0281644	0.01513	0.110056	0.0160741	0.159776	0.0393963	0.0426631	0.0264445	0.0384818	0.0463938	0.0203206	0.213191	0.0013438	0.6396631	5	17.4287	0.1113137	0.332922	0.688667	1.07687	1.90154	0.0336843	0.148916	0.273112	0.162893	0.298921	0.0824735	0.6795645	0.941284
1200	-448.4074	-427.6504	-20.75703	7	4.863189	0.0405119	0.0210865	0.0126346	0.0757791	0.0317399	0.0146607	0.0288161	0.122934	0.0239027	0.0179194	0.0914394	0.0306825	0.0304636	0.125794	0.0196931	0.0107366	0.0831003	0.0714471	0.073453	0.100372	0.131296	0.0452584	0.0142048	0.060359	0.00745151	0.0897582	0.0966444	0.0260815	0.0477538	0.339455	0.0147251	0.00237838	0.209213	0.125749	0.000503483	0.0188343	0.0326703	0.0529448	0.0056576	0.0311998	0.0147549	0.0315588	0.0194286	0.131884	0.0402875	0.0036783	0.08545683	0.04307444	0.195413	0.0831563	0.026749	0.0546452	0.119967	0.00583774	0.124753	0.0256126	0.096651	0.0108489	0.0237334	0.00815358	0.0433913	0.17889	0.00219809	0.7252574	6	17.92689	0.103578	0.496294	0.800607	1.08353	1.61957	0.0464325	0.190646	0.226416	0.183446	0.316025	0.037034	0.7683319	0.9439377
1300	-439.7717	-433.6459	-6.125712	7.810212	1.853161	0.0848479	0.193165	0.0538739	0.119513	0.0401494	0.0134292	0.00265189	0.161805	0.0300011	0.0512856	0.0336136	0.00625626	0.00144163	0.0750081	0.0235524	0.00499381	0.057467	0.00707002	0.0670923	0.0409575	0.000824599	0.00985579	0.156874	0.0515431	0.0326047	0.180515	0.0132877	0.00380904	0.0106307	0.28269	0.0407839	0.00260893	0.0206787	0.0361528	0.0768468	0.0126828	0.00328917	0.0485399	0.00953593	0.0576226	0.0418134	0.0168344	0.0964799	0.164827	0.0311239	0.00229189	0.06454933	-0.05286399	0.178473	0.034985	0.0177205	0.0243233	0.0591309	0.00945333	0.0697239	0.0562013	0.109949	0.0234758	0.103896	0.050546	0.0292398	0.162206	0.0706767	0.6674088	3	15.98521	0.14958	0.275093	0.638432	1.06584	2.02064	0.0382795	0.207897	0.266341	0.198086	0.213856	0.0755401	0.6145448	1.086021
1400	-463.8128	-432.3606	-31.45213	7.228778	2.691443	0.203196	0.0180656	0.0470196	0.0277648	0.0127982	0.0042318	0.0450722	0.0181396	0.608837	0.0981862	0.064939	0.189025	0.029586	0.0831006	0.0360259	0.42269	0.154148	0.000596788	0.216434	0.208063	0.0334531	0.0461148	0.0701048	0.144415	0.00838705	0.090159	0.072955	0.00785383	0.0264223	0.0237638	0.0765284	0.100197	0.152204	0.155729	0.431247	0.0619445	0.0257283	0.0467611	0.104275	0.0395844	0.0672113	0.0784403	0.165871	0.0657463	0.167099	0.0470519	0.1087563	0.06811234	0.338409	0.00212954	0.00138265	0.00649767	0.101246	0.0163833	0.0897872	0.0161981	0.0620127	0.028504	0.0893778	0.0159679	0.00222849	0.197725	0.0321504	0.3421121	6	16.09374	0.1421769	0.363887	0.712874	1.0805	1.84274	0.0296048	0.213439	0.187404	0.244013	0.271675	0.0538639	0.4102244	0.8339632
1500	-452.7971	-428.726	-24.07113	7	2.006248	0.148915	0.116504	0.00905083	0.0271143	0.0770674	0.0257821	0.00547123	0.0309002	0.119872	0.00972311	0.0426639	0.11902	0.0491571	0.00474045	0.0157077	0.0149462	0.121301	0.0451682	0.301986	0.0858533	0.0161586	0.000836381	0.0349522	0.0647291	0.022315	0.0885559	0.0326205	0.026187	0.0908494	0.167103	0.0547761	0.222094	0.00783458	0.00426107	0.0679929	0.005751	0.118474	0.000355556	0.000572372	0.148166	0.100818	0.0260469	0.109878	0.00756601	0.0378296	0.00313258	0.05155897	-0.02232989	0.268588	0.0352284	0.0161174	0.0295021	0.0133468	0.0197129	0.104142	0.0274179	0.0277523	0.0240547	0.0691706	0.0234911	0.0347226	0.27018	0.0365734	0.6050611	5	23.33674	0.07386913	0.294019	0.655676	1.07015	1.98016	0.0388069	0.229261	0.164914	0.263693	0.198736	0.104589	0.5827312	1.038319
1600	-480.6739	-434.4757	-46.19817	13.46175	1.968701	0.013214	0.0444556	0.012795	0.256828	0.0803241	0.0575495	0.0923255	0.333036	0.0633873	0.236196	0.14195	0.0518625	0.0984019	0.213092	0.355068	0.174693	0.122985	0.249417	0.574985	0.0787446	0.227876	0.0652121	0.156694	0.145851	0.139925	0.145496	0.173438	0.00406081	0.125028	0.227255	0.0918477	0.0434293	0.170174	0.0663608	0.524905	0.176134	0.0252573	0.00180045	0.0182696	0.156166	0.0762933	0.0170213	0.22667	0.0757223	0.0546887	0.122047	0.1305949	0.02407918	0.18328	0.00114343	0.0455813	0.0205071	0.130809	0.00936149	0.110231	0.027116	0.0961079	0.00262666	0.0828143	0.00910114	0.0121326	0.26862	0.000568663	0.6323931	8	19.55835	0.1052973	0.28951	0.651644	1.06919	1.98966	0.0273234	0.202634	0.1854	0.24324	0.284501	0.056902	0.6564723	0.9633203
1700	-471.0474	-425.9186	-45.12883	13.19718	5.719561	0.124577	0.0340213	0.0253585	0.00939159	0.0816081	0.0124817	0.0937217	0.0643414	0.0603565	0.0360255	0.0627232	0.0313068	0.149316	0.0922163	0.0111191	0.0247526	0.356045	0.0667104	0.324997	0.0854182	0.11623	0.0191229	0.502335	0.320742	0.0384139	0.0115733	0.0897676	0.025093	0.021557	0.205518	0.0847306	0.0101147	0.0950332	0.10925	0.184026	0.0564052	0.127057	0.0968212	0.126422	0.271498	0.387872	0.0386466	0.027939	0.331176	0.202161	0.0152283	0.1094006	-0.03216899	0.248501	0.00885082	0.0776093	0.037315	0.0800819	0.00771739	0.106246	0.00966682	0.0169835	0.00123891	0.0797684	0.0181098	0.0274199	0.268724	0.0117684	0.6404092	4	18.42299	0.1061356	0.529471	0.819386	1.08188	1.56927	0.0118475	0.242555	0.204574	0.200827	0.233536	0.106661	0.6082402	1.052889
1800	-444.0143	-432.1692	-11.84505	7	1.537753	0.0095608	0.0324796	0.0271965	0.00170026	0.0130681	0.00417177	0.0549623	0.0133753	0.0423802	0.0817032	0.00346107	0.00890357	0.166824	0.0508505	0.0471801	0.0113628	0.0182617	0.035684	0.150309	0.0414673	0.213576	0.0657875	0.161336	0.0849963	0.00373245	0.00687476	0.0261248	0.000382136	0.0717643	0.12727	0.000847768	0.167035	0.0569992	0.112713	0.0750964	0.0200282	0.083236	0.254518	0.0167539	0.0183142	0.0299866	0.0591861	0.0493974	0.00771908	0.113891	0.0698008	0.05239134	0.06245197	0.142475	0.0158746	0.0718048	0.0400633	0.0504078	0.0114227	0.138612	0.0194278	0.0810423	0.00431578	0.0953581	0.0106946	0.0599191	0.255229	0.00335265	0.5093099	6	20.30641	0.1002537	0.231096	0.594722	1.05256	2.12162	0.0460743	0.226497	0.223019	0.199259	0.228913	0.0762375	0.5717619	0.8907728
1900	-432.5496	-423.5285	-9.021139	11.96112	4.319716	0.0539226	0.0199272	0.0101594	0.0508411	0.0722387	0.00943835	0.0449932	0.0842354	0.100196	0.024313	0.0208439	0.0127554	0.121418	0.010155	0.0255526	0.00196508	0.00704816	0.0188931	0.23943	0.0182437	0.0947041	0.053253	0.164072	0.0457006	0.04892	0.00111115	0.0307984	0.00360975	0.00405879	0.184074	0.00097452	0.00666038	0.161284	0.0737661	0.0140864	0.0250539	0.0436405	0.0985447	0.012205	0.00790954	0.127243	0.0211083	0.0203315	0.0050722	0.0389079	0.0808625	0.04477591	0.01185544	0.189692	0.00240936	0.00851405	0.00562362	0.135087	0.00915847	0.17055	0.0320577	0.107194	0.025131	0.0442934	0.00634449	0.0547007	0.193375	0.0158694	0.4966044	2	18.67757	0.1218208	0.471108	0.785587	1.08423	1.65908	0.0381975	0.142496	0.187156	0.297089	0.284121	0.0509397	0.5084598	0.9766836
2000	-448.7244	-422.8661	-25.85826	13.79556	3.660846	0.190882	0.00985124	0.0598325	0.00938726	0.0516054	0.0939174	0.0721972	0.136192	0.0759435	0.0166123	0.0243385	0.0289995	0.0699276	0.138753	0.0584572	0.160776	0.0924837	0.0916434	0.221171	0.00947844	0.0644314	0.0367854	0.0927397	0.0535804	0.088409	0.00952469	0.0100874	0.00161946	0.00661275	0.00109152	0.0988833	0.0750307	0.00177835	0.22921	0.0597251	0.0174897	0.000167867	0.144583	0.00999046	0.0207172	0.0979661	0.0436836	0.0266004	0.0134986	0.080921	0.111121	0.0669894	-0.03076578	0.276268	0.0690323	0.0302963	0.0101432	0.242113	0.00277679	0.064836	0.0165375	0.107134	0.004305	0.0271005	0.00316638	0.00558239	0.127307	0.0134019	0.5950501	5	21.25803	0.09084465	0.434701	0.762599	1.08428	1.71842	0.0186258	0.215801	0.181079	0.244507	0.275643	0.0643434	0.5642843	1.054522
2100	-450.4867	-417.1038	-33.38295	10.7969	7.333385	0.0279102	0.0039119	0.177469	0.177726	0.0607538	0.00768011	0.0296599	0.142667	0.0420636	0.00524343	0.00810042	0.026536	0.22963	0.0308421	0.0776023	0.248067	0.0143424	0.0102982	0.198535	0.0239433	0.123233	0.014732	0.0430627	0.123821	0.238673	0.104971	0.00120418	0.0805009	0.00137891	0.0738806	0.154072	0.0169536	0.0306949	0.0195417	0.0109406	0.0918237	0.00668908	0.189121	0.00763304	0.0677072	0.014325	0.0823367	0.00577022	0.0250495	0.0192583	0.196549	0.09530034	-0.1597746	0.258636	0.0223792	0.0438881	0.00566166	0.0538715	0.00119201	0.124213	0.0150745	0.0591359	0.00688403	0.0457289	0.0299316	0.0231012	0.309174	0.0011288	0.7623679	2	23.92969	0.120221	0.577237	0.844599	1.07818	1.49999	0.0262165	0.200838	0.255209	0.2248	0.203862	0.0890741	0.6025933	1.265145
2200	-442.232	-431.7096	-10.52245	7	2.637384	0.00538768	0.0265392	0.0299104	0.0920186	0.0354196	0.0132024	0.0114282	0.081891	0.0837412	0.0437665	0.0963757	0.0752623	0.0405116	0.231141	0.0325099	0.00566926	0.169077	0.0305164	0.0282546	0.00410606	0.0909419	0.0578321	0.176481	0.033341	0.147999	0.00289005	0.0308077	0.00267403	0.0873045	0.00544804	0.0809612	0.0244397	0.117907	0.0442053	0.0671608	0.0134938	0.0173354	0.154374	0.228767	0.0017052	0.0486099	0.0678179	0.0248878	0.0945524	0.00182436	0.0249396	0.07919943	-0.07426073	0.299976	0.0684258	0.0523072	0.00942679	0.0611147	0.00396929	0.0657914	0.0198079	0.0847255	0.026153	0.030929	0.00161053	0.036493	0.236058	0.00321121	0.6860207	6	15.36113	0.1405218	0.359107	0.709245	1.08003	1.85162	0.0279573	0.199058	0.156531	0.215477	0.34229	0.0586879	0.61176	1.121389
2300	-442.5221	-417.7943	-24.72777	13.40218	2.573657	0.0759844	0.00409133	1.42079e-05	0.133246	0.0120429	0.00895869	0.0207553	0.0490634	0.141444	0.261605	0.157152	0.00917236	0.00364607	0.0997623	0.00280849	0.126029	0.00414793	0.00719419	0.146265	0.0187253	0.108607	0.0248481	0.00382181	0.305016	0.00479738	0.0729842	0.0254011	0.129896	0.150933	0.0192483	0.136519	0.0398166	0.0780364	0.0315903	0.118742	0.00817356	0.021384	0.134195	0.0276965	0.103745	0.0248872	0.00668985	0.0551002	0.00657534	0.000899052	0.00145757	0.05163156	0.01206548	0.293663	0.0626945	0.0585191	0.0331236	0.0765399	0.0105394	0.205296	0.0235815	0.0531149	0.00500333	0.0618359	0.0216285	0.0155109	0.0763938	0.00255522	0.3697268	6	20.65714	0.08409801	0.353331	0.704808	1.07942	1.86244	0.0322054	0.236568	0.213132	0.150547	0.250808	0.11674	0.3817923	0.9683978
2400	-450.725	-416.3416	-34.38348	8.169132	3.114806	0.0472322	0.0452455	0.0218947	0.177604	0.0113291	0.00404665	0.0945605	0.0327861	0.0146356	0.290026	0.0459551	0.00724465	0.29338	0.232769	0.140424	0.108488	0.00897893	0.00920695	0.164447	0.0193877	0.00238367	0.0204542	0.011269	0.0684997	0.0273368	0.15565	0.00468205	0.0341222	0.331141	0.015188	0.0431142	0.221584	0.11298	0.347201	0.203398	0.0452842	0.00868289	0.0618499	0.00575274	0.00356581	0.0166071	0.113602	0.0493366	0.0442839	0.0390057	0.000229209	0.0934062	-0.07342096	0.276613	0.0377293	0.016566	0.00166029	0.100719	0.00682876	0.157803	0.0198701	0.00518508	0.00334701	0.0509778	0.0249638	0.0251563	0.266162	0.00641913	0.6276926	4	23.03648	0.06935369	0.397953	0.737693	1.08303	1.78133	0.0243366	0.180626	0.181364	0.191345	0.308676	0.113653	0.5542716	1.132464
2500	-455.5334	-440.1562	-15.37725	7	1.681796	0.0898639	0.0303031	0.0553207	0.0840333	0.0226608	0.0103488	0.00721034	0.0364026	0.0217252	0.00148499	0.111094	0.00719757	0.168925	0.0570735	0.0321815	0.0639042	0.220136	0.0217106	0.119251	0.0173202	0.0751777	0.0379869	0.0308379	0.0250813	0.0384241	0.20782	0.0740371	0.0327866	0.0933138	0.0348729	0.0784866	0.029891	0.0227866	0.0309827	0.0770112	0.0803461	0.115815	0.019316	0.0395205	0.0454256	0.0235358	0.146322	0.00692372	0.0191644	0.0869307	0.037695	0.06333478	0.01432246	0.252919	0.120776	0.00665882	0.00827496	0.0818172	0.00982073	0.111398	0.0141561	0.0112288	0.00893023	0.0315854	0.000711455	0.0750402	0.239737	0.0269459	0.5875041	5	19.38632	0.06876716	0.25209	0.616262	1.05953	2.07212	0.0143808	0.294436	0.235548	0.180111	0.167664	0.107861	0.6018265	0.9762017
2600	-455.2097	-423.544	-31.66562	7	2.008077	0.112934	0.0416244	0.0515154	0.028639	0.200581	0.180996	0.00153151	0.0844004	0.14915	0.0830937	0.248586	0.110563	0.0273153	0.174357	0.131439	0.115279	0.480665	0.0833776	0.00722595	0.0477661	0.00905378	0.0616446	0.0574144	0.0868753	0.0170258	0.0797385	0.000690597	0.0971842	0.0913994	0.0416544	0.0335617	0.0943702	0.109523	0.119611	0.233689	0.00850081	0.348268	0.0709725	0.0621868	0.0615089	0.00705061	0.000235846	0.0398891	0.0084157	0.335613	0.0645023	0.1314771	-0.03116662	0.299212	0.00620937	0.0490911	0.0169889	0.132992	0.0075934	0.0438106	0.0206116	0.0787114	0.00750435	0.0407262	0.00185818	0.0147776	0.27775	0.00216403	0.5845425	7	20.43971	0.1101137	0.294237	0.65587	1.07019	1.9797	0.01077	0.276476	0.204889	0.212408	0.238965	0.0564928	0.5533759	1.056321
