Iteration	Replicate_ID	Posterior	Likelihood	Prior	alpha_song	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates_mean	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	er[7]	er[8]	er[9]	er[10]	er[11]	er[12]	er[13]	er[14]	er[15]	extinction_rate	origin_time	rates_song[1]	rates_song[2]	rates_song[3]	rates_song[4]	sf[1]	sf[2]	sf[3]	sf[4]	sf[5]	sf[6]	speciation_rate	turnover
1926	1	-45.93694	-85.23967	39.30273	0.3885135	0.0308206	0.00567023	0.00539194	0.006632	0.0591826	0.0263096	0.00522417	0.00844126	0.01985222	0.03795132	0.0774575	0.155647	0.00940132	0.137287	0.0648373	0.0693656	0.0183056	0.0212693	0.0573306	0.0905231	0.0184298	0.00732511	0.0984758	0.16362	0.0107248	0.02404521	12.30775	0.0150928	0.173125	0.718546	3.09324	0.0334607	0.315393	0.0437039	0.168569	0.371472	0.067402	0.06199654	0.3878477
1927	1	-51.25583	-81.80762	30.55179	4.894631	0.0738705	0.0108069	0.00728002	0.0210482	7.32574e-05	0.0158298	0.11209	0.0221326	0.02758213	0.05757764	0.0532359	0.102316	0.0593635	0.0383033	0.0118459	0.0507267	0.027787	0.0110893	0.0337393	0.0120694	0.121359	0.000764551	0.0324327	0.258194	0.186774	0.001890591	10.03526	0.497642	0.801391	1.08348	1.61749	0.0315204	0.426379	0.0370761	0.183801	0.271661	0.0495623	0.05946824	0.03179162
1928	1	-37.05023	-80.18348	43.13325	1.944708	0.00736507	0.00912649	0.000984293	0.00233331	0.00708075	0.0111471	0.0104473	0.00585859	0.007614934	-0.0001446521	0.0786601	0.107912	0.00191335	0.0748102	0.197222	0.036128	0.0887794	0.0318427	0.0423039	0.00113943	0.0272695	0.112859	0.00977544	0.123644	0.0657407	0.03952089	25.97951	0.286584	0.649002	1.06854	1.99587	0.0609314	0.479752	0.00340529	0.0789622	0.354033	0.0229165	0.03937624	1.003674
1929	1	-34.22991	-79.19743	44.96752	0.9782464	0.00785868	0.00560322	0.0120123	0.0015684	0.00374934	0.0025285	0.00274626	0.00363117	0.006967963	0.007223186	0.200653	0.0966382	0.0272002	0.0324357	0.0155212	0.0868776	0.0700425	0.00237577	0.00193532	0.0275329	0.15309	0.0115818	0.025122	0.214981	0.0340131	0.006594092	50.63091	0.132593	0.470114	0.9963	2.40099	0.0437389	0.311022	0.00848071	0.0819918	0.494832	0.0599349	0.01381728	0.4772352
1930	1	-61.15819	-81.38565	20.22746	0.4695897	0.0401386	0.100043	0.141861	0.0466094	0.117032	0.851476	0.0570599	0.250489	0.1908049	0.1237307	0.147774	0.0347107	0.0312692	0.152651	0.0399598	0.00257587	0.000541172	0.0037496	0.0600358	0.0594798	0.0705918	0.0559625	0.0647682	0.257907	0.0180233	0.06317964	2.987854	0.0278995	0.2316	0.796814	2.94369	0.0294303	0.566216	0.0107126	0.112484	0.222151	0.0590066	0.1869103	0.3380212
1931	1	-52.566	-80.63825	28.07225	1.586271	0.0881437	0.00523973	0.220293	0.0620499	0.11478	0.0198943	0.0113552	0.119054	0.07070962	0.1818684	0.0258082	0.0134432	0.00978885	0.204244	0.0547237	0.20619	0.0354834	0.00641151	0.0459236	0.0281217	0.0574139	0.0404096	0.00573149	0.25709	0.00921714	0.003890871	4.682305	0.238347	0.602314	1.05511	2.10423	0.0493568	0.281572	0.00082	0.149005	0.472755	0.0464912	0.1857593	0.02094577
1932	1	-48.97062	-83.7379	34.76728	1.133293	0.00775783	0.0449023	0.00173074	0.0109171	0.0395399	0.00412925	0.049784	0.0230986	0.03686885	0.04455287	0.0250571	0.0120838	0.0853732	0.0133278	0.0162351	0.0457241	0.0360176	0.0207821	0.0714662	0.202222	0.157211	0.116539	0.0446793	0.0736316	0.0796488	0.00588827	19.0951	0.162756	0.513451	1.019	2.30479	0.0592297	0.432999	0.0159633	0.165795	0.28907	0.0369433	0.05044114	0.1167355
1933	1	-59.68796	-79.6971	20.00913	1.130864	0.609826	0.338392	0.0867247	0.0610791	0.00343077	0.188543	0.0907041	0.079723	0.1831998	-0.04578137	0.0795507	0.0467399	0.000345743	0.0708423	0.104168	0.0155594	0.0204928	0.00842701	0.0117997	0.0121486	0.254136	0.0390792	0.121656	0.0377185	0.177337	0.1402952	1.52885	0.162301	0.512837	1.0187	2.30616	0.0511164	0.435856	0.00532287	0.135449	0.351274	0.0209823	0.0945138	1.484388
1934	1	-44.40481	-79.72714	35.32233	1.087878	0.0406326	0.0157305	0.0290116	0.00118364	0.0308354	0.000502578	0.00552149	0.0264067	0.01234925	-0.006013519	0.0338585	0.166515	0.051217	0.0227706	0.0515334	0.0154175	0.060355	0.0214155	0.0377243	0.0204356	0.169448	0.0180724	0.00368114	0.244837	0.0827194	0.02258256	18.57151	0.154147	0.501661	1.01316	2.33103	0.0564112	0.337432	0.03392	0.108908	0.369722	0.0936074	0.01656904	1.362937
1935	1	-53.06116	-80.03331	26.97215	0.583484	0.0703287	0.0344606	0.0162083	0.0172844	0.028073	0.0113241	0.00849973	0.194788	0.07932404	0.07527122	0.126164	0.013314	0.0583742	0.0269483	0.0298127	0.0992701	0.0828265	0.00570726	0.0524048	0.0754456	0.0787831	0.0338789	0.0439257	0.188148	0.0849974	0.0761126	18.37752	0.0497205	0.302966	0.872653	2.77466	0.0486799	0.471918	0.0266841	0.123082	0.298788	0.0308467	0.1513838	0.502779
1936	1	-44.55578	-82.2886	37.73282	0.216789	0.0504294	0.0861287	0.0010426	0.00552998	0.0161506	0.00530181	0.0215533	0.018306	0.01819688	0.08231413	0.139108	0.00606609	0.00269605	0.0644702	0.125113	0.264095	0.0720036	0.00913122	0.0125811	0.0863955	0.00271942	0.0251406	0.0146697	0.173041	0.00276951	0.01321736	6.426702	0.000906639	0.0439876	0.426041	3.52906	0.028452	0.338721	0.017732	0.177991	0.368181	0.0689228	0.09553149	0.1383561
1937	1	-45.48492	-79.57049	34.08557	1.856445	0.0923909	0.0375595	0.0243824	0.012633	0.00027167	0.056784	0.0106842	0.0249825	0.02595538	0.1469485	0.0468776	0.0236994	0.0131517	0.0944854	0.00117052	0.0179038	0.0131159	0.00247344	0.0412051	0.208915	0.0657011	0.143339	0.0464587	0.192637	0.0888658	0.01033649	6.060766	0.275515	0.638825	1.06594	2.01972	0.0180991	0.414012	0.0410014	0.121293	0.340498	0.0650968	0.157285	0.0657182
1938	1	-41.3421	-77.3787	36.03659	0.9299349	0.0197791	0.0181146	0.0389535	0.000731211	0.00132282	0.0228085	0.00919196	0.0316687	0.02051117	0.1331831	0.0393794	0.0191574	0.0603817	0.0396335	0.0770829	0.0209574	0.171394	0.000518795	0.00174624	0.031566	0.0238447	0.127404	0.0411652	0.287288	0.0584803	0.06583327	13.85366	0.122771	0.454629	0.987346	2.43525	0.0237891	0.473117	0.0103435	0.087538	0.374699	0.0305137	0.1990163	0.3307933
1939	1	-38.98996	-79.14922	40.15926	1.177772	0.0303803	0.0191142	0.00018418	0.0163038	0.00447538	0.00563151	0.00547687	0.00129039	0.01772925	0.004999105	0.0586896	0.0458288	0.0789485	0.0141941	0.0263108	0.0369057	0.116911	0.000583707	0.0153665	0.142016	0.0147817	0.104684	0.0239206	0.165514	0.155345	0.02543381	18.40835	0.171002	0.524361	1.02418	2.28046	0.00964712	0.479983	0.0124631	0.111357	0.346788	0.0397621	0.03043291	0.8357336
1940	1	-49.22049	-79.94944	30.72896	1.240081	0.0942456	0.187407	0.0418154	0.015193	0.00825877	0.0073537	0.0217753	0.0406046	0.04655546	0.04116283	0.00287594	0.0353049	0.0892679	0.11894	0.18408	0.0489571	0.0392948	0.000928245	0.00176764	0.00403894	0.0391804	0.0612565	0.0168823	0.158754	0.198471	0.001547319	8.295012	0.182241	0.538679	1.03066	2.24842	0.0299593	0.4162	0.029282	0.162052	0.334861	0.0276458	0.04271014	0.03622837
1941	1	-56.41454	-82.3432	25.92866	0.1954727	0.204833	0.107603	0.0197773	0.00627164	0.0726975	0.145635	0.186232	0.00025712	0.07116941	0.04517085	0.0646404	0.0773683	0.031759	0.0817747	0.00580491	0.132138	0.0351284	0.00215767	0.0581757	0.107132	0.0149755	0.161134	0.0692118	0.0671421	0.0914581	0.07278578	9.144355	0.000452691	0.0312052	0.371739	3.5966	0.0633204	0.437484	0.00104636	0.0674273	0.367999	0.0627232	0.1179566	0.6170554
1942	1	-49.64095	-86.1876	36.54665	1.183284	0.0347882	0.0203534	0.0403527	0.00894555	0.0189577	0.00519045	0.000635014	0.0069537	0.02519914	0.0319912	0.0730325	0.118971	0.000773238	0.129243	0.0869222	0.0627474	0.135524	0.003309	0.0130186	0.0205507	0.293064	0.0242967	0.01313	0.00198477	0.023433	0.005241219	40.83464	0.172011	0.525672	1.02479	2.27753	0.0184409	0.31128	0.0272807	0.158749	0.411493	0.0727559	0.03723241	0.1407703
1943	1	-62.89896	-83.23717	20.33821	0.6866448	0.270735	0.316355	0.0144721	0.539172	0.0256709	0.165709	0.00928411	0.0751564	0.1722067	0.007609365	0.00602261	0.0110004	0.00105987	0.272654	0.00310626	0.115406	0.0106589	0.0592447	0.00254346	0.0901735	0.0979707	0.0390288	0.0982102	0.152972	0.0399481	0.09469413	4.405087	0.0713382	0.35716	0.919817	2.65168	0.0692203	0.430688	0.00899859	0.175248	0.235497	0.080347	0.1023035	0.9256197
1944	1	-53.03383	-81.1311	28.09727	0.4052768	0.0249848	0.132433	0.0371577	0.0770938	0.0361476	0.013334	0.230198	0.0480077	0.05471627	0.02702946	0.080234	0.0910263	0.0446799	0.111662	0.150052	0.0480225	0.102873	0.00987101	0.00318547	0.0150055	0.112931	0.045015	0.0105847	0.0989013	0.0759572	0.01127409	6.428328	0.017483	0.185687	0.736928	3.0599	0.0607914	0.442374	0.0195223	0.0935951	0.354677	0.0290398	0.03830356	0.2943354
1945	1	-40.47698	-81.90318	41.4262	2.236716	0.0136013	0.0114088	0.00466535	0.00331776	0.0139691	0.013431	0.00101406	0.00233438	0.01181281	0.005578108	0.194819	0.00998865	0.283817	0.0437266	0.0724887	0.0282382	0.085562	0.00893533	0.00351983	0.00446042	0.14896	0.00399068	0.0262553	0.0685739	0.0166652	0.01480522	27.37635	0.319984	0.678036	1.07492	1.92706	0.0323047	0.30964	0.0139006	0.10221	0.381949	0.159995	0.02038333	0.7263397
1946	1	-39.91212	-78.19105	38.27893	1.497221	0.00414816	0.0293577	0.00691621	0.0100841	0.0199246	0.0273276	0.00040953	0.0391277	0.01770736	0.06452015	0.108462	0.114485	0.0291568	0.150185	0.164191	0.0890947	0.0207727	0.00284137	0.0568191	0.00996952	0.069082	0.021403	0.0055305	0.0500605	0.107947	0.01798206	11.66654	0.224893	0.588093	1.05026	2.13676	0.0368079	0.475809	0.0126436	0.0762448	0.352468	0.0460264	0.08250221	0.2179585
1947	1	-49.67316	-77.67742	28.00426	0.601451	0.10212	0.248426	0.00632319	0.0180637	0.0213953	0.00843806	0.139178	0.0780221	0.08681885	0.3094436	0.0362703	0.0730054	0.0389366	0.097959	0.0123367	0.125012	0.0327409	0.0188937	0.00487707	0.0428237	0.202119	0.0629233	0.00896847	0.171105	0.0720278	0.0307397	3.903576	0.0534075	0.313078	0.882057	2.75146	0.0346702	0.487228	0.0190233	0.101025	0.325975	0.032079	0.3401833	0.09036218
1948	1	-48.83466	-83.83784	35.00319	1.322043	0.011898	0.0061067	0.00133653	0.00992969	0.0535846	0.0320084	0.005823	0.0075661	0.03385054	-0.003310956	0.0358126	0.0519842	0.0135068	0.0895968	0.00251012	0.059381	0.240369	0.00821523	0.0181033	0.0984737	0.0208365	0.0899667	0.0401078	0.145397	0.0857391	0.04840242	32.0204	0.196477	0.555981	1.038	2.20954	0.118005	0.400593	0.0360308	0.0560632	0.285217	0.104091	0.04509147	1.073428
1949	1	-62.21334	-83.72017	21.50683	0.1145508	0.00396761	0.269408	0.0193365	0.141075	0.182902	0.0737469	0.0135229	0.543974	0.1204331	0.05364014	0.0601243	0.0373951	0.059198	0.157093	0.0034077	0.0322127	0.0109522	0.00235782	0.00208734	0.0501599	0.0462331	0.0782809	0.111355	0.178799	0.170344	0.003969041	17.36078	3.05618e-06	0.00259365	0.134797	3.86261	0.0375852	0.598306	0.00291278	0.107448	0.19421	0.0595379	0.05760918	0.06889597
1950	1	-57.19216	-79.17871	21.98655	0.7677288	0.0544884	0.0678932	0.18687	0.096426	0.775395	0.0187473	0.281589	0.0031586	0.1258066	0.276565	0.157954	0.139878	0.0186808	0.024279	0.028787	0.0344635	0.126039	0.0225069	0.0141665	0.0278552	0.0387179	0.136387	0.00118853	0.170071	0.0590268	0.01751632	1.899287	0.0886757	0.393809	0.947596	2.56992	0.0386477	0.436123	0.00514671	0.139419	0.35463	0.0260338	0.2940814	0.05956282
1951	1	-49.5278	-80.95086	31.42307	0.4180556	0.0934052	0.00789584	0.0494943	0.039181	0.0544282	0.0191918	0.0239526	0.0194818	0.03129738	0.1978566	0.0678409	0.00451546	0.0189562	0.069383	0.00243219	0.274385	0.0186029	0.00353812	0.0447196	0.158289	0.0528389	0.047638	0.00561247	0.126238	0.105011	0.05475219	9.225249	0.0194031	0.19511	0.750102	3.03538	0.03594	0.444358	0.0316647	0.153765	0.301862	0.0324099	0.2526088	0.2167469
1952	1	-42.04729	-78.49151	36.44422	0.4537496	0.00262841	0.0106263	0.00850407	0.00455758	0.00372118	0.0293939	0.00368268	0.0228753	0.01832145	0.003632381	0.00435601	0.00822917	0.230377	0.0522192	0.0119982	0.0104562	0.0198942	0.00339453	0.0362687	0.204095	0.0592075	0.0271153	0.00635737	0.196438	0.129594	0.006466221	108.8539	0.0251703	0.220654	0.783462	2.97071	0.0613306	0.373667	0.00275873	0.109285	0.405867	0.0470917	0.0100986	0.6403085
1953	1	-52.42568	-79.91537	27.48968	4.21787	0.0446223	0.148713	0.0179681	0.0035659	0.0656114	0.00899029	0.0721183	0.0518525	0.06427274	0.1608551	0.0320627	0.0152461	0.0269319	0.106895	0.0719882	0.137236	0.0135722	0.00695198	0.00090993	0.0709861	0.00725465	0.0252273	0.0891997	0.174744	0.220794	0.007466757	5.890808	0.465945	0.782422	1.08431	1.66733	0.050295	0.329367	0.0323912	0.0987115	0.433849	0.0553864	0.1683218	0.04436001
1954	1	-51.91355	-82.61422	30.70067	5.830156	0.0473086	0.0251765	0.00449166	0.0244782	0.00871388	0.00506104	0.0603613	0.00180086	0.01571629	0.03264558	0.0450279	0.049638	0.0702063	0.0424819	0.0907947	0.221241	0.0238784	0.00849365	0.033072	0.0105047	0.0143308	0.033018	0.0183582	0.0902687	0.248686	0.002080923	25.73833	0.533286	0.821477	1.08163	1.5636	0.0523536	0.377659	0.0131249	0.0370408	0.42647	0.0933516	0.0347265	0.0599232
1955	1	-52.69025	-85.39259	32.70233	0.7020234	0.0227785	0.0269725	0.000937952	0.0342613	0.00719209	0.053838	0.046873	0.000713136	0.05926224	-0.003693691	0.145236	0.0052588	0.0454569	0.0391231	0.0708667	0.0495751	0.0143496	0.0658556	0.0207906	0.221537	0.196368	0.0258152	0.0369024	0.0562925	0.00657152	0.03181434	13.07431	0.0746205	0.364483	0.925616	2.63528	0.0421273	0.503011	0.00572842	0.128053	0.272742	0.0483385	0.02812065	1.131352
1956	1	-47.88628	-81.50597	33.6197	0.2477056	0.052081	0.00602143	0.00079105	0.00436483	0.0432411	0.0428965	0.00466971	0.00734624	0.01272078	0.04819564	0.221315	0.0377169	0.162138	0.00764861	0.00982398	0.0123407	0.0525321	0.00016367	0.0074766	0.0203579	0.0216498	0.00177988	0.00233441	0.276032	0.166691	0.03506754	24.06279	0.00200654	0.0650381	0.496622	3.43633	0.0363549	0.436632	0.0704115	0.073714	0.347548	0.0353386	0.08326317	0.421165
1957	1	-57.5145	-78.55221	21.03771	5.343069	0.00630315	0.18283	0.115466	0.0222975	0.0954706	0.00808108	0.0418653	0.0373245	0.108724	-0.03939867	0.0970186	0.0585968	0.0773196	0.0944501	0.0678086	0.127898	0.0388761	0.0470949	0.00142834	0.0328671	0.00576384	0.0577127	0.0206406	0.161666	0.110859	0.09867699	11.31542	0.515731	0.811742	1.08266	1.58987	0.0459056	0.397546	0.00503315	0.161091	0.352338	0.0380862	0.05927832	1.664639
1958	1	-38.28237	-76.89468	38.61231	2.770206	0.0334502	0.0382041	0.0140111	0.000450446	0.00124151	0.0176454	0.0144847	0.000234443	0.01500221	0.09858784	0.149926	0.0124465	0.166926	0.0620311	0.0621937	0.0107923	0.0566619	0.0137384	0.0094871	0.0917453	0.101915	0.0329617	0.0217346	0.127682	0.0797593	0.02927585	9.312298	0.370665	0.717955	1.08112	1.83026	0.0227662	0.517574	0.00243154	0.070245	0.309306	0.0776769	0.1278637	0.2289614
1959	1	-43.52044	-83.59445	40.07402	2.274906	0.0102614	0.00996791	0.000719957	0.00350219	0.0379403	0.0156837	0.00505113	0.00248562	0.01208945	0.02591344	0.0534432	0.0204038	0.0596584	0.0501831	0.152491	0.0895186	0.0108522	0.00837997	0.15438	0.0564038	0.013554	0.016587	0.000595917	0.107073	0.206476	0.01069603	24.56773	0.324021	0.681388	1.07556	1.91903	0.036059	0.30799	0.016509	0.177711	0.371394	0.0903361	0.03660947	0.2921657
1960	1	-44.50585	-78.33505	33.8292	1.397928	0.0451304	0.00828985	0.0271078	0.00694033	0.0265587	0.0151259	0.022181	0.0556058	0.02156972	0.0193763	0.0599944	0.183314	0.0353676	0.029075	0.201549	0.128887	0.0097295	0.00294195	0.00861369	0.0748485	0.00651239	0.00602179	0.00728094	0.150869	0.094995	0.07900095	8.910726	0.209115	0.570635	1.04382	2.17643	0.0338077	0.474245	0.0117658	0.0731449	0.388384	0.018652	0.09837725	0.8030408
1961	1	-52.15859	-82.87664	30.71805	2.395885	0.00132513	0.0106838	0.00230984	0.000872216	0.0246655	0.00199205	0.0410639	0.0521906	0.01490717	0.07150655	0.17812	0.223111	0.0454739	0.0688733	0.0344202	0.046306	0.0160097	0.0406538	0.0129363	0.0264889	0.168484	0.0398579	0.00469381	0.0541067	0.0404646	0.05977598	35.76906	0.336358	0.691438	1.07734	1.89486	0.0397563	0.516054	0.0133646	0.130403	0.21725	0.0831722	0.1312825	0.4553232
1962	1	-48.25541	-81.66499	33.40958	1.232944	0.0679388	0.0147425	0.0131808	0.0119774	0.0784383	0.00196933	0.0204434	0.00113475	0.02917047	0.007236647	0.194362	0.0116849	0.277916	0.0912077	0.0125332	0.053655	0.0376034	0.0113595	0.0163406	0.0477641	0.017698	0.071851	0.00512076	0.0501127	0.100791	0.03083176	21.43297	0.180972	0.537093	1.02996	2.25198	0.0360305	0.307859	0.00379126	0.134662	0.402568	0.115089	0.0380684	0.8099041
1963	1	-49.19198	-77.87021	28.67823	0.6446211	0.00877233	0.00712561	0.00965014	0.00723047	0.0352949	0.135215	0.0882169	0.00739183	0.06883974	0.1208709	0.0795123	0.139457	0.00296553	0.0158477	0.123643	0.00278324	0.035868	0.00609166	0.0214348	0.028855	0.108731	0.102964	0.0205303	0.142316	0.169	0.02452643	14.6043	0.0624225	0.336186	0.902481	2.69891	0.036831	0.419757	0.0221024	0.118067	0.355644	0.0475989	0.1453974	0.1686855
1964	1	-43.80167	-83.54937	39.7477	0.8498085	0.0351597	0.026108	0.00873632	0.0143295	0.0116237	0.0141879	0.00929258	0.016419	0.01409005	0.1138471	0.0765388	0.0980367	0.0434118	0.0440813	0.0711082	0.0916621	0.000542175	0.00520481	0.0539361	0.169734	0.064219	0.127796	0.00377798	0.0781392	0.0718114	0.01032992	8.843776	0.106105	0.42644	0.969855	2.4976	0.0347353	0.363314	0.00424659	0.187623	0.334296	0.0757844	0.124177	0.08318708
1965	1	-42.0287	-81.63555	39.60685	2.434936	0.0160183	0.000500262	0.00787783	0.0146679	0.000834216	0.0004368	0.00412585	0.00670163	0.01140979	0.05711557	0.105096	0.0127516	0.127248	0.0675753	0.00309375	0.0717486	0.0370797	0.0111086	0.0484623	0.0840266	0.014045	0.00857882	0.17284	0.194408	0.041938	0.008674252	45.20437	0.3402	0.694509	1.07785	1.88744	0.0148314	0.423966	0.00567324	0.0881596	0.376873	0.0904972	0.06578982	0.1318479
1966	1	-33.09975	-78.33242	45.23268	0.5972408	0.0169463	0.000660174	0.00386532	0.00189006	0.00940006	5.13125e-05	0.000937839	0.00259641	0.004805088	0.0078153	0.0407227	0.0561773	0.0987956	0.0255146	0.00727519	0.0444156	0.016287	0.00314258	0.0798366	0.0476055	0.0914741	0.174986	0.0299713	0.151435	0.132361	0.01086346	71.49244	0.0525395	0.310735	0.879905	2.75682	0.0245766	0.47184	0.00492591	0.126302	0.335061	0.0372946	0.01867876	0.5815942
1967	1	-55.52727	-79.90738	24.38011	1.343778	0.160812	0.0220692	0.313621	0.0210755	0.101734	0.076619	0.105163	0.232304	0.08719555	0.1542025	0.158443	0.0847302	0.0379336	0.183054	0.0135813	0.0479415	0.0244159	0.0274144	0.104735	0.085171	0.0306668	0.0210912	0.0329855	0.147422	0.000414359	0.004118549	3.394448	0.20015	0.560304	1.03976	2.19979	0.0168384	0.468841	0.00613189	0.153691	0.296803	0.0576952	0.158321	0.02601391
1968	1	-50.14613	-82.63043	32.4843	0.7614535	0.000474329	0.0183584	0.0435452	0.00131858	0.0611102	0.039392	0.0357809	0.0305084	0.04269714	0.1834277	0.0430416	0.00853925	0.264715	0.0564912	0.168335	0.037796	0.0357384	0.0161621	0.0466898	0.0782141	0.0680958	0.033203	0.0277933	0.0287471	0.0864381	0.02175551	12.26806	0.0873343	0.391139	0.945674	2.57585	0.0675801	0.469966	0.014524	0.0984335	0.300287	0.0492096	0.2051832	0.1060297
1969	1	-41.73159	-77.69098	35.95938	2.225378	0.0530945	0.0072634	0.0436304	0.0125258	0.0341578	0.00761352	0.0075619	0.00570162	0.01965579	0.03075365	0.113257	0.0122866	0.0395574	0.0485992	0.0371156	0.0753727	0.0345953	0.00976267	0.0048111	0.0623632	0.0870805	0.0314155	0.0530713	0.186192	0.20452	0.04762834	8.320417	0.318771	0.677023	1.07473	1.92948	0.0559563	0.36388	0.00973283	0.164321	0.323609	0.082502	0.078382	0.6076439
1970	1	-66.09641	-84.39936	18.30295	0.6226772	0.552421	0.180575	0.11747	0.159921	0.0880369	0.0435967	0.307842	0.134719	0.2768724	-0.0088641	0.105744	0.0971394	0.0295951	0.11897	0.01543	0.00570572	0.0456986	0.0210434	0.182894	0.0947807	0.0579269	0.0156835	0.0090139	0.0866022	0.113773	0.1600532	2.064343	0.0578164	0.324645	0.892461	2.72508	0.0324526	0.433489	0.0489871	0.104277	0.34804	0.0327539	0.1511891	1.058629
1971	1	-50.32454	-79.36633	29.04179	0.8320774	0.0453811	0.00969138	0.103871	0.0320849	0.0842082	0.0316642	0.0159892	0.1066	0.05408044	0.1254062	0.223442	0.0137107	0.0342109	0.129493	0.059623	0.06347	0.0158701	0.0051001	0.0239797	0.0343825	0.0778002	0.0351251	0.0372122	0.120658	0.125922	0.09371863	6.933359	0.102364	0.419735	0.965462	2.51244	0.040052	0.508772	0.00270105	0.122532	0.279508	0.0464354	0.2191249	0.4276951
1972	1	-54.54233	-80.29795	25.75561	2.583404	0.119908	0.00752638	0.0197376	0.138874	0.121493	0.104846	0.0413234	0.21234	0.0726874	0.2831091	0.0671004	0.103327	0.0111588	0.0533016	0.0809634	0.03026	0.132968	0.00898023	0.0142989	0.0224349	0.128833	0.0431917	0.070163	0.171499	0.0615197	0.052074	1.961891	0.354224	0.705498	1.07951	1.86076	0.0223922	0.516065	0.0242285	0.0560857	0.358284	0.022944	0.3351831	0.1553599
1973	1	-40.43922	-80.83206	40.39283	0.9989994	0.00501333	0.00168734	0.00142336	0.00476088	0.0194042	0.00433531	0.0240317	0.0206466	0.008628065	0.02820931	0.091584	0.0508821	0.0229396	0.202677	0.0235417	0.0415555	0.05893	0.00861289	0.00544589	0.155906	0.0179075	0.156898	0.0241713	0.0447732	0.0941744	0.008015775	33.80604	0.136754	0.476451	0.999834	2.38696	0.0683508	0.446521	0.00965525	0.134505	0.240689	0.100279	0.03622508	0.2212769
1974	1	-53.32116	-81.06832	27.74716	2.257204	0.0580646	0.109645	0.0530317	0.0189162	0.0595975	0.0180486	0.00425463	0.0720332	0.02412641	0.06628997	0.0744466	0.0692032	0.126117	0.0835734	0.0193188	0.000189403	0.0818176	0.0111658	0.00833491	0.200178	0.00896446	0.0374561	0.0416252	0.21023	0.0273785	0.00138767	14.61774	0.322158	0.679845	1.07527	1.92273	0.0592005	0.564831	0.0112793	0.0913234	0.182728	0.0906373	0.06767764	0.02050411
1975	1	-58.61184	-86.45955	27.84771	2.109844	0.0406652	0.0645525	0.088638	0.120466	0.0107239	0.0229854	0.137255	0.00188814	0.06824533	0.05064385	0.0619471	0.00681051	0.0466838	0.141483	0.00345568	0.0061585	0.112381	0.0162931	0.0643153	0.00039943	0.195141	0.0375452	0.0650835	0.221368	0.0209345	0.08669198	5.738906	0.306043	0.666208	1.07251	1.95524	0.0827544	0.327849	0.0211987	0.163299	0.385166	0.0197327	0.1373358	0.6312408
1976	1	-39.90894	-75.3981	35.48916	5.153628	0.00742499	0.0197032	0.00343201	0.00632737	0.0145181	0.019484	0.0124979	0.000475348	0.01167667	0.06800788	0.0731917	0.0137693	0.0191267	0.108769	0.0191547	0.000958316	0.0365923	0.00840254	0.0411009	0.16724	0.00219356	0.033646	0.0341706	0.322063	0.119622	0.006012614	27.86442	0.508336	0.80755	1.08302	1.60109	0.019135	0.441429	0.00045146	0.161088	0.316737	0.0611593	0.07402049	0.08122904
1977	1	-45.70049	-82.84239	37.14189	0.56411	0.00677397	0.0180742	0.00113896	0.00394691	0.0183474	0.0301681	0.00991729	0.0648511	0.02493804	0.292095	0.226102	0.0216099	0.063619	0.0100886	0.0719881	0.013382	0.137949	0.00442218	0.0592816	0.123188	0.0120684	0.112984	0.011193	0.086665	0.0454585	0.007687396	7.691608	0.0458006	0.291724	0.861843	2.80063	0.0203584	0.50792	0.0313581	0.0888303	0.298252	0.0532819	0.2997824	0.02564325
1978	1	-58.62942	-88.94531	30.31589	1.909528	0.071517	0.0905312	0.0195536	0.0305117	0.106812	0.0101146	0.0331308	0.00942053	0.04752962	0.03260933	0.161341	0.0443796	0.0481128	0.020435	0.0107958	0.0376169	0.13357	0.00692833	0.136005	0.0548192	0.0797502	0.00606206	0.0713905	0.0129479	0.175845	0.02234046	8.252634	0.28223	0.645035	1.06755	2.00518	0.0161992	0.317912	0.00511315	0.158114	0.466905	0.0357571	0.05494979	0.4065613
1979	1	-43.35427	-88.38922	45.03494	1.893657	0.00888602	0.00272331	0.00148509	0.00380745	0.00109134	0.00959362	0.00756376	0.0128225	0.007510129	0.02062428	0.0424525	0.16105	0.00338725	0.119859	0.0566085	0.0274936	0.0546097	0.0686917	0.0652524	0.0399999	0.000793532	0.014591	0.0508724	0.24242	0.0519187	0.02383357	21.22846	0.280241	0.643207	1.06709	2.00947	0.0798747	0.219331	0.00768882	0.129545	0.496051	0.0675098	0.04445785	0.5360936
1980	1	-50.14805	-81.38461	31.23656	3.99744	0.0370539	0.00546942	0.0150264	0.0771831	0.0362203	0.0407898	0.000189086	0.0568744	0.03838438	0.1610635	0.234112	0.107932	0.0717472	0.146492	0.0267386	0.0206462	0.0578761	0.000710019	0.00422925	0.0167305	0.0203063	0.156859	0.00161944	0.0760619	0.0579402	0.006191981	10.72996	0.454222	0.775121	1.0844	1.68626	0.0655464	0.429288	0.0229655	0.129651	0.306724	0.0458238	0.1672555	0.03702109
