Iteration	Replicate_ID	Posterior	Likelihood	Prior	age_extant	alpha_song	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates[15]	branch_rates[16]	branch_rates_mean	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	er[7]	er[8]	er[9]	er[10]	er[11]	er[12]	er[13]	er[14]	er[15]	extinction_rate	num_samp_anc	origin_time	psi	rates_song[1]	rates_song[2]	rates_song[3]	rates_song[4]	sf[1]	sf[2]	sf[3]	sf[4]	sf[5]	sf[6]	speciation_rate	turnover
894	0	-259.4212	-242.1045	-17.31674	2.655571	1.722272	0.0222196	0.151784	0.205762	0.0353937	0.170526	0.322204	0.0740329	0.030632	0.421231	0.0263959	0.641086	0.154028	0.0063318	0.0702908	0.038416	0.0173103	0.1169917	0.03648381	0.072609	0.021785	0.12352	0.0654075	0.0381369	0.0247894	0.0640489	0.0645347	0.038314	0.0984692	0.0143458	0.204577	0.0152319	0.129862	0.0243687	0.2254307	2	28.87942	0.019194	0.257708	0.621808	1.06119	2.0593	0.209015	0.266169	0.206154	0.0919125	0.148029	0.0787193	0.2619145	0.8607034
895	0	-262.8593	-241.2392	-21.62005	1.468665	3.424308	0.263187	0.023101	0.115271	0.0392046	0.540151	0.232152	0.0261626	0.154934	0.0867818	0.111141	0.0254161	0.405905	1.15874	0.0251863	0.106682	0.516697	0.1538905	0.02463319	0.029209	0.0212819	0.18513	0.00830258	0.0133421	0.0175638	0.0500054	0.034639	0.0186953	0.219483	0.016019	0.142817	0.0884838	0.0501991	0.104829	0.1751272	2	20.37898	0.06240272	0.419638	0.752609	1.08394	1.74382	0.319355	0.251868	0.154404	0.0676765	0.151133	0.0555633	0.1997604	0.8766863
896	0	-278.3183	-248.0758	-30.24248	5.190751	3.881676	0.14341	0.392901	0.939355	0.0304598	0.538139	0.226569	0.0361952	0.024504	0.194818	0.353193	0.149391	0.448594	1.13919	0.476764	0.736341	1.60782	0.3821367	0.003022661	0.136481	0.00300113	0.014315	0.141396	0.0785098	0.0178693	0.138926	0.0831837	0.124627	0.0480461	0.0260235	0.0257614	0.0371839	0.0278332	0.0968436	0.1314906	2	26.30111	0.06156341	0.447742	0.771015	1.0844	1.69684	0.169469	0.212493	0.173519	0.126759	0.16428	0.153481	0.1345132	0.9775289
897	0	-267.7318	-243.422	-24.3098	0.8272135	2.166504	0.0906286	0.208144	0.217976	0.240349	0.265757	1.00731	0.0356681	0.226139	0.162194	0.611239	0.709592	0.256666	0.0663883	0.0429052	0.305942	0.630439	0.2114365	0.03973391	0.0772749	0.00430503	0.266763	0.0107202	0.0973374	0.0340821	0.107104	0.0520513	0.0382127	0.0944732	0.0212347	0.00962816	0.0115771	0.104221	0.0710151	0.1911691	3	29.50015	0.04854869	0.312372	0.671627	1.07365	1.94235	0.181851	0.205779	0.108183	0.12894	0.226202	0.149045	0.2309031	0.8279195
898	0	-268.2021	-243.5594	-24.64271	3.254872	2.547096	0.0375441	0.0862366	0.126102	0.172795	0.914591	0.0420892	0.0107876	0.062227	0.621969	0.133183	0.245332	0.247785	0.0591518	0.00164329	1.13063	0.368436	0.2441228	-0.06023836	0.0800071	0.0149648	0.0937648	0.0072437	0.00957197	0.0615044	0.191178	0.0786566	0.0743101	0.05192	0.0203292	0.0634752	0.0221268	0.209437	0.0215097	0.3367619	3	27.60568	0.08774021	0.350877	0.702907	1.07914	1.86707	0.244034	0.194626	0.207686	0.138983	0.173449	0.0412215	0.2765235	1.217842
899	0	-262.3831	-240.683	-21.70012	1.148008	2.44911	0.0823407	0.079335	0.0261277	0.182856	1.19711	0.357394	0.0371283	0.0540764	0.176349	0.40848	0.760307	0.380111	0.0474565	0.00992612	0.255438	0.0487973	0.3683384	0.07808275	0.0612099	0.00518639	0.05941	0.0392791	0.00073652	0.00591387	0.0706336	0.0553376	0.00904926	0.135068	0.0101145	0.0622683	0.0276458	0.342905	0.115242	0.1073674	3	27.68194	0.07338772	0.341578	0.695605	1.07803	1.88479	0.146871	0.181891	0.235609	0.0875165	0.266056	0.0820574	0.1854502	0.5789557
900	0	-263.5172	-241.5119	-22.00527	2.389563	3.827631	0.0508141	0.145846	0.0248908	0.297608	0.606894	0.51203	0.0272689	0.414915	0.877888	0.306102	0.15062	0.112251	0.603442	0.272086	0.149124	0.872509	0.370755	0.08137197	0.0739999	0.00591511	0.0968997	0.0134411	0.0240499	0.0264653	0.0423486	0.212658	0.0145222	0.131379	0.00992397	0.08224	0.051598	0.180271	0.0342882	0.1236133	3	18.79015	0.1035418	0.444635	0.769029	1.08439	1.70195	0.235519	0.195531	0.153632	0.0966867	0.232833	0.0857976	0.2049853	0.6030351
901	0	-265.7907	-244.0481	-21.7426	4.080327	2.884642	0.00953735	0.0254431	0.339305	0.281698	0.852011	0.0667684	0.00683077	0.0180275	0.0107557	0.052451	0.255259	0.361099	0.0638353	0.0373337	0.0368041	0.108025	0.1960487	0.03907707	0.106364	0.00527839	0.0205942	0.0686214	0.0673817	0.0436712	0.149193	0.00257957	0.0987717	0.0868461	0.0248907	0.0595792	0.102669	0.0393009	0.124258	0.1705072	2	40.42333	0.0386678	0.380136	0.724934	1.08188	1.81305	0.252191	0.164917	0.127783	0.152137	0.236582	0.06639	0.2095842	0.8135496
902	0	-281.4269	-247.9781	-33.44881	0.1440294	4.598935	0.280784	0.397844	0.0899873	0.6995	0.0305005	1.24846	0.0462118	0.45906	0.773155	0.00773373	1.80336	0.436572	0.220165	1.68447	0.36684	0.0416121	0.3575015	0.09914918	0.0553351	0.0109834	0.10375	0.0728364	0.0323866	0.0245329	0.0979381	0.039731	0.0495426	0.0825841	0.0873052	0.0721814	0.0884639	0.101368	0.0810609	0.1494567	2	14.27192	0.1382022	0.484516	0.793669	1.08392	1.63789	0.28391	0.232829	0.1372	0.107267	0.167273	0.0715218	0.2486059	0.6011793
903	0	-264.6465	-242.2599	-22.38662	2.874208	1.987766	0.102324	0.594918	1.17017	0.0520026	0.391283	0.511355	0.0458263	0.0405885	0.254223	0.0494261	0.0853311	0.102704	0.00686328	0.156505	1.27063	0.200811	0.2886844	-0.06003011	0.0657973	0.00243083	0.17655	0.0308494	0.106812	0.0609332	0.010611	0.00779094	0.0572828	0.113732	0.0285846	0.0818182	0.00302894	0.0418032	0.211976	0.261002	3	18.78031	0.1040894	0.29181	0.653706	1.06968	1.9848	0.253419	0.200557	0.160477	0.0617218	0.23976	0.0840645	0.2009719	1.298699
904	0	-279.5691	-243.5185	-36.0506	0.9356093	4.513835	3.75233	0.0671706	0.910278	0.164278	0.535081	0.865405	0.0203253	0.492996	0.050322	0.398749	0.181301	0.0023473	0.653452	0.207913	0.991874	1.89979	0.5217803	0.003257913	0.248103	0.035791	0.0441453	0.0238697	0.0754906	0.00512348	0.101857	0.0690588	0.0807211	0.0313059	0.0264512	0.00464701	0.0475003	0.134035	0.0719008	0.2933125	3	14.0007	0.1214398	0.48054	0.791293	1.08403	1.64414	0.131387	0.19015	0.239442	0.163367	0.193819	0.081834	0.2965704	0.9890147
905	0	-272.5963	-236.5684	-36.02787	0.4540765	3.750804	0.25668	0.253362	1.85928	0.393982	0.440295	1.24633	0.0750049	0.0959346	0.225429	2.07546	0.481589	0.724448	0.348309	0.41006	0.13677	0.103797	0.6318677	0.08165749	0.0515073	0.0100508	0.222237	0.00765681	0.00746387	0.0143255	0.0327232	0.0716165	0.0732914	0.113681	0.00163766	0.0443619	0.00527918	0.153559	0.190609	0.3017768	2	17.02172	0.05394329	0.440126	0.766125	1.08435	1.7094	0.226225	0.184617	0.200109	0.0989126	0.206174	0.0839629	0.3834343	0.7870366
906	0	-264.8212	-236.8363	-27.98498	1.769811	4.080515	0.0515929	0.0390349	0.120814	0.304186	0.67967	0.639393	0.0318995	0.665065	0.393822	1.19188	0.238522	0.187783	0.432685	0.11701	1.28558	0.0904887	0.4801822	-0.01693967	0.209248	0.000988459	0.0971137	0.0831438	0.136767	0.000480044	0.0567496	0.0791366	0.0375729	0.0777914	0.0181198	0.0400246	0.0436687	0.0344889	0.0847072	0.2533071	2	19.14422	0.05459749	0.458731	0.777948	1.08438	1.67894	0.253472	0.198149	0.16289	0.134639	0.167547	0.0833042	0.2363675	1.071667
907	0	-266.3607	-243.7581	-22.60256	0.7207537	1.889674	0.0478698	0.237077	0.172277	0.0339102	0.0879712	0.012832	0.321926	0.110465	0.389313	0.0911144	0.461545	0.0112617	0.219468	0.204829	0.559765	0.852101	0.2477115	0.0214193	0.105361	0.0134933	0.0821789	0.0174216	0.0256184	0.0526828	0.0622131	0.0575854	0.111849	0.0140091	0.00716883	0.119301	0.0377125	0.0590811	0.234324	0.1054438	2	30.87637	0.04376877	0.27974	0.642745	1.06697	2.01055	0.188617	0.179959	0.123538	0.143034	0.283908	0.0809441	0.1268631	0.8311621
908	0	-276.9322	-242.4876	-34.44466	1.373665	3.541922	0.972092	1.32617	0.175977	0.0467066	0.16866	1.11174	0.0425988	0.00839098	0.395211	0.0499258	0.403128	0.114702	0.279358	3.0221	0.225573	0.55303	0.5341947	0.02963547	0.0113979	0.00192066	0.223279	0.0327826	0.0203569	0.0552237	0.158855	0.00313479	0.140772	0.0656948	0.00118653	0.203207	0.0354954	0.027371	0.0193237	0.3125205	3	19.52906	0.06699754	0.427279	0.757713	1.08414	1.73087	0.161753	0.309088	0.0928802	0.075934	0.318483	0.0418618	0.3421559	0.9133861
909	0	-272.8646	-239.4677	-33.39695	3.676999	1.840147	0.102282	0.0897023	0.0444159	0.0349709	0.457703	0.139562	0.217048	0.0256377	0.197586	0.261477	0.349884	0.177699	0.0287961	1.44711	0.0713761	1.47966	0.4382693	0.02093957	0.0698232	0.00757006	0.119521	0.0144889	0.0239905	0.0178096	0.0660814	0.0879504	0.0627831	0.0493651	0.011194	0.131659	0.0304385	0.210281	0.0970439	0.1174076	1	34.50161	0.07727154	0.273416	0.636862	1.06542	2.0243	0.151818	0.226948	0.177401	0.0724132	0.266137	0.105283	0.1383472	0.8486447
910	0	-265.7592	-247.9319	-17.82731	1.679118	3.433608	0.191707	0.0262861	0.312454	0.0611459	0.0925464	0.249071	0.134018	0.0225484	0.264371	0.0727777	0.311807	0.049246	0.417216	0.637174	0.131614	0.221624	0.2689199	0.06841008	0.0730232	0.00260622	0.0510804	0.0476994	0.0170631	0.0154631	0.0422057	0.0654698	0.0600969	0.0545671	0.0231704	0.331911	0.00131888	0.104148	0.110177	0.1405161	2	20.49259	0.08572909	0.420254	0.753023	1.08396	1.74277	0.255595	0.200971	0.115112	0.171259	0.147244	0.109819	0.2089262	0.6725633
911	0	-248.8535	-236.0206	-12.83292	2.598137	5.198201	0.019805	0.00705502	0.109523	0.132986	0.293023	0.0994716	0.00574905	0.249573	0.0476108	0.319432	0.0261913	0.393366	0.199267	0.354014	0.100402	0.0642987	0.1800986	0.038484	0.0611059	0.00534217	0.0973568	0.00871068	0.131747	0.0133579	0.063273	0.0131576	0.0398288	0.141514	0.00167135	0.128631	0.0402367	0.0852039	0.168864	0.142101	2	21.25687	0.0751929	0.510107	0.808559	1.08294	1.59839	0.179113	0.193587	0.204427	0.0706464	0.32317	0.0290568	0.180585	0.7868926
912	0	-268.0392	-242.9213	-25.11792	3.155813	1.68459	0.448897	0.0246937	0.731608	0.12896	0.853187	0.167859	0.0228354	0.0658995	0.179301	0.615912	0.393115	1.15932	0.181919	0.0863855	0.0664136	0.0787543	0.3812813	0.01406469	0.0929094	0.0245004	0.121372	0.025258	0.0628748	0.0226683	0.0404033	0.0424066	0.0546066	0.0654135	0.0373411	0.0899864	0.19577	0.11075	0.0137405	0.2061812	2	21.02006	0.03653669	0.252482	0.616652	1.05964	2.07122	0.180323	0.225964	0.157872	0.122255	0.193901	0.119684	0.2202459	0.9361409
913	0	-264.5001	-250.8198	-13.68033	6.900317	1.376779	0.107222	0.0317354	0.0710925	0.0307954	0.421494	0.281456	0.0336199	0.207637	0.0559744	0.0202464	0.00477825	0.065098	0.177879	0.35283	0.0102931	0.0608684	0.1786608	-0.1197189	0.0730866	0.00527446	0.233378	0.115561	0.0505724	0.0339968	0.0179188	0.0270256	0.0435627	0.123761	0.0346776	0.0895661	0.0266971	0.00726934	0.117652	0.252903	2	20.50986	0.06453163	0.205645	0.566673	1.04228	2.1854	0.185585	0.175481	0.164959	0.101783	0.253756	0.118436	0.1331841	1.898898
914	0	-270.8612	-242.1305	-28.73071	2.756641	5.099014	1.1106	0.0396203	0.145345	0.226445	0.65549	0.154543	0.00524795	0.0136965	0.0540984	0.341861	0.201694	0.0754571	0.0759062	0.386313	0.14928	0.0859508	0.3457455	-0.01073614	0.0672422	0.0167273	0.149709	0.01471	0.00886679	0.0540408	0.109334	0.0166624	0.0700947	0.218574	0.048653	0.105379	0.0164977	0.00821049	0.0952981	0.2487461	2	33.56852	0.03736146	0.506139	0.806294	1.08312	1.60444	0.289724	0.155964	0.186687	0.113094	0.182127	0.0724038	0.2380099	1.045108
915	0	-261.1345	-248.0453	-13.08927	2.380054	2.44908	0.0424483	0.00957533	0.0654358	0.0741506	0.355375	0.399378	0.0224635	0.103928	0.0684697	0.0596818	0.0429481	0.608672	0.277875	0.133601	0.00536915	0.250751	0.1401608	-0.07206259	0.117405	0.035838	0.0955004	0.019778	0.0709429	0.0056534	0.0298955	0.122608	0.000803927	0.0668882	0.0602469	0.0609846	0.0468456	0.119219	0.147391	0.2811583	1	19.0171	0.09471501	0.341575	0.695602	1.07803	1.8848	0.115568	0.202191	0.233019	0.0904942	0.261302	0.097426	0.2090957	1.344639
916	0	-271.8463	-252.0591	-19.7872	4.115771	2.672788	0.00494253	0.0240965	0.670786	0.349252	0.846275	0.197341	0.0453082	0.000897	0.0732593	0.193563	0.133642	0.0684482	0.256924	0.217992	0.152754	0.217162	0.2381828	0.08813607	0.0139257	0.0298457	0.133358	0.0153769	0.0367866	0.074278	0.116591	0.0688163	0.161054	0.26539	0.000547349	0.0419214	0.00147108	0.0184627	0.0221749	0.08732917	2	17.43022	0.1363725	0.362249	0.711635	1.08034	1.84577	0.14184	0.19138	0.160002	0.101147	0.319793	0.0858386	0.1754652	0.4977007
917	0	-256.5167	-234.825	-21.69169	1.03866	3.459741	0.136785	0.372242	0.843377	0.0326989	0.263766	0.255164	0.3369	0.0693106	0.439445	0.100297	0.0646877	0.209874	0.168219	0.82641	0.292848	0.497198	0.2892518	-0.01381222	0.0689062	0.0108072	0.106109	0.00155535	0.0820851	0.000586467	0.0475486	0.0265625	0.206146	0.0662431	0.016636	0.137297	0.0880077	0.0394111	0.102098	0.2213274	3	21.55887	0.09275119	0.421973	0.754176	1.084	1.73985	0.205281	0.205735	0.186686	0.122591	0.238766	0.0409412	0.2075152	1.06656
918	0	-269.3692	-233.4394	-35.92988	0.8065351	2.790225	1.66852	0.227638	1.20601	0.0229293	0.331278	0.143717	0.370786	0.113147	0.583376	0.0938673	0.274636	0.416811	0.103862	0.369059	2.88247	2.44401	0.4736881	-0.008315122	0.0740837	0.00661321	0.110904	0.0046083	0.05007	0.00200947	0.14421	0.0108515	0.0839018	0.146008	0.00663051	0.142262	0.0824074	0.0696777	0.0657621	0.3428607	3	17.31448	0.1253956	0.372353	0.71921	1.08126	1.82717	0.233004	0.219318	0.169493	0.077448	0.238728	0.0620094	0.3345456	1.024855
919	0	-268.7711	-243.7105	-25.06065	0.9409589	2.842035	0.383477	0.0358158	1.49811	0.0227047	0.713437	0.458541	0.0230014	0.115158	0.243929	0.139541	0.528584	0.180952	0.733667	0.0806582	0.32682	0.0403381	0.3226431	-0.1283531	0.0297726	0.00408214	0.0396514	0.0124836	0.0114598	0.0302782	0.0491189	0.0463811	0.0891642	0.184235	0.00593419	0.127749	0.152582	0.18985	0.0272565	0.3490889	2	14.77804	0.1772914	0.37666	0.722389	1.08162	1.81934	0.362691	0.205589	0.102954	0.0912782	0.160503	0.0769855	0.2207358	1.581478
920	0	-258.2081	-234.3351	-23.87301	2.469911	4.425178	0.498113	0.25938	1.731	0.0361059	1.16192	0.0939195	0.0169905	0.0259079	0.215177	0.13921	0.506218	0.187277	0.040106	0.181843	0.0273426	0.185442	0.3189492	0.09763431	0.0318219	0.0139063	0.155887	0.00234539	0.0658636	0.0149639	0.102558	0.0301053	0.170241	0.0355405	0.00659634	0.161537	0.0415707	0.0691385	0.0979247	0.2520319	3	16.15114	0.07077057	0.476296	0.788738	1.08413	1.65084	0.186661	0.216308	0.211606	0.0818117	0.224886	0.078728	0.3496662	0.7207786
921	0	-264.4619	-242.2983	-22.16363	0.8320638	7.521376	0.00122486	0.0213976	0.517007	0.00347562	0.0720063	0.0802608	0.0679497	0.129787	0.431828	0.0718869	0.309152	0.493429	0.0909342	0.0532727	0.105579	0.0165994	0.173045	0.1455157	0.0478604	0.0036599	0.131606	0.081372	0.0111121	0.0374439	0.184657	0.0506153	0.00845106	0.054176	0.0456852	0.134968	0.0201453	0.182485	0.0057631	0.3508618	2	20.72598	0.08203884	0.581888	0.846947	1.07774	1.49342	0.21706	0.211909	0.119128	0.0970916	0.258272	0.0965397	0.4963775	0.7068447
922	0	-270.7672	-236.4217	-34.34545	2.38427	4.930628	1.0696	0.297011	0.860669	0.00538039	1.56837	0.914431	0.0391619	0.0153435	0.238787	0.180091	0.474471	1.11196	0.161852	0.0627752	0.250167	1.28328	0.5187283	-0.04684541	0.261876	0.000486281	0.166748	0.0119276	0.0295597	0.0144554	0.0216437	0.0822726	0.0491366	0.0614474	0.00143635	0.103056	0.011378	0.0281028	0.156474	0.2712044	2	16.44331	0.07042704	0.499171	0.802279	1.08342	1.61513	0.179438	0.149309	0.231634	0.134515	0.245075	0.060029	0.224359	1.208797
923	0	-261.0813	-239.9168	-21.16446	2.187711	2.515061	0.748628	0.258983	0.585497	0.0158719	0.287582	0.1803	0.0243434	0.0182065	0.30884	0.167913	0.588446	0.571768	0.300697	0.0494864	0.545996	0.190574	0.232646	0.008893327	0.14824	0.00188847	0.158332	0.00797648	0.056105	0.0291631	0.125504	0.047645	0.00133323	0.203804	0.013738	0.118646	0.0562624	0.00688404	0.0244785	0.1341679	3	22.62371	0.052536	0.34788	0.70057	1.0788	1.87275	0.21369	0.199906	0.142297	0.174183	0.207751	0.0621738	0.1430612	0.9378355
924	0	-267.8112	-242.3225	-25.48863	1.546192	2.152586	0.159964	0.00500099	0.139828	0.156982	0.931386	0.24634	0.00671104	0.71435	0.117968	0.233136	0.927498	0.868816	0.00240079	0.0324096	0.693911	0.556435	0.2519996	0.02793406	0.058222	0.0340168	0.11309	0.0205116	0.0655238	0.0484216	0.0774155	0.0522571	0.0764975	0.119527	0.0008326	0.145569	0.115776	0.0393771	0.032963	0.3188762	1	17.65882	0.1286344	0.310833	0.670317	1.07338	1.94547	0.211639	0.229801	0.156538	0.0855842	0.212676	0.103762	0.3468103	0.9194543
925	0	-271.302	-235.7496	-35.55241	5.923341	2.746694	0.082844	0.00177598	0.811809	0.144562	1.83959	0.0757329	0.0211916	1.98591	0.0992638	0.239185	2.20566	0.212694	1.00649	0.203843	0.428982	0.101378	0.4229001	-0.007661283	0.0837605	0.00988128	0.189062	0.0111838	0.0764657	0.0150614	0.0517981	0.0573393	0.0608127	0.0627655	0.0248868	0.0571142	0.00521202	0.13764	0.157017	0.1482873	2	19.30493	0.1634035	0.368664	0.716463	1.08094	1.83393	0.242276	0.22466	0.109577	0.073635	0.294549	0.0553019	0.1406261	1.05448
926	0	-270.2462	-249.4032	-20.84302	6.817038	2.623599	0.0543781	0.0583957	0.205763	0.219357	0.111035	0.14276	0.0152929	0.0859429	0.614773	0.574549	0.438219	0.494399	0.308634	1.48557	0.364837	0.453728	0.3709416	0.02322487	0.122411	0.00830701	0.0578236	0.0379547	0.0128477	0.0161949	0.032115	0.0662922	0.142111	0.16014	0.0371159	0.205427	0.00901954	0.0475345	0.0447062	0.2334491	3	14.7115	0.09245087	0.35787	0.7083	1.0799	1.85393	0.226957	0.208631	0.187717	0.122329	0.195184	0.0591834	0.2566739	0.9095161
927	0	-259.1113	-240.224	-18.88727	1.276369	2.184296	0.0830755	0.0129586	0.25154	0.0771411	0.52914	0.430886	0.0166394	0.0036889	0.00345558	0.936853	0.215136	0.0160987	0.0672555	0.105873	0.0124285	0.482136	0.1447098	0.09581934	0.117199	0.00304781	0.0272693	0.0142901	0.0352222	0.000335581	0.20142	0.12223	0.0149868	0.136177	0.0551322	0.0555891	0.00907303	0.0937053	0.114322	0.1276882	1	19.41344	0.06982735	0.314324	0.673282	1.07398	1.93841	0.152753	0.203387	0.182723	0.119403	0.223625	0.11811	0.2235076	0.5712926
928	0	-261.1798	-246.7484	-14.43136	3.612989	4.208291	0.0359137	0.0618431	0.183434	0.0305251	0.0620891	0.160165	0.0124898	0.0232327	0.0167385	0.199096	0.457426	0.0997665	0.319295	0.166923	0.344423	0.258983	0.1392974	0.07956507	0.0336133	0.00155064	0.0361641	0.0157419	0.0100202	0.0103239	0.214543	0.024065	0.0544756	0.119834	0.0217807	0.233451	0.119454	0.0658575	0.0391247	0.2168245	2	22.63593	0.07855481	0.465451	0.782117	1.08431	1.66812	0.21703	0.205417	0.14653	0.0963266	0.248036	0.0866605	0.2963895	0.7315524
929	0	-283.8169	-250.3453	-33.4716	0.6944158	1.673422	0.00496044	1.22982	1.76166	0.0440843	0.321499	0.589767	0.38916	0.224446	0.950981	0.0290513	0.525782	0.383506	0.0536978	1.35071	0.327009	0.0174267	0.4394329	0.0403359	0.0240422	0.0190609	0.21007	0.0618355	0.182947	0.0481883	0.0599405	0.0718747	0.0183659	0.00966648	0.0206894	0.116807	0.00465287	0.0830615	0.0687974	0.1667775	1	21.14498	0.04990786	0.250913	0.615089	1.05917	2.07483	0.210053	0.255204	0.130594	0.139215	0.186904	0.0780305	0.2071134	0.8052472
930	0	-274.9498	-250.1334	-24.81644	5.465173	3.257737	0.141097	0.0176761	0.0267858	0.265042	0.0700006	0.0582374	0.0466424	0.279568	0.06221	0.0702274	0.00885736	0.409719	0.222677	0.443942	0.00185567	0.382184	0.1969213	0.04721134	0.0924281	0.00491197	0.0995178	0.0567712	0.0450325	0.00730016	0.0847518	0.0848141	0.0156439	0.0485507	0.0469682	0.0583948	0.0126158	0.111914	0.230385	0.07633023	2	43.76282	0.07644712	0.408268	0.744869	1.08352	1.76334	0.177381	0.156408	0.166253	0.0766647	0.362676	0.0606172	0.1235416	0.6178506
931	0	-277.4822	-240.9869	-36.4953	0.9774861	2.065163	0.253191	0.307484	1.40695	0.415733	1.29248	0.642559	0.0194093	1.92233	0.322537	0.841966	0.369425	1.07703	1.45739	0.0246303	0.605629	0.0381296	0.5516403	0.02918619	0.0414972	0.0529469	0.231454	0.0061063	0.0447402	0.0540418	0.0856187	0.0961344	0.00731548	0.115223	0.0159455	0.0760963	0.0161635	0.103501	0.0532159	0.2566212	2	22.20605	0.08553824	0.300931	0.661769	1.07154	1.96576	0.236293	0.21352	0.112296	0.0967533	0.231192	0.109946	0.2858074	0.8978816
932	0	-277.2371	-250.301	-26.93607	4.352715	2.832326	0.0780602	0.107421	0.0624899	0.451352	1.11174	0.229695	0.0364289	0.730245	0.421539	0.0614885	0.384601	0.112958	0.514226	0.0357807	0.567742	0.280918	0.2551004	0.001053705	0.0515888	0.00194762	0.0467805	0.0670972	0.0480785	0.0115363	0.104778	0.0757278	0.0164789	0.228704	0.0445772	0.011867	0.0851827	0.0594403	0.146216	0.2288887	3	26.29966	0.04056402	0.37586	0.7218	1.08155	1.82079	0.329976	0.130389	0.145337	0.0773225	0.220059	0.0969169	0.2299424	0.9954175
933	0	-258.4159	-240.2261	-18.18974	2.434617	2.290113	0.0532313	0.0144821	0.234033	0.2048	0.129646	0.162299	0.00756479	0.0083765	0.0907177	0.296546	0.43114	0.421429	0.0625234	0.897075	0.0707829	0.175853	0.2489548	0.004053636	0.176748	0.0383058	0.0861463	0.024302	0.107732	0.061407	0.0584833	0.103251	0.0897422	0.0547957	0.0170976	0.0460373	0.0108969	0.0970041	0.0280514	0.1791765	2	26.94174	0.04191247	0.325609	0.682698	1.0758	1.91589	0.226521	0.185748	0.108435	0.146046	0.269572	0.0636773	0.1832302	0.9778768
934	0	-276.6175	-252.0471	-24.57038	9.001743	1.142388	0.00658258	0.151295	0.466918	0.0173405	0.223616	0.0231323	0.0514006	0.0235515	0.195058	0.0348866	0.311517	0.392088	0.220393	0.131164	0.378077	0.0691788	0.1536719	-0.09617408	0.0920209	0.0108179	0.103601	0.0015916	0.0678976	0.00209816	0.00152197	0.0292161	0.0139226	0.180963	0.00666146	0.036184	0.16076	0.267248	0.0254954	0.3377486	1	28.40168	0.01800444	0.164457	0.515731	1.0201	2.29971	0.22361	0.276085	0.21428	0.0686695	0.123166	0.094189	0.2415745	1.398113
935	0	-250.4176	-238.3748	-12.04286	0.6695784	4.514335	0.0104568	0.0775905	0.472658	0.0307777	0.141622	0.0410951	0.170291	0.0343367	0.539526	0.105201	0.422852	0.0291632	0.0632318	0.111931	0.231512	0.047386	0.134399	0.003795413	0.0608438	0.00624111	0.17657	0.0138379	0.168864	0.0408819	0.0508744	0.00286122	0.0603687	0.0746568	0.0349869	0.131822	0.0203837	0.070029	0.0867775	0.2158817	2	19.25297	0.06154745	0.480564	0.791307	1.08403	1.6441	0.187564	0.162717	0.170312	0.0798313	0.371481	0.0280949	0.2196771	0.9827228
936	0	-281.7681	-245.4366	-36.33157	0.9361238	2.435363	0.0582527	0.00750238	0.820435	0.624834	0.462492	0.136271	0.0539931	0.834399	0.384972	0.0242788	1.21815	0.0207218	1.36279	0.774319	0.513762	0.768196	0.5883464	0.1340087	0.0883871	0.00235528	0.0352973	0.045048	0.055954	0.00314759	0.163656	0.0193345	0.160602	0.0921926	0.00444631	0.0700612	0.0197246	0.120235	0.119559	0.1907492	2	19.06632	0.1683271	0.340242	0.694542	1.07785	1.88736	0.310418	0.162481	0.156213	0.106763	0.201563	0.0625624	0.3247579	0.5873582
937	0	-276.7455	-241.5648	-35.18066	0.3312468	2.349488	1.49472	0.238664	0.0703934	0.487832	0.850313	1.19236	0.0269893	0.182456	0.0737596	0.214552	0.49323	0.104357	0.0534307	1.79983	0.378735	0.0369537	0.5584881	0.05672471	0.0343527	0.0234863	0.114751	0.0165493	0.0608942	0.0458088	0.0366897	0.060931	0.0192567	0.0759112	0.0161145	0.0906381	0.0870223	0.202133	0.115461	0.3636922	2	22.34994	0.03621999	0.331706	0.687682	1.0767	1.90391	0.217594	0.217884	0.149289	0.128987	0.188942	0.0973043	0.4204169	0.8650751
938	0	-259.5586	-242.0224	-17.53623	1.085259	5.169391	0.404523	0.157418	0.687423	0.0653806	0.272028	0.12923	0.0845079	0.0279718	0.100841	0.247624	0.0886087	0.0504408	0.535574	0.0269684	0.457664	0.0507316	0.265949	-0.03573018	0.0839449	0.0140138	0.0599732	0.0109243	0.0508676	0.0263923	0.151438	0.0268563	0.0778396	0.211526	0.0125448	0.143418	0.0345104	0.0693358	0.0264155	0.2717589	2	17.13295	0.08616	0.508964	0.807909	1.08299	1.60013	0.20736	0.18076	0.172479	0.0851384	0.308855	0.0454074	0.2360287	1.151381
