Iteration	Posterior	Likelihood	Prior	alpha_song	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates_mean	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	er[7]	er[8]	er[9]	er[10]	er[11]	er[12]	er[13]	er[14]	er[15]	extinction_rate	origin_time	rates_song[1]	rates_song[2]	rates_song[3]	rates_song[4]	sf[1]	sf[2]	sf[3]	sf[4]	sf[5]	sf[6]	speciation_rate	turnover
19400	-200.8909	-220.7733	19.88241	3.394442	0.01757	0.0443905	0.00586823	0.0207195	0.0758949	0.00085025	0.176376	0.0255191	0.0813611	0.0229925	0.0387538	0.0213574	0.166924	0.0614494	0.07424373	0.0396859	0.0438226	0.0745543	0.0648424	0.120389	0.00114575	0.00109862	0.0610676	0.00444017	0.196522	0.0708897	0.198148	0.0367347	0.0968204	0.0119459	0.0175792	0.001127337	35.45758	0.417648	0.751267	1.08387	1.74721	0.152917	0.182892	0.245651	0.0529328	0.272156	0.0934514	0.04081324	0.02762185
19500	-203.3853	-215.7806	12.39533	1.644034	0.160937	0.210612	0.0811883	0.0223645	0.239254	0.12233	0.115484	0.181787	0.474724	0.0957215	0.0519878	0.0102964	0.231436	0.207394	0.188835	0.08560104	0.00541103	0.0570771	0.176408	0.260255	0.019524	0.000152934	0.063273	0.00470406	0.199991	0.0124051	0.0841486	0.000410936	0.102997	0.0083743	0.00486807	0.002769067	11.88819	0.24674	0.610898	1.05787	2.08449	0.14529	0.17511	0.173947	0.0524262	0.289072	0.164156	0.08837011	0.03133489
19600	-199.8682	-214.4096	14.5414	4.448803	0.146261	0.124501	0.132287	0.0131968	0.0535233	0.0755158	0.134376	0.00853053	0.124142	0.077176	0.0180616	0.0465503	0.0363938	0.0186834	0.06913934	0.1210278	0.00504554	0.073974	0.0603571	0.219342	0.0639797	0.00268355	0.0242113	0.000498369	0.323532	0.0212881	0.146334	0.0110375	0.0284847	0.0142117	0.00502089	0.02260578	23.18177	0.477438	0.789427	1.0841	1.64903	0.131287	0.212519	0.222522	0.0535448	0.286253	0.0938741	0.1436336	0.1573851
19700	-200.1551	-226.3511	26.19603	3.843933	0.0141138	0.0221004	0.0691908	0.0601715	0.0632579	0.0255383	0.0321128	0.00305589	0.0167947	0.0115715	0.0225075	0.0281392	0.0427995	0.0078737	0.02822509	0.02188402	0.0112972	0.119495	0.129839	0.064666	0.0238181	0.00447004	0.0679308	0.0309223	0.116047	0.102883	0.266716	0.0332152	0.00851346	0.00223474	0.0179513	0.004036867	87.73659	0.445578	0.769633	1.08439	1.7004	0.146159	0.198458	0.253781	0.0603216	0.266759	0.074522	0.02592089	0.155738
19800	-211.619	-221.0631	9.444096	2.756672	0.12757	0.0962843	0.205839	0.00166479	0.239454	0.108348	0.18025	0.263142	0.238131	0.195191	0.327018	0.0407906	0.234802	0.248804	0.1617876	0.04319849	0.00509753	0.235774	0.109573	0.140098	0.00205384	0.0234615	0.0455286	0.0069322	0.153583	0.0344435	0.187252	0.0396287	0.0123185	0.00402414	0.000231785	0.0454829	7.761008	0.369515	0.717099	1.08102	1.83237	0.113627	0.188303	0.213081	0.0777227	0.27106	0.136206	0.08868139	0.5128799
19900	-221.9032	-220.6677	-1.235507	1.053788	0.647046	0.764572	0.196815	0.389683	0.470654	0.00218168	0.447592	0.229296	0.312004	1.32816	0.0253872	0.26654	0.0267882	0.443654	0.3374167	0.09876382	0.00227878	0.0402091	0.0174521	0.363387	0.0398467	0.00185985	0.0180812	0.00165253	0.158178	0.135301	0.135224	0.00382078	0.0379036	0.0355837	0.00922114	0.04426566	9.696409	0.14756	0.492343	1.00837	2.35173	0.104555	0.191078	0.193019	0.0873224	0.336324	0.0877008	0.1430295	0.3094863
20000	-196.8992	-216.4827	19.58356	1.927218	0.167679	0.0734973	0.0342722	0.0711335	0.0195193	0.000136008	0.0558486	0.0245861	0.0632029	0.0250475	0.000958651	0.228378	0.00700749	0.00773444	0.07097975	0.05468076	0.00231609	0.101669	0.134029	0.182327	0.00924657	0.00485236	0.0104013	0.00355435	0.281108	0.0699409	0.0316937	0.00696965	0.128488	0.0315198	0.00188551	0.003572886	42.27572	0.284429	0.647044	1.06806	2.00047	0.120856	0.132206	0.277354	0.0357645	0.358081	0.0757385	0.05825364	0.06133326
20100	-225.1535	-220.2865	-4.866919	3.072396	0.468899	1.09067	0.14676	1.08186	0.130949	0.185059	0.427705	0.255635	0.495606	0.082868	0.308077	1.29413	1.00704	0.653516	0.4107991	0.176891	0.0182894	0.252666	0.0040222	0.126345	0.0100713	0.00223905	0.00661632	0.00952433	0.3155	0.0768635	0.0709306	0.00780879	0.0169669	0.0585762	0.0235808	0.07870654	3.728393	0.394786	0.735459	1.08285	1.7869	0.122476	0.192144	0.228432	0.10161	0.257779	0.09756	0.2555976	0.3079315
20200	-199.4461	-225.9845	26.53847	1.361644	0.0239984	0.00316277	0.0482935	0.00649901	0.0226436	0.0294093	0.0455322	0.0534732	0.0611643	0.0917309	0.0809634	0.0487625	0.0381248	0.0224107	0.0550818	0.02466024	0.00143442	0.0660899	0.0923854	0.084245	0.0298486	0.00347956	0.0331636	0.000551483	0.358617	0.0983254	0.139916	0.0201342	0.0241928	0.0342169	0.0134002	0.02223626	24.69007	0.203137	0.563781	1.04115	2.19194	0.146755	0.222558	0.255274	0.0471252	0.236419	0.0918686	0.04689651	0.4741561
20300	-194.9806	-221.9052	26.92464	2.232232	0.0750622	0.0107749	0.00309748	0.00041033	0.00444209	0.0165835	0.0182924	0.0647152	0.0101746	0.0884408	0.016374	0.0352203	0.0434759	0.0623955	0.04327122	0.02043557	0.00522157	0.0462526	0.0901924	0.310103	0.0254362	0.00175028	0.0612435	0.0116284	0.14077	0.118553	0.0701651	0.0119276	0.0376426	0.040417	0.0286973	0.003198753	50.00221	0.319505	0.677636	1.07485	1.92801	0.166308	0.141723	0.253162	0.0838308	0.30283	0.0521465	0.02363432	0.1353435
20400	-214.8425	-223.2911	8.448579	4.12454	0.337259	0.471769	0.111781	0.0350466	0.18795	0.0700594	0.0582763	0.213433	0.186212	0.0975826	0.0321771	0.0791962	0.448007	0.128965	0.1794258	0.1957981	0.000419388	0.0581676	0.131269	0.147391	0.0342926	0.000172262	0.0390438	0.0015576	0.0574783	0.0725185	0.249146	0.0163921	0.106345	0.0675137	0.0182933	0.03509682	8.184398	0.461076	0.779409	1.08436	1.67515	0.134871	0.121931	0.250707	0.0542432	0.263975	0.174274	0.230895	0.1520034
20500	-212.5876	-226.7025	14.11483	1.547405	0.268183	0.0699868	0.122317	0.0314091	0.139847	0.198938	0.176723	0.0120039	0.051326	0.0029919	0.206003	0.0138563	0.335434	0.0252559	0.08349723	0.08845631	0.0116196	0.156683	0.227234	0.316447	0.00553042	0.00871044	0.034294	0.0134529	0.0560117	0.0112385	0.122348	0.00936718	0.0241394	0.000714948	0.00220982	0.01703964	19.48387	0.232553	0.596261	1.05309	2.1181	0.103125	0.204165	0.253417	0.118796	0.252382	0.0681163	0.105496	0.1615194
20600	-202.1141	-221.527	19.41295	4.808946	0.0236851	0.0625884	0.028707	0.0283081	0.156184	0.0539695	0.0147529	0.0164107	0.0332631	0.00461107	0.0304166	0.0184108	0.0697497	0.0277067	0.03343864	-0.02138249	0.0254629	0.0318585	0.108045	0.125352	0.0128484	0.00135935	0.0718879	0.0131561	0.123276	0.131967	0.194763	0.0420739	0.0209011	0.0821372	0.0149113	0.09917365	35.05079	0.493944	0.799234	1.08362	1.6232	0.124583	0.208727	0.228739	0.0574436	0.259884	0.120624	0.07779116	1.27487
20700	-199.9107	-223.0782	23.16749	1.759731	0.0453298	0.00551915	0.040799	0.0374918	0.104886	0.0333257	0.0524607	0.0698287	0.00435417	0.107067	0.00194942	0.0958543	0.0157146	0.00943695	0.04215934	0.02785369	0.00283743	0.0549841	0.0495809	0.355694	0.0345872	0.00039568	0.0288446	0.00924608	0.241569	0.00452362	0.142677	0.00838615	0.0323368	0.0229745	0.0113635	0.008577705	39.65426	0.262804	0.626763	1.06263	2.04781	0.144742	0.100657	0.280962	0.0934666	0.239729	0.140444	0.0364314	0.2354482
20800	-201.7605	-216.2244	14.46391	2.501154	0.187497	0.0647425	0.158566	0.0100385	0.0802981	0.0697295	0.15583	0.153608	0.0629121	0.0751573	0.0374998	0.347621	0.0196567	0.0373584	0.07626152	0.05987073	0.00637873	0.145607	0.0170882	0.295071	0.0316893	0.000646615	0.113603	0.00214248	0.24447	0.00797244	0.0218198	0.00103882	0.067982	0.0340395	0.0104508	0.02730666	20.13973	0.346566	0.699541	1.07864	1.87525	0.125032	0.173001	0.205333	0.0654698	0.301643	0.129521	0.08717739	0.313231
20900	-181.3764	-219.4779	38.10151	3.208512	0.00137532	0.0160675	0.00807063	0.000687082	0.00518964	2.13451e-05	0.00454453	0.00572692	0.00184374	0.000565177	0.0147158	0.0068532	0.00950244	0.0093152	0.00762633	0.003177951	0.0182616	0.133763	0.0343146	0.00119792	0.00261671	0.00302206	0.0299129	0.00236419	0.0816331	0.243708	0.374117	0.00854936	0.0575507	0.00524402	0.00374499	0.0090996	200.5451	0.404776	0.742456	1.08337	1.7694	0.155558	0.197898	0.221636	0.0262864	0.262158	0.136463	0.01227755	0.7411576
21000	-204.5917	-220.2613	15.66958	5.688882	0.0207876	0.0724517	0.128229	0.16978	0.00525236	0.0825214	0.0135404	0.0498784	0.0559792	0.000577749	0.139207	0.044597	0.00400309	0.0307207	0.06222382	0.07789733	0.0166537	0.195595	0.070807	0.0934631	0.00843754	0.00198203	0.00579336	0.00746227	0.101025	0.110842	0.031217	0.00163039	0.232636	0.0953792	0.0270765	0.01069769	38.92868	0.528396	0.818795	1.08194	1.57087	0.137319	0.20928	0.218476	0.0612468	0.310854	0.0628247	0.08859502	0.1207482
21100	-225.2769	-222.7862	-2.490709	8.924334	0.542133	0.0300929	0.535415	0.0867862	0.0524857	0.17716	0.284845	0.106774	0.469474	0.247751	0.280461	0.377364	0.112436	0.203747	0.2634155	0.04480095	0.0185613	0.255346	0.00767561	0.136698	0.0439961	0.0038457	0.0364292	0.00297959	0.0838702	0.0172334	0.139767	0.010233	0.169984	0.048158	0.0252237	0.02109892	13.86339	0.612266	0.861845	1.07459	1.4513	0.168113	0.212348	0.163004	0.101221	0.251901	0.103414	0.06589987	0.3201663
21200	-192.1343	-216.8617	24.72741	2.649991	0.0632416	0.0102185	0.0540375	0.0409301	0.00401163	0.0964975	0.0434957	0.0158546	0.0680299	0.0200065	0.00621399	0.00596983	0.0281825	0.0237376	0.04633888	0.01832959	0.00210518	0.182984	0.0227753	0.264043	0.0405333	0.00716067	0.037774	0.00096183	0.153604	0.0377212	0.0955282	0.0131077	0.129634	0.00711728	0.00495065	0.002840506	71.6747	0.360231	0.710102	1.08014	1.84952	0.10274	0.20907	0.227606	0.0821267	0.276571	0.101886	0.02117009	0.1341754
21300	-214.6284	-216.9222	2.29375	2.151095	0.327865	0.197972	0.157664	0.0932964	0.22626	0.190502	0.819154	0.591537	0.208378	0.25871	0.0368077	0.0855666	0.0104683	0.0104112	0.2148469	0.001765624	0.00177346	0.134431	0.0016477	0.199049	0.0167543	0.00330576	0.0140188	5.28278e-06	0.463015	0.0432369	0.0022021	0.00146341	0.0510819	0.0661245	0.0018913	0.09178451	19.04673	0.310668	0.670176	1.07335	1.94581	0.15605	0.210759	0.18986	0.0395464	0.32253	0.0812547	0.09355013	0.9811264
21400	-186.664	-219.6062	32.94217	2.273523	0.00196599	0.000155544	0.0086974	0.0273175	0.0129267	0.00455946	0.0148186	0.00367967	0.00572386	0.00122981	0.0203777	0.0299022	0.00621123	0.00435496	0.01246937	0.002620206	0.0275892	0.100039	0.0182177	0.306199	0.0458352	0.00126335	0.0143945	0.00201097	0.181646	0.0475137	0.138911	0.0104431	0.0460764	0.0402984	0.0195621	0.002407855	262.7717	0.323876	0.681268	1.07554	1.91932	0.144449	0.16498	0.185373	0.0862213	0.292792	0.126185	0.005028061	0.4788834
21500	-191.5917	-217.2673	25.67561	3.292924	0.0668388	0.049162	0.0538461	0.00207926	0.00369352	0.00527615	0.013244	0.00165767	0.00215035	0.0122944	0.01159	0.00489436	0.0114262	0.0276716	0.04696965	0.01600185	0.0379488	0.0286001	0.181855	0.179831	0.00316971	0.00975509	0.0509319	0.00067698	0.253734	0.000699599	0.134355	0.0075913	0.0519171	0.0568833	0.00205108	0.005407277	126.1609	0.410726	0.746557	1.08362	1.75909	0.15659	0.215818	0.234415	0.0340328	0.276717	0.082427	0.02140912	0.2525688
21600	-219.4569	-230.4134	10.95649	1.067372	0.0481072	0.018888	0.0333738	0.00440177	0.0632472	0.0236051	0.174815	0.0108171	0.248974	0.0504349	0.0550656	0.0968221	0.124288	0.0404109	0.1103396	0.003268912	0.010158	0.0752259	0.0879059	0.096745	0.035251	0.000202696	0.0455847	0.000970082	0.0798986	0.047303	0.396982	0.00429846	0.0468229	0.0449395	0.0277126	0.002713402	88.06888	0.150197	0.496106	1.01032	2.34337	0.193323	0.147555	0.213299	0.107608	0.237186	0.101029	0.005982314	0.4535706
21700	-209.8143	-224.1992	14.38485	1.085371	0.0939672	0.218298	0.0486976	0.268726	0.0755493	0.0173035	0.219461	0.170787	0.00207939	0.161801	0.00613722	0.225001	0.125208	0.00387616	0.1102111	0.006557963	0.0103662	0.0169319	0.0260799	0.28964	0.0421103	0.00205872	0.0265888	0.00907405	0.379839	0.0373891	0.0858807	0.0153126	0.0214065	0.0290371	0.00828506	0.06251917	17.86359	0.153666	0.500989	1.01282	2.33252	0.148809	0.169894	0.177067	0.110913	0.292589	0.100728	0.06907714	0.9050632
21800	-194.0719	-214.5498	20.47788	2.264875	0.0564016	0.0574141	0.153422	0.00647394	0.00457904	0.00860899	0.0822775	0.0623175	0.0509507	0.017431	0.00347107	0.0704484	0.0285102	0.108156	0.03921192	0.01597803	0.0205544	0.0865344	0.0821611	0.236082	0.0117451	0.00121847	0.0410988	0.00643883	0.183634	0.0170126	0.178213	0.00721617	0.0616881	0.0629596	0.00344343	0.003605372	81.75353	0.322967	0.680516	1.0754	1.92112	0.109873	0.198481	0.236743	0.083682	0.275755	0.0954675	0.0195834	0.1841035
21900	-209.6897	-223.1387	13.44902	1.678724	0.020721	0.00447986	0.209612	0.110874	0.138283	0.0681886	0.0926187	0.0170498	0.28101	0.11085	0.0688365	0.0609962	0.192279	0.282831	0.1007051	0.02276715	0.0216511	0.12288	0.007899	0.133196	0.00683662	0.00709281	0.144587	0.00355108	0.258447	0.0259948	0.181057	0.0291891	0.0380284	0.0132204	0.0063692	0.04065239	23.64692	0.251659	0.615833	1.0594	2.07311	0.117706	0.150427	0.275279	0.0639319	0.280469	0.112186	0.06341954	0.6410073
22000	-217.4525	-218.7834	1.330843	4.866457	0.374101	0.875335	0.316895	0.084728	0.0771854	0.101845	0.524117	0.0520598	0.0791195	0.130396	0.82773	0.365119	0.10082	0.0542213	0.2659976	0.2742513	0.00525628	0.0637364	0.299806	0.0916318	0.000246562	0.0006094	0.000265775	0.00365629	0.109925	0.0562881	0.183844	0.0101171	0.124529	0.0273862	0.0227028	0.03958204	5.921534	0.496435	0.800689	1.08353	1.61935	0.122535	0.207621	0.181591	0.0760089	0.304387	0.107857	0.3138333	0.1261244
22100	-210.9586	-221.6517	10.6931	2.486326	0.0179046	0.0341928	0.0914846	0.0738201	0.0819535	0.00647734	0.189581	0.261567	0.0603789	0.104223	0.351787	0.00291741	0.0947339	0.0699295	0.1217929	0.0585603	0.00270715	0.0145812	0.0299724	0.144084	0.00931365	0.0126594	0.12691	0.00697811	0.150415	0.0555929	0.387313	0.0174818	0.0143727	0.0142628	0.0133559	0.02199068	36.92444	0.345156	0.698433	1.07847	1.87794	0.172297	0.165444	0.259069	0.075274	0.226129	0.101787	0.08055098	0.2730033
22200	-209.3352	-224.2608	14.92557	2.28694	0.0986295	0.0150315	0.00867358	0.0283206	0.00106127	0.0331515	0.583504	0.0115649	0.0153958	0.161466	0.0572742	0.0201509	0.093048	0.155763	0.06239174	0.02069382	0.0069655	0.00564549	0.00138881	0.27358	0.0101774	0.00317521	0.054655	0.00378142	0.0298048	0.125369	0.253319	0.00477213	0.175465	0.0483415	0.00355964	0.01654914	33.63151	0.325279	0.682426	1.07575	1.91654	0.107998	0.255489	0.20578	0.0407008	0.27807	0.111963	0.03724295	0.4443562
22300	-216.4965	-218.798	2.301456	4.363732	0.0775325	0.102499	0.596623	0.218794	0.0423311	0.274811	0.390154	0.253554	0.114703	0.330295	0.212821	0.201561	0.129514	0.784063	0.2019208	0.09072854	0.00672677	0.147829	0.0857308	0.138568	0.00384862	0.00577512	0.00314438	0.00140664	0.218024	0.00435744	0.281928	0.00443345	0.0706881	0.0250176	0.00252222	0.02161112	11.38721	0.473292	0.786917	1.08419	1.6556	0.103811	0.229827	0.206363	0.104949	0.215257	0.139792	0.1123397	0.192373
22400	-222.6198	-223.0706	0.4508209	2.522843	0.0518134	1.6431	0.115567	0.0175624	0.0131287	0.107879	0.649354	0.0316689	0.5692	0.203761	0.00961995	0.720628	0.28932	0.548207	0.2694588	0.2332584	0.00437522	0.207041	0.179077	0.0334637	0.00566981	0.00753565	0.0239915	0.00129236	0.0974598	0.0651791	0.301416	0.0121208	0.0505304	0.00798901	0.00285838	0.01714046	5.977594	0.348612	0.701142	1.07888	1.87136	0.163467	0.25933	0.190944	0.0247104	0.196849	0.164699	0.2503989	0.06845261
22500	-184.6415	-218.8072	34.16572	1.487385	0.0100281	0.00896913	0.0240933	0.000711542	0.00645515	0.0187586	0.0302336	0.0859025	0.00144659	0.0186539	0.0126235	0.00618689	0.00456394	0.0453986	0.02228632	0.0117404	0.00632829	0.0176132	0.0301721	0.177853	0.000986847	0.00294511	0.058398	0.00151647	0.134854	0.0422522	0.238059	0.0160166	0.0849816	0.184254	0.00376866	0.01198511	63.69258	0.223367	0.586443	1.04967	2.14052	0.151188	0.220736	0.202404	0.0566012	0.243115	0.125956	0.02372551	0.505157
22600	-187.6445	-221.7514	34.10687	1.3423	0.0131063	0.00292196	0.0641021	0.0101685	0.0022349	0.014431	0.0381384	0.0205278	0.0136524	0.00851717	0.00765123	0.00118175	0.0236824	0.021836	0.01594901	0.0314309	0.010743	0.129716	0.0705168	0.114197	0.010605	0.00391869	0.075396	0.00545483	0.381397	0.0599208	0.081943	0.00398543	0.01208	0.0016194	0.0385071	0.003063176	78.08657	0.199901	0.560014	1.03964	2.20044	0.229718	0.131982	0.245718	0.0560405	0.287313	0.049229	0.03449408	0.08880296
22700	-189.8788	-214.3722	24.49334	2.808416	0.0967829	0.0230376	0.0258115	0.00392186	0.0582992	0.00344262	0.0809701	0.00872635	0.011894	0.0816533	0.0615147	0.0161165	0.03859	0.00866756	0.02616599	0.03405851	0.00568679	0.199044	0.03381	0.15692	0.00640594	0.000689041	0.0305093	0.007833	0.315728	0.0647959	0.0334301	0.00312434	0.106483	0.0239364	0.0116047	0.02691758	58.65556	0.373875	0.720337	1.08139	1.8244	0.152447	0.156043	0.230851	0.0842529	0.28898	0.0874263	0.06097609	0.4414449
22800	-197.9363	-217.2721	19.33577	5.341494	0.0182898	0.0167397	0.252282	0.036482	0.102037	0.106122	0.0890376	0.0510105	0.0287383	0.034207	0.101064	0.00604466	0.14014	0.00209699	0.0729664	0.06368984	0.0114845	0.102343	0.141115	0.188469	0.0282933	0.00326303	0.0164532	0.0136444	0.200452	0.0353205	0.113419	0.00307995	0.0752544	0.0331038	0.0343044	0.01053895	19.08163	0.515671	0.811708	1.08266	1.58996	0.160015	0.23279	0.180016	0.0687076	0.268901	0.0895705	0.07422879	0.1419793
22900	-208.5851	-226.4665	17.88138	3.852287	0.0109658	0.012877	0.0397647	0.0576848	0.0279198	0.0991179	0.0214736	0.119115	0.0602264	0.0359725	0.0149577	0.2402	0.0412577	0.0532625	0.05495482	0.02843566	0.0265569	0.0758873	0.0342558	0.210898	0.0305965	0.00630302	0.088608	0.00315391	0.22387	0.0663546	0.0390751	0.0271849	0.0521118	0.108301	0.00684283	0.02858024	31.7078	0.446059	0.769941	1.08439	1.69961	0.147032	0.127287	0.341414	0.0519334	0.276415	0.055919	0.0570159	0.5012679
23000	-222.5388	-223.956	1.41724	1.974584	0.240463	0.350565	0.0152619	0.266035	0.631411	0.243682	0.0298953	0.297252	0.367677	0.470325	1.38255	0.351649	0.183832	0.354911	0.2573849	0.1545929	0.00710574	0.0351808	0.20749	0.122712	0.0244977	0.00647453	0.0295344	0.00123566	0.169223	0.0353949	0.0892699	0.00276237	0.241023	0.0246016	0.00349453	0.05739221	7.00937	0.290222	0.652283	1.06934	1.98815	0.221745	0.102684	0.20975	0.0401441	0.299553	0.126124	0.2119851	0.270737
23100	-211.91	-219.4588	7.548898	4.084499	0.249994	0.0943004	0.0319457	0.0421601	0.312059	0.199821	0.328951	0.00280621	0.0688567	0.0575724	0.29785	0.234004	0.22824	0.0202992	0.179653	0.09942573	0.00886786	0.102905	0.11856	0.357697	0.00187958	0.000627609	0.0603258	0.0091147	0.130032	0.0163516	0.0429998	0.0149204	0.11398	0.000704755	0.0210332	0.0480824	14.69511	0.458945	0.778081	1.08438	1.6786	0.173917	0.153958	0.275686	0.0538558	0.282601	0.0599824	0.1475081	0.3259644
23200	-213.8786	-228.0492	14.1706	2.370733	0.0410192	0.0629854	0.0360464	0.120989	0.394168	0.0359617	0.229151	0.170508	0.365997	0.246368	0.0231531	0.0492988	0.0386187	0.273165	0.151271	0.1800473	0.0181306	0.00165839	0.104047	0.105395	0.0880267	0.000603341	0.200416	0.0103637	0.12456	0.00437202	0.0705194	0.00726839	0.0469331	0.208852	0.00885436	0.02259016	6.959626	0.333848	0.689416	1.077	1.89974	0.116475	0.297159	0.185139	0.0539533	0.262857	0.0844173	0.2026374	0.1114807
23300	-189.9248	-223.7504	33.82557	5.894882	0.00986049	0.00373753	0.00367833	0.00189656	0.0106465	0.00302731	0.0135381	0.000557796	0.00288923	0.0072816	0.0114244	0.0101254	0.00143833	0.00288383	0.008373182	-0.01117592	0.0216693	0.0795755	0.165092	0.121048	0.0531367	0.00613005	0.133855	0.00958753	0.090501	0.0193597	0.0843296	0.0155003	0.111203	0.0757778	0.0132337	0.02172131	140.4446	0.535475	0.82267	1.08149	1.56036	0.152108	0.222341	0.182332	0.0451646	0.234684	0.16337	0.01054539	2.059792
23400	-210.884	-220.5096	9.625643	4.586597	0.147453	0.396168	0.0796487	0.070697	0.188086	0.0131906	0.0581903	0.0359165	0.0616781	0.273199	0.00892991	0.0323658	0.375753	0.0601385	0.106706	0.1737577	0.000397307	0.0582644	0.0975708	0.199407	0.0280469	0.00412692	0.00711096	0.00776731	0.177401	0.124015	0.207004	0.0428286	0.0233271	0.00885555	0.0138766	0.1327893	15.09536	0.483946	0.793329	1.08394	1.63879	0.116825	0.222297	0.194089	0.0567683	0.290152	0.119869	0.306547	0.4331776
23500	-205.8256	-217.7191	11.89348	3.0225	0.215958	0.0229185	0.0924496	0.0458657	0.00850391	0.0466189	0.382834	0.0177559	0.235092	0.107271	0.00978499	0.129921	0.0708383	0.0494417	0.07264752	-0.003961456	0.00643152	0.0309871	0.131348	0.186122	0.00324683	0.00192914	0.0915559	0.00800136	0.146007	0.099746	0.133251	0.0201278	0.0330792	0.105199	0.00296892	0.08267034	15.81123	0.390995	0.732766	1.08262	1.79361	0.168343	0.210963	0.203404	0.0445986	0.264658	0.108034	0.07870889	1.05033
23600	-207.7772	-223.2765	15.49922	2.573977	0.0798098	0.173787	0.0850781	0.138917	0.0494567	0.0262783	0.211731	0.19975	0.110326	0.192082	0.091109	0.0924361	0.109648	0.0396225	0.1041454	0.1015402	0.0736544	0.0245806	0.105345	0.223317	0.00981648	0.00562372	0.00358222	0.00166434	0.156367	0.0927287	0.189623	0.00181205	0.00700958	0.0853652	0.0195108	0.02511892	16.85746	0.35336	0.704831	1.07942	1.86239	0.145211	0.196364	0.175454	0.0773841	0.331551	0.074035	0.1266592	0.198319
23700	-190.5656	-224.953	34.38748	1.84235	0.00558891	0.0203348	0.00912296	0.00288129	0.0178722	0.0497491	0.051065	0.0807373	0.00349713	0.00167134	0.0644852	0.00987743	0.0183191	0.00106219	0.02348134	0.02111441	0.0121191	0.180233	0.190002	0.0959681	0.00946736	0.00057951	0.0448271	0.00467071	0.109095	0.0538005	0.146027	0.00477865	0.0341333	0.104873	0.00942581	0.01547822	31.77117	0.273701	0.637129	1.06549	2.02368	0.178459	0.229722	0.119681	0.049296	0.24496	0.177882	0.03659263	0.4229872
23800	-190.7505	-220.3459	29.59532	2.029614	0.0229178	0.00938111	0.00524013	0.00112325	0.00560771	0.00236686	0.00978582	0.0229748	0.00705734	0.00191946	0.00446975	0.0029292	0.00666443	0.0479451	0.01093147	0.004130146	0.0011728	0.158681	0.0320311	0.107756	0.00609687	0.00185253	0.119012	0.00282368	0.232813	0.0722229	0.129656	0.0254496	0.0610101	0.0283936	0.0210287	0.001594895	621.6203	0.296784	0.658126	1.07071	1.97438	0.10891	0.148118	0.216752	0.0500866	0.338595	0.13754	0.005725041	0.2785823
23900	-197.2916	-215.7489	18.45726	3.52683	0.11135	0.0817566	0.121747	0.0167142	0.0756236	0.115626	0.0911265	0.141145	0.135627	0.0788363	0.0351337	0.00381593	0.0118428	0.0819402	0.09962743	0.0467877	0.00215802	0.0416368	0.0242135	0.250552	0.0223342	0.0108106	0.0665133	0.0112763	0.165324	0.0563034	0.198044	0.00522347	0.106189	0.0390175	0.000404569	0.02630809	13.96577	0.426315	0.757073	1.08412	1.73249	0.132323	0.222539	0.195157	0.0684649	0.2463	0.135217	0.07309579	0.3599125
24000	-217.7158	-228.7814	11.06557	3.130604	0.101236	0.0271799	0.0828785	0.0195443	0.109562	0.017859	0.0149361	0.0281479	0.00770778	0.191163	0.126992	0.0572871	0.0187138	0.0266295	0.1305767	0.02252282	0.0163626	0.052838	0.125439	0.294598	0.0305638	0.0204058	0.0490915	0.000146247	0.134064	0.00103759	0.077377	0.00455196	0.032414	0.134999	0.0261115	0.007967256	80.91853	0.39912	0.738512	1.08309	1.77928	0.123646	0.191316	0.22616	0.0394745	0.310195	0.109208	0.03049007	0.2613065
24100	-208.15	-218.4281	10.27805	1.390753	0.108633	0.220416	0.0275178	0.189493	0.00042982	0.0973686	0.216466	0.00446577	0.0178121	0.251591	0.00735885	0.00206013	0.00722674	0.0663844	0.1123194	0.01591136	0.0015313	0.0867389	0.0119317	0.263987	0.000783191	0.00782895	0.115784	0.00239036	0.263335	0.0300293	0.130279	0.00315173	0.0500641	0.016237	0.0159278	0.0003321154	116.5974	0.207942	0.569301	1.04331	2.17945	0.183222	0.156097	0.217806	0.0700304	0.272503	0.100342	0.01624347	0.02044608
24200	-203.4996	-220.093	16.59343	4.91558	0.0630499	0.087928	0.14248	0.0438094	0.0324217	0.119448	0.0515925	0.0566144	0.0355582	0.0877273	0.0762016	0.105117	0.0320492	0.144097	0.08463754	0.08061778	0.000285174	0.243844	0.0417529	0.0591166	0.0026594	0.010594	0.103153	0.00399642	0.169541	0.0380304	0.153081	0.023511	0.142466	0.00395566	0.00401311	0.03063729	23.63447	0.498533	0.801909	1.08345	1.61611	0.109683	0.19535	0.282417	0.0523633	0.237325	0.122861	0.1112551	0.2753788
