Iteration	Posterior	Likelihood	Prior	alpha_song	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates[15]	branch_rates[16]	branch_rates_mean	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	er[7]	er[8]	er[9]	er[10]	er[11]	er[12]	er[13]	er[14]	er[15]	extinction_rate	origin_time	rates_song[1]	rates_song[2]	rates_song[3]	rates_song[4]	sf[1]	sf[2]	sf[3]	sf[4]	sf[5]	sf[6]	speciation_rate	turnover
16900	-243.4647	-251.1587	7.693943	2.731653	0.123409	0.322419	0.0124756	0.165898	0.302624	0.0407032	0.108513	0.000284127	0.163238	0.0896734	0.389302	0.0388802	0.0793509	0.0183699	0.26341	0.328432	0.1247214	0.05859155	0.0329498	0.190884	0.110285	0.000371579	0.0362534	0.0724006	0.00952175	0.0166782	0.00888536	0.0568603	0.0401356	0.092917	0.0963512	0.178279	0.0572281	0.01596561	13.89182	0.367374	0.715498	1.08083	1.8363	0.267882	0.284902	0.0992112	0.106374	0.136762	0.104869	0.07455716	0.2141391
17000	-236.6436	-257.893	21.24945	1.114668	0.00648886	0.0223802	0.012802	0.141894	0.0746876	0.0611436	0.0148871	0.0733407	0.0151414	0.0375824	0.0384697	0.0539767	0.00538431	0.0220488	0.00958718	0.13372	0.08612206	0.02550551	0.00321553	0.0376296	0.0395892	0.0969623	0.031699	0.0492114	0.0503358	0.00427125	0.0491633	0.0633259	0.0410813	0.0794059	0.186742	0.0622707	0.205096	0.005184011	27.36364	0.159249	0.508698	1.01668	2.31538	0.258714	0.296376	0.134225	0.0784448	0.149672	0.0825689	0.03068952	0.168918
17100	-245.8106	-250.6	4.789475	1.52981	0.0779646	0.0876755	0.112375	0.0260299	0.0964959	0.32552	0.173836	0.236517	0.325436	0.0174448	0.0231095	0.0164531	0.0245409	0.267887	0.0968997	0.0262652	0.1966725	0.07727302	0.0314378	0.0753859	0.0612509	0.00222333	0.00353346	0.0780527	0.0604482	0.0397394	0.0974521	0.0844397	0.0595086	0.0126943	0.236094	0.0612039	0.0965356	0.01088661	36.35728	0.229891	0.593444	1.05213	2.12454	0.231265	0.236886	0.126142	0.0772814	0.17496	0.153465	0.08815963	0.1234875
17200	-230.0093	-248.0039	17.99461	3.322113	0.0248262	0.0104437	0.0692013	0.0425144	0.0103652	0.170506	0.124715	0.0887819	0.000739835	0.248894	0.0340755	0.0721073	0.00139841	0.317325	0.14938	0.0292163	0.08029309	0.1622782	0.0489801	0.141056	0.165564	0.00573049	0.0123033	0.0584368	0.0937103	0.0404266	0.0302161	0.0579249	0.0152381	0.0961928	0.172648	0.025496	0.0360764	0.01528452	12.02425	0.412742	0.747935	1.0837	1.75562	0.180157	0.184781	0.141164	0.0623967	0.181403	0.250098	0.1775628	0.08607951
17300	-226.6433	-256.7382	30.09495	1.541662	0.000490271	0.0382257	0.0148456	0.0104663	0.0305863	0.0352028	0.012939	0.0150006	0.00291429	0.00295406	0.00969669	0.0176785	0.00820772	0.0458534	0.0104073	0.00906949	0.01334336	0.006417066	0.0147775	0.334723	0.0271483	0.0671226	0.0524438	0.0167974	0.0255777	0.00767423	0.00726016	0.024907	0.0812163	0.00181022	0.0705068	0.252808	0.0152265	0.01287698	138.0031	0.231687	0.595347	1.05278	2.12019	0.245828	0.198418	0.0937546	0.0801439	0.231383	0.150473	0.01929405	0.6674069
17400	-216.3844	-250.4087	34.02431	2.406656	0.00255111	0.0047304	0.00735445	0.00635062	0.00208678	0.00514816	0.0110547	0.0178884	0.0110565	0.00419292	0.0111271	0.029002	0.0186818	0.000372073	0.0237394	0.00668421	0.008484686	-1.80883e-06	0.0792878	0.161414	0.137381	0.0448741	0.0198771	0.0180788	0.0135493	0.0872025	0.104538	0.00543596	0.101351	0.0486085	0.0818906	0.0790358	0.0174749	0.01366005	151.0885	0.337424	0.692293	1.07749	1.8928	0.29789	0.149642	0.130189	0.0734414	0.15929	0.189547	0.01365825	1.000132
17500	-245.3096	-249.0428	3.73325	1.49515	0.0478118	0.0952197	0.0125737	0.0203933	0.420969	0.0750386	0.197078	0.143845	0.0109474	0.0234856	0.556961	0.0361328	0.102791	0.231164	0.165179	0.00632225	0.119843	0.01530756	0.0234786	0.196423	0.00386737	0.0107695	0.0456557	0.0826501	0.0408798	0.00142811	0.15199	0.0145208	0.0952445	0.0459963	0.208561	0.0323936	0.0461419	0.03152447	53.11382	0.224572	0.587747	1.05014	2.13754	0.271663	0.214673	0.134934	0.0815363	0.198708	0.098485	0.04683203	0.6731391
17600	-244.2915	-252.5952	8.303623	2.765069	0.0906894	0.0584978	0.0484232	0.0395333	0.065066	0.282927	0.140509	0.246984	0.000149304	0.294317	0.279505	0.0337704	0.110557	0.345636	0.0697614	0.0945788	0.100112	0.06630408	0.0216165	0.043536	0.0585925	0.0115774	0.0134146	0.200173	0.029661	0.0915225	0.0318926	0.0189828	0.0125239	0.145956	0.0948653	0.220877	0.00480868	0.002974997	17.97583	0.370229	0.717631	1.08108	1.83106	0.176048	0.306579	0.0895121	0.0882349	0.200731	0.138896	0.06927908	0.04294221
17700	-232.1585	-255.3912	23.23269	1.839923	0.00022	0.0127462	0.00341956	0.0655256	0.135643	0.0694361	0.109924	0.0718562	0.0341694	0.0646119	0.0287071	0.0058382	0.015905	0.00369929	0.136984	0.0163459	0.08013079	0.039347	0.0214544	0.0582278	0.0530883	0.00836704	0.0215265	0.0503521	0.0205755	0.0670716	0.022031	0.281746	0.0800141	0.0178379	0.116495	0.154086	0.0271271	0.01781131	19.04161	0.273387	0.636835	1.06541	2.02436	0.205128	0.310561	0.0959314	0.111727	0.160407	0.116245	0.05715832	0.3116137
17800	-254.4291	-258.6829	4.253811	0.6473857	0.0471821	0.210812	0.0998579	0.0891083	0.140995	0.129667	0.197658	0.0325174	0.0040511	0.430378	0.078214	0.000825083	0.0146256	0.150061	0.138254	0.138272	0.152745	0.002644988	0.0326941	0.00155939	0.000708389	0.0120556	0.0114193	0.188362	0.00672323	0.0223416	0.056459	0.0187788	0.269774	0.0213964	0.122606	0.171292	0.0638295	0.03596737	74.44057	0.0630057	0.33761	0.903694	2.69569	0.274203	0.265157	0.0800471	0.158834	0.107558	0.114201	0.03861236	0.9314989
17900	-236.0197	-246.7394	10.71968	4.71324	0.0262285	0.0674542	0.0407761	0.0143216	0.0401871	0.0962112	0.0939253	0.727802	0.0122256	0.140322	0.0203627	0.0195544	0.0272114	0.0587079	0.04423	0.0112125	0.1183742	0.05864149	0.0399773	0.0262555	0.023583	0.0966543	0.0495734	0.0361179	0.0823807	0.0347809	0.0149001	0.00582222	0.0178968	0.10203	0.149839	0.312465	0.00772433	0.01460514	28.09076	0.489713	0.796748	1.08376	1.62977	0.223421	0.223752	0.179703	0.108202	0.120128	0.144794	0.07324662	0.1993967
18000	-242.7321	-248.1904	5.458341	1.977537	0.0556448	0.0342828	0.348139	0.338567	0.198014	0.509626	0.282217	0.874509	0.0310984	0.0905298	0.29753	0.226292	0.245706	0.0638719	0.398576	0.0678913	0.2432153	0.2394454	0.0408688	0.0523616	0.0954779	0.0917751	0.00450469	0.0199114	0.043294	0.0536435	0.087194	0.0559396	0.0338733	0.126302	0.156588	0.0410259	0.0972406	0.001166421	4.419142	0.290578	0.652604	1.06942	1.9874	0.194554	0.214284	0.0841529	0.159756	0.190646	0.156607	0.2406119	0.00484773
18100	-226.3974	-245.7683	19.37091	2.539248	0.0925407	0.0906962	0.170185	0.0536888	0.0186295	0.134231	0.102002	0.201597	0.00280369	0.0386568	0.00962242	0.0409547	0.0737072	0.0663672	0.0130322	0.0462985	0.06173877	0.09158789	0.0387786	0.224581	0.154745	0.0207069	0.0111046	0.0756734	0.0338607	0.0379081	0.0128596	0.0214059	0.0291534	0.0103199	0.0888752	0.176142	0.0638858	0.0377064	14.24223	0.350146	0.702339	1.07906	1.86846	0.278007	0.255913	0.117911	0.072368	0.120323	0.155478	0.1292943	0.2916324
18200	-240.7764	-248.5845	7.808097	0.9989488	0.0585588	0.29684	0.0893715	0.124186	0.210364	0.332235	0.0978893	0.588127	0.053725	0.261775	0.0446836	0.10285	0.117306	0.167106	0.64927	0.169862	0.2393821	0.217665	0.094478	0.0508254	0.203297	0.0572074	0.00834969	0.122831	0.0204254	0.0149025	0.0310969	0.109964	0.030846	0.00248073	0.126923	0.0183836	0.10799	0.007513844	6.235753	0.136744	0.476436	0.999826	2.38699	0.175989	0.207715	0.088792	0.10298	0.200643	0.223881	0.2251788	0.03336834
18300	-218.879	-245.0748	26.19578	1.911571	0.0118837	0.043017	0.00968195	0.0370769	0.0324329	0.0916922	0.0211449	0.120436	0.00118163	0.112159	0.0181895	0.0417155	0.0427687	0.0160699	0.0133951	0.00968793	0.03809721	0.06348832	0.0331883	0.0283909	0.155659	0.0319574	0.0660503	0.0417881	0.00371744	0.106236	0.0341973	0.0892428	0.0429427	0.00434031	0.155321	0.0356676	0.171302	0.006723888	24.79109	0.282485	0.645268	1.06761	2.00464	0.203136	0.253208	0.121416	0.0842527	0.217146	0.120841	0.07021221	0.09576523
18400	-255.8499	-252.7696	-3.080327	2.088384	0.237621	0.262642	0.00496485	0.210724	0.394686	0.208111	0.994113	0.28817	0.0124956	0.127403	1.40894	0.189961	0.333685	0.099939	0.0447826	0.40226	0.306306	0.2170719	0.0506855	0.105465	0.047553	0.038536	0.0326312	0.0670859	0.0456935	0.0166193	0.0583949	0.138735	0.0689363	0.0199521	0.222535	0.0607798	0.026397	0.03483879	7.309925	0.303602	0.664095	1.07205	1.96025	0.18851	0.18278	0.101013	0.154029	0.232798	0.14087	0.2519107	0.1382982
18500	-244.4604	-246.8358	2.375381	1.581059	0.0373381	0.0130842	0.0990962	0.175252	0.0277317	0.584066	0.607444	0.126975	0.163773	0.114607	0.0870125	0.0706075	0.841542	0.308995	0.198579	0.377128	0.1605655	0.1190067	0.0421523	0.168121	0.125557	0.216095	0.0153999	0.00560666	0.132165	0.0341267	0.0195177	0.103838	0.0472813	0.00114216	0.0131038	0.0678698	0.00802247	0.002322449	15.93479	0.237577	0.601515	1.05485	2.10606	0.187584	0.224109	0.123243	0.106772	0.130562	0.22773	0.1213291	0.01914173
18600	-242.506	-247.3891	4.883113	1.932242	0.000182651	0.127004	0.157089	0.10256	0.00850266	0.206548	0.193642	0.479253	0.000156622	0.056444	0.0573312	0.44863	0.14919	0.0635741	0.0148692	0.0169068	0.1254102	0.01009213	0.0136844	0.14173	0.226351	0.0384197	0.0214116	0.00616818	0.0256041	0.104028	0.00125682	0.0646603	0.0483674	0.163578	0.0683448	0.0685314	0.00786376	0.1053941	27.64649	0.28505	0.647609	1.0682	1.99914	0.260883	0.192508	0.0829434	0.107868	0.148417	0.207381	0.1154862	0.9126118
18700	-232.0365	-247.1529	15.11638	3.102341	0.00902362	0.0517579	0.0355605	0.0559863	0.0132244	0.0646727	0.0377073	0.174584	0.00808179	0.0858162	0.0552084	0.0482613	0.199755	0.217188	0.0339735	0.0238245	0.09788043	0.04434164	0.125627	0.105732	0.0117972	0.0180532	0.001991	0.0784297	0.0145144	0.144134	0.00884317	0.0765423	0.0352716	0.0448597	0.12971	0.185102	0.019392	0.06097075	16.05956	0.397027	0.737041	1.08298	1.78295	0.166958	0.219647	0.167646	0.127028	0.192768	0.125953	0.1053124	0.5789514
18800	-235.7726	-251.1925	15.4199	1.027529	0.0223048	0.0653066	0.00481581	0.0232728	0.0735691	0.634334	0.0239782	0.0835152	0.0405026	0.0357235	0.00902232	0.0139572	0.103993	0.143019	0.0731484	0.0341027	0.0823876	0.01971192	0.0250185	0.0445701	0.0301539	0.00311731	0.0351963	0.190134	0.0103468	0.0402782	0.129984	0.0777079	0.0111899	0.0309034	0.100669	0.1539	0.116831	0.07503722	23.52311	0.142414	0.484873	1.00442	2.3683	0.267557	0.220334	0.127478	0.138351	0.141251	0.105029	0.09474914	0.7919567
18900	-245.6933	-252.0619	6.368587	1.927321	0.117933	0.0255395	0.0186793	0.0512691	0.0298158	0.220132	0.0792457	0.133763	0.0586464	0.0379403	0.163462	0.13205	0.145872	0.377625	0.0719256	0.566078	0.1600376	0.0487426	0.101675	0.0184867	0.212556	0.0541234	0.0399577	0.12179	0.00941963	0.094522	0.0278577	0.016541	0.0338184	0.183403	0.0501658	0.0327668	0.00291658	0.03002453	23.60228	0.284442	0.647056	1.06806	2.00044	0.289432	0.185424	0.177206	0.119582	0.105889	0.122467	0.07876713	0.381181
19000	-227.5073	-254.52	27.01269	3.916415	0.00666313	0.0388137	0.00275452	0.0493666	0.0188455	0.0660687	0.0382316	0.00111124	0.00209256	0.0662052	0.0120679	0.0164231	0.00215286	0.017576	0.0349538	0.00642713	0.04156563	0.01640466	0.024823	0.0816713	0.00875325	0.0269564	0.00381065	0.00904803	0.0388842	0.0363367	0.21941	0.210454	0.0314725	0.0544298	0.05453	0.129058	0.0703624	0.0167012	56.62723	0.449711	0.772268	1.0844	1.69362	0.249966	0.300502	0.0843115	0.110882	0.146008	0.108331	0.03310586	0.5044786
19100	-228.1963	-245.1175	16.92112	1.757304	0.004309	0.0114251	0.182516	0.0563967	0.0714109	0.0677083	0.126838	0.0651968	0.016502	0.0434007	0.00308148	0.033344	0.00268699	0.00775722	0.190631	0.0152256	0.07014675	0.01560274	0.0396276	0.112692	0.0278067	0.023834	0.00207887	0.0275371	0.00294425	0.0422663	0.010868	0.144555	0.0340334	0.00422022	0.269638	0.224777	0.0331224	0.004148689	49.81887	0.262477	0.626447	1.06253	2.04854	0.161531	0.247934	0.101784	0.0811964	0.173644	0.233911	0.01975143	0.210045
19200	-235.0973	-253.1177	18.02041	1.601176	0.00494343	0.011606	0.0920452	0.0428836	0.117925	0.0897396	0.0710953	0.122656	0.0074711	0.0380136	0.116629	0.150688	0.148395	0.0010054	0.252793	0.0260766	0.09372805	0.09394978	0.0168029	0.0801178	0.00556616	0.0965055	0.0285363	0.0126022	0.00827894	0.0303365	0.0431815	0.164658	0.0417564	0.125656	0.171057	0.0152502	0.159694	0.01868025	17.07982	0.240537	0.604574	1.05585	2.09904	0.239569	0.342209	0.11618	0.0616461	0.0977284	0.142668	0.11263	0.165855
19300	-236.7253	-244.9657	8.240431	0.9959456	0.000182173	0.0385496	0.131265	0.483022	0.0882105	0.238422	0.100732	0.0925056	0.0160879	0.25631	0.12643	0.0475397	0.0338819	0.0688009	0.232588	0.218533	0.1208396	0.1167618	0.0194767	0.177427	0.183531	0.0217888	0.0122469	0.0157037	0.00263559	0.0202633	0.0487694	0.0344403	0.0338767	0.125269	0.180163	0.0832339	0.041175	0.06437998	19.90043	0.136144	0.47553	0.999325	2.389	0.235127	0.27534	0.076272	0.0878089	0.133023	0.192428	0.1811417	0.3554122
19400	-238.6429	-255.0141	16.37126	0.7452388	0.0189784	0.0331579	0.0411582	0.00985328	0.226887	0.186181	0.0937507	0.0641907	0.0205604	0.0651294	0.0235736	0.0617054	0.0672331	0.0357437	0.0839472	0.0267354	0.06134873	0.03470711	0.0126888	0.116449	0.23372	0.102331	0.062639	0.0497624	0.0566523	0.015305	0.0939659	0.0188875	0.100462	0.0253709	0.00366576	0.0407559	0.0673452	0.002934331	52.11944	0.0838657	0.384116	0.940545	2.59147	0.301604	0.247213	0.0988885	0.150801	0.0809742	0.12052	0.03764144	0.0779548
19500	-235.5926	-251.5674	15.97478	1.919452	0.00743788	0.0640708	0.0292515	0.10181	0.0160777	0.0112657	0.00944061	0.0826241	0.0501491	0.0369515	0.0950368	0.0358734	0.0321003	0.059911	0.212235	0.0366142	0.04322208	0.06797234	0.055271	0.0677111	0.192897	0.0188071	0.0527415	0.0789275	0.00761555	0.00649184	0.0911513	0.121117	0.00919965	0.0532402	0.159999	0.0761373	0.00869324	0.01949914	39.82091	0.283466	0.646166	1.06784	2.00253	0.201974	0.188621	0.136787	0.163439	0.168499	0.14068	0.08747148	0.22292
19600	-230.094	-249.223	19.12904	1.501434	0.00707956	0.0707833	0.159747	0.0639562	0.00557684	0.154781	0.126213	0.144708	0.00777896	0.000972174	0.302433	0.00564236	0.0218972	0.0231918	0.0651041	0.0569372	0.1011388	0.06551179	0.0418856	0.15986	0.285531	0.0072916	0.0281792	0.168257	0.0879967	0.0523097	0.0122183	0.0111181	0.00389418	0.00146332	0.0489458	0.0161533	0.0748953	0.002022583	18.03314	0.225544	0.588795	1.05051	2.13516	0.204222	0.242692	0.131951	0.0788747	0.160441	0.18182	0.06753437	0.02994894
19700	-241.745	-252.2597	10.51472	2.363173	0.0323847	0.0319785	0.0137051	0.087389	0.00170916	0.00704655	0.0280327	0.0895362	0.0449297	0.00154982	0.0772385	0.168075	0.0733096	0.0368418	0.180382	0.00526983	0.06791183	0.01466314	0.0308227	0.300345	0.0324774	0.00143488	0.0212921	0.0533751	0.0364535	0.0622684	0.0533816	0.119664	0.105502	0.0469094	0.0569498	0.0721449	0.00697984	0.003340872	249.0385	0.333088	0.688802	1.07689	1.90122	0.277522	0.236298	0.0822821	0.0739628	0.173215	0.15672	0.01800401	0.1855627
19800	-227.9042	-245.7541	17.84996	4.347014	0.0200053	0.0835869	0.0387218	0.0484846	0.0110622	0.00168921	0.00280945	0.0485511	0.00118833	0.0676346	0.0507085	0.0593296	0.0607055	0.0334996	0.171835	0.0465298	0.06864435	0.0217192	0.0433791	0.0934051	0.139241	0.046927	0.000962676	0.0346904	0.144785	0.00806353	0.00819702	0.0801467	0.00865799	0.0227845	0.262384	0.0328845	0.073492	0.008371087	42.69742	0.472466	0.786415	1.08421	1.65691	0.210798	0.247354	0.13089	0.0652004	0.104805	0.240953	0.03009028	0.278199
19900	-228.2489	-248.1845	19.93558	1.013482	0.0347852	0.188387	0.148034	0.152576	0.0264549	0.126254	0.118208	0.032597	2.38593e-05	0.00904612	0.00140864	0.043425	0.064594	0.0992098	0.0145031	0.118142	0.1060263	0.04664398	0.0353505	0.18092	0.0816126	0.0354608	0.0484755	0.0362473	0.00127356	0.135374	0.0232089	0.0449611	0.157897	0.0198579	0.186653	0.00636793	0.00634063	0.01371062	14.47315	0.139636	0.480767	1.0022	2.3774	0.264235	0.220447	0.103147	0.0917244	0.114273	0.206174	0.0603546	0.2271677
20000	-245.8111	-252.3445	6.533372	0.7274849	0.0162762	0.147684	0.0193592	0.0211156	0.0727607	0.159586	0.318972	0.186399	0.0619375	0.200847	0.0157952	0.0252396	0.0166261	0.181414	0.0319139	0.0165959	0.1112981	0.01160553	0.0432982	0.0452904	0.201625	0.0209233	0.0339597	0.0272317	0.007999	0.0448455	0.00592591	0.199874	0.0664257	0.158328	0.0860691	0.037604	0.0206003	0.0005516468	135.0763	0.080066	0.376215	0.934643	2.60908	0.231893	0.25295	0.0827849	0.122796	0.162359	0.147217	0.01215718	0.04537623
20100	-239.6777	-255.8467	16.16896	0.9699918	0.154011	0.0873018	0.0493742	0.0325946	0.213319	0.0249687	0.297269	0.0989419	0.0561546	0.0388042	0.0308369	0.135859	0.0740279	0.0629497	0.0731845	0.152501	0.08213554	0.06222217	0.0546184	0.107955	0.0435627	0.0265395	6.0478e-06	0.0297086	0.00559762	0.0602799	0.141107	0.0424885	0.0325458	0.030641	0.119041	0.21063	0.095279	0.01003423	18.34006	0.130928	0.467542	0.994844	2.40669	0.208225	0.242936	0.105903	0.074622	0.184141	0.184172	0.0722564	0.1388697
20200	-224.604	-243.4232	18.81915	1.442411	0.00318314	0.116509	0.00338507	0.103658	0.0876146	0.00333429	0.00967716	0.0152842	0.102229	0.0651883	0.0522105	0.0698961	0.0120681	0.0180528	0.0381453	0.00194511	0.07165142	0.01096542	0.0274307	0.0877173	0.269607	0.0415568	0.0185799	0.0376163	0.0745294	0.0164748	0.0310399	0.0294426	0.14697	0.00569457	0.187677	0.0214541	0.00420975	0.006553695	71.43292	0.216288	0.578681	1.04685	2.15818	0.208587	0.190129	0.0975894	0.103708	0.143616	0.25637	0.01751911	0.3740883
20300	-229.482	-251.1555	21.67344	2.904844	0.0843595	0.0176438	0.00522525	0.125303	0.0744983	0.0847283	0.1014	0.030548	0.00927542	0.045402	0.00542155	0.00542193	0.0171859	0.00292086	0.0459554	0.032246	0.05655162	0.02938772	0.0336506	0.134204	0.0268984	0.0166677	0.0343516	0.131148	0.0833135	0.107652	0.00625496	0.120689	0.0164796	0.0715829	0.0932721	0.056767	0.067068	0.01219117	44.1568	0.381764	0.72612	1.082	1.81011	0.202636	0.217254	0.0913139	0.121821	0.218062	0.148913	0.04157889	0.2932058
20400	-241.4181	-251.1	9.68197	4.749789	0.0179739	0.156617	0.0403112	0.339466	0.170838	0.186548	0.0355	0.118845	0.0252705	0.115894	0.117458	0.00874799	0.00181544	0.0546976	0.123694	0.11022	0.1115697	0.0242507	0.0115997	0.0825	0.0453429	0.0208024	0.0105159	0.224793	0.151414	0.0256996	0.062167	0.0554631	0.0326427	0.0228603	0.229582	0.0167495	0.00786794	0.05249592	20.29717	0.491342	0.797707	1.08371	1.62724	0.122672	0.300216	0.149499	0.0916033	0.147791	0.18822	0.07674662	0.684016
20500	-247.7781	-246.0786	-1.699487	0.8826258	0.234822	0.641764	0.233017	0.0286391	0.0810263	0.336579	0.0217703	0.412191	0.0902975	0.192742	0.517522	0.122278	0.219564	0.186986	0.661949	0.0800993	0.2332755	0.09180969	0.0130827	0.112226	0.00867161	0.032306	0.000753196	0.0435011	0.0129873	0.014473	0.0133737	0.230624	0.0535145	0.194609	0.19451	0.0638616	0.0115063	0.01101535	21.29815	0.112982	0.438389	0.97746	2.47117	0.280861	0.196863	0.0907934	0.10227	0.16107	0.168142	0.102825	0.1071271
20600	-232.2657	-248.3792	16.1135	2.396842	0.0348288	0.140452	0.0186757	0.107742	0.000351645	0.0559529	0.141547	0.156933	0.0134571	0.0643713	0.114906	0.0663762	0.115226	0.0685467	0.0608756	0.240795	0.07582189	0.1210455	0.0292424	0.0559714	0.107777	0.0242191	0.00969716	0.200492	0.0592848	0.0530675	0.0315072	0.0278695	0.0326678	0.0358651	0.0912152	0.196026	0.0450978	0.02896728	13.18752	0.336453	0.691514	1.07736	1.89468	0.244983	0.252188	0.0628349	0.0683358	0.129185	0.242473	0.1500128	0.1930987
20700	-229.8285	-254.2291	24.40065	0.6767739	0.0145705	0.0132203	0.000236663	0.00921855	0.0527565	0.0703455	0.00299167	0.0682965	0.00344058	0.0021122	0.0302481	0.0575829	0.00131446	0.0257926	0.0240715	0.0120792	0.0257145	0.01279467	0.0148699	0.0689869	0.223738	0.132009	0.0660296	0.00767644	0.0692835	0.0404099	0.0207874	0.0664487	0.0108591	0.0299146	0.0786754	0.144452	0.02586	0.008500887	167.3026	0.0692357	0.352362	0.915948	2.66245	0.268251	0.197055	0.180318	0.0863599	0.131143	0.136873	0.02129556	0.3991858
20800	-218.7836	-247.6818	28.89814	1.68658	0.0101141	0.00542781	0.0352064	0.00557543	0.0447283	0.0260248	0.0377921	0.0693332	0.00365068	0.0574854	0.0105014	0.0134351	0.00195604	0.0401328	0.00417071	0.0173888	0.02054491	0.03162261	0.0577202	0.0613651	0.131513	0.000594792	0.0553949	0.020229	0.0523299	0.0562343	0.00963295	0.0487458	0.0431693	0.0205215	0.25165	0.012146	0.178754	0.01251155	81.99902	0.25276	0.616929	1.05973	2.07058	0.280728	0.249376	0.13146	0.120892	0.125519	0.0920243	0.04413415	0.283489
20900	-244.5181	-253.7756	9.257509	0.8275109	0.168388	0.0292976	0.281121	0.0443408	0.112968	0.278866	0.0793001	0.0686654	0.13848	0.472096	0.108962	0.0129796	0.0816192	0.0922965	0.0679199	0.0962428	0.2069385	0.0872523	0.0808118	0.0618302	0.00923374	0.0756365	0.0311492	0.0830476	0.100136	0.10812	0.0719509	0.0166634	0.0925487	0.00312768	0.204796	0.0378061	0.0231418	0.06713083	13.62496	0.101398	0.417979	0.964296	2.51633	0.1682	0.208294	0.126164	0.13497	0.151306	0.211065	0.1543831	0.4348327
21000	-239.3475	-251.7154	12.36784	1.08526	0.265248	0.152363	0.134973	0.0250174	0.146968	0.279284	0.184096	0.677962	0.00623007	0.409986	0.130641	0.0899337	0.011484	0.0353227	0.0692123	0.0905947	0.1984975	0.08450622	0.0766631	0.132937	0.105686	0.0589564	0.00953323	0.107407	0.0117226	0.0817421	0.00515519	0.0218872	0.0835875	0.054912	0.182372	0.0648841	0.00255483	0.02126848	3.62464	0.153645	0.50096	1.01281	2.33259	0.135601	0.168842	0.0807489	0.103792	0.196864	0.314152	0.1057747	0.2010734
21100	-230.2117	-246.3029	16.09112	2.925869	0.20887	0.0346821	0.00229435	0.190954	0.0679199	0.00130874	0.0166068	0.15213	0.0972935	0.0855964	0.046604	0.0640744	0.125736	0.00944904	0.00636309	0.116049	0.08779961	0.02312835	0.0193862	0.169655	0.0413507	0.0158119	0.0303897	0.0539065	0.0477891	0.0631123	0.0443212	0.151869	0.109599	0.0715264	0.0567789	0.101469	0.0230358	0.06908672	18.38816	0.383444	0.727339	1.08212	1.80709	0.184313	0.261144	0.0854628	0.15546	0.129093	0.184527	0.09221508	0.7491912
21200	-231.4532	-248.5697	17.11647	3.540547	0.0588418	0.00721673	0.0213772	0.0736447	0.0159455	0.0428991	0.0389871	0.0556897	0.00480689	6.30713e-05	0.228282	0.056643	0.0278753	0.0732915	0.140204	0.0419982	0.03587392	0.03591918	0.0502703	0.267592	0.0307636	0.0132052	0.00380273	0.0234436	0.0755495	0.0529116	0.0279943	0.191008	0.0638942	0.0259964	0.0463675	0.0779001	0.0493012	0.0108682	26.16368	0.427191	0.757655	1.08414	1.73102	0.198151	0.312049	0.0468279	0.111378	0.116341	0.215253	0.04678738	0.232289
21300	-225.9778	-247.668	21.69023	4.827782	0.00322008	0.00448054	0.00898147	0.0456585	0.0159398	0.00595589	0.0139657	0.0207039	0.116072	0.00646403	0.0814236	0.0240204	0.00389991	0.0157995	0.0485863	0.0387741	0.04722323	0.02624423	0.0328463	0.033281	0.0198553	0.050345	0.0232517	0.136557	0.0397037	0.0048861	0.0508561	0.0105721	0.0119541	0.0215811	0.319923	0.0613068	0.18308	0.005104862	65.47067	0.494764	0.799714	1.08359	1.62193	0.140099	0.340373	0.0873384	0.10843	0.137809	0.18595	0.0313491	0.1628392
21400	-224.4628	-248.2283	23.76544	1.831201	0.0171903	0.0200331	0.0557821	0.0895926	0.0434751	0.0947439	0.0577803	0.085275	0.0418248	0.0187489	0.124105	0.0497813	0.0600879	0.0236536	0.0489314	0.088804	0.05681702	0.05662391	0.0123576	0.0401676	0.0992172	0.0215002	0.00623498	0.0541294	0.0365717	0.0620471	0.0227254	0.108215	0.0261496	0.0337052	0.248365	0.0306461	0.197968	0.01132931	23.62532	0.272257	0.635773	1.06513	2.02684	0.237881	0.186178	0.151192	0.118135	0.185716	0.120898	0.06795322	0.1667222
21500	-236.2142	-253.5266	17.31232	2.618491	0.00856872	0.0430319	0.0253906	0.0228663	0.0384261	0.00731562	0.0674638	0.149106	0.0999929	0.0553656	0.00392143	0.0411546	0.055328	0.00566035	0.00754263	0.0829263	0.04408388	0.01060665	0.0104367	0.060333	0.0157943	0.0339164	0.015166	0.0955738	0.0477378	0.0890968	0.00279052	0.00213959	0.0213326	0.0159509	0.014949	0.274312	0.30047	0.008759629	62.29251	0.35741	0.707948	1.07985	1.85479	0.268862	0.146386	0.0956377	0.109624	0.193771	0.18572	0.01936628	0.4523134
