Iteration	Posterior	Likelihood	Prior	age_extant	alpha_song	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates[15]	branch_rates[16]	branch_rates[17]	branch_rates[18]	branch_rates[19]	branch_rates[20]	branch_rates[21]	branch_rates[22]	branch_rates[23]	branch_rates[24]	branch_rates[25]	branch_rates[26]	branch_rates[27]	branch_rates[28]	branch_rates[29]	branch_rates[30]	branch_rates[31]	branch_rates[32]	branch_rates[33]	branch_rates[34]	branch_rates[35]	branch_rates[36]	branch_rates[37]	branch_rates[38]	branch_rates[39]	branch_rates[40]	branch_rates[41]	branch_rates[42]	branch_rates[43]	branch_rates[44]	branch_rates[45]	branch_rates[46]	branch_rates_mean	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	er[7]	er[8]	er[9]	er[10]	er[11]	er[12]	er[13]	er[14]	er[15]	extinction_rate	num_samp_anc	origin_time	psi	rates_song[1]	rates_song[2]	rates_song[3]	rates_song[4]	sf[1]	sf[2]	sf[3]	sf[4]	sf[5]	sf[6]	speciation_rate	turnover
1000	-452.6416	-415.524	-37.11759	17.559	3.370503	0.0191195	0.0678816	0.128828	0.000728036	0.181457	0.000782973	0.124747	0.0479333	0.0212903	0.254016	0.186674	0.00384229	0.0879527	0.154438	0.00470606	0.0466306	0.16685	0.0208193	0.102535	0.10371	0.0114952	0.047371	0.0207551	0.108412	0.229679	0.0152389	0.0401405	0.0775231	0.14736	0.0138343	0.232303	0.0590761	0.24391	0.0737103	0.00275252	0.055024	0.0775234	0.292527	0.034047	0.0330222	0.0153593	0.0374822	0.0962353	0.0255772	0.0108781	0.0838826	0.07997132	0.07074462	0.167021	0.13828	0.0893398	0.103671	0.00477258	0.00319682	0.0199966	0.0042399	0.0720395	0.00302247	0.138662	0.0424236	0.00327868	0.203845	0.00621063	0.3831434	6	20.36676	0.05946048	0.416038	0.750177	1.08382	1.74996	0.0213515	0.199644	0.151362	0.341382	0.215387	0.0708738	0.453888	0.8441364
1100	-464.5341	-407.3515	-57.18263	13.73867	4.538734	0.0789771	0.289674	0.428928	0.123279	0.218036	0.0245696	0.0508982	0.2126	0.219761	0.116566	0.111273	0.0268663	0.139078	0.00458116	0.108127	0.239497	0.280123	0.261334	0.00661412	0.0860841	0.00279307	0.0766876	0.178684	0.121889	0.419267	0.0244942	0.62741	0.263696	0.0226232	0.0251535	0.328477	0.000607217	0.191493	0.000247987	0.135366	0.639204	0.0356385	0.173005	0.14779	0.195429	0.148996	0.0962981	0.247813	0.0637636	0.045398	0.0166415	0.1700034	-0.03974361	0.0957524	0.019283	0.13394	0.0102738	0.0451218	0.00902887	0.0667243	0.0270702	0.0338039	0.00301261	0.124936	0.00876828	0.0034559	0.411013	0.00781589	0.4239862	4	14.96646	0.1605259	0.481713	0.791995	1.084	1.64229	0.0562156	0.177582	0.156005	0.311718	0.170431	0.128049	0.3842426	1.103434
1200	-479.3038	-433.3483	-45.95551	14.86123	2.92278	0.0461156	0.263316	0.222296	0.047228	0.0815585	0.0933111	0.185675	0.14447	0.0793298	0.0788527	0.0587959	0.130393	0.0704738	0.0299491	0.0233871	0.138418	0.187588	0.0640256	0.0661183	0.0838068	0.0095447	0.105217	0.204523	0.129262	0.039937	0.256454	0.22689	0.00105145	0.159955	0.0442306	0.101486	0.0284167	0.249656	0.0758463	0.143289	0.325692	0.166172	0.0111046	0.0695509	0.165394	0.162867	0.302331	0.0141321	0.00808498	0.00651899	0.144797	0.1431335	-0.0333652	0.0534504	0.0466354	0.0688343	0.0161911	0.0481938	0.00248373	0.0842374	0.000231534	0.138681	0.00887107	0.195539	0.00274867	0.0254257	0.253898	0.0545784	0.6060438	4	17.88396	0.1018648	0.383198	0.727161	1.08211	1.80753	0.056531	0.199051	0.112896	0.272693	0.266449	0.0923796	0.5726786	1.058262
1300	-479.1571	-415.149	-64.00816	12.23992	3.159942	0.102034	0.16658	0.488134	0.104585	0.00606189	0.0380319	0.0914457	0.18082	0.0450759	0.103182	0.259698	0.0755499	0.24655	0.124373	0.375281	0.0980701	0.147389	0.792623	0.0482823	0.0273199	0.00728343	0.0250391	0.0251445	0.327748	0.115379	0.0935119	0.00360961	0.337309	0.421057	0.0701529	0.922472	0.213045	0.210397	0.343867	0.0871197	1.18751	0.0194602	0.167149	0.0941472	0.0195885	0.129411	0.567809	0.0175212	0.559402	0.0974676	0.222112	0.2471074	-0.05995383	0.0777519	0.00728738	0.130573	0.00150181	0.019539	0.00920785	0.0498606	0.0211718	0.0399436	0.00397919	0.117524	0.0168025	0.0492886	0.454302	0.00126636	0.5344985	7	14.21617	0.1524251	0.401269	0.740016	1.0832	1.77552	0.0610686	0.243587	0.0877736	0.260715	0.242407	0.104449	0.4745447	1.12634
1400	-454.3305	-406.7478	-47.58267	13.02597	5.765338	1.79512e-05	0.0179935	0.0702803	0.00947173	0.171727	0.10336	0.310554	0.122883	0.0450029	0.0585616	0.195849	0.00479282	0.153891	0.0428866	0.166036	0.149599	0.325662	0.324013	0.0638513	0.0140267	0.0152819	0.0757731	0.0177133	0.0549439	0.0120734	0.0583018	0.0563269	0.0183356	0.057624	0.00261287	0.0740083	0.167885	0.0208179	0.126648	0.0313431	0.0252785	0.00216788	0.0152797	0.16156	0.0163787	0.094596	0.0417452	0.0183303	0.122924	0.455779	0.396643	0.08946285	0.004595889	0.137807	0.00105877	0.251382	0.00852707	0.00736534	0.00762773	0.0414686	0.00510322	0.218133	0.00231354	0.174337	0.0159167	0.0169273	0.111951	8.08818e-05	0.3745111	8	18.57339	0.1585527	0.531062	0.82026	1.08178	1.5669	0.0302051	0.173085	0.152654	0.316815	0.270064	0.0571772	0.379107	0.9878771
1500	-467.9488	-424.7887	-43.16009	16.1716	3.754508	0.253547	0.154857	0.0275639	0.059399	0.0197775	0.0402839	0.0631224	0.381865	0.0201218	0.0867336	0.0572187	0.203934	0.168701	0.217485	0.107442	0.0182722	0.0877935	0.0499723	0.226159	0.0176207	0.00656089	0.326216	0.000571832	0.0359391	0.0267928	0.0348751	0.133302	0.00266538	0.000804788	0.0165352	0.0858395	0.0145145	0.0517253	0.0427796	0.201426	0.192395	0.0203109	0.172869	0.0398751	0.0755917	0.178825	0.10416	0.0091267	0.0322112	0.15555	0.0704818	0.07943919	-0.005479379	0.120207	0.0360035	0.0151765	0.0299298	0.0152395	0.00570414	0.180052	0.0102567	0.0971052	0.00617303	0.234715	0.0391875	0.0288932	0.171855	0.00950211	0.4675292	4	20.5736	0.09265336	0.440346	0.766268	1.08435	1.70903	0.0636985	0.198152	0.144512	0.210099	0.304247	0.0792915	0.4620498	1.011859
1600	-462.3513	-415.2012	-47.15008	16.99862	3.684065	0.4537	0.37258	0.0329989	0.235742	0.127347	0.00917096	0.184657	0.0671546	0.0757056	0.122246	0.0264181	0.0376987	0.00620036	0.00674686	0.0888275	0.109076	0.123789	0.172356	0.0551528	0.378017	0.0321099	0.0956715	0.0111517	0.129593	0.0117096	0.271838	0.308372	0.040468	0.0277203	0.00653478	0.0393489	0.0175369	0.194402	0.0707198	0.0192215	0.218761	0.0115446	0.290421	0.148238	0.0247006	0.0448018	0.00211654	0.040095	0.0774035	0.129289	0.0394661	0.1130533	0.06015831	0.112746	0.00431391	0.0400174	0.0184366	0.00348581	0.00942839	0.13844	0.0215014	0.11467	0.00611614	0.129724	0.0341963	0.0261101	0.340414	0.000400521	0.4626349	6	23.12818	0.06904728	0.436117	0.763523	1.0843	1.71606	0.0370178	0.185109	0.263669	0.231857	0.195583	0.0867632	0.5227932	0.8849291
1700	-463.4733	-410.9225	-52.5508	14.30821	3.382797	0.0680001	0.0614135	0.458559	0.0254762	0.0510825	0.00804789	0.195728	0.0927776	0.171889	0.03448	0.233783	0.078322	0.0714769	0.054454	0.423725	0.022002	0.0398377	0.0440927	0.0577931	0.266119	0.017994	0.822253	0.0023343	0.0667004	0.103919	0.190211	0.123734	0.278626	0.0965525	0.00893417	0.0446613	0.0879981	0.025137	1.14479e-05	0.0386449	0.05762	0.15816	0.383558	0.373742	0.00377873	0.0355173	0.514197	0.00874482	0.179215	0.267654	0.0570127	0.1571239	-0.02075262	0.102726	0.0586864	0.0854351	0.00552889	0.0246678	0.0126481	0.0737448	0.0179247	0.0601233	0.0073434	0.14074	0.00174631	0.00964647	0.381271	0.0177674	0.3990078	9	25.22841	0.1110541	0.416867	0.750738	1.08385	1.74855	0.0308313	0.151681	0.176245	0.294923	0.226334	0.119985	0.3782552	1.054864
1800	-460.8815	-409.2994	-51.58216	11.36613	2.725124	0.0387461	0.0545293	0.138487	0.00277049	0.0208557	0.00410389	0.0187659	0.00298051	0.352355	0.614763	0.724011	0.363671	0.24136	0.0241967	0.305617	0.0326099	0.0249592	0.0038993	0.258874	0.137931	0.0397587	0.0946414	0.483616	0.0270579	0.278274	0.357208	0.0766813	0.215577	0.077621	0.0836029	0.00749424	0.255809	0.0349426	0.00930647	0.17608	0.0325774	0.287579	0.0715385	0.0777009	0.0594524	0.00164235	0.425304	0.037868	0.113462	0.41348	0.0125756	0.1731909	0.03584489	0.0750064	0.0279531	0.0290983	0.00631918	0.0426378	0.00389451	0.0530347	0.0179643	0.18513	0.000477303	0.147183	0.00579074	0.0175958	0.352908	0.0350062	0.3399631	6	14.89934	0.204005	0.366812	0.715076	1.08078	1.83734	0.0559116	0.111775	0.214684	0.309545	0.229601	0.078484	0.375808	0.9046191
1900	-460.589	-406.629	-53.95999	14.22443	6.300206	0.25936	0.0617372	0.26807	0.0628391	0.00679116	0.0871457	0.268869	0.0683727	0.0722138	0.121509	0.035323	0.0129169	0.0300801	0.0874071	0.278723	0.107991	0.384489	0.169688	0.00831073	0.331451	0.0181417	0.184865	0.0187839	0.012509	0.379939	0.140392	0.116617	0.0102369	0.460945	0.0193712	0.047303	0.197544	0.0425253	0.00870497	0.0706602	0.0734254	0.11905	0.421608	0.0956996	0.00768082	0.121702	0.0102907	0.156375	0.0247537	0.414281	0.0087808	0.1160244	0.07999037	0.293832	0.00942002	0.0410711	0.00517396	0.0499223	0.00344683	0.0838121	0.0219436	0.0206713	0.00297163	0.120766	0.015277	0.0130387	0.31751	0.00114417	0.5505458	6	16.96714	0.1340781	0.548504	0.829679	1.08058	1.54124	0.018631	0.159751	0.127387	0.268061	0.30272	0.12345	0.6305362	0.8731391
2000	-447.7651	-421.6988	-26.06638	12.38844	3.66812	0.0079693	0.131739	0.11225	0.0544655	0.000674255	0.0421482	0.0878828	0.0934919	0.057732	0.0774572	0.0365636	0.127818	0.12947	0.0206817	0.0315843	0.146088	0.143376	0.172554	0.0451879	0.234832	0.00937138	0.0997753	0.0153511	0.00428629	0.273825	0.0127964	0.0089531	0.0174855	0.127269	0.00854507	0.0939921	0.201698	0.0167678	0.0174293	0.0146796	0.0365637	0.178801	0.533804	0.0671035	0.0143543	0.0615884	0.0808885	0.113193	0.0293814	0.0271264	0.0270825	0.08592027	0.08063967	0.140983	0.0208644	0.00481572	0.0171336	0.00244225	0.0118793	0.13897	0.0044245	0.105521	0.027356	0.170352	0.0143474	0.0460697	0.293863	0.000978194	0.5866899	7	15.57631	0.08923057	0.435146	0.762889	1.08429	1.71768	0.0571821	0.195203	0.120705	0.276963	0.263718	0.086229	0.6673295	0.8791606
2100	-460.2162	-420.2141	-40.00209	16.9536	4.51799	0.00766572	0.100377	0.14315	0.000543359	0.0756061	0.584295	0.0397896	0.0542622	0.0878305	0.175127	0.230111	0.334435	0.0905755	0.0867762	0.0641543	0.0951745	0.0173401	0.0584299	0.0812731	0.0325495	0.0288965	0.0105464	0.204937	0.00673612	0.0231067	0.0440901	0.114234	0.195938	0.207506	0.00599308	0.00762869	0.0155046	0.0584702	0.0950689	0.00217512	0.0787199	0.450496	0.0294967	0.0253858	0.0511149	0.0328317	0.0664487	0.0701183	0.0174651	0.0534981	0.0289833	0.1069426	-0.1468462	0.110874	0.00355839	0.046389	0.0478371	0.0610256	0.00637371	0.0928709	0.0144134	0.066244	0.00417632	0.0732754	0.0119098	0.0369438	0.410853	0.0132557	0.4557271	5	18.63957	0.08427607	0.480736	0.79141	1.08402	1.64383	0.0344317	0.17549	0.135106	0.23316	0.326574	0.0952383	0.3088809	1.475414
2200	-445.1496	-402.6387	-42.51087	7	5.421627	0.271699	0.0334666	0.186121	0.0181872	0.0948101	0.00323349	0.198818	0.0174348	0.0760181	0.0212866	0.153292	0.0217993	0.00181665	0.00183977	0.0558255	0.108446	0.12529	0.423165	0.0528007	0.00357443	0.00511752	0.00308596	0.00304164	0.0228614	0.0732429	0.190151	0.052219	0.064768	0.0438246	0.24746	0.0517207	0.0200781	0.17308	0.211097	0.0973489	0.014547	0.00652372	0.00593575	0.140672	0.00560238	0.0550176	0.0191257	0.0900497	0.235544	0.255635	0.117837	0.08675372	0.05376357	0.0915046	0.00158585	0.14927	0.0196441	0.115277	0.00414436	0.0338012	0.0100864	0.21937	0.000199005	0.162776	0.00181112	0.0547053	0.131141	0.00468391	0.3281059	4	19.33436	0.1029294	0.518699	0.813409	1.0825	1.58539	0.0282054	0.295086	0.143839	0.286694	0.157575	0.0886002	0.3818695	0.8592096
2300	-477.3598	-425.5284	-51.83138	8.382743	2.717368	0.0558832	0.0368159	0.213356	0.109832	0.218279	0.0267824	0.267921	0.0698308	0.147418	0.120481	0.0143117	0.136289	0.0499333	0.167439	0.0320991	0.174711	0.0195474	0.248211	0.113118	0.133377	0.0358487	0.00758163	0.00629222	0.291063	0.287637	0.0860627	0.0419334	0.0159004	0.0699294	0.475567	0.489764	0.0290562	0.267054	0.06219	0.0319104	0.0343982	0.0183948	0.0213022	0.197365	0.0239719	0.145014	0.00513809	0.0654339	0.335863	0.0997008	0.0280606	0.1380973	0.1664489	0.0816403	0.030895	0.13068	0.0306602	0.0454954	0.00351245	0.123532	0.0328777	0.0336225	0.00729033	0.136362	0.0133824	0.0150832	0.31302	0.00194615	0.5497601	2	19.78884	0.08983726	0.366142	0.714573	1.08071	1.83857	0.0221959	0.212305	0.124969	0.212346	0.300739	0.127445	0.716209	0.7675973
2400	-458.0075	-424.84	-33.16752	7	2.781297	0.061601	0.0802678	0.26092	0.00960995	0.0251723	0.00999895	0.0886833	0.0342037	0.129197	0.10704	0.318321	0.0869695	0.139187	0.0511723	0.0773103	0.0522827	0.14471	0.272914	0.0908794	0.00831337	0.130342	0.013139	0.0346599	0.0569579	0.169762	0.0936134	0.0186283	0.0402589	0.224443	0.0439782	0.0820213	0.06235	0.155392	0.0652202	0.159305	0.0386451	0.0261471	0.000716888	0.247903	0.0612018	0.129733	0.160458	0.327103	0.042491	0.189258	0.0501997	0.09061279	-0.06815879	0.177184	0.040741	0.151246	0.0116154	0.210982	0.000528716	0.0238313	0.00952783	0.0825094	0.00371458	0.0883254	0.00696004	0.00699158	0.173937	0.0119065	0.4905278	6	17.86121	0.1238834	0.371602	0.718652	1.0812	1.82855	0.0192955	0.303153	0.117459	0.231484	0.234522	0.0940866	0.4223691	1.161373
2500	-476.215	-419.0931	-57.12185	7.011242	1.428533	0.0666301	0.178955	0.382674	0.141148	0.458689	0.0549639	0.434805	0.0810168	0.428584	0.302323	0.00566754	0.133162	0.0113083	0.478305	0.00460283	0.0662913	0.00421241	0.37936	0.0640733	0.346622	0.0215536	0.0933834	0.0303449	0.209047	0.22084	0.00417072	0.199959	0.034206	0.574807	0.49565	0.492674	0.292337	0.182418	0.151698	0.324016	0.289601	0.0533533	0.0745209	0.957266	0.00219588	0.0514294	0.0296782	0.0138583	0.0288859	0.0365205	0.0220013	0.1484738	-0.00062931	0.104164	0.0129547	0.0505569	0.0271012	0.117942	0.00401866	0.0468523	0.00449668	0.0243441	0.00600338	0.257559	0.0683943	0.00814443	0.262997	0.00447194	0.550536	6	16.28236	0.1118219	0.214068	0.576212	1.04593	2.16379	0.0508169	0.237996	0.0999496	0.198276	0.313224	0.099738	0.5499067	1.001144
2600	-483.302	-416.1363	-67.16571	7	3.445013	0.013468	0.275193	0.0744938	0.635777	0.33728	0.0316672	0.528756	0.776404	0.0885969	0.860166	0.498907	0.0421251	0.0621126	0.068617	0.065504	0.161697	0.209101	0.134138	0.018061	0.0306165	0.127415	0.0274661	0.156623	0.0516385	0.444943	0.0760851	0.227225	0.0221333	0.0271529	0.0379135	0.563157	0.0121528	0.640285	0.484536	0.5883	0.697692	0.0803229	0.270329	0.164999	0.0268435	0.261025	0.197087	0.246143	0.123777	0.158379	0.0260153	0.1872177	0.1034795	0.112351	0.0019521	0.244386	0.000300232	0.00921915	0.00450895	0.0338367	0.0114261	0.0259544	0.00636647	0.0397475	0.0028415	0.00612025	0.493521	0.00746836	0.3957532	6	23.43797	0.2030758	0.421006	0.753528	1.08398	1.74149	0.0192602	0.230502	0.174554	0.221093	0.240275	0.114315	0.4992327	0.7927229
