Iteration	Replicate_ID	Posterior	Likelihood	Prior	age_extant	alpha_song	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates[15]	branch_rates[16]	branch_rates_mean	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	er[7]	er[8]	er[9]	er[10]	er[11]	er[12]	er[13]	er[14]	er[15]	extinction_rate	num_samp_anc	origin_time	psi	rates_song[1]	rates_song[2]	rates_song[3]	rates_song[4]	sf[1]	sf[2]	sf[3]	sf[4]	sf[5]	sf[6]	speciation_rate	turnover
1013	0	-275.0919	-246.6264	-28.46555	0.4374726	1.426315	0.0472673	0.679753	0.0246685	0.437924	1.11652	0.391302	0.0927961	0.235818	0.0476062	1.51327	0.167139	0.114082	0.0438922	0.127472	0.170918	1.66318	0.3565609	0.05639627	0.0245813	0.0576917	0.0549342	0.0747592	0.0579219	0.0238876	0.0322668	0.027604	0.0645925	0.0319781	0.0518498	0.068826	0.000726825	0.352227	0.0761534	0.2182118	1	17.35723	0.1403773	0.213712	0.575814	1.04578	2.16469	0.187751	0.251755	0.163591	0.124658	0.219401	0.0528437	0.2746081	0.79463
1014	0	-259.5554	-241.5073	-18.04811	2.150348	4.36788	0.121915	0.16057	0.014523	0.00472574	0.020629	0.10364	0.0383981	0.013533	0.00781675	0.770446	0.0756728	0.271974	0.12116	0.0559791	0.204025	0.0977111	0.1033589	0.08026656	0.0659181	0.012169	0.213858	0.221798	0.0305813	0.00192403	0.0778594	0.052416	0.0981031	0.0463191	0.0181941	0.068871	0.0394397	0.0182519	0.0342977	0.1560726	1	26.31969	0.03856249	0.473497	0.787041	1.08419	1.65528	0.267777	0.224874	0.169314	0.0988189	0.170469	0.0687473	0.2363392	0.6603756
1015	0	-271.3766	-249.0646	-22.31198	1.553478	1.614792	0.315844	0.363089	0.0589766	0.157715	0.957829	0.118094	0.202175	0.229902	0.203761	0.0127083	0.449496	0.741525	0.753075	0.24211	0.0419867	1.17105	0.2770939	-0.04797728	0.00802247	0.0284168	0.110236	0.239454	0.03277	0.0294514	0.0776075	0.118111	0.0543354	0.0676447	0.0309898	0.0212875	0.0196887	0.114639	0.047346	0.2736516	3	19.25719	0.07205867	0.242523	0.606612	1.05651	2.09436	0.231655	0.224827	0.186666	0.147115	0.152457	0.05728	0.2256744	1.212595
1016	0	-263.4927	-249.5389	-13.95377	1.430782	2.290729	0.093126	0.251415	0.0233647	0.0391283	0.0122363	0.0171142	0.135237	0.0564586	0.0487908	0.235295	0.251279	0.141689	0.0469874	0.0132098	0.00511783	0.32002	0.09540296	0.04055284	0.0344076	0.078032	0.138813	0.0390055	0.0911253	0.0130334	0.0216166	0.0281897	0.0621888	0.147434	0.00387413	0.0986682	0.0209055	0.167827	0.0548791	0.1071249	0	36.26238	0.03671664	0.325673	0.682751	1.07581	1.91576	0.138594	0.27161	0.240219	0.0828043	0.212659	0.0541141	0.1476778	0.7253965
1017	0	-274.1565	-248.6934	-25.46306	3.070634	1.534099	0.0931491	0.163611	0.0221629	1.69157	0.0777541	0.186561	0.193947	0.705955	0.0605357	0.0549033	0.734991	0.91381	0.783727	0.175444	0.0778095	0.76046	0.3139043	0.01028623	0.0516895	0.0425099	0.227128	0.0539769	0.0541423	0.00726971	0.0264283	0.0439453	0.054745	0.215602	0.00208195	0.16152	0.0144388	0.037742	0.00678031	0.155434	2	20.42236	0.09797528	0.230542	0.594136	1.05236	2.12296	0.221097	0.23067	0.135641	0.121698	0.218399	0.072495	0.1657203	0.9379301
1018	0	-274.0773	-246.6637	-27.41365	0.6953472	4.744478	1.35361	0.65636	0.0291465	0.833032	0.0459509	0.592556	0.674944	0.0379095	0.106475	0.100919	0.0903714	0.0248119	0.369723	0.0163759	0.135979	0.57488	0.2638957	-0.05548989	0.0248322	0.0364113	0.0289973	0.0726374	0.0274837	0.014463	0.262332	0.0513012	0.115876	0.0760802	0.00657459	0.098079	0.0561928	0.114415	0.0143246	0.1719903	1	19.42926	0.04899879	0.491106	0.797569	1.08372	1.62761	0.200748	0.266556	0.231707	0.099981	0.144041	0.0569666	0.1165004	1.476307
1019	0	-272.4546	-246.449	-26.00556	0.8202026	2.12335	0.772424	0.234595	0.0258575	0.205231	0.102272	0.126632	0.356056	0.350544	0.123942	0.428197	0.505133	0.0892307	0.648136	0.0522984	0.311471	0.134669	0.2900011	-0.06466649	0.0942307	0.0538193	0.11959	0.0396555	0.00117312	0.00874669	0.0957624	0.0294082	0.191212	0.0277326	0.00660392	0.210365	0.0333009	0.0492746	0.0391243	0.192609	1	24.15369	0.04816083	0.307567	0.667521	1.07279	1.95212	0.210231	0.296784	0.215746	0.0813726	0.147806	0.0480616	0.1279425	1.505434
1020	0	-274.2588	-249.7025	-24.55633	0.5284135	1.994892	0.056507	1.0866	0.0221804	0.597235	0.0369447	0.0765837	0.972216	0.442592	0.032041	0.114096	1.25058	0.718049	0.170621	0.148357	0.0252655	0.104322	0.2867081	0.1659017	0.0391027	0.0536361	0.0848298	0.0625512	0.0514956	0.0407738	0.0718378	0.140745	0.0962791	0.0459374	0.0313068	0.0909138	0.0481129	0.0940995	0.0483787	0.1720751	1	16.53337	0.1190928	0.292664	0.654469	1.06986	1.98301	0.226159	0.208113	0.170153	0.116645	0.188448	0.0904824	0.3379769	0.5091329
1021	0	-262.2586	-249.9172	-12.34138	3.419137	2.970269	0.0436045	0.17114	0.0236749	0.0775852	0.114621	0.092309	0.0541754	0.131443	0.0146076	0.0442419	0.315271	0.262108	0.0876385	0.0490902	0.190817	0.105761	0.09363676	0.01090237	0.023436	0.0387704	0.275525	0.0734596	0.0470591	0.00200785	0.177355	0.0172949	0.172245	0.0471796	0.0452918	0.0473025	0.0235239	0.00304857	0.00650065	0.2394678	2	30.3985	0.03773174	0.386949	0.729868	1.08237	1.80082	0.193403	0.235012	0.214586	0.0712011	0.211029	0.0747685	0.2503701	0.956455
1022	0	-258.537	-241.3139	-17.2231	2.413409	2.841581	0.262344	0.192497	0.0372895	0.0641741	0.0145885	0.160649	0.190058	0.0810188	0.006136	0.0694068	0.721938	0.0544072	0.0344778	0.0896421	0.0592306	0.106866	0.1804444	-0.03266306	0.0335079	0.0339236	0.122984	0.0133799	0.0123399	0.0019386	0.0642179	0.0296359	0.206479	0.150465	0.0123801	0.190344	0.0479998	0.0400848	0.0403192	0.2337902	1	27.25842	0.02812647	0.376623	0.722362	1.08161	1.8194	0.199724	0.242381	0.123766	0.100515	0.2694	0.0642155	0.2011271	1.1624
1023	0	-265.2247	-241.2726	-23.95208	1.498685	2.142665	0.906521	0.331537	0.0115814	0.216531	0.232594	0.367117	0.596462	0.26884	0.0223203	0.82114	0.675548	0.0705028	0.117005	0.00959096	0.108446	0.0526625	0.3093825	-0.1164768	0.0127992	0.0126454	0.150913	0.0581819	0.0790095	0.00437715	0.0554161	0.0161266	0.0711234	0.256031	0.000270139	0.180465	0.0547767	0.0424526	0.00541229	0.2761598	1	20.34262	0.0860243	0.30973	0.669375	1.07318	1.94771	0.264783	0.231237	0.122482	0.0556754	0.241314	0.0845095	0.1596829	1.729426
1024	0	-254.4988	-248.2795	-6.219212	2.337341	2.868936	0.0380207	0.191679	0.0266058	0.0254065	0.0367088	0.0635164	0.186182	0.0922296	7.41939e-05	0.0243019	0.391438	0.265291	0.267596	0.0894124	0.355905	0.100245	0.1558172	0.03591157	0.0177527	0.0823459	0.0811633	0.0876651	0.116775	0.0200107	0.10561	0.0401506	0.0473477	0.0233598	0.0741989	0.0627172	0.0291803	0.172991	0.0387317	0.2736113	3	18.20343	0.117616	0.378861	0.724003	1.08179	1.81535	0.190307	0.288405	0.133432	0.113179	0.220491	0.0541858	0.3095228	0.8839776
1025	0	-273.0421	-249.3126	-23.72949	0.6929349	2.343574	0.600734	0.220684	0.0537355	0.0172365	0.0541185	0.111328	0.069952	0.229654	0.0851631	1.82407	0.0350388	0.259211	0.1136	0.0393559	0.46952	0.953629	0.4360973	-0.02858907	0.0236604	0.0254249	0.214772	0.0568711	0.00887337	0.024443	0.0137139	0.0799465	0.0331923	0.15944	0.0512949	0.102285	0.0519895	0.129902	0.0241902	0.1653421	1	12.51883	0.1516059	0.331106	0.687195	1.07661	1.90509	0.190212	0.289549	0.164621	0.0845778	0.214342	0.056699	0.136753	1.209056
1026	0	-267.9853	-241.7147	-26.27057	1.421364	5.238867	1.08134	0.298841	0.0423254	0.135296	0.84139	0.80102	0.220511	0.136278	0.00188854	0.196759	0.446326	0.430289	0.0484844	0.0905949	0.144713	0.0984113	0.3065544	-0.04914995	0.0626514	0.00160689	0.212196	0.0229187	0.058456	0.0944571	0.0350629	0.0616954	0.0830546	0.181655	0.00600678	0.169939	0.000337358	0.00568354	0.00427929	0.2627253	3	25.63481	0.06061464	0.511706	0.809467	1.08286	1.59596	0.265526	0.213805	0.126369	0.0758616	0.266111	0.0523268	0.2135753	1.230129
1027	0	-266.7263	-248.2278	-18.49853	2.101474	4.853931	0.396114	0.22616	0.0456813	0.0526615	0.353763	0.083481	0.034291	0.199863	0.0198854	0.274807	0.0664621	0.0183599	0.231193	0.226883	0.427907	0.850894	0.2643633	0.04692177	0.00762674	0.03824	0.0492882	0.230922	0.00422868	0.00777199	0.134787	0.0432323	0.270929	0.0979979	0.00792555	0.0451947	0.00517232	0.0350219	0.0216619	0.1199977	2	16.65189	0.06226108	0.495896	0.800374	1.08355	1.62018	0.281076	0.190979	0.24671	0.0982356	0.156917	0.0260826	0.1669195	0.7188958
1028	0	-263.8002	-251.9952	-11.80505	3.035617	2.638941	0.218761	0.236687	0.0811685	0.0652893	0.234819	0.142777	0.179748	0.199637	0.0204142	0.0867353	0.158807	0.278583	0.0925926	0.0970841	0.308606	0.188967	0.1984157	0.005858208	0.0328217	0.0792733	0.113349	0.0551767	0.124603	0.00529803	0.0700269	0.0839004	0.0373296	0.0198653	0.0343401	0.125837	0.00919463	0.0836002	0.125385	0.21979	2	19.35607	0.08866846	0.359246	0.709351	1.08004	1.85136	0.228468	0.264172	0.121788	0.154816	0.150591	0.0801644	0.2256482	0.9740383
1029	0	-266.4722	-240.1519	-26.32033	3.534766	4.12442	0.604315	0.0767628	0.0334358	0.0219984	0.131497	0.146302	0.1148	0.0566166	0.00150001	0.303613	0.243192	0.211837	0.340778	0.181457	0.473496	0.385601	0.1405728	0.1436534	0.00397129	0.0541427	0.0613904	0.0515464	0.0249711	0.0129668	0.137498	0.133159	0.0988855	0.0021389	0.0115938	0.228783	0.00260992	0.158055	0.018289	0.3498347	1	26.55829	0.04066442	0.461069	0.779405	1.08436	1.67516	0.21472	0.258778	0.14197	0.0774684	0.248231	0.0588314	0.4934881	0.7089019
1030	0	-267.3899	-244.6716	-22.71831	1.275608	1.759049	0.410892	0.127744	0.0399216	0.0217785	0.392081	0.0876736	0.158782	0.166511	0.0366279	0.0252031	0.406553	0.563569	0.0480514	0.0687845	0.480139	0.00723427	0.1786716	0.03721272	0.0150984	0.0409623	0.0527623	0.148396	0.0481576	0.00566805	0.126517	0.0328889	0.273372	0.0438135	0.00432484	0.0749179	0.0224257	0.0705165	0.0401793	0.07218682	1	25.91663	0.03971198	0.262712	0.626674	1.0626	2.04801	0.210664	0.264623	0.213973	0.0963723	0.153735	0.0606317	0.1093995	0.6598458
1031	0	-270.7565	-246.2332	-24.52327	0.6410346	1.828509	0.286557	0.781531	0.0369613	0.0144525	0.108175	0.142948	0.308232	0.0894428	0.200957	0.517858	0.0103187	0.135107	0.0666246	0.0848117	0.813572	0.0300719	0.1994549	0.09301789	0.0325912	0.0211392	0.0707592	0.122177	0.0520204	0.00617793	0.159886	0.148276	0.132551	0.0659592	0.0258593	0.0632676	0.00540141	0.0273888	0.0665443	0.1534972	1	29.40981	0.09598532	0.271907	0.635444	1.06504	2.02761	0.216093	0.193877	0.231933	0.140347	0.143069	0.0746807	0.2465151	0.6226686
1032	0	-273.35	-251.9215	-21.42851	2.418375	1.781166	0.598847	0.114951	0.0439782	0.320269	0.259372	0.147454	0.0598265	0.285076	0.0226785	0.0734107	0.0767971	0.329763	0.173992	0.0573268	1.05489	0.147222	0.2156972	-0.02562969	0.044315	0.182699	0.0667496	0.00932706	0.105928	0.0196123	0.0459606	0.116601	0.0685119	0.0403345	0.00256413	0.0353128	0.069477	0.104225	0.0883817	0.2304504	1	20.24037	0.1480535	0.265676	0.629525	1.06341	2.04139	0.213771	0.269956	0.0740684	0.165075	0.192129	0.0849999	0.2048207	1.125132
1033	0	-267.2383	-243.5392	-23.69906	2.285027	3.648761	0.311303	0.160529	0.0234506	0.318886	0.10616	0.328045	0.334715	0.149772	0.0122945	0.481898	0.810937	0.482394	0.214662	0.14906	0.143486	1.05381	0.2734553	0.08183018	0.029527	0.0420315	0.0437689	0.134025	0.0416985	0.0444988	0.0777856	0.0178643	0.148228	0.0614597	0.0237099	0.0883294	0.00577013	0.211776	0.0295282	0.158381	2	17.87732	0.1055614	0.433961	0.762114	1.08427	1.71966	0.314361	0.247514	0.13121	0.0608321	0.189063	0.0570201	0.2402112	0.6593407
1034	0	-274.2717	-253.2199	-21.05175	1.106783	2.574863	0.300932	0.500333	0.059281	0.316171	0.0145088	0.124692	1.13415	0.292664	0.0291509	0.0420014	0.767176	0.122629	0.357523	0.0197759	0.0524794	0.541573	0.1923787	-0.09673064	0.0945652	0.052007	0.0804077	0.079273	0.0554654	0.036315	0.0799902	0.017726	0.200091	0.0489807	0.0945722	0.091161	0.0174709	0.0285189	0.0234553	0.2017738	2	16.98718	0.1022672	0.353441	0.704894	1.07943	1.86224	0.237409	0.264063	0.116427	0.0966284	0.210364	0.0751085	0.1050431	1.920866
1035	0	-278.8782	-252.5149	-26.36331	1.324339	2.407123	0.927372	0.370704	0.0311991	0.256873	0.588558	0.453184	0.530523	0.303981	0.017973	0.68331	0.283645	0.183503	0.0631857	0.144666	0.529764	0.365472	0.2333622	0.03989093	0.0123755	0.0496674	0.0709467	0.0781166	0.0488872	0.0168524	0.0310247	0.0341477	0.11032	0.00817007	0.0140149	0.289381	0.133146	0.0362519	0.0666968	0.2609205	3	23.01531	0.02654633	0.33747	0.69233	1.07749	1.89271	0.256564	0.282128	0.204737	0.11551	0.100235	0.0408256	0.3008114	0.8673889
1036	0	-282.2283	-252.7461	-29.48212	0.2533596	0.9649634	0.55291	1.08738	0.0869438	0.213016	0.0323036	0.303215	0.370644	0.322721	0.519864	0.126441	0.522417	1.10712	0.0227071	0.0976257	0.282503	0.0433485	0.2328459	-0.05245213	0.0362809	0.0108815	0.0816309	0.0216182	0.0416078	0.0380481	0.233189	0.0967345	0.0947984	0.00800951	0.0168063	0.0970045	0.0492667	0.051875	0.122249	0.2376109	2	25.32646	0.04251991	0.129911	0.465961	0.993943	2.41018	0.304641	0.247684	0.153599	0.0908176	0.156748	0.0465113	0.1851588	1.283282
1037	0	-275.5078	-251.8431	-23.66471	1.186929	1.543163	1.16485	0.34651	0.0189865	0.205481	0.2484	0.0200083	0.619387	0.469693	0.0232713	0.139843	0.106277	1.08482	0.110159	0.0589857	0.200055	0.024233	0.2347809	-0.05982464	0.0115323	0.0888087	0.102383	0.165795	0.0268071	0.00997565	0.0472762	0.0451228	0.105353	0.00567456	0.0112417	0.163905	0.00108605	0.191699	0.0233409	0.4355222	0	14.73393	0.05275029	0.231914	0.595587	1.05286	2.11964	0.153179	0.314773	0.182021	0.166985	0.141388	0.0416525	0.3756976	1.159236
1038	0	-259.3139	-249.8745	-9.439326	2.141644	2.084024	0.226927	0.157342	0.0483351	0.00870605	0.101995	0.383755	0.105662	0.0533545	0.00747557	0.0360444	0.0537926	0.288995	0.116696	0.0965068	0.0111023	0.0114672	0.1015961	0.08150685	0.0044149	0.0612062	0.14808	0.103545	0.0226384	0.0769125	0.107098	0.0739797	0.0587876	0.042119	0.031692	0.119361	0.114887	0.00177691	0.0335018	0.1213118	2	21.47564	0.1229833	0.303103	0.663661	1.07196	1.96128	0.21721	0.288468	0.138861	0.0802186	0.159418	0.115824	0.2028186	0.5981294
1039	0	-267.6419	-243.0826	-24.55928	5.489449	2.522168	0.553626	0.0418188	0.156257	0.13386	0.210957	0.0110208	0.00383971	0.123548	0.146679	0.836837	0.202326	0.424076	2.0206	0.306026	0.195354	0.0825637	0.2585037	-0.0006472377	0.0275586	0.055999	0.0801776	0.111097	0.17689	0.00998972	0.101139	0.116032	0.085316	0.0593673	0.0100116	0.0619243	0.0535717	0.00620518	0.0447207	0.1972823	2	22.39679	0.07359289	0.348548	0.701092	1.07888	1.87148	0.227509	0.251841	0.122214	0.0878727	0.224075	0.0864879	0.1966351	1.003292
1040	0	-262.7512	-244.0108	-18.7404	4.456893	2.668354	0.884417	0.321291	0.216212	0.170666	0.0454712	0.0296482	0.000464175	0.352295	0.3793	0.0854612	0.00957845	0.155674	0.258066	0.000133031	0.130934	0.285201	0.2084302	-0.01039792	0.0148367	0.104757	0.170834	0.0953058	0.0889271	0.0276848	0.0309638	0.0409558	0.0684861	0.0438433	0.00333469	0.0530411	0.0294354	0.130104	0.0974907	0.148705	1	27.31317	0.06686296	0.361858	0.711338	1.0803	1.8465	0.164404	0.328603	0.13313	0.110346	0.206225	0.0572922	0.138307	1.07518
1041	0	-276.1464	-251.6248	-24.52156	2.168875	1.55329	0.918009	0.392315	0.289383	0.0550067	0.391047	0.0965628	0.0105258	0.102247	0.34249	0.4099	0.0129295	0.186996	1.34532	0.0852365	0.330322	0.188789	0.2341432	-0.03487996	0.0421253	0.00273747	0.0796738	0.182885	0.108412	0.00771335	0.0289823	0.078737	0.053994	0.0406519	0.0833373	0.0909899	0.0127159	0.160632	0.0264123	0.3522489	0	15.45929	0.08726028	0.233438	0.597193	1.0534	2.11597	0.303782	0.244572	0.14788	0.0868834	0.128538	0.0883446	0.317369	1.109903
1042	0	-267.1194	-250.4119	-16.70751	2.402769	1.996	0.898679	0.300654	0.129045	0.0166521	0.15898	0.0247822	0.0589346	0.0511431	0.00662275	0.414531	0.529446	0.026385	0.0510798	0.286166	0.220924	0.126915	0.1478042	-0.03735917	0.0579732	0.00363368	0.0817369	0.14547	0.0785749	0.026557	0.050244	0.00286783	0.252151	0.0319211	0.0328809	0.0662847	0.00968683	0.0229335	0.137084	0.3546884	2	19.46802	0.04325858	0.292797	0.654588	1.06989	1.98273	0.225594	0.256479	0.211189	0.101901	0.167498	0.0373385	0.3173292	1.11773
1043	0	-279.6614	-248.1612	-31.50023	1.375969	3.505347	0.741291	0.513377	0.13835	0.0099084	0.112674	0.0240562	0.0826334	0.754032	1.44019	0.250521	1.35039	0.0772421	0.142029	0.755617	0.855911	0.652983	0.4234071	0.0381705	0.0671803	0.0499304	0.0612421	0.0596457	0.133925	0.0375569	0.0646314	0.0748348	0.102898	0.104789	0.0223296	0.116441	0.0216675	0.0249481	0.0579809	0.1354044	1	15.42708	0.1709646	0.424936	0.756156	1.08408	1.73483	0.212515	0.299931	0.162835	0.0860636	0.157183	0.081473	0.1735749	0.780092
1044	0	-275.8128	-247.1367	-28.67608	1.63477	4.965862	0.648125	0.239871	0.118709	0.246074	0.30156	0.0296786	0.438048	0.274803	0.270645	1.70145	0.231485	0.125686	0.199533	0.645738	0.00776054	0.178563	0.2534178	0.008444686	0.0317542	0.0167144	0.126428	0.0782561	0.0042132	0.0126414	0.0506431	0.0893671	0.165872	0.0890033	0.00754631	0.156737	0.0758896	0.0282181	0.0667161	0.2270419	2	24.24799	0.04278988	0.500654	0.803138	1.08336	1.61285	0.197803	0.250373	0.193118	0.105775	0.185918	0.0670122	0.2354866	0.9641394
1045	0	-273.5607	-252.1574	-21.40337	0.5871636	2.374081	0.861797	0.00369127	0.876807	0.445122	0.0912794	0.0452951	0.0325675	0.0221701	0.678286	0.029039	0.00696649	0.0465999	0.285031	0.582289	0.240062	0.0845143	0.3069863	-0.0364167	0.0176513	0.0890248	0.00528416	0.11652	0.184402	0.0170364	0.0293937	0.147971	0.0240131	0.0515082	0.0150221	0.129486	0.0440399	0.104431	0.024217	0.2169677	2	32.98827	0.06589001	0.334184	0.689687	1.07705	1.89908	0.236016	0.235132	0.168893	0.142177	0.182381	0.0354014	0.180551	1.201698
1046	0	-268.4647	-254.9044	-13.56027	4.125628	4.156818	0.177582	0.0395789	0.161086	0.229537	0.219817	0.0899024	0.0103524	0.126638	0.278148	0.100268	0.121097	0.0710571	0.186007	0.199247	0.0948045	0.370217	0.1351609	0.02822571	0.0345062	0.0438872	0.0660929	0.0985701	0.0679086	0.120087	0.0529888	0.0328953	0.147233	0.0399568	0.00957138	0.15128	0.0124194	0.0435241	0.0790792	0.1764576	2	19.31561	0.04603083	0.462775	0.780463	1.08435	1.67242	0.318036	0.176145	0.0966425	0.104995	0.200584	0.103598	0.2046833	0.8621006
1047	0	-273.6862	-249.0211	-24.6651	1.375247	1.601285	0.638661	0.0245724	0.505332	0.0318105	0.244589	0.0241934	0.0629141	0.127704	0.370074	0.057384	0.171265	0.0891984	0.539541	0.152277	0.0274848	0.0321439	0.2944569	0.02169281	0.0169294	0.0272662	0.116317	0.113276	0.0132319	0.018271	0.0737672	0.0878446	0.0904485	0.204816	0.0778069	0.0289352	0.0387617	0.088685	0.00364338	0.1561308	1	34.44011	0.08739542	0.240553	0.604591	1.05585	2.099	0.197271	0.286421	0.157592	0.1123	0.164252	0.0821627	0.1778236	0.8780094
1048	0	-273.0646	-250.966	-22.09861	3.752409	2.293539	0.68236	0.398667	0.0413793	0.519361	0.133009	0.0265593	0.0180174	0.0190076	0.84402	0.460145	0.135782	0.248695	0.13658	0.155217	0.223066	0.336003	0.1998874	-0.00599216	0.0329045	0.0280989	0.0488223	0.0443208	0.0995876	0.0188491	0.0885223	0.0686455	0.0466815	0.0575403	0.0446654	0.226754	0.0138058	0.13916	0.041642	0.2714588	3	23.60309	0.03849431	0.325966	0.682991	1.07586	1.91519	0.191411	0.194461	0.200242	0.162507	0.204201	0.0471776	0.2654667	1.022572
1049	0	-280.5062	-248.6704	-31.8358	0.5559959	2.526128	1.14369	0.170174	0.799847	0.397032	0.0684656	0.00993427	0.146524	0.411568	0.993369	0.258781	0.10759	0.14346	0.84545	1.29881	0.10724	0.0460743	0.3485848	-0.03655894	0.172992	0.00789876	0.0350045	0.0465117	0.205985	0.010549	0.0928067	0.0434846	0.0831913	0.0999411	0.0145427	0.0702107	0.0467962	0.0549996	0.0150865	0.1764725	1	19.27331	0.04709275	0.34892	0.701383	1.07892	1.87078	0.309638	0.226094	0.144629	0.0575344	0.215205	0.0468997	0.1399136	1.261297
1050	0	-269.0056	-248.5846	-20.42096	2.707456	1.390046	0.380526	0.230435	0.0932785	0.395908	0.158752	0.145227	0.0171724	0.470321	0.211055	0.489008	0.422552	0.125504	0.492136	0.0123634	0.164418	0.0823572	0.2420598	-0.03138338	0.0139367	0.042965	0.0898244	0.172031	0.00168693	0.0162661	0.0250347	0.0919812	0.0944391	0.0712565	0.0153893	0.112754	0.0305726	0.0650742	0.156788	0.09664651	3	25.64295	0.04666982	0.207826	0.569169	1.04325	2.17975	0.208366	0.247637	0.142164	0.133485	0.20241	0.0659388	0.06526313	1.480875
1051	0	-271.4185	-246.9578	-24.46072	0.5595135	3.009927	0.163097	0.00727034	0.94756	0.0230387	0.143533	0.0647328	0.0624539	0.143884	0.589168	1.03332	0.0474851	0.0733476	0.164272	1.46068	0.382685	0.182625	0.2038728	-0.1008194	0.165328	0.0342843	0.0693843	0.136856	0.054825	0.0243589	0.0827161	0.0378745	0.132007	0.0557711	0.00829881	0.0346131	0.0725109	0.0476895	0.0434832	0.2491319	2	17.81311	0.08206687	0.390028	0.732076	1.08256	1.79533	0.211887	0.223388	0.213806	0.0946618	0.186778	0.0694794	0.1483124	1.679777
1052	0	-271.2771	-249.4592	-21.81799	1.458343	4.439657	0.532555	0.219011	0.142246	0.129958	0.170545	0.00399084	0.222915	0.214879	0.495058	0.0822621	0.190318	0.102513	0.15263	0.670879	0.0346933	0.0523587	0.2268279	0.06759545	0.0285638	0.0570744	0.341632	0.0718441	0.0672188	0.0159287	0.0606197	0.0257271	0.114447	0.0140138	0.00820105	0.137347	0.0266405	0.0202836	0.0104589	0.08699399	2	19.23827	0.1193734	0.476997	0.789161	1.08411	1.64973	0.2103	0.313977	0.131357	0.0891775	0.184571	0.0706179	0.1545894	0.5627421
1053	0	-273.4589	-242.8633	-30.59559	2.472794	2.562489	2.06007	0.141495	0.191999	0.116563	0.111407	0.00699689	0.0645508	0.103304	0.61722	1.71405	0.27539	0.113706	0.0191113	0.0442405	0.140616	0.0624596	0.2103422	-0.1386922	0.0657462	0.0534343	0.101067	0.0668978	0.0292204	0.0135895	0.0576727	0.0567573	0.170607	0.0664196	0.00514553	0.259065	0.0312155	0.0150382	0.00812417	0.4661796	1	13.67438	0.2084724	0.352302	0.704013	1.0793	1.86438	0.17957	0.194409	0.160535	0.146947	0.298167	0.0203721	0.3274874	1.423504
1054	0	-268.5337	-252.9247	-15.60901	3.595171	2.32973	0.377769	0.155823	0.223858	0.340191	0.157741	0.0640947	0.0405236	0.0328593	0.294595	0.360197	0.114347	0.032847	0.347045	0.211006	0.0533658	0.00987166	0.1575363	0.02618021	0.0273033	0.146693	0.0498259	0.0574425	0.0204343	0.00520724	0.0332593	0.0498159	0.284914	0.00347855	0.0771018	0.11462	0.0585537	0.0463557	0.024995	0.228105	1	18.6951	0.06362443	0.329695	0.686046	1.07641	1.90785	0.216891	0.256651	0.161563	0.138832	0.180349	0.0457151	0.2542852	0.8970439
1055	0	-275.2321	-253.1631	-22.06906	2.094178	3.37367	0.30918	0.755333	0.0932593	0.175152	0.210047	0.12669	0.139865	0.455968	0.0392301	0.064243	0.0834655	0.138867	0.0291014	0.0941012	0.0477251	0.272106	0.2101633	0.02988458	0.0130508	0.00854936	0.104697	0.127523	0.0181377	0.0155765	0.0234153	0.0703855	0.172696	0.0434899	0.111346	0.0608227	0.0300615	0.172689	0.0275594	0.2378094	1	24.97516	0.04058413	0.416252	0.750322	1.08383	1.7496	0.167461	0.303332	0.134419	0.136053	0.181843	0.0768917	0.267694	0.8883629
1056	0	-271.8506	-248.7138	-23.13684	0.9841459	2.27782	1.15689	0.0407545	0.412088	0.119724	0.362123	0.0383316	0.10091	0.248035	0.356184	0.0565618	1.08322	0.00702925	0.251426	0.221084	0.0404601	0.243512	0.2689794	0.0413541	0.0337417	0.00670272	0.183305	0.125929	0.0886418	0.00458192	0.0986824	0.0673558	0.0414057	0.114884	0.0102456	0.116598	0.0376359	0.00445311	0.0658371	0.08984001	1	24.58104	0.08119583	0.324326	0.68164	1.07561	1.91843	0.142218	0.25925	0.216108	0.0877496	0.216672	0.0780036	0.1311941	0.6847869
1057	0	-269.7152	-241.5023	-28.21295	5.296983	5.040194	1.54432	0.4526	0.114087	0.0125821	0.527138	0.0645434	0.0125263	0.196603	0.0176368	0.850602	0.652645	0.0615865	0.366696	0.0721476	0.528834	0.108413	0.2785839	0.008208776	0.0335769	0.0131927	0.0760007	0.11067	0.112899	0.00337811	0.120925	0.0437592	0.130433	0.0800496	0.0160978	0.115754	0.0690453	0.061566	0.0126531	0.2739975	1	16.35623	0.09870336	0.503738	0.804917	1.08323	1.60811	0.254177	0.266631	0.142968	0.0789179	0.211326	0.0459807	0.2822063	0.9709121
