Iteration	Replicate_ID	Posterior	Likelihood	Prior	age_extant	alpha_song	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates[15]	branch_rates[16]	branch_rates[17]	branch_rates[18]	branch_rates[19]	branch_rates[20]	branch_rates[21]	branch_rates[22]	branch_rates[23]	branch_rates[24]	branch_rates[25]	branch_rates[26]	branch_rates[27]	branch_rates[28]	branch_rates[29]	branch_rates[30]	branch_rates[31]	branch_rates[32]	branch_rates[33]	branch_rates[34]	branch_rates[35]	branch_rates[36]	branch_rates[37]	branch_rates[38]	branch_rates[39]	branch_rates[40]	branch_rates[41]	branch_rates[42]	branch_rates[43]	branch_rates[44]	branch_rates[45]	branch_rates[46]	branch_rates[47]	branch_rates[48]	branch_rates[49]	branch_rates[50]	branch_rates[51]	branch_rates[52]	branch_rates[53]	branch_rates[54]	branch_rates[55]	branch_rates[56]	branch_rates[57]	branch_rates[58]	branch_rates[59]	branch_rates[60]	branch_rates[61]	branch_rates[62]	branch_rates_mean	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	er[7]	er[8]	er[9]	er[10]	er[11]	er[12]	er[13]	er[14]	er[15]	extinction_rate	num_samp_anc	origin_time	psi	rates_song[1]	rates_song[2]	rates_song[3]	rates_song[4]	sf[1]	sf[2]	sf[3]	sf[4]	sf[5]	sf[6]	speciation_rate	turnover
10	0	-390.5781	-358.6367	-31.9414	9.089411	2.642969	0.00393907	0.078133	0.0159919	0.0254863	0.11933	0.0670795	0.0242321	0.0212712	0.0374829	0.0541303	0.0360183	0.0211324	0.00898078	0.0123404	0.0250678	0.0611508	0.00298184	0.0131942	0.0614453	0.0627598	0.431003	0.0573523	0.112353	0.126021	0.0853115	0.161823	0.0626326	0.0231023	0.056649	0.0244651	0.0828179	0.0909665	0.063309	0.00445178	0.268134	0.180724	0.0218412	0.794115	0.00562389	0.0172571	0.0307432	0.0273666	0.0594373	0.0434495	0.0888676	0.0179399	0.0492714	0.0210539	0.12692	0.0309343	0.114358	0.258945	0.18638	0.229107	0.174721	0.121416	0.0111469	0.0627419	0.0110651	0.0213223	0.0935781	0.00171231	0.06595668	0.07384813	0.0260543	0.152611	0.0561998	0.0843247	0.0748701	0.0398552	0.000609089	0.000160598	0.233098	0.0940158	0.0293653	0.00356132	0.106916	0.0728948	0.0254644	0.5680823	8	12.048	0.2071568	0.359605	0.709625	1.08008	1.85069	0.114194	0.148747	0.259551	0.0588706	0.343947	0.07469	0.6419304	0.8849593
11	0	-371.6196	-361.0751	-10.54459	6.315158	3.88476	0.0232373	0.0742863	0.0119556	0.529663	0.0179445	0.010268	0.00895464	0.00194605	0.133848	0.114767	0.0238373	0.0544584	0.0159054	0.0718206	0.0247978	0.0536709	0.0397185	0.0201249	0.0212171	0.0124318	0.0134661	0.0901317	0.0130533	0.12152	0.0332604	0.0268743	0.00296267	0.202816	0.232561	0.013884	0.0263276	0.0203834	0.0520608	0.199125	0.00544709	0.00105717	0.0331769	0.0876391	0.00416947	0.0608743	0.0381492	0.00548534	0.260317	0.0203922	0.0243981	0.0150505	0.169815	0.00399829	0.00568267	0.0713785	0.0127079	0.138409	0.155311	0.089301	0.084836	0.0312194	0.0196425	0.0979077	0.0129832	0.0141977	0.165205	0.304439	0.06531807	0.0698673	0.100399	0.106795	0.0874748	0.0622922	0.0790764	0.0854768	0.0846604	0.0163285	0.026505	0.139446	0.112927	0.00189175	0.0260987	0.05157	0.0190583	0.5811892	10	6.69073	0.2523844	0.447917	0.771127	1.0844	1.69655	0.127566	0.0930931	0.201739	0.0682304	0.360575	0.148796	0.6510565	0.8926863
12	0	-331.732	-341.2622	9.530225	8.70451	4.876782	0.0224827	0.0498838	0.0438749	0.0275325	0.0392421	0.0523599	0.00996576	0.0129248	0.0193913	0.0212434	0.00438702	0.0241408	0.00283754	0.0337649	0.0889635	0.0154548	0.0359075	0.021658	0.0370422	0.000771065	0.0663861	0.00673536	0.00278594	0.0407155	0.0823798	0.0744282	0.00594124	0.0577911	0.0548636	0.00729819	0.016825	0.0678051	0.0085567	0.00656589	0.187859	0.0830378	0.000367891	0.153232	0.0131294	0.0045876	0.00193368	0.021049	0.0492093	0.124585	0.0565114	0.0732693	0.00382792	0.180814	0.0321125	0.0229762	0.00876163	0.42753	0.0108685	0.130381	0.0425326	0.0198559	0.00100387	0.00446093	0.0304357	0.0215938	0.136858	0.00821724	0.06259518	-0.02409665	0.0781261	0.145177	0.0975111	0.101781	0.0596108	0.023681	0.0221126	0.000621494	0.0894963	0.210801	0.0376317	0.0106244	0.0655776	0.0482639	0.00898352	0.9428041	11	8.869213	0.2328611	0.496878	0.800947	1.08351	1.61866	0.154714	0.195137	0.159061	0.0527154	0.316318	0.122055	0.9187074	1.026229
13	0	-366.3378	-364.6555	-1.68222	8.157096	3.467022	0.0898532	0.0865585	0.0104123	0.00388031	0.0639576	0.0421306	0.0915493	0.0376457	0.00869801	0.0923228	0.0049996	0.00656407	0.0721098	0.0615509	0.00458403	0.0468429	0.00415008	0.0601041	0.0452383	0.0116802	0.018897	0.00512502	0.0138375	0.127782	0.18323	0.0022412	0.12148	0.0809336	0.0200153	0.0325596	0.0571874	0.0206505	0.01084	0.00570449	0.0148691	0.40124	0.00239418	0.0939675	0.2165	0.0389892	0.0154601	0.0239129	0.0466607	0.215209	0.0120772	0.259918	0.234836	0.00427468	0.0699498	0.0077301	0.0990963	0.107375	0.0788906	0.0660489	0.0547364	0.0268925	0.00114338	0.0733665	0.0327905	0.0244016	0.179033	0.140012	0.06516128	0.1460361	0.0993211	0.0628949	0.0538996	0.0640853	0.125863	0.108105	0.0105302	0.00650402	0.126935	0.0235922	0.109581	0.0109571	0.126095	0.0185071	0.053129	0.8334045	11	9.060298	0.2515437	0.422449	0.754495	1.08402	1.73904	0.170266	0.143217	0.215985	0.0977095	0.262894	0.109929	0.9794407	0.8508984
14	0	-370.4736	-355.9969	-14.47671	10.56047	4.860273	0.0883939	0.0746082	0.0759755	0.0786675	0.0605721	0.0565718	0.0191094	0.0176428	0.145294	0.00625613	0.0129603	0.0172818	0.016683	0.032896	0.012113	0.0107159	0.0130181	0.0078763	0.024622	0.0494344	0.038922	0.000828126	0.127823	0.123345	0.00469251	0.0072981	0.0553444	0.0792371	0.0340852	0.00244085	0.0329982	0.0555211	0.385395	0.219861	0.0271399	0.151293	0.0551506	0.000317845	0.00918047	0.0317872	0.068904	0.0894541	0.00037289	0.0252182	0.0339023	0.210986	0.033669	0.0237445	0.0182957	0.0141554	0.0758567	0.236926	0.0991858	0.00554293	0.0655165	0.0243544	0.0199475	0.166387	0.0305497	0.0637082	0.147455	0.0394063	0.07324389	-0.01127255	0.131133	0.0209906	0.160916	0.0513693	0.270118	0.041367	0.0189892	0.0120143	0.0947757	0.037453	0.0287943	0.0241818	0.0489614	0.0317955	0.0271405	0.507389	11	11.45248	0.2048158	0.496169	0.800534	1.08354	1.61976	0.208522	0.133463	0.150338	0.0838957	0.310454	0.113327	0.4961165	1.022722
15	0	-349.6045	-352.3785	2.774026	8.310407	5.980777	0.00670046	0.104339	0.0333593	0.0107888	0.0509763	1.61543e-05	0.0196122	0.0052165	0.00958785	0.117693	0.101032	0.00555864	0.00472798	0.00223447	0.00219951	0.0298695	0.110856	0.0219743	0.0179587	0.00741407	0.0488303	0.0765908	0.00212221	0.258288	0.129274	0.110942	0.00332524	0.0115065	0.0172534	0.00349893	0.0231615	0.0794687	0.108289	0.0456887	0.00662302	0.136938	0.0753389	0.0445474	0.116335	0.00214886	0.0143303	0.0287628	0.00667247	0.112918	0.000508232	0.043396	0.0197322	0.0213512	0.0154077	0.0525714	0.00207031	0.20986	0.0287584	0.00404069	0.172558	0.00219007	0.016953	0.0693965	0.026997	0.183	0.0634831	0.000162751	0.05052257	0.02623342	0.0498277	0.0584068	0.203633	0.0474761	0.0847686	0.0638064	0.0226041	0.00883565	0.0683215	0.15532	0.051517	0.0720239	0.0504056	0.0225278	0.0405257	0.6032083	12	11.07745	0.1608072	0.538332	0.82422	1.0813	1.55615	0.124877	0.155187	0.188801	0.0719001	0.331877	0.127358	0.6294417	0.9583227
16	0	-357.6082	-350.0613	-7.546931	8.403263	3.662537	0.026091	0.0148401	0.0511294	0.0663148	0.0383225	0.0259143	0.0197236	0.0354571	0.0285484	0.0024799	0.074725	0.0569694	0.00774426	0.0224287	0.0534635	0.0120276	0.0140972	0.0571415	0.0225613	0.00236969	0.0138016	0.0155194	0.0253354	0.179295	0.141862	0.052088	0.111881	0.0245528	0.066766	0.0291014	0.229658	0.0138998	0.0344167	0.00841006	0.036094	0.0566935	0.00739402	0.0608163	0.0332065	0.0160316	0.0420804	0.0119276	0.00165929	0.28234	0.0335036	0.0126539	0.0165291	0.00579243	0.196982	0.207503	0.00923918	0.00112504	0.0208639	0.135617	0.0107699	0.0311323	0.0267749	0.0304411	0.373993	0.158246	0.096047	0.019408	0.05219589	0.03875652	0.0374422	0.0582073	0.152647	0.0735852	0.127499	0.0416897	0.0027735	0.000428227	0.118044	0.101864	0.0149613	0.00907826	0.20115	0.0136034	0.0470276	0.7976371	13	10.36656	0.1942223	0.434805	0.762666	1.08428	1.71825	0.160663	0.199052	0.148997	0.0643894	0.30738	0.119518	0.8363936	0.9536623
17	0	-331.5672	-336.8144	5.247159	9.661084	3.7664	0.0395482	0.103866	0.0720599	0.298606	0.106239	0.0357273	0.0390543	0.00446741	0.0478764	0.0369004	0.00400957	0.0485793	0.0199434	0.017711	0.0130262	0.151172	0.0184947	0.0322168	0.00872807	0.00187949	0.00370576	0.0251754	0.0138847	0.0055941	0.0158944	0.017301	0.00236878	0.260941	0.177337	0.00760304	0.0303785	0.0168326	0.0513406	0.0640549	0.00246269	0.258266	0.0026257	0.0579156	0.000119077	0.00533036	0.0049607	0.0105781	0.00687697	0.00110434	0.00267728	0.0672133	0.204851	0.0230592	0.017902	0.0289712	0.0269338	0.0138275	0.0644317	0.0820781	0.052097	0.0588213	0.00462908	0.0365931	0.0549973	0.0048608	0.025353	0.0180816	0.05286	-0.104244	0.101313	0.0947034	0.111173	0.124721	0.115162	0.0359037	0.00777478	0.00226265	0.105686	0.0579997	0.0769975	0.0188375	0.094922	0.0333774	0.0191673	0.7013029	8	9.810475	0.2213048	0.44105	0.766723	1.08436	1.70787	0.135448	0.157077	0.230529	0.0922295	0.245199	0.139517	0.5970589	1.174596
18	0	-318.4867	-342.049	23.56232	9.502539	5.162966	0.00485859	0.00224467	0.0341459	0.0635094	0.0267514	0.00774201	0.0351552	0.0101175	0.0215606	0.009834	0.0168096	0.0124338	0.0643343	0.0285521	0.101387	0.00209093	0.0593405	0.000371997	0.0181807	0.00329537	0.0155507	0.0152288	0.0220827	0.069711	0.132798	0.0542689	0.012989	0.0169373	0.0185442	0.00316537	0.018318	0.033056	0.00641692	0.0128459	0.0180998	0.00857888	0.0337098	0.157389	0.205307	0.0233825	0.00542205	0.0111587	0.03435	0.00459335	0.0029782	0.0128936	0.0015391	0.0404016	0.0121384	0.0275542	0.0297633	0.097375	0.015099	0.011783	0.0684825	0.0237371	0.00279529	0.00351122	0.0803206	0.0373342	0.0599891	0.0422228	0.02900944	0.0507762	0.0340412	0.0515308	0.213656	0.107217	0.112256	0.0388139	0.00509464	0.00282751	0.174763	0.0553854	0.0962788	0.00917069	0.0430316	0.0267782	0.0291553	0.5320813	13	10.58885	0.2510521	0.508708	0.807763	1.08301	1.60052	0.169803	0.125387	0.227914	0.0836803	0.260987	0.132229	0.5828575	0.912884
19	0	-361.2169	-354.4012	-6.815743	7.952434	3.120743	0.0630103	0.109143	0.039645	0.0100418	0.0836951	0.038832	0.181307	0.00209244	0.030072	0.011329	0.0745688	0.00094175	0.00689405	0.0149547	0.0471512	0.0575719	0.00431519	0.101816	0.0167448	0.0246162	0.0304814	0.0133055	0.00667498	0.172222	0.00215904	0.00570664	0.0667975	0.100974	0.0457318	0.0614236	0.0233836	0.00504122	0.00670653	0.0821176	0.123954	0.049654	0.0371136	0.111822	0.00695485	0.0523236	0.0255905	0.0123038	0.000307206	0.0704964	0.0951004	0.031725	0.000493284	0.000670523	0.0719417	0.11296	0.0340763	0.0475995	0.00452274	0.00176174	0.354294	0.0272036	0.0375306	0.0101925	0.390858	0.113802	0.205672	0.0726263	0.0714401	0.1218361	0.13112	0.127818	0.136853	0.113004	0.0747489	0.0685564	0.00080603	0.00144348	0.0384189	0.0488495	0.0623546	0.00239382	0.11797	0.0319344	0.043728	0.9288576	10	11.59555	0.1353948	0.398392	0.738001	1.08305	1.78056	0.163007	0.141075	0.195985	0.0548053	0.28689	0.158238	1.050694	0.8840422
20	0	-361.2207	-360.973	-0.2477178	9.045784	3.51884	0.000343812	0.113286	0.0470577	0.123052	0.00131592	0.00136263	0.00130845	0.0116479	0.123312	0.000273621	0.00564542	0.0493786	0.0559773	0.00652441	0.0245108	0.0453896	0.0377146	0.0203057	0.00609072	0.0562053	0.0055741	0.00523677	0.0883633	0.0755923	0.0632973	0.0485662	0.141123	0.0591043	0.161098	0.0281795	0.0133774	0.0903866	0.0868551	0.314355	0.0268564	0.0178248	0.0160545	0.00138401	0.0190488	0.00286332	0.194311	0.211305	0.0606402	0.0522063	0.0192957	0.01722	0.129314	0.0181295	0.033579	0.083938	0.00384301	0.06418	0.00754423	0.0115847	0.0253708	0.108998	0.0634528	0.0636695	0.127333	0.00698286	0.116064	0.0206373	0.06467825	0.02972977	0.0452308	0.0874982	0.073644	0.105191	0.0553199	0.112104	0.010086	0.0116763	0.216749	0.0751883	0.0820803	0.00816065	0.0627695	0.00253366	0.0517688	0.7708877	10	10.44512	0.247318	0.425803	0.756733	1.0841	1.73336	0.169836	0.137564	0.201632	0.162872	0.231885	0.0962112	0.8006175	0.9628665
