Iteration	Replicate_ID	Posterior	Likelihood	Prior	alpha_song	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates_mean	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	er[7]	er[8]	er[9]	er[10]	er[11]	er[12]	er[13]	er[14]	er[15]	extinction_rate	origin_time	rates_song[1]	rates_song[2]	rates_song[3]	rates_song[4]	sf[1]	sf[2]	sf[3]	sf[4]	sf[5]	sf[6]	speciation_rate	turnover
1912	1	-227.8616	-230.1562	2.294575	1.538035	0.0159855	0.0739502	0.0230121	0.0235836	0.0414751	0.0896486	0.0282659	0.0968799	0.578018	0.0558156	0.0258114	0.0245036	0.185267	0.412046	0.1401612	0.009993493	0.0152931	0.0868933	0.0141996	0.146235	0.074275	0.00206158	0.0388426	0.00256848	0.119114	0.0303127	0.0111593	0.000628212	0.361099	0.0823394	0.014979	0.009624484	149.3802	0.231139	0.594767	1.05258	2.12151	0.141759	0.0979098	0.318025	0.0912942	0.271086	0.0799267	0.01961798	0.4905951
1913	1	-235.4396	-237.8541	2.414448	2.868572	0.0575837	0.238057	0.111515	0.63976	0.0400296	0.130704	0.0889312	0.1058	0.0480321	0.321598	0.0924116	0.802398	0.0105906	0.240203	0.1654337	0.09195575	0.0790828	0.109256	0.010339	0.242837	0.00231863	0.020639	0.0167636	0.00197352	0.10332	0.187756	0.00272468	0.0081931	0.124268	0.0690607	0.0214673	0.002373894	25.48991	0.378832	0.723981	1.08179	1.8154	0.156542	0.130318	0.183802	0.11542	0.333443	0.0804746	0.09432965	0.02516594
1914	1	-232.0779	-239.7204	7.642458	0.9521194	0.00807966	0.0819873	0.00490725	0.0557848	0.0413088	0.0504133	0.00274742	0.0423103	0.0170033	0.0614231	0.0421653	0.106664	0.0914854	0.0506065	0.0471894	-0.001321973	0.0555283	0.0235898	0.307312	0.0206918	0.0608927	0.012191	0.0188749	1.51035e-05	0.206552	0.0353089	0.112355	0.0216914	0.0774661	0.0274613	0.0200696	0.003071493	482.6	0.127304	0.461871	0.99159	2.41923	0.167135	0.120555	0.223428	0.0778052	0.317909	0.0931684	0.00174952	1.755621
1915	1	-224.7571	-230.2292	5.472144	1.858366	0.0882273	0.277961	0.0701389	0.35561	0.203271	0.136001	0.100537	0.135272	0.0475974	0.152812	0.152535	0.465974	0.0224826	0.0135699	0.1418904	0.01434318	0.0139898	0.016857	0.0771586	0.123652	0.0357156	0.00205219	0.0171101	0.00313762	0.136352	0.0502415	0.0112445	0.00834369	0.287723	0.111888	0.104533	0.0312885	47.02206	0.275761	0.639055	1.066	2.01918	0.136322	0.185026	0.338078	0.0473334	0.190265	0.102976	0.04563168	0.685675
1916	1	-223.8527	-230.7702	6.917494	1.773215	0.0429853	0.138695	0.0557187	0.0410139	0.003903	0.023945	0.0273581	0.170051	0.19991	0.014179	0.123028	0.00914234	0.0475087	0.086567	0.06724322	0.002136695	0.0261063	0.0101022	0.186389	0.282135	0.0106795	0.00101708	0.030884	0.000857381	0.179236	0.0197895	0.0251454	0.0108147	0.0963376	0.0732577	0.0472489	0.002119729	275.0774	0.264614	0.628506	1.06312	2.04376	0.189222	0.132455	0.260482	0.0345786	0.293518	0.089744	0.004256424	0.498007
1917	1	-222.6407	-237.2222	14.58143	2.263733	0.00986	0.115207	0.0391811	0.0290724	0.0805968	0.0820118	0.00477057	0.0630201	0.00240799	0.00830425	0.039943	0.0422185	0.061275	0.138312	0.03305971	0.01028688	0.00325427	0.131927	0.0627771	0.155355	0.0412	0.0814472	0.0790388	0.00776911	0.161781	0.150086	0.00644121	0.00578692	0.0885073	0.0210332	0.0035961	0.004113574	127.4111	0.322847	0.680417	1.07538	1.92136	0.150581	0.175578	0.154381	0.0666733	0.356857	0.0959298	0.01440046	0.2856558
1918	1	-214.6823	-230.687	16.00471	1.346599	0.0210425	0.0208548	0.0291584	0.0630053	0.0117206	0.00147874	0.00981952	0.0369896	0.0397615	0.0723624	0.0471625	0.0405842	0.188084	0.0273144	0.05291719	0.00880567	0.0732258	0.00666363	0.0330205	0.143389	0.00131189	0.000561414	0.00154693	0.00192438	0.505856	0.0151424	0.00669032	0.00604227	0.0765081	0.0261977	0.10192	0.001688888	218.885	0.200623	0.560858	1.03998	2.19854	0.138333	0.130299	0.350592	0.0535618	0.250544	0.0766691	0.01049456	0.1609299
1919	1	-239.588	-232.21	-7.378001	1.937964	0.489387	0.151631	0.15311	0.982577	0.0501932	0.203524	0.285448	0.100128	0.190705	0.077977	0.035827	0.184273	0.218978	0.0329165	0.1746629	0.0133768	0.028596	0.188556	0.155828	0.210438	0.0205528	0.00139928	0.0147415	0.00498477	0.0744076	0.0223903	0.0766634	0.00820724	0.0628891	0.0610377	0.0693079	0.03417952	164.3512	0.285755	0.648251	1.06836	1.99764	0.143887	0.146086	0.230718	0.0480716	0.318565	0.112672	0.04755631	0.7187167
1920	1	-241.4038	-235.7545	-5.649384	1.302049	0.0196989	0.159489	0.0182597	0.335391	0.116535	0.054528	0.460373	0.456807	0.288374	0.131168	0.105043	0.246932	0.0251581	0.0898939	0.1646447	-0.000188944	0.0208299	0.0302501	0.235994	0.136817	0.0122401	0.00854293	0.0640894	0.0137026	0.0663015	0.121143	0.0678256	0.00175695	0.163089	0.0453079	0.01211	0.02124574	330.762	0.193061	0.551909	1.03632	2.21871	0.20505	0.122814	0.191344	0.0431949	0.306787	0.13081	0.02105679	1.008973
1921	1	-240.5317	-243.6607	3.129056	2.668859	0.008111	0.240194	0.18232	0.172409	0.00611579	0.0163025	0.0588441	0.0650046	0.576373	0.139075	0.172761	0.0387153	0.01781	0.0155338	0.07159901	0.0158801	0.00873014	0.0312544	0.283014	0.0154555	0.081115	0.0144913	0.00632428	0.0254056	0.200867	0.0505114	0.0146671	0.0423333	0.129276	0.0880613	0.00849425	0.001706017	72.43773	0.361903	0.711372	1.08031	1.84642	0.135986	0.193561	0.17075	0.121595	0.281053	0.0970548	0.01758612	0.09700928
1922	1	-233.0403	-234.7903	1.750073	2.65523	0.159749	0.520901	0.00229174	0.145363	0.237353	0.0920027	0.285857	0.254312	0.255311	0.204037	0.102732	0.428275	0.9281	0.0848439	0.2357078	0.07278384	0.0447661	0.0464749	0.174482	0.0930176	0.0202264	0.0235973	0.0107606	0.00862504	0.136605	0.00521336	0.0540198	0.0309342	0.254467	0.0429426	0.0538682	0.01858355	18.18577	0.360697	0.710456	1.08019	1.84866	0.134495	0.17439	0.233641	0.0303603	0.306683	0.12043	0.09136738	0.2033936
1923	1	-230.7997	-232.6943	1.894668	3.339194	0.143166	0.0994211	0.119336	0.129705	0.370533	0.0593911	0.0194277	0.129754	0.0574757	0.229382	0.296454	0.0927054	0.266613	0.389653	0.1995547	0.02207679	1.25985e-06	0.323019	0.0378069	0.14181	0.0213276	0.0053988	0.00835406	0.00390382	0.0739603	0.116186	0.0974386	0.0134062	0.112933	0.0396585	0.00479625	0.02417163	62.12622	0.413912	0.748733	1.08375	1.75361	0.178535	0.0877622	0.182137	0.0625486	0.304851	0.184166	0.04624842	0.5226477
1924	1	-230.7318	-230.8868	0.1549347	2.991335	0.0718091	0.158806	0.186278	0.0152864	0.0791889	0.513471	0.157774	0.0875775	0.00571004	0.414579	0.214305	0.134382	0.0351716	0.00331405	0.1800602	0.004397756	0.0176375	0.0418005	0.232935	0.219772	0.0689314	0.0001695	0.00139851	0.00792156	0.0695688	0.0685152	0.060529	0.00339006	0.100794	0.0044825	0.102155	0.02683219	85.87075	0.38859	0.731047	1.08247	1.79789	0.154211	0.167566	0.215405	0.0666343	0.288758	0.107425	0.03122994	0.8591814
1925	1	-231.7004	-229.4999	-2.200502	1.277605	0.0286043	0.197541	0.176895	0.167195	0.132765	0.042113	0.133056	0.0128889	0.777156	0.378032	0.0429275	0.111637	0.226886	0.0407449	0.1841957	0.008168215	7.48088e-06	0.111731	0.0176827	0.176044	0.0155965	0.0155839	0.00365395	0.00921623	0.289116	0.0564129	0.0167909	0.0241254	0.13277	0.0592011	0.0720677	0.0042966	224.9029	0.188836	0.546804	1.03417	2.23019	0.162771	0.152349	0.190289	0.062861	0.30445	0.12728	0.01246481	0.3446983
1926	1	-230.7011	-240.3075	9.606359	2.324932	0.0180595	0.036238	0.00126819	0.200239	0.0283603	0.0195628	0.146015	0.0332962	0.195074	0.0844119	0.00455807	0.00548019	0.0334995	0.015445	0.05139043	0.01306645	0.016066	0.0627752	0.0816402	0.246964	0.0978115	0.0101405	0.0445459	0.00941056	0.12903	0.0197878	0.0688884	0.00358805	0.124698	0.0360057	0.0486479	0.01339784	190.7593	0.329204	0.685645	1.07634	1.90881	0.211778	0.0942125	0.243865	0.031716	0.288464	0.129964	0.02646429	0.5062612
1927	1	-230.0543	-234.5046	4.450246	4.146182	0.194207	0.020777	0.0898689	0.0229854	0.356963	0.241933	0.100013	0.130669	0.548184	0.183291	0.00892048	0.147656	0.173442	0.183114	0.1509371	0.02905324	0.00381702	0.0632702	0.0440678	0.123711	0.139974	0.00554137	0.00120937	0.0220583	0.214337	0.133091	0.0730524	0.0139896	0.0857234	0.0184647	0.0576932	0.01264529	25.93303	0.462217	0.780117	1.08435	1.67332	0.21711	0.147122	0.227805	0.0286652	0.275079	0.10422	0.04169853	0.3032551
1928	1	-232.4684	-225.3996	-7.068749	1.57822	0.282248	0.142661	0.175864	0.477636	0.00323208	0.15354	0.0813858	0.159928	0.0829324	0.40132	0.140031	0.174639	0.103553	0.0480022	0.1691186	-0.0004478002	0.00977537	0.00283052	0.125197	0.127883	0.0864218	0.00826659	0.000589089	0.00402983	0.307422	0.00192894	0.0183103	0.000171673	0.243125	0.0381627	0.025886	0.01659075	696.9464	0.237157	0.601079	1.0547	2.10706	0.136444	0.117027	0.254603	0.0655059	0.333968	0.0924518	0.01614295	1.02774
1929	1	-233.6309	-234.4328	0.8019238	1.935944	0.186677	0.172982	0.0339398	0.291494	0.0453631	0.140722	0.000733772	0.0574692	0.169455	0.597216	0.00520835	0.252161	0.293306	0.00412949	0.1481533	0.02242196	0.00996006	0.42989	0.0512448	0.084926	0.00906229	0.00239647	0.0065949	0.00212243	0.122192	0.0624629	0.0515188	0.0405279	0.0550352	0.0011753	0.0708907	0.007242016	108.3753	0.285507	0.648025	1.0683	1.99817	0.110434	0.158839	0.215483	0.0500682	0.363121	0.102055	0.02966398	0.244135
1930	1	-229.8335	-231.3116	1.478169	2.714796	0.152184	0.116231	0.123831	0.325129	0.0722276	0.0657688	0.0265283	0.0388586	0.356502	0.385073	0.274896	0.0855599	0.168394	0.173278	0.1782047	0.01628478	0.000872042	0.228016	0.0250628	0.170931	0.0197849	0.00237892	0.000978032	0.00450262	0.144608	0.0922114	0.0470967	0.0250602	0.0510178	0.168821	0.0186584	0.01378517	73.31522	0.365919	0.714405	1.08069	1.83898	0.151393	0.163718	0.136046	0.0919247	0.323828	0.133091	0.03006995	0.4584368
1931	1	-234.5258	-236.7783	2.25251	1.823456	0.0425809	0.126251	0.399112	0.574067	0.0361434	0.398715	0.346865	0.0387365	0.150903	0.0367755	0.185101	0.0128619	0.196113	1.20547	0.2369927	0.06922208	0.0261659	0.0128008	0.0231294	0.17146	0.0689679	0.0380282	0.0238814	0.00749551	0.279645	0.0363373	0.0216263	0.0266011	0.223898	0.0380936	0.00187009	0.005015641	17.83477	0.271249	0.634824	1.06487	2.02906	0.105317	0.190637	0.252381	0.0689432	0.255678	0.127043	0.07423772	0.06756189
1932	1	-223.3139	-227.8419	4.528016	2.102192	0.111717	0.170853	0.0295103	0.12309	0.198782	0.0238427	0.116765	0.0322036	0.334289	0.077389	0.0483698	0.100421	0.10362	0.271567	0.1390256	-0.0009234459	0.0162641	0.0309111	0.00478901	0.196744	0.0299559	0.00467546	0.0136642	0.00221956	0.211094	0.116542	0.0139274	0.00428078	0.332952	0.0209107	0.00107032	0.02351568	84.32375	0.305176	0.665459	1.07235	1.95702	0.167684	0.211185	0.204169	0.0676198	0.240673	0.108668	0.02259224	1.040874
1933	1	-232.7129	-233.4581	0.7452613	1.318315	0.022395	0.0249772	0.00216243	0.0686895	0.165399	0.0577362	0.0209785	0.00404529	0.178855	0.243002	0.115072	0.0368637	0.0528677	0.2589	0.09383174	0.005661386	0.0188167	0.0976574	0.0524079	0.359603	0.0493086	0.00337119	0.0128445	0.0118992	0.125985	0.0129874	0.0217494	0.0432845	0.140242	0.0455451	0.00429868	0.01480721	351.3073	0.195843	0.555229	1.0377	2.21123	0.122357	0.206262	0.277616	0.0578253	0.233915	0.102025	0.0204686	0.7234112
1934	1	-240.941	-237.6795	-3.26151	2.538224	0.0872757	0.307015	0.146922	0.446178	0.128263	0.28761	0.0373358	0.144874	0.109057	0.247358	0.0926189	0.388557	0.0363585	0.180273	0.1401103	0.01059253	0.00337833	0.105708	0.187201	0.119475	0.0187128	0.0330097	0.00276028	0.0061501	0.11276	0.0229984	0.0484731	0.0906338	0.0497021	0.14332	0.0557175	0.02136541	135.8033	0.350051	0.702264	1.07905	1.86864	0.144108	0.20249	0.176237	0.0597608	0.297691	0.119713	0.03195794	0.6685479
1935	1	-251.7699	-229.1995	-22.57039	5.484922	0.142979	0.881273	0.493906	0.228197	0.0976853	0.321496	1.34965	1.4729	0.279698	0.362417	0.643753	0.988306	2.64967	0.236899	0.5902812	-0.004842654	0.0178875	0.108767	0.0702841	0.271192	0.0339893	0.00583025	0.0179395	0.00120566	0.0579298	0.0362577	0.0900735	0.0220578	0.180764	0.0761545	0.00966792	0.0719315	34.69931	0.521051	0.814724	1.08237	1.58185	0.146782	0.104094	0.232639	0.085278	0.330676	0.100531	0.06708884	1.072183
1936	1	-230.9825	-229.3001	-1.682429	2.040052	0.0337448	0.356924	0.134829	0.0232078	0.0596432	0.0250203	0.111622	0.0384333	0.0446187	0.167643	0.136864	0.00505285	0.0024226	0.173908	0.1887932	0.003918471	0.0118025	0.182358	0.0112931	0.0484451	0.000306508	0.00361058	0.00659404	0.00577499	0.315769	0.0436998	0.102957	0.0185444	0.23155	0.00213778	0.0151576	0.004279306	436.4054	0.298009	0.659206	1.07096	1.97182	0.173177	0.168024	0.218351	0.0869192	0.276198	0.077331	0.008197778	0.5220081
1937	1	-234.7835	-232.3508	-2.432751	1.436013	0.0353283	0.0838557	0.0895857	0.658861	0.10751	0.159757	0.0279713	0.00368327	0.00295673	0.278848	0.387553	0.0556999	0.230703	0.372432	0.1205546	0.01287438	0.0555388	0.0929606	0.0538258	0.17814	0.178894	0.00844136	0.0266252	0.00349498	0.224167	0.0577059	0.0036914	0.00331636	0.023787	0.0600653	0.029347	0.003145541	129.4761	0.215266	0.577547	1.04643	2.16075	0.144774	0.133159	0.243535	0.075592	0.295504	0.107436	0.01601992	0.1963519
1938	1	-216.1764	-232.1515	15.97506	4.070616	0.00827053	0.0106592	0.00344416	0.0448405	0.000512151	0.00860613	0.00735415	0.037192	0.0461569	0.0529105	0.00279154	0.0805683	0.000388832	0.0588163	0.02351287	0.002665288	0.00181123	0.00172813	0.144527	0.30491	0.00794097	0.000284194	0.0430963	0.0143399	0.134324	0.0737669	0.0359776	0.0136489	0.114583	0.108822	0.000239854	0.001013442	464.1856	0.4582	0.777616	1.08438	1.6798	0.102882	0.141197	0.250303	0.0318816	0.32659	0.147146	0.00367873	0.2754869
1939	1	-222.8342	-236.2197	13.38554	1.775122	0.150422	0.0377778	0.0227405	0.0644499	0.0834628	0.0722049	0.0436267	0.0456579	0.141343	0.0474582	0.042249	0.0288229	0.0731904	0.181928	0.06782156	0.01336651	0.00181463	0.116027	0.00721003	0.156185	0.00156975	0.00836484	0.0137905	0.00691385	0.052373	0.0101406	0.10091	0.0250222	0.226863	0.17317	0.0996446	0.0108378	104.7513	0.264869	0.628751	1.06319	2.04319	0.192015	0.195883	0.198939	0.0571888	0.224918	0.131056	0.02420431	0.4477631
1940	1	-232.5886	-230.8043	-1.784277	4.261466	0.060209	0.0257061	0.0173689	0.0679806	0.00680877	0.0533637	0.0459284	0.230344	0.248678	0.334174	0.104562	0.122814	0.0210766	0.0969555	0.07483883	0.0213104	0.00358062	0.0110028	0.0602033	0.186416	0.126752	0.00564311	0.0246243	0.00311534	0.24263	0.0387521	0.0026963	0.00394089	0.226048	0.0422069	0.022389	0.003929279	208.1338	0.468173	0.783792	1.08428	1.66376	0.131169	0.121521	0.227473	0.0460514	0.37535	0.0984352	0.02523968	0.1556787
1941	1	-230.0022	-230.6566	0.6544622	1.79346	0.0404609	0.145175	0.239472	0.164658	0.141226	0.0330063	0.348588	0.158619	0.538443	0.471308	0.157384	0.313834	0.112022	0.0531047	0.1838591	0.07603813	0.00520771	0.0218812	0.0444703	0.192342	0.0954623	0.00154645	0.0167062	0.000461382	0.486244	0.00618474	0.0246837	0.00725687	0.0720395	0.0248685	0.000644821	0.01596836	30.80828	0.267308	0.631085	1.06384	2.03776	0.145456	0.216859	0.211529	0.0597733	0.288514	0.0778692	0.09200648	0.1735569
1942	1	-222.6486	-230.8536	8.205001	1.791817	0.0785893	0.0908022	0.0161333	0.0040049	0.0357096	0.0879045	0.00546343	0.239107	0.0172946	0.0846384	0.133835	0.0893515	0.0798598	0.323221	0.1223432	0.01478641	0.0127028	0.0493481	0.0159793	0.222083	0.123608	0.00332717	0.0119562	0.00677525	0.0650783	0.118379	0.0406463	0.0099648	0.201033	0.0570277	0.0620915	0.008797238	109.7374	0.267091	0.630878	1.06379	2.03825	0.139956	0.202956	0.270365	0.038324	0.229385	0.119013	0.02358365	0.3730228
1943	1	-214.7209	-236.4425	21.72163	1.857155	0.0133977	0.0403026	0.00334905	0.0220414	0.00629635	0.0341253	0.0137249	0.0171124	0.0094481	0.0309882	0.0588623	0.0393584	0.0104938	0.00734504	0.02752072	0.007337571	0.0108042	0.174337	0.0580013	0.0994637	0.0271946	0.0453874	0.00659375	0.00899137	0.114595	0.0136749	0.248894	0.00398351	0.128818	0.0269442	0.032317	0.0007573931	456.2914	0.275606	0.63891	1.06597	2.01952	0.205411	0.172612	0.154437	0.0494619	0.330037	0.0880403	0.008094964	0.0935635
1944	1	-217.4352	-238.8707	21.43551	1.165156	0.0281536	0.00279829	0.00322938	0.0361798	0.0176849	0.00164181	0.0165907	0.0062807	0.0287606	0.0403638	0.022342	0.0210455	0.00255423	0.0355299	0.02229983	0.003637092	0.00844038	0.035211	0.0647938	0.125917	0.0629066	0.00770724	0.15683	0.000294447	0.128134	0.133114	0.113412	0.0128766	0.0622321	0.0865174	0.00161308	0.0018373	495.4875	0.168682	0.521327	1.02276	2.28723	0.171557	0.152178	0.209551	0.0623936	0.250899	0.153421	0.005474391	0.3356172
1945	1	-238.5273	-231.0279	-7.499436	1.096917	0.0739995	0.120649	0.00428538	0.168584	0.0109532	0.200496	0.0425118	0.0485048	0.00389528	0.204336	0.0200291	0.627511	0.373814	0.25642	0.1883524	-0.001679066	0.00134096	0.24069	0.0418752	0.212413	0.0138136	0.00119124	0.0336392	0.00062861	0.190113	0.113548	0.106057	0.01061	0.0061204	0.00885452	0.0191051	0.006953263	427.5918	0.155876	0.504062	1.01437	2.32569	0.096876	0.246805	0.180448	0.0771785	0.275137	0.123556	0.005274197	1.318355
1946	1	-240.0469	-233.2201	-6.826731	3.309446	0.345546	0.00337785	0.441216	0.788874	0.145357	0.251029	0.152323	0.209817	0.128528	0.0428918	0.968722	0.137012	0.883073	1.49741	0.3751555	0.04262374	0.0175377	0.145633	0.218186	0.155607	0.0347075	0.0118689	0.0312124	0.00591526	0.0840253	0.0236683	0.125257	0.0115969	0.127075	0.00262247	0.0050864	0.01744521	13.01191	0.41187	0.74734	1.08367	1.75712	0.117911	0.227937	0.193238	0.0866411	0.202291	0.171983	0.06006895	0.2904198
1947	1	-241.5893	-228.7991	-12.79025	1.7349	0.124328	0.280377	0.000204312	0.346577	0.260561	0.143968	0.016021	0.501944	0.465152	0.0582118	0.803443	0.0176925	0.589824	0.688413	0.4081832	0.01855169	0.0105916	0.0656158	0.0339607	0.14172	0.0846558	3.24053e-05	0.0174816	0.00332763	0.258852	0.0442077	0.0931443	0.0200756	0.130346	0.0469295	0.0490602	0.07059236	126.4171	0.259437	0.623497	1.06168	2.05538	0.171773	0.164827	0.240783	0.0467199	0.291343	0.084554	0.08914405	0.7918909
1948	1	-241.9921	-236.0123	-5.979819	3.545424	0.335995	0.595961	0.248031	0.227427	0.431895	0.116865	0.187129	0.413945	0.243229	0.168003	0.256395	0.134032	0.227111	0.159965	0.230757	0.01745423	0.00784656	0.0173373	0.00618206	0.119567	0.0105626	0.0111587	0.0782826	0.0130318	0.413859	0.0319694	0.0035082	0.0138201	0.128066	0.075177	0.069632	0.01381382	75.93394	0.427502	0.75786	1.08414	1.73049	0.180435	0.0904794	0.203727	0.0706391	0.362312	0.0924077	0.03126805	0.441787
1949	1	-234.3526	-234.0245	-0.3280614	1.31897	0.114033	0.00630375	0.0610103	0.0382864	0.0553218	0.0159707	0.0764845	0.0319857	0.134123	0.137486	0.00480729	0.292945	0.0588508	0.101977	0.04851604	0.001914936	0.00789365	0.0348613	0.231788	0.276322	0.0208111	0.00152133	0.00860411	0.0166647	0.0852683	0.122475	0.0183764	0.0247014	0.077916	0.0671273	0.0056696	0.00179215	612.6339	0.195955	0.555361	1.03775	2.21093	0.182328	0.0948933	0.304485	0.0651636	0.234748	0.118382	0.003707086	0.4834391
1950	1	-223.1389	-235.4921	12.35319	1.880942	0.038809	0.112173	0.0315449	0.0549657	0.0805621	0.0531918	0.0645555	0.0102421	0.109622	0.0893227	0.0467235	0.00306769	0.104452	0.124701	0.07281568	0.05407399	0.0357395	0.0238794	0.139661	0.116229	0.236878	0.0168125	0.0172141	0.0012711	0.209818	0.0166682	0.0216816	0.0118991	0.120941	0.0171866	0.0141213	0.00793343	68.20782	0.278636	0.641725	1.0667	2.01294	0.118218	0.15433	0.256155	0.0523238	0.327747	0.091227	0.06200742	0.1279432
1951	1	-236.4303	-233.0683	-3.362095	2.190075	0.136769	0.0922188	0.15643	0.0365935	0.0632327	0.314119	0.109853	0.00122619	0.307048	0.330307	0.185736	0.00089055	0.0530258	0.0582443	0.1310629	-0.00521977	0.00152837	0.0324351	0.0727872	0.110627	0.00992203	0.00442764	0.012599	0.00697963	0.188431	0.0253572	0.0725912	0.00282214	0.388493	0.0694132	0.00158625	0.0123473	266.611	0.314955	0.673815	1.07409	1.93714	0.133447	0.253825	0.212386	0.0236951	0.274694	0.101954	0.007127529	1.732339
1952	1	-204.3052	-229.488	25.18282	1.432077	0.0187456	0.00265011	0.00308482	0.0115467	0.000814792	0.0120894	0.00124474	0.0136422	0.00133039	0.0187947	0.0123146	0.00399071	0.0118265	0.05744	0.01104655	0.002137695	0.0434304	0.0808344	0.148262	0.12992	0.00305287	0.00368205	0.00229106	0.0001204	0.151305	0.0908241	0.113317	0.000870165	0.0596144	0.162155	0.0103228	0.002057094	948.6977	0.214636	0.576846	1.04617	2.16235	0.164637	0.162522	0.174579	0.0728153	0.272164	0.153281	0.004194789	0.4903928
1953	1	-229.3802	-227.2898	-2.090426	3.654338	0.0247826	0.0450794	0.0433879	0.202152	0.013952	0.114889	0.264248	0.0673611	0.242985	0.358008	0.47448	1.0534	0.158437	0.066077	0.222248	0.08680433	0.00169643	0.0684193	0.0107367	0.271108	0.0479951	0.00942672	0.00715876	0.0183523	0.238082	0.0108655	0.0178574	0.00753068	0.14457	0.113041	0.0331611	0.01576781	33.32789	0.434303	0.762338	1.08427	1.71908	0.133454	0.116341	0.277321	0.0645302	0.258283	0.15007	0.1025721	0.1537241
1954	1	-239.7924	-235.4183	-4.374119	3.976381	0.0446358	0.286045	0.180358	0.603476	0.0331847	0.110222	0.0545728	0.329195	0.0442195	0.624967	0.65546	0.0403879	0.311624	0.125106	0.2360941	0.00815064	0.0059948	0.0633553	0.0349538	0.0615965	0.0845211	0.00503123	0.0101366	0.00386268	0.145827	0.290423	0.0670727	0.00336596	0.082002	0.118164	0.0236923	0.03456757	38.69864	0.45306	0.774388	1.0844	1.68815	0.130122	0.17474	0.239604	0.0769589	0.299855	0.0787208	0.04271821	0.8091999
1955	1	-234.867	-238.8781	4.011071	1.382155	0.0733689	0.0261066	0.185684	0.262915	0.0900805	0.0382222	0.260957	0.0430544	0.166673	0.181601	0.258436	0.0582764	0.0393527	0.119681	0.1313574	0.001508546	0.0276626	0.12001	0.035872	0.178385	0.00241721	0.0294835	0.100062	0.00474905	0.195274	0.0333194	0.0405869	0.00598852	0.0710694	0.115151	0.0399703	0.03444002	68.68044	0.20653	0.567689	1.04268	2.1831	0.164984	0.151144	0.277337	0.0552816	0.219035	0.132219	0.03594856	0.958036
1956	1	-246.9117	-241.9242	-4.987517	3.246849	0.248083	0.0940181	0.295849	0.157713	0.0943369	0.0586818	0.00759474	0.0507915	0.028382	0.351636	0.108599	0.0262648	0.140983	0.155545	0.09444923	-0.00458294	0.0272076	0.0776636	0.0894407	0.101697	0.0458187	0.00252739	0.031358	0.0196574	0.0736035	0.0503026	0.198884	0.126918	0.0915969	0.0379999	0.0253252	0.07825229	420.1199	0.407501	0.74434	1.08349	1.76467	0.169419	0.120517	0.161234	0.07646	0.365842	0.106527	0.07366935	1.06221
1957	1	-223.0218	-232.2089	9.187142	6.998971	0.0482792	0.0203071	0.0353126	0.0580617	0.00471831	0.156103	0.0310476	0.0260601	0.00115369	0.0937916	0.162566	0.015074	0.0436594	0.112112	0.08172633	0.01258594	0.0354712	0.0877568	0.102554	0.177354	0.0267097	0.00983597	0.00419542	0.00334189	0.22049	0.127284	0.035078	0.0124862	0.087928	0.00898215	0.0605325	0.005134315	124.0603	0.568558	0.840168	1.07896	1.51232	0.151321	0.138054	0.296858	0.0325349	0.280264	0.100968	0.01772026	0.2897427
1958	1	-231.7281	-246.5727	14.84455	1.520276	0.143109	0.0445454	0.0203896	0.0305258	0.0505598	0.0150564	0.0730618	0.0382438	0.158447	0.0180939	0.207387	0.192126	0.303373	0.19677	0.09638945	0.03932881	0.03351	0.095998	0.173649	0.0963712	0.0122615	0.0302168	0.0688845	0.00622797	0.253769	0.0258221	0.0195393	0.0278316	0.0442084	0.0958123	0.0158984	0.005404711	30.17573	0.228438	0.591897	1.05159	2.12807	0.13785	0.121883	0.123464	0.136705	0.395623	0.0844756	0.04473352	0.1208202
1959	1	-233.7077	-231.5653	-2.14246	1.196239	0.0401449	0.0409984	0.0889508	0.0602197	0.0106068	0.0985867	0.108949	0.0410219	0.167692	0.108282	0.00119058	0.191903	0.0323157	0.630953	0.1802	-0.000311181	0.0329538	0.0666024	0.0211004	0.203676	0.0371884	0.0183477	0.0315099	0.0324995	0.224243	0.00933045	0.0317045	0.0114373	0.240944	0.00983495	0.0286277	0.008845419	423.8884	0.174371	0.528717	1.02619	2.27072	0.132642	0.103274	0.217982	0.0811305	0.348981	0.11599	0.008534238	1.036463
1960	1	-219.0859	-235.0034	15.91749	3.614151	0.00779701	0.00075206	0.0077408	0.0719708	0.0271467	0.023561	0.00217743	0.0405412	0.0144729	0.0815098	0.073312	0.0484284	0.0466778	0.0168526	0.03200331	0.01201186	0.00586927	0.120176	0.0364469	0.147664	0.0437019	0.00508843	0.00663382	0.0139446	0.173923	0.170768	0.0858295	0.00181428	0.163909	0.013231	0.0110003	0.02488844	153.6692	0.431822	0.760712	1.08423	1.72323	0.14833	0.221581	0.302723	0.0395772	0.203212	0.0845759	0.0369003	0.674478
