Iteration	Replicate_ID	Posterior	Likelihood	Prior	alpha_song	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates_mean	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	er[7]	er[8]	er[9]	er[10]	er[11]	er[12]	er[13]	er[14]	er[15]	extinction_rate	origin_time	rates_song[1]	rates_song[2]	rates_song[3]	rates_song[4]	sf[1]	sf[2]	sf[3]	sf[4]	sf[5]	sf[6]	speciation_rate	turnover
1918	1	-82.29658	-90.10499	7.808406	3.652632	0.0523086	0.218461	0.280009	0.23127	0.184608	1.6274	0.414475	0.0571097	0.2650061	-0.008025479	0.0389684	0.0936929	0.0350725	0.0800276	0.133862	0.0722741	0.0400413	0.0115245	0.0251498	0.0323666	0.0308112	0.137731	0.00873484	0.0903133	0.169429	0.0534577	12.64306	0.434198	0.76227	1.08427	1.71926	0.0363943	0.269326	0.00910754	0.141253	0.435333	0.108586	0.04543223	1.176647
1919	1	-51.75367	-86.09358	34.33991	2.729253	0.0049247	0.00567329	0.0103831	0.00497779	0.00957048	0.0291936	0.0105557	0.00213401	0.0108352	-0.01366147	0.0434811	0.0451785	0.0110317	0.112995	0.018351	0.00109151	0.0315565	0.0622643	0.0265839	0.0164906	0.253866	0.0958485	0.0251837	0.142682	0.113396	0.0641853	66.76207	0.367168	0.715343	1.08081	1.83668	0.0294431	0.345086	0.00429642	0.215974	0.391423	0.0137773	0.05052384	1.270396
1920	1	-66.06305	-83.09468	17.03163	1.38217	0.00860356	0.247165	0.0369694	0.0131332	0.070387	0.0485554	0.150043	0.229884	0.1810364	0.01043534	0.124936	0.0117875	0.0175314	0.00700531	0.169662	0.00967521	0.0421856	0.0290299	0.159564	0.0179329	0.0685462	0.00602134	0.0313169	0.25775	0.0470554	0.01662298	116.6008	0.206533	0.567692	1.04268	2.18309	0.0551475	0.366345	0.063417	0.0902585	0.375558	0.0492744	0.02705832	0.6143388
1921	1	-65.35012	-85.33151	19.98138	0.9844042	0.00749295	0.100373	0.0784505	0.138777	0.402596	0.458375	0.265548	0.0306762	0.183903	0.1918317	0.0280251	0.0179654	0.0511751	0.0780096	0.167594	0.0521536	0.0821353	0.12078	0.0438832	0.00690031	0.0304281	0.120841	0.00223201	0.179085	0.0187922	0.02125515	7.317962	0.133832	0.472013	0.997367	2.39679	0.0283438	0.431868	0.0236422	0.0754289	0.36246	0.0782567	0.2130869	0.09974872
1922	1	-64.9628	-86.78019	21.8174	1.322009	0.0952567	0.103192	0.00603822	0.0398733	0.0362249	0.0511659	0.284431	0.253332	0.1200314	0.0572021	0.0452224	0.0649259	0.00451975	0.000766634	0.0785626	0.0567049	0.0288556	0.0205201	0.139883	0.00647083	0.177131	0.115197	0.0468121	0.116358	0.09807	0.007288143	31.79159	0.196472	0.555974	1.038	2.20955	0.0336501	0.478115	0.0212148	0.112335	0.322536	0.0321484	0.06449024	0.1130116
1923	1	-61.62429	-83.62054	21.99626	1.442472	0.0992403	0.0204485	0.00360414	0.0372821	0.161114	0.0153994	0.200671	0.180103	0.1059885	0.01717873	0.0374429	0.00148449	0.0196826	0.10469	0.150494	0.0201495	0.0673068	0.0226577	0.105184	0.0332405	0.0279038	0.0987102	0.00582489	0.272235	0.0329943	0.03381521	39.79932	0.216297	0.578692	1.04686	2.15815	0.0176776	0.428614	0.0241921	0.070879	0.418703	0.0399346	0.05099395	0.6631221
1924	1	-79.01859	-88.67577	9.657177	3.212409	0.0177006	0.0436028	0.0126772	0.235241	0.401995	0.238961	1.59165	0.677446	0.3232126	0.1348752	0.0380816	0.0467154	0.0218781	0.0726928	0.0164262	0.121992	0.0692251	0.186718	0.0613035	0.00732662	0.0872762	0.0154519	0.012907	0.0344822	0.207523	0.08822154	3.81452	0.405055	0.742649	1.08338	1.76891	0.024882	0.495716	0.0223755	0.0764112	0.278955	0.101661	0.2230967	0.3954408
1925	1	-69.81469	-87.67031	17.85562	0.9183359	0.0499585	0.0101564	0.0149972	0.15679	0.168889	0.244865	0.0699375	0.247347	0.1820529	-0.02224218	0.113348	0.0429934	0.0258167	0.00203651	0.0307989	0.139409	0.0761017	0.0167472	0.0814985	0.00201212	0.233287	0.153137	0.0252566	0.0115194	0.0460382	0.05926148	31.31933	0.120385	0.45075	0.985031	2.44383	0.00970843	0.573285	0.00569396	0.0667634	0.283791	0.0607582	0.0370193	1.600827
1926	1	-53.48217	-84.42482	30.94265	0.9508197	0.0794598	0.0248399	0.0188915	0.0135835	0.014591	0.00480749	0.0527937	0.0393301	0.02772076	0.01743067	0.046169	0.0840707	0.345446	0.0833861	0.0398393	0.0273025	0.0149482	0.0327513	0.0403328	0.130408	0.0132717	0.00546039	0.0178574	0.0999064	0.0188504	0.00329832	76.87699	0.12704	0.461453	0.991348	2.42016	0.0143452	0.398717	0.0133069	0.15167	0.393934	0.0280277	0.02072899	0.1591163
1927	1	-58.31837	-85.59702	27.27864	1.841062	0.00190818	0.0206541	0.099675	0.128159	0.00523207	0.0235045	0.106863	0.0122158	0.05113117	0.01621728	0.0481762	0.0602287	0.0364465	0.0479056	0.010448	0.0231243	0.00415392	0.0369408	0.117345	0.0573894	0.0778726	0.125438	0.000765233	0.0293692	0.324396	0.03004182	38.20752	0.273535	0.636973	1.06545	2.02404	0.0477615	0.377535	0.00836952	0.177756	0.361444	0.0271349	0.0462591	0.6494251
1928	1	-49.67782	-80.45762	30.77979	1.0493	0.0370858	0.00159205	0.00378372	0.0079941	0.0165548	0.00822294	0.0357492	0.0421679	0.02521701	0.002578934	0.0787123	0.0338981	0.0302373	0.00848369	0.122137	0.065826	0.0188653	0.0213187	0.146833	0.215656	0.0231015	0.0172081	0.00192278	0.152485	0.0633149	4.687495e-05	245.7363	0.146684	0.491085	1.00771	2.35452	0.0160283	0.456985	0.00440822	0.173403	0.277286	0.0718892	0.002625809	0.01785162
1929	1	-55.86079	-86.53493	30.67414	2.064853	0.0410744	0.0107999	0.000437903	0.0402745	0.0366133	0.0973195	0.0777234	0.0168187	0.03494957	0.03000585	0.0682627	0.0701073	0.169036	0.018213	0.1003	0.0425232	0.0432739	0.0569538	0.131447	0.0228943	0.0571722	0.147285	0.0242303	0.0324259	0.0158747	0.01291523	22.70904	0.300895	0.661737	1.07153	1.96584	0.0211259	0.362777	0.0392696	0.136313	0.40077	0.0397452	0.04292108	0.3009065
1930	1	-64.32313	-80.88105	16.55792	1.409893	0.134176	0.113352	0.261354	0.416313	0.0655653	0.803391	0.0281564	0.189677	0.1745686	0.04767205	0.209537	0.00819672	0.0271277	0.124068	0.197076	0.00356427	0.0103752	0.0049827	0.0381555	0.247076	0.0130573	0.0130338	0.00731002	0.0896203	0.00681826	0.001762554	9.538234	0.211061	0.572837	1.04466	2.17144	0.0228363	0.405402	0.000811762	0.152102	0.377093	0.0417546	0.0494346	0.03565426
1931	1	-58.27916	-83.02023	24.74107	1.908366	0.0490103	0.00420635	0.0285124	0.00528556	0.0775744	0.142908	0.00305797	0.000780577	0.03633825	0.01207464	0.0218608	0.0174396	0.095851	0.0801389	0.194261	0.197463	0.0959409	0.00569275	0.0534756	0.0417701	0.0169976	0.00180036	0.043891	0.0839919	0.0494256	0.004806369	171.7078	0.282085	0.644902	1.06752	2.00549	0.0974434	0.436117	0.00325607	0.151166	0.252849	0.0591687	0.01688101	0.2847204
1932	1	-60.16852	-81.78129	21.61277	2.786039	0.0198137	0.0188194	0.00430506	0.101064	0.176774	0.131114	0.0616818	0.192158	0.1010378	0.08495953	0.0556531	0.0371192	0.0301383	0.0557581	0.0111002	0.0724642	0.0517773	0.0853704	0.0621552	0.0681166	0.0392198	0.0396211	0.00417702	0.355856	0.0314731	0.05204671	18.2774	0.372001	0.718948	1.08123	1.82782	0.0652622	0.3505	0.0056323	0.240017	0.294887	0.0437017	0.1370062	0.3798857
1933	1	-65.57299	-84.52055	18.94756	0.7645351	0.0129951	0.0555652	0.0965387	0.0898852	0.197435	0.0346617	0.217208	0.0614826	0.1463183	0.05517083	0.0598818	0.0974147	0.0125214	0.322328	0.0903298	0.0158564	0.00718531	0.0343163	0.0312912	0.142193	0.0363849	0.00271432	0.02604	0.117123	0.00441937	0.05522751	44.72781	0.0879931	0.392454	0.946622	2.57293	0.0446823	0.426814	0.00873356	0.161911	0.291965	0.0658935	0.1103983	0.5002567
1934	1	-41.26602	-85.83283	44.56681	0.9727612	0.0019358	0.00028092	0.000990754	0.00298782	0.00156696	0.00218882	0.00340954	0.00574351	0.002686464	0.001357221	0.256951	0.0690913	0.1676	0.0142616	0.0383186	0.0183308	0.021027	0.00698168	0.0436297	0.0533027	0.0847481	0.0697995	0.000695155	0.115949	0.039314	0.01033602	391.8416	0.131487	0.468409	0.995336	2.40477	0.0287352	0.366052	0.00279324	0.139053	0.408764	0.0546032	0.01169324	0.8839312
1935	1	-56.84164	-77.53815	20.69651	1.089327	0.0184222	0.000987739	0.0189298	0.0846317	0.0871949	0.0562861	0.0395586	0.23335	0.06732931	-0.008956765	0.188451	0.164367	0.0162089	0.0222577	0.0405503	0.0371147	0.00437285	0.00370056	0.0386799	0.060535	0.0989665	0.026901	0.00205122	0.288216	0.00762698	0.09761284	48.07203	0.154425	0.502048	1.01336	2.33017	0.0438479	0.433746	0.00192449	0.124137	0.371004	0.0253408	0.08865608	1.101028
1936	1	-69.3132	-89.46876	20.15555	1.253546	0.130817	0.0739377	0.00799004	0.193209	0.147281	0.42622	0.0320449	0.450114	0.1402856	0.07622396	0.0518867	0.0823935	0.0358837	0.0452052	0.134486	0.0673825	0.0349478	0.0872207	0.0289833	0.0246011	0.136542	0.0339091	0.029204	0.167776	0.0395779	0.001150852	9.017765	0.184623	0.541635	1.03195	2.24179	0.0210343	0.395106	0.0414266	0.128194	0.345032	0.0692084	0.07737481	0.01487373
1937	1	-58.24007	-86.39148	28.15141	1.992809	0.00524641	0.00972314	0.00777333	0.0418461	0.0177547	0.0138304	0.0829541	0.0213187	0.02820957	0.05931399	0.0184371	0.0829795	0.0407563	0.110177	0.0310885	0.0480328	0.0430505	0.0119413	0.0796829	0.16981	0.015213	0.0362827	0.0438532	0.246881	0.021814	0.05947385	32.12286	0.292415	0.654247	1.06981	1.98353	0.0205857	0.441292	0.000657208	0.1382	0.376213	0.0230529	0.1187878	0.5006729
1938	1	-59.60713	-81.17346	21.56632	1.406236	0.0860353	0.057404	0.00604228	0.00815798	0.069558	0.329872	0.0306817	0.0488902	0.171947	0.0187406	0.0327641	0.0127454	0.0520196	0.0423066	0.0819095	0.286684	0.0268265	0.0214988	0.00839424	0.0664372	0.0102785	0.0433955	0.00692198	0.285692	0.0221263	0.04074651	21.64165	0.210468	0.572167	1.04441	2.17296	0.0305312	0.528024	0.00104288	0.127185	0.263586	0.0496314	0.05948711	0.6849637
1939	1	-61.92226	-87.67332	25.75105	2.765713	0.000984481	0.00868838	0.0377336	0.0253444	0.0476815	0.0136278	0.4013	0.0136442	0.07190998	0.0278362	0.058598	0.04383	0.147118	0.0300347	0.0704937	0.0325106	0.0321946	0.0657781	0.0886672	0.00459266	0.0597232	0.158818	0.0249597	0.150592	0.0320892	0.0119599	10.82334	0.370284	0.717672	1.08109	1.83096	0.0418786	0.341806	0.109345	0.124956	0.345768	0.0362473	0.03979611	0.3005294
1940	1	-69.83215	-86.16668	16.33453	2.212526	0.0192714	0.062323	0.293304	0.0878888	0.174034	0.0283944	0.0271333	0.911861	0.1446949	-0.01691045	0.0949683	0.0259381	0.0418121	0.135322	0.00317879	0.0220409	0.0416615	0.0392612	0.00827766	0.167896	0.144351	0.0179109	0.0592419	0.126377	0.0717626	0.1286637	8.041509	0.317389	0.675864	1.0745	1.93225	0.035558	0.344971	0.0366351	0.126558	0.349421	0.106858	0.1117533	1.151319
1941	1	-45.43209	-83.55639	38.12431	1.026357	0.005055	0.00565388	0.00416155	0.0218463	0.00389497	0.0103455	0.00687274	0.00103899	0.007573928	0.002817864	0.240259	0.000162466	0.0622652	0.0177614	0.0614486	0.00597497	0.0197905	0.0352996	0.00066733	0.00860405	0.105537	0.00476662	0.0178506	0.354087	0.0655256	0.002971273	314.4918	0.142183	0.484533	1.00423	2.36905	0.0524911	0.406627	0.046651	0.123985	0.311668	0.0585766	0.005789137	0.5132497
1942	1	-59.97251	-89.644	29.67149	2.803997	0.00741764	0.0197556	0.0332957	0.0427566	0.00440537	0.0118256	0.0304536	0.117265	0.03812486	0.0917022	0.103531	0.0142815	0.0168296	0.414173	0.0397569	0.0109675	0.0482721	0.038967	0.0574512	0.118917	0.0602414	0.00765412	0.0232219	0.0431369	0.00259966	0.004347425	20.13324	0.373506	0.720064	1.08136	1.82507	0.0535707	0.300863	7.91248e-05	0.143307	0.459857	0.0423233	0.09604962	0.04526228
1943	1	-52.33703	-87.9603	35.62326	1.549418	0.00193107	0.0074378	0.00943385	0.0142261	0.028406	0.000826553	0.0140061	0.0164574	0.0181215	0.01681942	0.132469	0.00661009	0.0135739	0.0848474	0.0507581	0.0162705	0.0182806	0.0843779	0.0568011	0.185199	0.0139519	0.019284	0.0546104	0.173862	0.0891044	0.004789115	89.0357	0.232857	0.596581	1.0532	2.11737	0.0481945	0.543821	0.00913862	0.115837	0.245448	0.03756	0.02160853	0.2216308
1944	1	-59.82168	-83.1604	23.33873	3.94506	0.0519859	0.00698564	0.0133011	0.0367121	0.00807044	0.0485756	0.0639957	0.0741263	0.03220555	-0.01208372	0.0604173	0.216045	0.00650202	0.0697783	0.00204202	0.0883024	0.0684499	0.0142841	0.160174	0.0366597	0.000563569	0.0276151	0.0100231	0.151149	0.087994	0.035272	68.09561	0.451318	0.773288	1.08441	1.69099	0.0973865	0.402679	0.00711775	0.136324	0.305645	0.0508479	0.02318828	1.521113
1945	1	-63.96665	-81.08897	17.12232	2.074776	0.0715058	0.259124	0.138428	0.282453	0.0239477	0.146412	0.290779	0.0950722	0.2069102	0.02471183	0.406475	0.0326071	0.00983334	0.11274	0.0221896	0.0673695	0.00459028	0.00320523	0.00259484	0.00648541	0.124601	0.0357014	0.00328955	0.162714	0.00560402	0.02044244	25.1153	0.30204	0.662737	1.07175	1.96347	0.0368518	0.499198	0.0165083	0.105563	0.324602	0.0172766	0.04515426	0.4527244
1946	1	-56.96707	-85.70382	28.73675	2.296946	5.59534e-05	0.00937384	0.0573981	0.0281073	0.00394841	0.05508	0.0781005	0.00507099	0.04886299	0.02330106	0.0950799	0.0073358	0.0658675	0.13339	0.0156802	0.0938667	0.05775	0.0296482	0.0499871	0.0228063	0.0819478	0.0941233	0.0320111	0.183665	0.0368406	0.002780582	51.23543	0.326319	0.683282	1.07591	1.91449	0.0190474	0.500121	0.0285805	0.0599968	0.300063	0.0921915	0.02608164	0.1066107
1947	1	-66.58044	-91.18149	24.60105	2.564545	0.00565173	0.0243785	0.00369825	0.115021	0.0254834	0.123904	0.0169488	0.1466	0.06140559	0.008599924	0.0300771	0.0166234	0.10712	0.0809278	0.141927	0.03875	0.00324493	0.0412032	0.119628	0.0201305	0.122909	0.206496	0.0142267	0.03268	0.0240563	0.007838011	35.67813	0.352492	0.70416	1.07932	1.86402	0.0843625	0.486085	0.00335481	0.131028	0.206559	0.0886101	0.01643794	0.4768246
1948	1	-52.85553	-79.20053	26.34501	3.126089	0.0407893	0.00590418	0.00301957	0.00853361	0.0458293	0.192583	0.0318081	0.0392522	0.04761322	0.02188857	0.0666711	0.0689026	0.044101	0.0782797	0.146517	0.00547865	0.0290774	0.00163643	0.0204678	0.123134	0.0809058	0.232397	0.0103747	0.0561091	0.0359472	0.001577775	50.64211	0.398787	0.738279	1.08307	1.77986	0.0221845	0.504182	0.00521427	0.108215	0.314598	0.0456065	0.02346634	0.06723564
1949	1	-64.20895	-89.52425	25.31531	2.044748	0.178451	0.00868691	0.0319609	0.0158739	0.0342105	0.254624	0.0104886	0.0203125	0.05535818	0.0007535746	0.316231	0.0637531	0.0509348	0.000772693	0.0809911	0.0584049	0.0876479	0.0945828	0.0581566	0.0326278	0.00252088	0.0350825	0.023358	0.0389836	0.0559527	0.06732692	14.37497	0.298558	0.659689	1.07107	1.97068	0.0621044	0.392148	0.000600675	0.0567383	0.330222	0.158186	0.06808049	0.9889311
1950	1	-66.10778	-83.86562	17.75784	3.51917	0.0848952	0.0541234	0.00206909	0.228689	0.0861437	0.104983	0.0238719	0.460651	0.09395714	-0.002137108	0.0890606	0.0381633	0.0680499	0.152428	0.131585	0.133794	0.0858805	0.00423683	0.0389426	0.0642244	0.0342656	0.0528816	0.0031546	0.0926358	0.010698	0.09687064	16.49991	0.425824	0.756747	1.08411	1.73332	0.0164918	0.511073	0.000811768	0.0428354	0.402011	0.026777	0.09473353	1.022559
1951	1	-70.67476	-78.48483	7.810074	2.54187	0.0112723	0.344389	0.0734805	0.229601	0.414824	1.63172	0.104967	0.241306	0.4067987	0.04846483	0.15597	0.0341661	0.0729303	0.241949	0.0127719	0.0253219	0.00186988	0.00152581	0.0362714	0.0726851	0.0159509	0.0178854	0.00652906	0.299053	0.00511896	0.01190923	30.47652	0.350391	0.702529	1.07909	1.86799	0.0161716	0.5681	0.0037057	0.124697	0.23802	0.0493064	0.06037406	0.1972574
1952	1	-56.54719	-83.41541	26.86822	2.267896	0.006124	0.0413858	0.00259688	0.142453	0.00652326	0.034345	0.0575726	0.0474926	0.07274603	0.0668501	0.080675	0.181404	0.0797996	0.00565331	0.0312003	0.00915057	0.0359038	0.0454269	0.0100895	0.071236	0.00751148	0.0282168	0.000575649	0.301555	0.111602	0.0118248	27.37129	0.323285	0.680779	1.07545	1.92049	0.0216973	0.503281	0.00929725	0.0539289	0.330269	0.0815259	0.0786749	0.1502995
1953	1	-66.72004	-86.24156	19.52152	1.611031	0.0582519	0.0531976	0.0373958	0.0801866	0.0394355	0.0317639	0.211233	0.511409	0.1203101	0.04063327	0.231909	0.00513786	0.0536	0.0310726	0.0140683	0.0389797	0.104739	0.03721	0.161883	0.0525606	0.104067	0.0528595	0.0157795	0.0811869	0.0149457	0.0125888	36.14859	0.241976	0.606052	1.05633	2.09565	0.0168537	0.415442	0.0442626	0.103622	0.379311	0.0405092	0.05322207	0.2365335
1954	1	-62.32864	-82.98042	20.65178	1.695906	0.146212	0.0114459	0.0822013	0.127698	0.121594	0.264362	0.0952713	0.322014	0.1465626	0.0718455	0.0400892	0.0101938	0.188898	0.166342	0.0203021	0.0354834	0.0444351	0.00761352	0.0781944	0.0308387	0.0374375	0.0231716	0.00436823	0.289128	0.0235055	0.002567394	14.22725	0.254062	0.618219	1.06012	2.0676	0.0288677	0.340278	4.87221e-05	0.144412	0.45	0.0363932	0.07441289	0.03450201
1955	1	-59.43881	-84.0603	24.62148	3.986581	0.00577587	0.0220865	0.0412461	0.00816395	0.0591518	0.12953	0.0564558	0.0785942	0.06011492	-0.007090426	0.0649663	0.0766431	0.153752	0.0860302	0.0750944	0.0969759	0.0393816	0.0209697	0.0222721	0.08306	0.115355	0.0117881	0.0314376	0.0797527	0.0425218	0.04346388	30.51917	0.453624	0.774744	1.0844	1.68723	0.0190104	0.382826	0.00296405	0.122074	0.411626	0.0615	0.03637345	1.194934
1956	1	-67.44734	-88.32842	20.88109	0.586027	0.0223396	0.00812451	0.0878656	0.0856539	0.0084349	0.0384584	0.133682	0.0918346	0.03767588	0.00432385	0.068869	0.141194	0.0177955	0.224425	0.0192689	0.101108	0.0161963	0.0866563	0.0390186	0.0115888	0.183911	0.00902944	0.042415	0.0172005	0.0213243	0.05067093	129.787	0.0502395	0.304415	0.874019	2.77133	0.0702818	0.446107	0.0125284	0.0973676	0.240372	0.133342	0.05499478	0.9213771
1957	1	-58.54816	-89.93215	31.38398	0.8869387	0.0435391	0.0220202	0.00521287	0.0112371	0.00188888	0.0585644	0.0106302	0.0146305	0.0357895	0.007670476	0.146167	0.067414	0.0250297	0.025049	1.67128e-06	0.0337381	0.0742966	0.105312	0.00923024	0.146621	0.0111003	0.125004	0.018019	0.13055	0.0824668	0.002439249	111.8873	0.11388	0.439917	0.978412	2.46779	0.0786915	0.396323	0.0237647	0.104265	0.367694	0.0292613	0.01010973	0.2412775
1958	1	-68.13272	-89.48546	21.35274	0.8868784	0.0180396	0.0410609	0.0203172	0.181898	0.0691306	0.0686826	0.0428961	0.00578439	0.143156	0.03040105	0.167552	0.0107422	0.00344428	0.0165783	0.0593187	0.324372	0.010342	0.0668746	0.041057	0.0406526	0.0482498	0.0444322	0.0823306	0.0742082	0.00984519	0.0919669	28.88162	0.113868	0.439895	0.978399	2.46784	0.0641575	0.412693	0.0163928	0.102379	0.336344	0.0680338	0.1223679	0.7515604
1959	1	-59.08433	-79.55876	20.47443	1.234912	0.0218257	0.068899	0.0632721	0.0170634	0.0452701	0.426874	0.041091	0.0688937	0.1728044	0.009851158	0.0330206	0.0685116	0.0370933	0.0570822	0.0728998	0.0323521	0.00989148	0.00341097	0.11905	0.0813362	0.136521	0.0533154	0.00115654	0.195893	0.0984665	0.006528078	35.37453	0.181323	0.537531	1.03015	2.251	0.0391569	0.452315	0.0136372	0.167016	0.300855	0.0270192	0.01637924	0.3985582
1960	1	-58.40644	-85.66349	27.25705	2.131273	0.000702157	0.0119273	0.00274796	0.031691	0.0291029	0.0781574	0.00590086	0.132626	0.0783038	0.102036	0.18347	0.0331645	0.0114429	0.0107673	0.276399	0.0241374	0.0342694	0.130628	0.0477328	0.0131904	0.0438094	0.0203263	0.00171067	0.104607	0.0643454	0.01117844	21.09605	0.308457	0.668284	1.07295	1.95031	0.0292067	0.387298	0.0543387	0.0743699	0.405524	0.049263	0.1132145	0.09873686
1961	1	-66.52026	-90.28871	23.76845	1.027179	0.114191	0.0484224	0.0930431	0.0813372	0.0349009	0.0156569	0.0540678	0.0906421	0.07881457	0.02696397	0.0771234	0.0131314	0.00480558	0.0347268	0.127041	0.0826417	0.0573274	0.000423291	0.264943	0.0477415	0.0838247	0.0258677	0.055067	0.0691125	0.0562223	0.01181112	71.72271	0.142345	0.484771	1.00436	2.36852	0.0784597	0.474441	0.0237436	0.0814643	0.294292	0.0475998	0.03877509	0.3046058
1962	1	-56.39466	-83.58158	27.18693	1.291219	0.118032	0.00392111	0.0869068	0.0068629	0.0418824	0.118769	0.00757585	0.00985744	0.06119286	0.03464528	0.0462432	0.270105	0.0480009	0.0963928	0.0975305	0.00682917	0.010971	0.0411228	0.0300001	0.0143721	0.0266724	0.0400964	0.0102837	0.194953	0.0664266	0.01488459	39.41517	0.191196	0.549665	1.03538	2.22376	0.0376718	0.503819	0.0333473	0.0757983	0.322449	0.026915	0.04952987	0.3005175
1963	1	-62.10593	-83.38581	21.27987	2.331084	0.0685659	0.0096343	0.0130953	0.0435194	0.0548083	0.00639135	0.213763	0.0481878	0.07422726	0.007860754	0.0538018	0.000737761	0.0649233	0.161203	0.0366644	0.0552752	0.0918977	0.00207185	0.0693806	0.00292019	0.112996	0.0555422	0.00981925	0.209389	0.0733783	0.05013416	66.54612	0.329834	0.686159	1.07643	1.90758	0.0590316	0.42689	0.0444996	0.0757213	0.331085	0.0627722	0.05799492	0.8644579
1964	1	-71.08521	-84.13943	13.05422	2.381077	0.348565	0.184873	0.0805394	0.203566	0.0591853	0.330207	0.0948117	0.48775	0.2906145	0.05873158	0.131851	0.0647804	0.0524007	0.0320952	0.0284987	0.0381106	0.0379861	0.0155828	0.0884999	0.0367684	0.109234	0.0590938	0.134634	0.14184	0.0286257	0.02673955	23.77987	0.334884	0.690252	1.07714	1.89772	0.0435569	0.469757	0.0190875	0.113845	0.307376	0.0463783	0.08547113	0.3128489
1965	1	-78.07486	-81.15117	3.076306	1.317935	0.270607	0.069249	0.14618	0.552921	0.179505	0.154769	0.933781	0.207411	0.2395652	0.04521037	0.0240011	0.0303361	0.0573693	0.0359333	0.0823044	0.0113635	0.0702404	0.0186775	0.0776004	0.0847335	0.235896	0.0176844	0.0244186	0.138331	0.0911099	0.1438938	81.74634	0.195779	0.555152	1.03766	2.21141	0.0459685	0.446488	0.0117745	0.143558	0.264243	0.0879679	0.1891041	0.7609234
1966	1	-57.90098	-88.30083	30.39985	0.7000031	0.00974393	0.0114132	0.0421698	0.0283114	0.00238235	0.00401485	0.172803	0.0082303	0.02554946	0.0142837	0.0170196	0.00862782	0.107959	0.052733	0.087701	0.0319282	0.0572976	0.0380878	0.236542	0.0201525	0.114896	0.00650133	0.0221767	0.183143	0.015234	0.006122262	38.22874	0.0741889	0.363532	0.92487	2.63741	0.023476	0.361808	0.0150027	0.187838	0.362181	0.0496954	0.02040596	0.3000232
1967	1	-71.48841	-86.72496	15.23655	0.7889704	0.0447929	0.0993432	0.17476	0.067945	0.381243	1.39062	0.0370909	0.113334	0.2402651	0.1396033	0.0537673	0.0116962	0.0622559	0.178493	0.110836	0.103575	0.0291236	0.0212425	0.048573	0.165277	0.00786251	0.0437306	0.0215511	0.0982509	0.043765	0.01556529	8.517035	0.0932097	0.402655	0.953851	2.55028	0.0330861	0.530866	0.0058592	0.0516211	0.274965	0.103603	0.1551686	0.1003121
1968	1	-48.61845	-85.21009	36.59164	4.211312	0.000480553	0.00238347	0.0150717	0.0141136	0.00621265	0.00145126	0.020264	0.00588843	0.007522505	0.01150882	0.0320614	0.00230558	0.0686235	0.271382	0.0480625	0.00494324	0.0585464	0.099544	0.164864	0.00359214	0.0217664	0.0287867	0.0409515	0.154302	0.00026858	0.007012814	107.8349	0.465607	0.782213	1.08431	1.66787	0.0304407	0.434404	0.0467477	0.150295	0.309709	0.0284042	0.01852163	0.3786283
1969	1	-71.06038	-86.65938	15.599	2.911844	0.0594485	0.0997946	0.0382216	0.0551401	0.0236244	0.0307984	0.528972	0.00168121	0.1295278	-0.007806971	0.070592	0.0848169	0.185889	0.000748605	0.00651364	0.158402	0.00490121	0.00672919	0.0418784	0.0158025	0.0745564	0.0980756	0.02109	0.205152	0.0248529	0.04479131	50.43607	0.382325	0.726527	1.08204	1.8091	0.0252476	0.492728	0.0213364	0.14194	0.306422	0.0123261	0.03698434	1.211089
1970	1	-69.02076	-82.70921	13.68845	2.168467	0.101593	0.384747	0.015964	0.150294	0.645403	0.160525	0.445618	0.391243	0.2719797	0.06023665	0.0777159	0.0203015	0.0550198	0.0799684	0.00609706	0.119775	0.0694564	0.00294771	0.0087585	0.0712805	0.110322	0.142004	0.0583779	0.111227	0.0667483	0.01157921	16.61587	0.312588	0.67181	1.07369	1.94192	0.0783047	0.448405	0.00291159	0.0905959	0.281119	0.0986636	0.07181586	0.1612347
1971	1	-60.63146	-92.1132	31.48174	1.328118	0.00490485	0.00448372	0.0645741	0.00594714	0.0128186	0.000390118	0.0575073	0.0227327	0.0194736	0.0211525	0.0849538	0.132211	0.0458218	0.0212466	0.0126899	0.0425917	0.0490263	0.133598	0.0138343	0.109861	0.0124866	0.0476901	0.229519	0.0546133	0.00985641	0.02520874	52.38971	0.197508	0.5572	1.0385	2.20679	0.0206914	0.501419	0.00141034	0.0392198	0.264986	0.172274	0.04636124	0.5437461
1972	1	-60.99426	-84.3709	23.37664	0.7839996	0.0201449	0.0722374	0.10779	0.13508	0.125013	0.0757859	0.280589	0.0110369	0.0962782	0.02841349	0.1008	0.0750558	0.0113771	0.126342	0.0110333	0.014877	0.0254463	0.0501026	0.163973	0.0676336	0.00215833	0.103472	0.0626766	0.174331	0.0107203	0.05645652	21.20763	0.0921497	0.400611	0.952421	2.55482	0.0533285	0.396027	0.0331902	0.123513	0.354831	0.0391097	0.08487001	0.6652116
