Iteration	Posterior	Likelihood	Prior	alpha_song	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates_mean	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	er[7]	er[8]	er[9]	er[10]	er[11]	er[12]	er[13]	er[14]	er[15]	extinction_rate	origin_time	rates_song[1]	rates_song[2]	rates_song[3]	rates_song[4]	sf[1]	sf[2]	sf[3]	sf[4]	sf[5]	sf[6]	speciation_rate	turnover
27400	-56.65956	-87.86938	31.20983	1.561297	0.00631971	0.0049124	0.0077346	0.0203567	0.0152925	0.0152523	0.0032918	0.0440771	0.01341134	0.02377268	0.218558	0.0639946	0.01248	0.00569918	0.123533	0.106659	0.0369116	0.071353	0.0653624	0.031045	0.00605031	0.0418823	0.0281962	0.124304	0.063971	0.004006695	155.8032	0.234638	0.598451	1.05383	2.11308	0.0679629	0.43095	0.00511995	0.106249	0.300074	0.0896434	0.02777938	0.1442327
27500	-61.83852	-82.70073	20.86221	0.9631168	0.163488	0.0388581	0.123201	0.444591	0.066451	0.0728931	0.236326	0.129728	0.1644256	0.04923743	0.0360476	0.010346	0.00344512	0.0846864	0.0274432	0.0939116	0.0140313	0.0666582	0.00599634	0.0774822	0.0240404	0.141689	0.00111011	0.402736	0.0103759	0.0190828	12.59867	0.129537	0.465378	0.993609	2.41148	0.0522242	0.396246	0.0235725	0.225067	0.234612	0.0682784	0.06832023	0.279314
27600	-49.51521	-85.10338	35.58817	2.199912	0.0137099	0.00304983	0.00325855	0.0137921	0.0029098	0.0236689	0.02526	0.0007893	0.009030698	0.007488207	0.0673544	0.0330196	0.339635	0.129255	0.0595768	0.027984	0.0588644	0.0463034	0.00607632	0.00477471	0.0512122	0.0180172	0.00742446	0.116506	0.0339964	0.0007597821	148.1155	0.316025	0.674717	1.07427	1.93499	0.0146872	0.533681	0.00129841	0.140927	0.291925	0.0174817	0.008247989	0.09211726
27700	-71.87853	-87.35235	15.47382	1.042719	0.177391	0.303431	0.0503997	0.145197	0.0428148	0.0110108	1.29793	0.536404	0.2844348	0.1006072	0.137831	0.0449019	0.0271709	0.00424428	0.0609838	0.00205379	0.0441244	0.0601609	0.00363147	0.00116	0.0758708	0.0153052	0.149826	0.148198	0.224537	0.07492868	2.431438	0.145398	0.489226	1.00673	2.35864	0.0356142	0.547202	0.00773023	0.0816185	0.264271	0.063564	0.1755359	0.4268568
27800	-60.61716	-86.56801	25.95084	1.186495	0.00857365	0.00563403	0.0218122	0.0303508	0.00119713	0.252114	0.00390036	0.0184578	0.09650286	0.002560326	0.1119	0.053467	0.0035272	0.06061	0.00867344	0.0956081	0.0991199	0.0571463	0.0388082	0.0870237	0.00380981	0.0861136	0.0397722	0.111926	0.142494	0.01583747	26.8694	0.172597	0.526431	1.02514	2.27583	0.0556388	0.482879	0.0336023	0.107832	0.25262	0.0674273	0.0183978	0.8608352
27900	-69.12805	-90.31266	21.18461	1.570344	0.0166656	0.0826952	0.0644074	0.292261	0.00538158	0.379515	0.159111	0.0803568	0.1973474	0.06220785	0.139594	0.0998733	0.00567062	0.019795	0.176333	0.0694584	0.0287749	0.0356353	0.0109343	0.0357975	0.00941288	0.32204	0.0116191	0.00478653	0.0302753	0.05147273	7.199297	0.235987	0.599861	1.0543	2.10985	0.0522695	0.353285	0.00624347	0.293134	0.26062	0.0344478	0.1136806	0.4527839
28000	-54.90588	-80.31063	25.40475	3.121793	0.0107776	0.01881	0.0221409	0.0366787	0.102875	0.242591	0.0286796	0.0312835	0.05551061	0.03706605	0.0465887	0.020324	0.0185151	0.0422556	0.0329444	0.0573844	0.0773493	0.012452	0.0377785	0.0146753	0.0670342	0.0945912	0.00905472	0.250021	0.219032	0.02391862	26.27472	0.39847	0.738056	1.08305	1.78042	0.0408623	0.420352	0.0170026	0.117824	0.337391	0.0665682	0.06098467	0.392207
28100	-66.78745	-81.62655	14.8391	4.007653	0.0440047	0.164916	0.0560576	0.25805	0.12693	0.641082	0.145267	0.101999	0.1232804	0.03901932	0.100545	0.0223953	0.0483362	0.0607897	0.0439745	0.0121494	0.036814	0.0100331	0.0219621	0.0720049	0.176706	0.160167	0.000832566	0.216125	0.0171659	0.04988187	14.03246	0.454782	0.775473	1.0844	1.68534	0.0680881	0.398269	0.0299552	0.176868	0.306088	0.0207311	0.08890119	0.5610934
28200	-69.06007	-83.19616	14.13609	1.147638	0.0921072	0.0802719	0.0410499	0.0676299	0.0755067	0.311268	0.594372	0.185718	0.3630946	0.04490208	0.193205	0.0149038	0.0235259	0.105725	0.0903609	0.0781474	0.0235034	0.0249071	0.0112542	0.0551248	0.185464	0.0509948	0.00659794	0.10652	0.0297656	0.03145761	25.83838	0.165436	0.517036	1.02072	2.2968	0.0345945	0.322917	0.0111596	0.20249	0.310886	0.117952	0.07635968	0.4119662
28300	-65.00652	-79.45156	14.44504	1.193524	0.187183	0.234293	0.0375095	0.070857	0.330886	0.0939001	0.248469	0.599314	0.1370838	0.005772303	0.0821015	0.0187991	0.0620716	0.0464533	0.0151793	0.0348949	0.0460033	0.0136443	0.0282816	0.15103	0.00175468	0.0788194	0.0256889	0.238263	0.157015	0.03271846	32.21875	0.173877	0.528083	1.0259	2.27214	0.0297864	0.486308	0.00523625	0.105454	0.325805	0.0474112	0.03849077	0.8500341
28400	-62.14064	-81.78525	19.64462	0.9136195	0.0717133	0.00919277	0.0867838	0.146358	0.0812591	0.305817	0.02872	0.430817	0.1531408	0.03628125	0.0963772	0.0610348	0.0424559	0.0145626	0.0917595	0.0671645	0.0459977	0.0156469	0.0150131	0.0327391	0.244239	0.012233	0.000560572	0.121366	0.138849	0.05176323	22.05148	0.119413	0.449154	0.98407	2.44736	0.0165108	0.494116	0.00296966	0.0658497	0.384833	0.0357209	0.08804447	0.5879214
28500	-75.31656	-83.73776	8.421196	2.378418	0.127655	0.144019	0.159626	0.00841776	0.0476133	0.0069286	0.0803517	0.993564	0.1679956	-0.007021203	0.197435	0.0739064	0.120761	0.103798	0.0117153	0.00464892	0.00246268	0.0158649	0.0453102	0.0170769	0.0625348	0.0943369	0.0368213	0.113866	0.0994619	0.2326172	22.89993	0.334618	0.690038	1.07711	1.89824	0.0187104	0.505115	0.00467969	0.122945	0.266282	0.0822679	0.225596	1.031123
28600	-53.27599	-81.10477	27.82878	0.9683678	0.0110008	0.02286	0.0115222	0.0102778	0.013772	0.0492727	0.0738078	0.0244806	0.01890625	0.01792856	0.202016	0.108494	0.011375	0.0232618	0.0136368	0.0358048	0.0154787	0.0130088	0.0569446	0.082206	0.0142094	0.219315	0.0394298	0.0957446	0.0690746	0.008296199	144.4431	0.1306	0.467033	0.994554	2.40781	0.0178762	0.508086	0.0120238	0.145458	0.281702	0.0348537	0.02622476	0.3163499
28700	-52.9321	-77.3858	24.4537	2.117044	0.0195179	0.121102	0.0375095	0.0072184	0.0235266	0.00635333	0.0285987	0.103287	0.0476579	0.008681238	0.322978	0.134635	0.048531	0.062835	0.11127	0.0570765	0.0094957	0.00934966	0.0233406	0.0169712	0.0684626	0.024365	0.000754716	0.076996	0.032939	0.03735181	94.38735	0.306857	0.666909	1.07266	1.95357	0.0116102	0.438758	0.00017043	0.194498	0.312845	0.0421188	0.04603305	0.8114129
28800	-63.75622	-83.79418	20.03796	5.353002	0.0591394	0.011712	0.0342711	0.132697	0.0268336	0.101884	0.0331184	0.133675	0.08155633	0.02552322	0.0304615	0.0530837	0.0661364	0.247204	0.0406454	0.115787	0.0114998	0.0262646	0.017107	0.0475027	0.0288759	0.0250649	0.0285445	0.0797154	0.182107	0.008630652	54.01018	0.51611	0.811955	1.08264	1.5893	0.0360576	0.493571	0.00795251	0.111807	0.275677	0.0749345	0.03415387	0.2526991
28900	-66.38229	-87.25365	20.87136	0.4655186	0.0433514	0.0182884	0.103446	0.255175	0.0599999	0.0267593	0.101141	0.346234	0.1577139	0.1190522	0.113974	0.0204571	0.0828903	0.000316703	0.0717053	0.0460825	0.0286102	0.0150543	0.210294	0.0621153	0.142809	0.00668938	0.00841289	0.15719	0.0333997	0.003693136	21.31612	0.0271889	0.22881	0.793461	2.95054	0.0710848	0.334596	0.00968226	0.140899	0.389331	0.0544078	0.1227454	0.03008778
29000	-68.71722	-84.32789	15.61067	1.569199	0.0222289	0.14042	0.297797	0.436289	0.218596	0.0873557	1.1236	0.0425696	0.2452146	0.1808956	0.18365	0.0227144	0.00715421	0.308271	0.0119086	0.00168842	0.0432917	0.0106076	0.0418628	0.017289	0.0265559	0.18489	0.00874564	0.0775259	0.0538443	0.0004057373	7.226255	0.235817	0.599683	1.05424	2.11026	0.0102456	0.316933	0.0569384	0.184137	0.366283	0.0654626	0.1813014	0.002237916
29100	-69.54531	-86.7063	17.16099	2.948555	0.332828	0.0592195	0.00796157	0.167662	0.445709	0.170032	0.288098	0.172148	0.1587275	0.1211824	0.155699	0.0929016	0.0376888	0.00606064	0.00857276	0.084868	0.0379398	0.041218	0.205537	0.0266952	0.0266579	0.0865852	0.00981479	0.0810717	0.0986904	0.01425624	10.03724	0.385242	0.728639	1.08225	1.80387	0.0693788	0.36438	0.0527376	0.164123	0.30002	0.0493603	0.1354386	0.1052598
29200	-63.11309	-83.65204	20.53895	3.574053	0.0121975	0.103699	0.00843413	0.0272781	0.0516957	0.155701	0.00469692	0.130472	0.09289706	0.06103666	0.356752	0.0469148	0.0311396	0.00961512	0.057974	0.183466	0.0122632	0.00836495	0.015965	0.00842128	0.00316893	0.0122692	0.0155124	0.082301	0.155873	0.02243752	42.59197	0.429313	0.759059	1.08418	1.72744	0.0154033	0.377333	0.00977619	0.190384	0.389436	0.017668	0.08347418	0.268796
29300	-59.9234	-79.19266	19.26927	2.470011	0.0914739	0.0619767	0.0614244	0.00498866	0.38958	0.0240439	0.249225	0.0743433	0.1164461	-0.002409029	0.152396	0.150612	0.0153074	0.00381159	0.0571143	0.0200462	0.0407806	0.00305041	0.130422	0.00610982	0.0668483	0.0731989	0.0198097	0.189987	0.0705058	0.0614734	28.33783	0.343595	0.697201	1.07828	1.88092	0.0306007	0.425589	0.00195001	0.148232	0.335368	0.0582603	0.05906438	1.040786
29400	-57.61945	-86.60236	28.98291	1.757579	0.0121057	0.0165831	0.011175	0.0610477	0.00994044	0.0224216	0.0077823	0.106338	0.02447613	0.0008374013	0.0363684	0.193073	0.181829	0.00926041	0.0067449	0.0793523	0.0253413	0.00919404	0.0319363	0.010137	0.0510456	0.142675	0.0288183	0.0151957	0.179029	0.01539386	76.98858	0.262514	0.626483	1.06255	2.04846	0.0127436	0.311583	0.00957878	0.178209	0.443346	0.0445391	0.01623127	0.9484081
29500	-64.1964	-81.2682	17.07181	2.935038	0.0542611	0.0291196	0.0598734	0.138512	0.153097	0.0850396	0.0026437	0.208073	0.04957163	0.06256793	0.0913079	0.171548	0.0695726	0.00507691	0.0606287	0.0486169	0.032793	0.0212901	0.052016	0.1838	0.14024	0.025599	0.0286543	0.0471769	0.0216792	0.1075677	34.4802	0.384173	0.727867	1.08218	1.80578	0.0448468	0.450083	0.0114676	0.109377	0.317812	0.0664127	0.1701356	0.6322466
29600	-62.5659	-82.30843	19.74253	3.075505	0.0146452	0.0109402	0.0762822	0.193877	0.0103822	0.195093	0.0892156	0.169403	0.07585496	0.06394023	0.12643	0.010036	0.0979503	0.0130451	0.0270745	0.00955412	0.0134463	0.0474668	0.0587147	0.088235	0.10618	0.0934907	0.0223758	0.25657	0.0294306	0.00448372	40.61078	0.39502	0.735625	1.08286	1.78649	0.026926	0.365539	0.0160276	0.226433	0.318755	0.046319	0.06842395	0.06552852
29700	-62.78111	-84.16599	21.38488	0.5480096	0.0312287	0.00159837	0.0312377	0.344545	0.0138293	0.26373	0.175316	0.315726	0.1549615	0.05483983	0.230551	0.00893138	0.00711777	0.0935468	0.227193	0.0288602	0.0608418	0.0266788	0.0388782	0.0633383	0.02825	0.0431444	0.0122469	0.118025	0.0123968	0.001829057	20.75579	0.0425949	0.282107	0.852286	2.82301	0.0289918	0.469691	0.00524945	0.0544004	0.380939	0.0607287	0.05666889	0.03227622
29800	-71.5054	-87.26729	15.76188	0.7798606	0.0747944	0.121546	0.248737	0.280633	0.0129673	0.881992	0.347431	0.0973186	0.2096222	0.1224942	0.164132	0.135977	0.206749	0.00182112	0.0419027	0.0143517	0.0338963	0.0130796	0.0936989	0.0304596	0.0126044	0.0684806	0.00297778	0.152248	0.0276215	0.01390571	12.93382	0.0912666	0.398898	0.951214	2.55862	0.0642268	0.409598	0.030252	0.139688	0.322633	0.0336018	0.1363999	0.1019481
29900	-64.27523	-85.54867	21.27344	2.113043	0.055146	0.0368721	0.00771483	0.119216	0.00316466	0.196225	0.279125	0.0568651	0.1106046	0.05788089	0.0874915	0.0116752	0.0504275	0.0649269	0.0914642	0.0448866	0.0543714	0.0949599	0.181444	0.0208148	0.0757893	0.111228	0.00324175	0.0858143	0.0214645	0.03629924	27.95971	0.306405	0.66652	1.07258	1.9545	0.0143681	0.62272	0.00148169	0.133011	0.199466	0.0289529	0.09418013	0.3854236
30000	-53.81901	-79.6198	25.80079	1.823808	0.049579	0.0227241	0.0383912	0.116392	0.0414692	0.0319892	0.0149865	0.0637689	0.03994954	0.01926039	0.106446	0.0528039	0.0231506	0.0201263	0.045372	0.0497722	0.0474264	0.0190223	0.0355163	0.0224089	0.26278	0.0478607	0.00210612	0.247287	0.0179212	0.002074489	99.91174	0.271295	0.634867	1.06488	2.02895	0.0492198	0.439595	0.00987882	0.101326	0.350123	0.0498582	0.02133488	0.0972346
30100	-62.1198	-85.75851	23.63871	1.274649	0.0899608	0.0702494	0.0149872	0.0528456	0.0151541	0.190595	0.0860205	0.163596	0.08075237	0.06086559	0.111768	0.0362455	0.0789835	0.0768634	0.0744734	0.00647597	0.133463	0.0359631	0.109728	0.0570953	0.106085	0.0583312	0.0286231	0.0579461	0.0279555	0.02313773	29.74996	0.188321	0.546176	1.0339	2.2316	0.00721861	0.368155	0.0137481	0.175977	0.387957	0.0469449	0.08400332	0.2754383
30200	-57.12732	-90.213	33.08567	1.657333	0.0010928	0.0139774	0.0107827	0.00364193	0.0055262	0.0482557	0.0290529	0.0057585	0.02311722	0.004534008	0.00371049	0.222088	0.0998522	0.0753848	0.076319	0.00704814	0.0455319	0.0288671	0.0771363	0.0337361	0.043773	0.137902	0.0420972	0.090127	0.0164269	0.003601504	124.0267	0.248636	0.612809	1.05846	2.08009	0.0454003	0.34288	0.0224042	0.141413	0.378626	0.0692758	0.008135512	0.4426893
30300	-65.78415	-85.11323	19.32908	1.972994	0.347816	0.0958366	0.209113	0.0545378	0.189106	0.0838506	0.338969	0.0515368	0.1507505	0.07807056	0.107933	0.19245	0.042541	0.0333226	0.0240961	0.00817136	0.0178431	0.0320055	0.0967441	0.00284076	0.0924705	0.0565363	0.0108802	0.161619	0.120547	0.002282974	15.78181	0.290029	0.652111	1.0693	1.98856	0.0077313	0.355402	0.0413191	0.131901	0.363996	0.0996505	0.08035354	0.02841162
30400	-75.86606	-90.50331	14.63725	2.761624	0.140041	0.299862	0.0151443	0.0298176	0.0312089	0.347283	0.0149603	0.0889975	0.1466582	0.02368831	0.00375481	0.108365	0.217543	0.0308379	0.0290939	0.0463125	0.0234423	3.65032e-06	0.0450935	0.00539358	0.0337261	0.376986	0.0345026	0.00890379	0.0360421	0.01388538	99.75284	0.369937	0.717413	1.08106	1.83159	0.126969	0.282805	0.00150453	0.272606	0.288809	0.0273068	0.03757369	0.3695505
30500	-62.73091	-82.05382	19.32291	1.038788	0.00164058	0.00157043	0.00403116	0.0436202	0.000452948	0.0700933	0.0809064	0.0522797	0.05071281	0.004135122	0.084544	0.0837094	0.0570133	0.00302386	0.0761609	0.166039	0.00181939	0.00427414	0.0145716	0.0458253	0.1602	0.0230311	0.0386995	0.207937	0.0331511	0.02777386	434.7074	0.144628	0.488108	1.00614	2.36112	0.0406514	0.417795	0.00123161	0.224335	0.243662	0.0723253	0.03190899	0.8704088
30600	-74.32578	-87.44138	13.11559	0.9575504	0.0631879	0.354021	0.0231782	0.640334	0.114873	0.036583	0.259419	0.222612	0.2406575	0.05092794	0.029687	0.0222799	0.0163796	0.135723	0.0484655	0.0882362	0.03685	0.0153631	0.0495317	0.0674813	0.0038771	0.0153137	0.178315	0.0655703	0.226927	0.01128236	53.52461	0.128408	0.46361	0.992594	2.41539	0.0122038	0.486406	0.0403244	0.101862	0.301882	0.057322	0.0622103	0.1813584
30700	-64.89073	-87.56386	22.67313	0.8717989	0.105874	0.0166897	0.0916504	0.0260337	0.103307	0.116851	0.352173	0.0486319	0.1219786	0.04754898	0.0262293	0.00924013	0.0120863	0.0304306	0.0895451	0.0168675	0.0239202	0.138225	0.03812	0.122367	0.0105323	0.0770728	0.0457099	0.276559	0.0830952	0.0184486	14.9314	0.11072	0.434511	0.975023	2.47975	0.0698992	0.482862	0.00871699	0.140486	0.185016	0.113019	0.06599758	0.2795345
30800	-68.34716	-81.28025	12.9331	2.115728	0.0463473	0.00881433	0.146714	0.0856528	0.105315	0.902993	0.618255	0.411938	0.3515461	0.01808032	0.126563	0.0144296	0.0597542	0.0124015	0.0374348	0.0310536	0.030307	0.0403248	0.0571854	0.0582733	0.0909536	0.023041	0.0412562	0.365512	0.0115099	0.04391101	5.342305	0.306709	0.666782	1.07263	1.95388	0.0543955	0.392276	0.00839136	0.214068	0.27083	0.0600399	0.06199133	0.7083411
30900	-69.05682	-79.34054	10.28373	2.306283	0.361267	0.0821552	0.00368956	0.293706	0.0808884	0.0413369	0.201883	0.629251	0.1326007	0.006196751	0.117682	0.0294881	0.0305933	0.0476098	0.139496	0.0381989	0.0239621	0.00468773	0.127633	0.0508961	0.0319116	0.0230865	0.032095	0.126456	0.176204	0.0344855	114.504	0.327286	0.684076	1.07606	1.91258	0.0496158	0.401199	0.00530702	0.101141	0.406848	0.0358885	0.04068225	0.8476792
31000	-64.13086	-77.68768	13.55682	1.016923	0.149823	0.014434	0.12921	0.055283	0.0360598	0.354301	0.551153	0.147167	0.1776109	-0.003681985	0.301049	0.208819	0.00588893	0.00394695	0.036221	0.06627	0.0368856	0.00072675	0.0508291	0.00739445	0.0108162	0.0119747	0.00804686	0.199083	0.0520477	0.02501472	94.36824	0.140318	0.48178	1.00275	2.37515	0.0299223	0.392628	0.0111413	0.167433	0.312134	0.0867412	0.02133273	1.172598
31100	-48.38467	-83.46223	35.07757	1.07638	0.00847294	0.00321498	0.00854023	0.0528387	0.0195253	0.00703591	0.0389822	0.00868012	0.02133104	0.03827873	0.0907614	0.0248377	0.0230956	0.00190398	0.00316913	0.227247	0.0125229	0.0448053	0.0654715	0.022868	0.0572641	0.125301	0.00661848	0.133079	0.161055	0.02282063	44.07203	0.151937	0.498564	1.01159	2.33791	0.0464458	0.488499	0.000160365	0.104666	0.327182	0.0330473	0.06109936	0.3735003
31200	-63.15934	-85.8606	22.70126	1.804932	0.00509488	0.000987219	0.0277339	0.157454	0.0817154	0.0253028	0.362081	0.110812	0.08641345	0.03087688	0.1145	0.00439824	0.00206776	0.019213	0.0347291	0.0567094	0.291662	0.0296505	0.0747473	0.000132869	0.0208905	0.0326825	0.0485429	0.160921	0.109152	0.013796	27.49884	0.268823	0.632526	1.06424	2.03441	0.0188202	0.402933	0.067897	0.111872	0.315999	0.0824791	0.04467288	0.3088226
31300	-59.69156	-83.97785	24.28628	2.372698	0.00708109	0.022887	0.0544022	0.0164868	0.00543254	0.0945603	0.132442	0.0334778	0.05242006	0.05540772	0.043093	0.0614726	0.00322847	0.0318949	0.0774941	0.00340652	0.0324431	0.0328739	0.240846	0.00919353	0.0117396	0.0247557	0.0275387	0.271747	0.128274	0.07679078	27.49532	0.334045	0.689575	1.07703	1.89935	0.0698926	0.421038	0.037932	0.0704484	0.330963	0.0697253	0.1321985	0.5808748
31400	-68.10816	-87.71418	19.60602	1.511993	0.0404355	0.0846721	0.00955419	0.111882	0.302862	0.208801	0.520509	0.0957333	0.1279249	0.07322337	0.0452507	0.108057	0.0595863	0.0238853	0.00116382	0.0485724	0.00251109	0.160831	0.00487286	0.0571957	0.00317772	0.0948514	0.0841133	0.283242	0.0226888	0.007576243	10.42945	0.227169	0.59054	1.05112	2.13117	0.04001	0.546452	0.0115228	0.158341	0.162309	0.081364	0.08079961	0.09376583
31500	-64.80309	-86.39511	21.59202	2.833188	0.0234903	0.11001	0.0134256	0.00992176	0.00408855	0.00153849	0.0145477	0.0698513	0.06473253	-0.0018483	0.127063	0.0319254	0.121829	0.211348	0.0358758	0.0567457	0.0424473	0.00420889	0.0521819	0.0790584	0.0222126	0.0714155	0.0421541	0.0511608	0.0503734	0.03816031	164.2797	0.375931	0.721853	1.08156	1.82066	0.0292468	0.420742	0.0592208	0.162099	0.233626	0.0950662	0.03631201	1.050901
31600	-60.96559	-83.69667	22.73109	2.236164	0.00403902	0.00849498	0.0173287	0.0214781	0.134264	0.0102686	0.164979	0.0321741	0.09531124	0.02532634	0.0489831	0.0145906	0.0460245	0.0502868	0.113794	0.000227645	0.0245675	0.137488	0.155111	0.0112934	0.0285962	0.0491657	0.00845141	0.223865	0.0875554	0.05020011	52.43978	0.319925	0.677986	1.07491	1.92718	0.0963492	0.461792	0.00704941	0.117896	0.280272	0.0366419	0.07552645	0.6646692
31700	-50.78521	-86.54607	35.76086	1.118578	0.00853033	0.000312326	0.00119243	0.00743285	0.00377742	0.0150772	0.0801305	0.00957149	0.01801113	0.008399184	0.101661	0.0756705	0.00262031	0.0025439	0.174689	0.0297312	0.073348	0.13308	0.0114158	0.00215599	0.0872816	0.0494657	0.0724352	0.0687211	0.11518	0.007557626	44.12273	0.159988	0.509706	1.01717	2.31314	0.0905054	0.427679	0.00316269	0.0829024	0.313075	0.0826751	0.01595681	0.4736301
31800	-67.04219	-84.62181	17.57962	2.722155	0.0371718	0.0950156	0.0310233	0.108089	0.109745	0.0345956	0.679109	0.184829	0.1270611	-0.007992068	0.231487	0.0325105	0.0755613	0.040848	0.142303	0.0209334	0.0300789	0.00997934	0.0317838	0.111075	0.0803052	0.0057524	0.0857324	0.0792411	0.0224088	0.06215056	11.35266	0.366556	0.714884	1.08075	1.83781	0.0259505	0.442098	0.0674712	0.121353	0.283237	0.0598908	0.05415849	1.147568
31900	-69.17203	-85.3361	16.16407	1.421735	0.213442	0.0866591	0.00414664	0.0948199	0.238463	0.624977	0.0650802	0.0204843	0.2422468	0.03710765	0.07863	0.0884956	0.0100116	0.0372643	0.259695	0.00706756	0.0942121	0.00250465	0.156696	0.0263092	0.0139196	0.121485	0.00621919	0.0326826	0.0648074	0.01102982	38.38473	0.212975	0.574989	1.04547	2.16656	0.0646341	0.340588	0.00929601	0.0341379	0.528002	0.0233422	0.04813746	0.2291316
32000	-66.16818	-82.64795	16.47977	3.90126	0.0540479	0.0104621	0.117403	0.0677008	0.0242199	0.123114	0.451742	0.51627	0.1182749	0.04604742	0.037674	0.0656338	0.0986342	0.108636	0.100766	0.0488447	0.000299099	0.0219127	0.0773312	0.108428	0.0652324	0.114962	0.00598944	0.0735924	0.0720634	0.08485453	7.258534	0.448854	0.771724	1.0844	1.69502	0.0205662	0.487639	0.0121833	0.0998637	0.313747	0.0660014	0.1309019	0.6482297
32100	-70.72172	-86.03764	15.31592	1.374831	0.00457726	0.06991	1.13027	0.0801341	0.00339336	0.619186	0.0361938	0.151921	0.192418	0.01667556	0.106134	0.0771962	0.00696408	0.0337997	0.0409836	0.0127951	0.0246443	0.118463	0.0972874	0.0468249	0.0310799	0.0312596	0.0801745	0.256664	0.0357287	0.03571223	9.443111	0.205323	0.566303	1.04214	2.18623	0.0216127	0.389983	0.0502092	0.143066	0.338481	0.0566481	0.05238779	0.68169
32200	-65.95948	-83.74542	17.78595	1.680457	0.0775152	0.043115	0.204552	0.0579989	0.290867	0.326125	0.177196	0.0165572	0.1723876	0.0972904	0.0189883	0.0919819	0.049234	0.0917818	0.00833342	0.013431	0.0598658	0.00537488	0.0869974	0.251606	0.0959799	0.161917	0.0432193	0.0051435	0.0161463	0.004239436	26.66661	0.251902	0.616075	1.05947	2.07255	0.0256248	0.488994	0.00948388	0.125014	0.307861	0.0430223	0.1015298	0.04175557
32300	-52.77942	-83.77676	30.99735	3.480018	0.0197738	0.000322323	0.00771638	0.0167821	0.00736713	0.0832061	0.0112731	0.00290114	0.02741911	0.006464802	0.0999397	0.129249	0.0558118	0.016062	0.0702385	0.0728004	0.0656826	0.0298774	0.00752978	0.0239958	0.0255533	0.171566	0.0313981	0.187171	0.0131252	0.009187211	78.82298	0.423296	0.755062	1.08404	1.7376	0.066441	0.348707	0.0357786	0.149469	0.348861	0.0507431	0.01565201	0.5869667
32400	-71.68808	-84.16004	12.47196	1.4891	0.513928	0.267731	0.210126	0.451748	0.0341656	0.0175405	0.495101	0.310882	0.1496941	0.02558931	0.048413	0.0730976	0.0891829	0.109991	0.0808601	0.0416792	0.0265477	0.0142713	0.0119026	0.125732	0.0451585	0.165264	0.0187655	0.142465	0.00667021	0.04679346	14.07567	0.223634	0.586732	1.04978	2.13986	0.0488679	0.320838	0.00504809	0.209617	0.388978	0.0266509	0.07238277	0.6464723
32500	-61.65134	-84.86337	23.21203	0.9803555	0.0702028	0.0144319	0.00793689	0.0891177	0.00195979	0.015425	0.0532844	0.104702	0.07469569	0.001804063	0.0580354	0.173932	0.0802975	0.0238238	0.0330963	0.023806	0.0691206	0.00310671	0.0250205	0.0713694	0.0675889	0.122365	0.0225041	0.158346	0.0675885	0.02450594	156.1257	0.133018	0.470767	0.996667	2.39955	0.0706135	0.451612	0.01526	0.0804905	0.280945	0.101079	0.02631001	0.9314305
32600	-46.10376	-80.81313	34.70937	1.496502	0.00529426	0.0167694	0.00719639	0.00365028	0.000966868	0.000357379	0.0488609	0.0290354	0.01254086	0.00423741	0.0865096	0.0121195	0.00957884	0.105834	0.193063	0.0601171	0.0844712	0.00931459	0.0079544	0.0473666	0.000434681	0.0851569	0.0134796	0.208865	0.0757352	0.0006747262	135.0366	0.224782	0.587973	1.05022	2.13703	0.0321996	0.484996	0.000179098	0.147041	0.316915	0.0186698	0.004912136	0.137359
32700	-54.56069	-81.06469	26.50401	1.813031	0.0190562	0.0974206	0.0712291	0.0212457	0.00215187	0.021528	0.13414	0.0186884	0.04049556	-0.02814188	0.0466474	0.0371141	0.0211504	0.016449	0.0132732	0.0863913	0.037822	0.105118	0.110887	0.0641961	0.105821	0.0983303	0.00733263	0.221093	0.0283741	0.05967957	23.08336	0.269887	0.633535	1.06452	2.03206	0.0514999	0.511792	0.000673126	0.0934936	0.294408	0.0481332	0.03153769	1.892325
32800	-61.82589	-81.35797	19.53208	2.772035	0.00445169	0.120497	0.148397	0.0137368	0.0707436	0.00405958	0.375803	0.167618	0.1076529	0.03552523	0.0483686	0.0161392	0.0361607	0.103124	0.189301	0.0175933	0.0472892	0.00716091	0.0775925	0.019854	0.0791648	0.0596942	0.0169201	0.14166	0.139978	0.03470136	23.37135	0.370819	0.71807	1.08113	1.82998	0.0245403	0.465052	0.0314594	0.0961233	0.33096	0.0518643	0.0702266	0.4941342
32900	-55.78672	-89.7222	33.93548	0.5040458	0.00495432	0.00332167	0.00854322	0.0093091	0.0227412	0.000711872	0.0454608	0.006232	0.009285449	0.00867625	0.0382022	0.044779	0.211639	0.0172798	0.0340686	0.0476067	0.0416928	0.0363368	0.0549173	0.114447	0.13673	0.079821	0.0281433	0.0930603	0.0212755	0.009922481	216.472	0.0341401	0.254549	0.82319	2.88812	0.0316802	0.274785	0.0147254	0.147088	0.509592	0.0221289	0.01859873	0.5335031
