Iteration	Posterior	Likelihood	Prior	alpha_song	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates_mean	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	er[7]	er[8]	er[9]	er[10]	er[11]	er[12]	er[13]	er[14]	er[15]	extinction_rate	origin_time	rates_song[1]	rates_song[2]	rates_song[3]	rates_song[4]	sf[1]	sf[2]	sf[3]	sf[4]	sf[5]	sf[6]	speciation_rate	turnover
29600	-26.54134	-78.82507	52.28374	1.141327	0.00511414	0.00253281	0.000114408	0.000121826	0.000465073	0.00137379	0.000242213	0.00173196	0.001691728	0.008012331	0.0300472	0.0456366	0.0388979	0.193316	0.130787	0.0446349	0.0372959	0.0202012	0.113775	0.0107884	0.0254032	0.0135073	0.0211979	0.264381	0.0101298	0.002914612	145.6612	0.164259	0.515467	1.01997	2.3003	0.0227834	0.426841	0.00117702	0.172011	0.347523	0.0296636	0.01092694	0.2667362
29700	-52.60169	-78.19253	25.59084	1.226211	0.0919801	0.0664577	0.0340196	0.0415854	0.0350378	0.0543967	0.241204	0.190728	0.09761581	0.03293653	0.00307863	0.0206847	0.0358929	0.126887	0.0554068	0.0143407	0.0398964	0.0370448	0.00264096	0.0720445	0.0989259	0.0373291	0.0281987	0.283168	0.144461	0.02271279	6.214166	0.179771	0.535584	1.02929	2.25536	0.0410761	0.453655	0.00693188	0.108101	0.315959	0.0742766	0.05564933	0.4081414
29800	-47.24289	-84.04085	36.79796	1.27223	0.0142488	0.0266582	0.00756134	0.0185153	0.0797524	0.0245944	0.0207454	0.00543355	0.03113633	0.1686487	0.0550312	0.0899027	0.00441689	0.0184228	0.108714	0.249978	0.107287	0.00928876	0.0306324	0.0962509	0.0402694	0.00737594	0.0196605	0.104402	0.0583665	0.02894799	5.980462	0.187899	0.545662	1.03369	2.23275	0.0223752	0.394146	0.0415274	0.104603	0.35638	0.0809689	0.1975967	0.1465004
29900	-50.22175	-79.17978	28.95803	0.9898476	0.0554879	0.000671944	0.00158773	0.0325653	0.0451421	0.0121558	0.029158	0.057216	0.05419697	0.02845268	0.0991785	0.00720028	0.0406721	0.145087	0.0677965	0.0174984	0.029635	0.0160819	0.0690224	0.0042885	0.0810522	0.179985	0.0413375	0.152166	0.0489992	0.06855289	29.01274	0.134924	0.473679	0.998297	2.3931	0.0645384	0.433637	0.0134286	0.0911814	0.336359	0.0608552	0.09700557	0.7066902
30000	-42.65351	-78.34019	35.68668	4.09835	0.00136101	0.0202623	0.00311779	0.0187814	0.0121841	0.00634696	0.013305	0.00253464	0.008939996	-0.007025767	0.0884111	0.0814194	0.00617619	0.0244013	0.189768	0.0545597	0.020266	0.0240644	0.0363631	0.118315	0.0359027	0.0196221	0.0119296	0.207861	0.0809408	0.02721168	85.69672	0.459685	0.778543	1.08437	1.6774	0.0156498	0.496995	0.00994271	0.0876491	0.332455	0.057309	0.02018591	1.348053
30100	-49.14941	-79.73346	30.58405	0.7273294	0.0739849	0.0353462	0.0068968	0.0285026	0.119429	0.0712081	0.0075845	0.0126821	0.02830499	0.02567821	0.117327	0.0320465	0.00138291	0.0115102	0.00764867	0.166873	0.0246792	0.00113046	0.0699649	0.0332915	0.0841428	0.0341586	0.0199022	0.108549	0.287392	0.006886575	12.45578	0.0800328	0.376144	0.93459	2.60923	0.0215916	0.44298	0.0117029	0.101831	0.403258	0.0186365	0.03256478	0.2114731
30200	-40.48701	-83.64954	43.16253	0.7665742	0.012956	0.031804	0.000919123	0.00102565	0.00506346	0.000211403	0.0125654	0.00241391	0.00762067	-0.01552352	0.0643166	0.00656228	0.0723355	0.132832	0.0211268	0.161311	0.0465533	0.0115224	0.0478566	0.00291073	0.0129994	0.115216	0.159401	0.106123	0.0389352	0.04376547	12.53377	0.088429	0.39332	0.947245	2.57101	0.0705165	0.499748	0.00378258	0.115871	0.246503	0.0635788	0.02824195	1.549662
30300	-59.23851	-81.83913	22.60062	0.8857825	0.217333	0.111318	0.0731606	0.279465	0.111756	0.0578943	0.1134	0.0257923	0.1009031	0.442997	0.115552	0.0112003	0.0338965	0.125193	0.00814032	0.0297302	0.0348413	0.0321094	0.0140723	0.21832	0.0330456	0.0546554	0.106017	0.161363	0.0218645	0.02155817	3.699025	0.11364	0.439508	0.978158	2.46869	0.0122948	0.478026	0.0296075	0.164519	0.248951	0.0666016	0.4645552	0.04640605
30400	-56.13408	-85.3661	29.23202	2.570354	0.0196125	0.0313408	0.100296	0.0903435	0.0829669	0.0169291	0.00927708	0.1676	0.05327793	0.2082485	0.030429	0.0342472	0.04621	0.177871	0.00681225	0.215678	0.125762	0.0103491	0.00757092	0.096139	0.0357313	0.0132775	0.000748646	0.0353922	0.163782	0.02846266	2.848651	0.353027	0.704574	1.07938	1.86302	0.0663809	0.344064	0.00510438	0.163325	0.34587	0.0752561	0.2367112	0.1202421
30500	-45.37281	-79.87546	34.50265	2.382542	0.0452287	0.00615006	0.0145379	0.0299498	0.0116103	0.00508424	0.0354707	0.0104278	0.02815185	0.08926913	0.0460875	0.0545478	0.0638763	0.186049	0.0087429	0.0421852	0.0737329	0.010375	0.0584776	0.00702911	0.054529	0.0262129	0.0453297	0.262724	0.0601011	0.06859385	10.47728	0.33503	0.69037	1.07716	1.89744	0.0202761	0.549497	0.0144349	0.120025	0.238026	0.0577411	0.157863	0.4345151
30600	-48.65599	-77.58573	28.92974	3.308422	0.0474384	0.0694234	0.00028767	0.00492536	0.164943	0.0600133	0.0400576	0.000221191	0.05929956	0.09169595	0.104242	0.0356762	0.0136274	0.0987432	0.0065142	0.026974	0.0995476	0.0134243	0.0195589	0.0422666	0.178274	0.0204095	0.0132095	0.298064	0.0294692	0.1580946	3.450789	0.411799	0.747291	1.08367	1.75724	0.00551822	0.472018	0.00694981	0.102884	0.328744	0.0838861	0.2497906	0.6329087
30700	-47.41865	-79.01178	31.59313	0.4527668	0.0279644	0.0950154	0.0278729	0.0016922	0.0427867	0.00395176	0.0440655	0.0581428	0.02278933	0.1740889	0.0472062	0.0668494	0.0793049	0.0552141	0.0417933	0.0240954	0.16105	0.0154976	0.0157352	0.0512465	0.0028975	0.0525355	0.00109304	0.323024	0.062457	0.08244538	5.527234	0.0250042	0.219967	0.782606	2.97242	0.072735	0.308632	0.00979155	0.104176	0.452093	0.0525726	0.2565343	0.3213815
30800	-56.01499	-81.77467	25.75968	0.2603754	0.130899	0.169809	0.00491354	0.00173935	0.0983032	0.053718	0.130203	0.0197562	0.0642136	0.1567418	0.426963	0.0119242	0.0167773	0.0439813	0.0574269	0.00727405	0.0183802	0.00956127	0.074691	0.0606998	0.0169447	0.0154333	0.00415647	0.13186	0.103927	0.06411234	9.467813	0.00263099	0.0742786	0.522861	3.40023	0.0266586	0.408486	0.00473191	0.191395	0.33378	0.0349493	0.2208542	0.2902926
30900	-69.60242	-90.06429	20.46187	0.1931222	0.110315	0.02596	0.0321022	0.00178111	0.0210412	0.0122953	0.0388017	0.118655	0.0577866	-0.003148557	0.0895555	0.00253051	0.113986	0.0104409	0.113918	0.171058	0.00321765	0.0122366	0.0234169	0.060704	0.236111	0.0048133	0.0483398	0.0834707	0.0262013	0.009878216	310.6455	0.000415387	0.0299043	0.36547	3.60421	0.0343786	0.389547	0.00741639	0.183449	0.322986	0.0622231	0.006729658	1.467863
31000	-41.35609	-83.35943	42.00333	0.1497011	0.00146842	0.00289054	0.00632884	0.00253802	0.00170567	0.0143193	0.00262692	0.00122069	0.004888831	0.003352227	0.211862	0.0965272	0.0183477	0.0765978	0.080148	0.14179	0.0375753	0.0531971	0.0966046	0.0167167	0.00768728	0.0124659	0.0142302	0.116767	0.0194826	0.01017045	335.4291	5.21103e-05	0.0106646	0.240925	3.74836	0.057296	0.403628	0.00821076	0.147065	0.349262	0.0345381	0.01352267	0.7521033
31100	-45.23442	-79.46694	34.23252	2.363827	0.0969169	0.0122284	0.00737991	0.00230649	0.0102521	0.0217376	0.0224615	0.00840369	0.03346848	0.05700166	0.179572	0.0966485	0.00785106	0.0881005	0.0454413	0.0916045	0.0487941	0.00197721	0.00113246	0.0455676	0.0768424	0.052376	0.063325	0.103058	0.0977087	0.001608724	20.29289	0.333154	0.688855	1.0769	1.90109	0.0314524	0.482794	0.0340246	0.113537	0.293442	0.0447495	0.05861038	0.02744776
31200	-58.58544	-82.36537	23.77993	0.3398777	0.011792	0.0624611	0.129868	0.11795	0.130879	0.296764	0.146674	0.0192675	0.1755112	0.1498883	0.0245598	0.0436001	0.00456404	0.10914	0.00731555	0.00763978	0.0677216	0.056319	0.00827831	0.0734627	0.275123	0.139957	0.00482779	0.16137	0.0161213	0.005688814	7.271728	0.00907992	0.135667	0.657079	3.19817	0.0789581	0.380457	0.00762331	0.141583	0.307161	0.0842182	0.1555771	0.03656588
31300	-44.16353	-81.65743	37.4939	0.3471561	0.0234727	0.0432486	0.00823714	0.00560103	0.0049725	0.00326053	0.00658372	0.0132812	0.008753077	0.03196921	0.147574	0.130035	0.0246291	0.0659976	0.130768	0.0055108	0.0409988	0.00583024	0.00380724	0.0653207	0.0285357	0.0534875	0.064595	0.222479	0.0104307	0.002455244	46.92542	0.00988617	0.141342	0.66713	3.18164	0.0282171	0.470423	0.0321451	0.0550089	0.36736	0.0468463	0.03442445	0.07132267
31400	-34.60478	-82.90549	48.30071	0.5839237	0.0115619	0.00689929	0.00117097	0.0009896	1.75815e-05	0.00220146	0.00521448	0.00081755	0.002549657	0.05313417	0.0984257	0.111062	0.0177882	0.0319156	0.0508731	0.0397269	0.118999	0.0222688	0.406059	0.0134079	0.004113	0.0274991	0.0152656	0.0225251	0.0200703	0.02357245	24.47	0.0498101	0.303217	0.87289	2.77408	0.0429548	0.488976	0.00121768	0.089997	0.358911	0.0179439	0.07670661	0.3073066
31500	-52.84861	-81.32181	28.4732	1.295574	0.0289392	0.0847027	0.0643848	0.0656301	0.0121177	0.0263034	0.0327216	0.0108986	0.06315482	0.04012704	0.168395	0.0471903	0.0146317	0.0447798	0.00269445	0.0251746	0.0558567	0.0112449	0.0162138	0.112343	0.0559551	0.019161	0.0553931	0.120738	0.250229	0.133947	10.28647	0.191947	0.550571	1.03576	2.22172	0.0199819	0.61732	0.0021196	0.0919447	0.247416	0.0212175	0.1740741	0.769483
31600	-50.81542	-80.07989	29.26447	4.855566	0.0297011	0.00594128	0.0521101	0.0058248	0.0100984	0.00549641	0.030124	0.0495086	0.03014388	0.04444004	0.119588	0.122439	0.0786243	0.0164196	0.0694941	0.105152	0.0520835	0.0162766	0.141444	0.0106486	0.110313	0.0281497	0.00628078	0.0861936	0.0368935	0.04610524	20.33962	0.495966	0.800415	1.08354	1.62007	0.0541077	0.476701	0.00178088	0.127023	0.308704	0.0316827	0.09054528	0.5091954
31700	-50.29526	-84.70155	34.4063	0.7685622	0.00833452	0.0333687	0.0285162	0.0808986	0.00326805	0.0055752	0.0517963	0.00566839	0.01728258	0.04487389	0.0929511	0.0518129	0.0193439	0.16623	0.021658	0.0114441	0.0396217	0.0403684	0.0184963	0.114393	0.00406845	0.0555485	0.110402	0.189435	0.0642267	0.001125439	20.95071	0.0888538	0.394162	0.947848	2.56914	0.0416492	0.397472	0.00131342	0.222452	0.250724	0.0863892	0.04599933	0.02446641
31800	-51.17626	-82.34211	31.16585	0.2209289	0.0352981	0.0562418	0.102602	0.0236539	0.0180312	0.0717805	0.0172872	0.205866	0.06345795	0.1321424	0.0254999	0.00259414	0.0471164	0.0934576	0.0837102	0.183351	0.0429376	0.0317419	0.00552402	0.0727879	0.0842008	0.0932306	0.0190633	0.198753	0.0160322	0.004868228	6.930944	0.00102152	0.0466542	0.436049	3.51628	0.0795696	0.418896	0.0110818	0.120406	0.291524	0.0785224	0.1370106	0.03553176
31900	-55.22446	-81.23899	26.01453	0.453794	0.00136466	0.102065	0.1779	0.0163558	0.0163017	0.0920959	0.0330233	0.159338	0.07812349	0.05787805	0.0118475	0.0337419	0.0277658	0.104816	0.0180632	0.0478117	0.0900401	0.0136752	0.0300688	0.0597854	0.0852171	0.007689	0.0223539	0.265626	0.181498	0.08241483	13.33236	0.0251778	0.220685	0.783501	2.97064	0.0299046	0.569106	0.00357957	0.110836	0.258085	0.0284898	0.1402929	0.5874484
32000	-38.43636	-80.61414	42.17778	1.700554	0.0105761	0.0113806	0.000532107	0.00569699	0.00232812	0.00687955	0.00945726	0.00360331	0.01460352	0.01221284	0.0219639	0.0383107	0.0124697	0.0225754	0.178907	0.0541014	0.0439005	0.00118183	0.00611723	0.0422832	0.42319	0.00191131	0.0283492	0.120333	0.00440519	0.01224838	27.12366	0.254708	0.618858	1.06031	2.06612	0.0349293	0.347009	0.00186385	0.134347	0.441882	0.0399698	0.02446123	0.5007265
32100	-35.99207	-81.26425	45.27218	0.5420576	0.00996575	0.0170616	0.0151271	0.00637046	0.0029151	0.0018703	0.0079613	0.00276546	0.00971731	0.05697924	0.0423483	0.0246027	0.0288554	0.0854093	0.12503	0.17344	0.0334135	0.00187542	0.0146239	0.0162587	0.0134413	0.253184	0.0512893	0.0774094	0.0588189	0.01724774	13.16819	0.0414232	0.278488	0.848613	2.83148	0.0156218	0.36499	0.0119637	0.168881	0.379296	0.0592466	0.07422698	0.2323648
32200	-36.46525	-80.32226	43.857	1.466822	0.00467161	0.0173419	0.00670354	0.000532874	0.0036557	0.0122633	0.00403036	2.15137e-06	0.004055941	0.02530283	0.166574	0.0384467	0.0877156	0.110746	0.0920155	0.0300067	0.00812284	0.00146781	0.020599	0.110043	3.74824e-05	0.0588114	0.0105399	0.0954035	0.16947	0.006210103	38.33877	0.220151	0.582939	1.04841	2.1485	0.0116978	0.428968	0.0008377	0.164234	0.386635	0.00762657	0.03151293	0.1970652
32300	-38.43184	-82.5679	44.13606	0.8981669	0.00128589	0.00142641	0.00148792	0.00310249	0.00907529	0.00548103	0.00659607	0.0064701	0.009679631	0.01251513	0.132659	0.0279284	0.0557748	0.142379	0.00284784	0.0510453	0.104123	0.0408341	0.0241449	0.00759712	0.0307112	0.0270514	0.0250639	0.26848	0.059359	0.009429975	58.64269	0.116215	0.443848	0.98084	2.4591	0.0188367	0.43881	0.010222	0.106309	0.350574	0.0752474	0.02194511	0.4297074
32400	-60.42006	-84.74144	24.32138	2.728672	0.00146233	0.00872383	0.0149914	0.212476	0.0867995	0.0170579	0.0207463	0.112431	0.03087084	-0.07311588	0.074089	0.0202421	0.0899579	0.167794	0.0670146	0.0145992	0.18845	0.00261562	0.0100008	0.041432	0.0436655	0.0327804	0.0127265	0.151825	0.0828074	0.1394707	5.65578	0.367118	0.715305	1.0808	1.83677	0.138763	0.327289	0.0449906	0.0455937	0.35922	0.0841444	0.06635486	2.101892
32500	-51.73798	-82.35137	30.61339	1.737335	0.040268	0.113677	0.0188761	0.0250627	0.0656564	0.0181345	0.00231008	0.0420188	0.04691233	-0.0007489931	0.115072	0.016008	0.124037	0.0123055	0.010477	0.00382738	0.103709	0.023824	0.0930409	0.0625478	0.167425	0.00721853	0.09162	0.0609693	0.107918	0.02515136	6.044783	0.259769	0.623821	1.06178	2.05463	0.0135746	0.551548	0.0152045	0.101703	0.278979	0.0389899	0.02440236	1.030693
32600	-52.91223	-80.26023	27.348	1.303526	0.00943359	0.0986573	0.00272558	0.0747558	0.0374826	0.0684897	0.0394815	0.205906	0.03791179	0.06125582	0.0431018	0.0359855	0.01101	0.119297	0.0011602	0.024242	0.0035171	0.0026905	0.00327121	0.0217899	0.386789	0.0596324	0.0118715	0.156597	0.119045	0.02134871	9.017445	0.193315	0.552213	1.03645	2.21802	0.0540548	0.388309	0.0102901	0.187821	0.282407	0.0771182	0.08260453	0.2584448
32700	-48.35839	-81.4642	33.10581	0.9501982	0.024007	0.0192926	0.0229766	0.0054116	0.13146	0.0495243	0.00825522	0.0240443	0.03524962	0.03172104	0.0632162	0.240732	0.151062	0.0145311	0.0848209	0.00452399	0.0162951	0.0132719	0.0388763	0.00272058	0.0880182	0.106521	0.0213825	0.0678558	0.086172	0.01017522	16.04699	0.126913	0.461253	0.991232	2.4206	0.0275699	0.410179	0.00258892	0.242323	0.260046	0.057293	0.04189626	0.242867
32800	-44.2156	-77.6228	33.40719	0.9592763	0.0355585	0.0664866	0.0214195	0.00277625	0.00109723	0.00370332	0.0560315	0.0375389	0.02208793	0.01333346	0.0857922	0.0295839	0.133332	0.00898868	0.068573	0.0684665	0.0253385	0.00800404	0.0154113	0.0206204	0.00326041	0.104062	0.0352929	0.112573	0.280701	0.001836969	18.27957	0.128758	0.464159	0.99291	2.41417	0.0145241	0.44154	0.000164096	0.134483	0.327961	0.0813278	0.01517043	0.1210888
32900	-53.03199	-82.37352	29.34152	4.789702	0.0111289	0.00697116	0.0111633	0.0651004	0.0225701	0.0407611	0.127108	0.0148794	0.03418438	0.0762887	4.35864e-05	0.352227	0.0285886	0.0489568	0.0124384	0.0566191	0.0328146	0.0144182	0.00754447	0.0468808	0.19951	0.0347435	0.0161138	0.0931792	0.0559222	0.006656539	12.94564	0.493102	0.798741	1.08365	1.62451	0.0315791	0.433435	0.00644591	0.13841	0.282582	0.107547	0.08294524	0.08025222
33000	-60.26906	-83.30626	23.0372	0.823565	0.339308	0.365997	0.0100289	0.0412504	0.0202434	0.00598924	0.0565806	0.105569	0.1827705	0.1690105	0.00663319	0.169456	0.0968106	0.00597137	0.226691	0.00251037	0.093424	0.00596267	0.00456354	0.0958793	0.0516763	0.0510878	0.0271645	0.107975	0.0541934	0.06898112	3.775033	0.100562	0.416451	0.963276	2.51971	0.0551314	0.41256	0.000574087	0.143344	0.373174	0.015217	0.2379916	0.2898468
33100	-62.01065	-91.3438	29.33315	0.100284	0.0523742	0.0479806	0.06559	0.00382069	0.00521059	0.0122153	0.0332227	0.0164104	0.02716593	0.03141861	0.0683993	0.488576	0.00238999	0.015154	0.0365541	0.0305228	0.0503414	0.0147149	0.048661	0.042975	0.0855211	0.000622971	0.0110464	0.0143555	0.0901655	0.01610533	60.25115	5.47576e-07	0.00109941	0.0945168	3.90438	0.0325254	0.24593	0.015315	0.151088	0.478449	0.0766924	0.04752394	0.3388889
33200	-47.41905	-81.48779	34.06874	1.036457	0.115958	0.0363359	0.0167533	0.00267068	0.0196629	0.0338502	0.0197487	0.0233986	0.02650162	0.1827733	0.169173	0.0762793	0.0243505	0.0602201	0.150598	0.014009	0.0202713	0.00672597	0.0022443	0.0109705	0.193811	0.0347799	0.00892581	0.0312407	0.1964	0.04750393	5.659605	0.14417	0.487442	1.00579	2.3626	0.0354898	0.395185	0.0173497	0.206922	0.278119	0.0669348	0.2302773	0.2062901
33300	-42.71852	-81.12469	38.40617	0.9304906	0.0612549	0.0183215	0.00812934	0.00796429	0.00618448	0.0405768	0.0202401	0.0055481	0.02991718	0.07294498	0.167426	0.0202963	0.017962	0.0260185	0.0071746	0.0276136	0.0343175	0.0152168	0.00264749	0.301322	0.0608815	0.222397	0.0349757	0.0418796	0.0198711	0.003463931	6.20004	0.122885	0.454814	0.987455	2.43485	0.0135744	0.406713	0.00477583	0.112586	0.345905	0.116445	0.07640891	0.04533412
33400	-51.67788	-80.81671	29.13883	6.114935	0.0630298	0.111074	0.00306106	0.00715607	0.026527	0.0117185	0.0327323	0.0430772	0.05020172	0.09711859	0.121363	0.00581001	0.00107069	0.209501	0.0292908	0.0156887	0.027854	0.00337188	0.0611544	0.0488373	0.0632894	0.0680934	0.0858035	0.183569	0.075303	0.005003707	5.523968	0.542689	0.82657	1.081	1.54974	0.0689806	0.349909	0.0430887	0.180612	0.277344	0.0800662	0.1021223	0.04899721
33500	-43.00882	-80.41067	37.40186	1.171284	0.0394105	0.0202023	0.0202844	0.00701935	0.020734	0.0137794	0.00252392	0.00150034	0.01356891	0.02014996	0.0159807	0.0242343	0.0716772	0.146189	0.0766304	0.00399765	0.0785152	0.00533523	0.0225114	0.153004	0.101387	0.0735064	0.0117829	0.023588	0.19166	0.0004912042	44.44262	0.169811	0.522807	1.02345	2.28393	0.0320717	0.515548	0.0021214	0.0756623	0.281138	0.093458	0.02064116	0.02379731
33600	-50.32369	-83.889	33.56531	6.50716	0.0139878	0.0192018	0.000200641	0.00400933	0.00548359	0.0247642	0.00762109	0.00489466	0.01393063	-0.009849175	0.213922	0.0904963	0.0180922	0.122088	0.0333876	0.0512424	0.12463	0.00158448	0.0218339	0.0013639	0.0969511	0.00968455	0.0499429	0.104689	0.0600914	0.02089922	21.96146	0.554738	0.832979	1.0801	1.53218	0.069088	0.385504	0.0112743	0.117828	0.240442	0.175864	0.01105004	1.891324
33700	-57.05721	-82.82133	25.76412	0.4887881	0.0996615	0.0513081	0.025848	0.0153504	0.370212	0.0373337	0.0330916	0.0572128	0.06622029	0.08694434	0.0785996	0.0120219	0.11679	0.116932	0.0334565	0.227284	0.0361822	0.00536398	0.0266259	0.0863693	0.00269646	0.0651373	0.00853804	0.0992114	0.0847904	0.04665357	7.362383	0.031329	0.244533	0.811936	2.9122	0.00809847	0.51784	0.0351667	0.11875	0.248556	0.0715887	0.1335979	0.3492089
33800	-57.26213	-83.03075	25.76862	0.7975011	0.0230495	0.0131546	0.0238462	0.169863	0.132732	0.0604947	0.0235626	0.0361408	0.08110038	0.06432242	0.0696254	0.20462	0.0196782	0.134471	0.0105324	0.0265245	0.0881555	0.0433245	0.0167343	0.0500021	0.0555053	0.120274	0.0557804	0.0871115	0.0176601	0.09856383	19.72318	0.0950269	0.406126	0.95626	2.54259	0.0767219	0.41184	0.0100803	0.105318	0.332088	0.0639507	0.1628862	0.6051083
33900	-41.40355	-80.32072	38.91717	0.743434	0.0265751	0.0229651	0.00508499	0.0468989	0.0135614	0.0152603	0.0151527	0.00944909	0.01513755	0.02451838	0.0687578	0.318066	0.0617899	0.0458997	0.0223115	0.0815161	0.0157003	0.0147621	0.0546206	0.0330533	0.0310383	0.0320654	0.0249383	0.157348	0.0381327	0.03084917	7.814379	0.0834795	0.383323	0.939959	2.59324	0.0478785	0.403319	0.00567686	0.117927	0.380514	0.0446848	0.05536754	0.5571706
34000	-46.87911	-82.26134	35.38223	2.031599	0.0103034	0.00213286	0.0135268	0.00120624	0.0178007	0.0112389	0.00759961	0.00957912	0.005282503	0.005058225	0.170073	0.0446404	0.032335	0.0304277	0.045259	0.02747	0.179144	0.0285008	0.165716	0.00291282	0.110081	0.0201737	0.0165155	0.0139681	0.112782	0.03067197	89.5201	0.297018	0.658332	1.07076	1.97389	0.0271373	0.417384	0.00744644	0.184377	0.288658	0.0749974	0.0357302	0.8584328
34100	-39.9816	-81.99857	42.01697	3.073005	0.00442306	0.0100158	0.00231259	0.000906122	0.00915715	0.00425648	0.0104062	0.000332945	0.003665713	0.002276447	0.158505	0.0582103	0.00519032	0.0794308	0.00536179	0.00285582	0.0724864	0.024464	0.00980705	0.0258504	0.0942226	0.0412721	0.0424921	0.120678	0.259174	0.04522472	33.65628	0.394832	0.735492	1.08285	1.78682	0.0379882	0.409243	0.0108304	0.124458	0.315816	0.101663	0.04750116	0.952076
34200	-53.38984	-85.81738	32.42754	0.9024479	0.0129862	0.0379688	0.040055	0.0271703	0.0260023	0.054225	0.00451762	0.040579	0.06129711	0.1437497	0.0268519	0.0632631	0.0572357	0.00322069	0.0627777	0.0593544	0.0362154	0.000391052	0.00963467	0.0760834	0.0947984	0.0707535	0.00297281	0.222348	0.214099	0.03247309	7.36992	0.117102	0.44533	0.981748	2.45582	0.0601529	0.58613	0.0278726	0.048756	0.232123	0.0449664	0.1762228	0.184273
34300	-46.90565	-83.6273	36.72164	0.3289268	0.0352459	0.0270254	0.00320684	0.0473823	0.00709274	0.0110779	0.00760638	0.00918352	0.02564022	0.005113385	0.0713497	0.0544983	0.0828047	0.104755	0.029785	0.00244502	0.0964673	0.017023	0.0427329	0.00240584	0.0422152	0.023293	0.0157647	0.285397	0.129063	0.1229406	13.42772	0.00793267	0.127105	0.641331	3.22363	0.0527956	0.242141	0.00248835	0.222361	0.407406	0.0728079	0.128054	0.9600685
34400	-51.60588	-84.13382	32.52794	0.7658541	0.0948567	0.031802	0.00119024	0.0275818	0.0413165	0.0501204	0.00152337	0.00152178	0.02016508	0.03522768	0.150994	0.110159	0.0144298	0.0870776	0.0132343	0.0225871	0.0114744	0.00863429	0.125167	0.0434776	0.105086	0.0405261	0.0327317	0.142049	0.0923719	0.1132372	7.139807	0.088275	0.393014	0.947025	2.57169	0.0492245	0.456535	0.00737848	0.0964717	0.280704	0.109687	0.1484649	0.7627204
34500	-53.18631	-85.97556	32.78925	0.2689969	0.0165364	0.0529225	0.00197265	0.0312657	0.0315021	0.0298412	0.0733996	0.0240186	0.02272136	0.1271126	0.0072642	0.118375	0.0519413	0.137826	0.0230806	0.0103126	0.0983354	0.0211618	0.066885	0.0514568	0.0039987	0.156971	0.00660683	0.225091	0.0206944	0.09880919	8.567672	0.00311774	0.0807121	0.539873	3.3763	0.0346785	0.313365	0.0214093	0.0497196	0.506774	0.0740541	0.2259217	0.4373602
34600	-44.71997	-79.2304	34.51044	4.267965	0.0199835	0.00720804	0.0106939	0.0214075	0.0186925	0.00408586	0.00577047	0.00565528	0.02850725	0.0108739	0.0493337	0.00280366	0.166606	0.274508	0.0399525	0.120257	0.0618665	0.00791201	0.00443065	0.0353108	0.0115138	0.0221501	0.0225065	0.084935	0.0959144	0.005487673	24.50725	0.468503	0.783994	1.08427	1.66323	0.0489185	0.415478	0.00515572	0.144326	0.310068	0.0760531	0.01636158	0.3354
34700	-41.45671	-77.93105	36.47433	2.015686	0.00851611	0.0273303	0.00923599	0.00142948	0.00582828	0.0215174	0.0224753	0.0396306	0.01182152	0.03400094	0.0304809	0.108948	0.0540884	0.156677	0.0287072	0.0152473	0.0381031	0.00555314	0.0119785	0.0450446	0.121743	0.00540359	0.0122388	0.22276	0.143027	0.007636976	16.00904	0.29514	0.656671	1.07038	1.97781	0.0228528	0.435287	0.0511827	0.105656	0.331859	0.0531622	0.04163791	0.183414
34800	-54.25084	-78.95599	24.70515	0.8801784	0.277683	0.0225801	0.00160711	0.0202074	0.158237	0.0423212	0.046011	0.00264769	0.09401807	0.001900628	0.0851511	0.0469185	0.039841	0.067137	0.301416	0.00078222	0.029775	0.00590216	0.00713704	0.108648	0.00730071	0.0175602	0.0311013	0.175385	0.0759448	0.1174758	12.4442	0.112471	0.437518	0.976915	2.4731	0.0116882	0.370458	0.000728628	0.234592	0.333384	0.0491494	0.1193764	0.9840787
34900	-55.46047	-87.02202	31.56155	0.4085245	0.0172724	0.0505927	0.0152991	0.00268442	0.00837224	0.0171698	0.000644232	0.00319187	0.02407218	0.007088926	0.088664	0.0453526	0.0394256	0.278237	0.128447	0.00829976	0.00261455	0.00401201	0.0467825	0.0849479	0.0468186	0.06157	0.021266	0.123535	0.0200273	0.01656786	120.5987	0.0179632	0.188095	0.740343	3.0536	0.0221337	0.376859	0.0538521	0.0980453	0.437915	0.0111948	0.02365679	0.7003428
35000	-60.31596	-82.82433	22.50837	1.957628	0.0908525	0.0293445	0.305464	0.247176	0.185398	0.124584	0.0760473	0.210205	0.1382597	0.1013522	0.117653	0.0104743	0.125366	0.0751823	0.0558356	0.0846432	0.0136852	0.00775198	0.0710287	0.0821068	0.00384572	0.0133171	0.0077497	0.327886	0.00347427	4.01132e-05	3.284152	0.288164	0.650431	1.06889	1.99251	0.0135529	0.436933	0.0231198	0.0935675	0.419734	0.0130924	0.1013924	0.0003956235
