Iteration	Posterior	Likelihood	Prior	alpha_song	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates_mean	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	er[7]	er[8]	er[9]	er[10]	er[11]	er[12]	er[13]	er[14]	er[15]	extinction_rate	origin_time	rates_song[1]	rates_song[2]	rates_song[3]	rates_song[4]	sf[1]	sf[2]	sf[3]	sf[4]	sf[5]	sf[6]	speciation_rate	turnover
32800	-252.515	-242.3638	-10.15128	6.114275	0.00356768	0.0678554	0.402945	0.485599	0.198124	0.335505	1.39798	0.554337	0.456599	0.103679	0.169313	0.268759	0.644012	0.0600215	0.2766837	0.005700268	0.00152128	0.152886	0.123726	0.045908	0.0835395	0.0297205	0.0754686	0.0109309	0.103073	0.064922	0.0361573	0.00110414	0.0776262	0.175252	0.0181643	0.05030398	28.77705	0.542668	0.826559	1.081	1.54977	0.0981862	0.218367	0.260519	0.0414505	0.267787	0.11369	0.05600424	0.8982172
32900	-228.0824	-236.7467	8.664342	1.955278	0.0472919	0.067409	0.168482	0.154457	0.121079	0.0495212	0.0282333	0.0405072	0.0108552	0.171258	0.0291815	0.209838	0.200268	0.169057	0.08183902	0.02937708	0.0867942	0.011688	0.00467341	0.214287	0.0365056	0.0107836	0.000684959	0.00438534	0.463721	0.00025083	0.0244755	0.000476004	0.0647122	0.041329	0.0352328	0.003944315	74.24439	0.287877	0.650172	1.06883	1.99312	0.129242	0.0958992	0.22029	0.0856622	0.382143	0.0867635	0.0333214	0.1183718
33000	-222.4503	-235.7615	13.31127	2.445737	0.089885	0.0161137	0.0024342	0.0354921	0.0054111	0.0750918	0.027243	0.00890193	0.174043	0.0919516	0.157991	0.0126698	0.0254633	0.109924	0.06677166	0.007787987	0.0072035	0.086365	0.0364291	0.209935	0.013098	0.00140581	0.020867	0.0133067	0.109577	0.207859	0.0380931	0.0564346	0.0894249	0.0762325	0.0337688	0.002486532	114.3471	0.341251	0.695345	1.07798	1.88542	0.184254	0.162892	0.204494	0.0456679	0.247557	0.155135	0.01027452	0.2420096
33100	-254.251	-248.9875	-5.263498	1.363177	0.00231565	0.088275	0.218773	0.0807766	0.129864	0.899572	0.123389	0.0609076	0.18476	0.284993	0.0163291	0.0203578	0.312546	0.107166	0.3544392	0.03853322	0.00694353	0.000916985	0.0168708	0.288722	0.0513141	0.0220801	0.0269117	0.0194674	0.246768	0.0634093	0.0457737	0.0269576	0.0654599	0.0377423	0.080662	0.0007034468	87.40902	0.203391	0.564076	1.04126	2.19127	0.105528	0.0989636	0.310096	0.0734591	0.342988	0.0689657	0.03923667	0.0179283
33200	-230.3411	-239.4842	9.143136	2.150318	0.198056	0.0854781	0.181411	0.0269765	0.0396975	0.0834495	0.00884654	0.0967256	0.0903431	0.0610979	0.139644	0.00886679	0.19911	0.0400212	0.0920199	0.009987834	0.00382708	0.0783712	0.11873	0.189943	0.037166	0.031515	0.104647	0.0316556	0.136581	0.0445522	0.0333393	0.064738	0.0955604	0.0100658	0.0193086	0.003384316	137.8433	0.310581	0.670102	1.07333	1.94598	0.163455	0.103422	0.27666	0.0983446	0.280465	0.0776536	0.01337215	0.2530869
33300	-237.6099	-229.1295	-8.48034	1.89431	0.036164	0.316919	0.262217	0.344331	0.272086	0.182012	0.474332	0.219639	0.559562	0.679681	0.985618	0.610375	0.334853	0.0405394	0.3431591	-0.0007599577	0.0041911	0.144269	0.169561	0.0853275	0.0737006	0.00122729	0.000813602	0.0107352	0.0858119	0.199761	0.172375	0.00951151	0.0124432	0.0214107	0.00886068	0.1048137	25.92786	0.280323	0.643283	1.06711	2.00929	0.141014	0.202065	0.172036	0.0618464	0.281768	0.14127	0.1040537	1.007304
33400	-216.159	-232.7094	16.55036	3.866247	0.00548198	0.00426954	0.00444366	0.0235986	0.0491348	0.0491245	0.0440199	0.00330131	0.0376537	0.00657004	0.024104	0.153643	0.000505574	0.0189043	0.03630661	0.006121759	0.0174971	0.00892279	0.0855788	0.10783	0.0919627	0.0103074	0.00107807	0.00325489	0.314727	0.155551	0.0142796	0.00100071	0.146674	0.0391855	0.00214968	0.001436663	392.547	0.44686	0.770453	1.0844	1.69829	0.144646	0.119705	0.214444	0.0517632	0.35459	0.114852	0.007558422	0.1900745
33500	-219.0722	-232.0645	12.99226	3.157989	0.023928	0.033632	0.0238071	0.0293994	0.0337363	0.0560037	0.00202257	0.0061268	0.0396241	0.0891693	0.0140892	0.00102684	0.0383133	0.0060549	0.04367883	0.002190259	0.00972125	0.0612309	0.206614	0.136156	0.134743	0.00423896	0.00537509	0.000720665	0.265078	0.0472707	0.0315865	0.0251403	0.0638828	0.00641231	0.00182929	0.001632379	906.6051	0.401126	0.739917	1.08319	1.77576	0.193369	0.17502	0.248062	0.0993823	0.228617	0.0555494	0.003822638	0.4270295
33600	-246.7878	-236.7164	-10.07136	1.770876	0.105082	0.430652	0.590696	0.0249161	0.136282	0.560341	0.247669	0.109399	0.122047	1.36585	0.735751	0.0937402	0.467575	0.200162	0.3059636	0.06602773	0.00206857	0.103892	0.0276288	0.211	0.0299384	0.00891707	0.0663793	0.0117289	0.286417	0.09102	0.0463393	0.0300283	0.0458357	0.00931564	0.0294908	0.07401909	43.28777	0.264301	0.628205	1.06304	2.04446	0.148827	0.129851	0.311821	0.0514179	0.257606	0.100478	0.1400468	0.528531
33700	-208.7364	-227.4839	18.74754	2.326152	0.0210854	0.0471636	0.0125364	0.0392871	0.000766993	0.00646635	0.0119196	0.0162382	0.0254904	0.0020538	0.00397219	0.02188	0.0835844	0.00372448	0.03101172	0.003081227	0.00245372	0.255681	0.0931385	0.135975	0.0394296	0.00905441	0.04039	0.000133946	0.123906	0.0484257	0.0858765	0.0246259	0.0853369	0.0469758	0.00859786	0.001591762	665.1851	0.329329	0.685747	1.07636	1.90857	0.127217	0.153114	0.235433	0.0729467	0.298017	0.113273	0.004672989	0.3406303
33800	-243.2575	-231.7264	-11.5311	2.516135	0.311644	0.574807	0.137633	0.084686	0.0975523	0.251104	0.789898	0.0386376	0.0943517	1.13622	0.0104605	0.247587	0.699327	1.31702	0.3177778	0.01154416	0.00382402	0.0493919	0.0366447	0.0693614	0.00922332	0.00559476	0.013049	0.000743169	0.597489	0.110163	0.00849031	0.00485452	0.0307392	0.0246681	0.0357635	0.05008842	79.14528	0.347981	0.700649	1.07881	1.87256	0.181596	0.11196	0.290766	0.046691	0.307339	0.0616479	0.06163258	0.8126939
33900	-213.1785	-229.6443	16.46579	3.098273	0.00681355	0.00172295	0.0255143	0.0264363	0.00121631	0.0847012	0.0111131	0.0170943	0.0455663	0.0283887	0.0164755	0.0435209	0.0318722	0.00646558	0.02708606	0.003236066	0.00658494	0.0401621	0.116734	0.356033	0.0442901	0.00916595	0.0104483	0.0117949	0.146452	0.0304636	0.0356167	0.02314	0.0951861	0.0706974	0.00323002	0.0001862066	696.9286	0.396724	0.736828	1.08296	1.78349	0.145581	0.14059	0.214355	0.0948672	0.29846	0.106145	0.003422272	0.05441022
34000	-210.8988	-231.2573	20.35844	2.076451	0.0796489	0.0173281	0.0171294	0.00635057	0.000721519	0.0255681	0.0303428	0.00890563	0.00192177	0.0279069	0.0325908	0.0211491	0.00942096	0.0607745	0.02895211	0.00252694	0.0489311	0.254485	0.0364328	0.14304	0.0432938	0.000965628	0.0135635	0.000562515	0.0608944	0.0478755	0.0440786	0.0223568	0.218477	0.0512367	0.013807	0.0005572886	496.7046	0.302233	0.662905	1.07179	1.96307	0.176703	0.165974	0.23697	0.0554881	0.263134	0.101732	0.003084228	0.1806898
34100	-211.2557	-227.7158	16.46003	4.575101	0.0317468	0.00147918	0.0420406	0.0455432	0.0126257	0.00529066	0.0159283	0.00110134	0.000430858	0.103902	0.00027696	0.0277254	0.0698823	0.00214338	0.02060809	0.00772853	0.0179539	0.141289	0.0643663	0.337091	0.00392202	0.007749	0.0205704	0.000785043	0.104964	0.102677	0.044111	0.0030987	0.125923	0.0195564	0.00594279	0.0004235846	325.4315	0.483412	0.79301	1.08395	1.63962	0.121484	0.152474	0.243193	0.0558621	0.256419	0.170568	0.008152115	0.05196009
34200	-223.589	-233.5291	9.940013	2.085919	0.0068606	0.0162938	0.017205	0.215516	0.0113242	0.0496715	0.00760445	0.0057668	0.129205	0.00268635	0.0316907	0.148445	0.161732	0.0132781	0.07387012	0.01301611	0.00718219	0.0607	0.0481374	0.229849	0.106546	0.00276648	0.0341757	0.000186081	0.120388	0.00483202	0.130601	0.0724257	0.127874	0.0267335	0.0276031	0.002296127	175.6763	0.30332	0.66385	1.072	1.96083	0.125193	0.180006	0.233226	0.052046	0.331723	0.077805	0.01531224	0.1499537
34300	-226.1604	-235.4591	9.298732	4.082316	0.0249722	0.0433232	0.048631	0.107535	0.0569839	0.0464847	0.0106898	0.0872249	0.0228684	0.0972781	0.00381051	0.174903	0.000806285	0.148375	0.05453755	0.006992174	0.0293689	0.0059	0.0967899	0.0949542	0.193592	0.00110817	0.00124788	0.0126124	0.156101	0.0288278	0.0426957	0.0408232	0.193057	0.0951349	0.00778651	0.01438241	137.8378	0.458828	0.778008	1.08438	1.67878	0.195084	0.150436	0.245828	0.0413798	0.281519	0.0857537	0.02137458	0.6728744
34400	-222.3603	-235.5862	13.22596	1.797774	0.0372342	0.0748448	0.0217981	0.0176047	0.0281308	0.0446501	0.0505191	0.0164894	0.100432	0.00541125	0.00941799	0.0256604	0.00315599	0.15984	0.04430045	0.002228207	0.051459	0.0107901	0.0522044	0.123557	0.0317274	0.00429095	0.0192605	0.0127452	0.178671	0.0277198	0.104886	0.00422409	0.237626	0.102557	0.0382807	0.008264832	409.3762	0.267879	0.631629	1.064	2.0365	0.106395	0.137578	0.242276	0.0608728	0.354709	0.0981687	0.01049304	0.787649
34500	-234.1242	-230.7476	-3.376613	2.603005	0.230188	0.0702212	0.0668625	0.197522	0.152154	0.064946	1.29464	0.093546	0.0580431	0.229662	0.114316	0.0485021	0.344275	0.427685	0.1601106	0.02437284	0.00256471	0.0595796	0.143782	0.201736	0.00811286	0.00092851	0.0275561	0.0179785	0.104716	0.150524	0.0584274	0.0271467	0.133821	0.0388827	0.0242431	0.0003147626	70.58575	0.35601	0.706873	1.07971	1.85741	0.175482	0.17176	0.155305	0.0653041	0.289092	0.143057	0.02468761	0.01274982
34600	-235.8692	-228.3647	-7.504493	1.13723	0.230576	0.0165365	0.0650673	0.50443	0.110392	0.171601	0.00573996	0.646005	0.0111193	0.285093	1.68379	0.780352	0.114682	0.671924	0.2840659	0.005778166	0.00512255	0.0749082	0.0683879	0.264582	0.0276269	0.00554452	0.0155128	8.53234e-05	0.273585	0.0139551	0.0371891	0.0121256	0.181721	0.00972259	0.00993112	0.04100138	38.40095	0.163494	0.514441	1.01948	2.30259	0.096141	0.163011	0.249548	0.0791375	0.304466	0.107696	0.04677955	0.8764809
34700	-231.314	-238.3406	7.026664	1.889379	0.0343448	0.0827883	0.187903	0.107262	0.0677394	0.0204196	0.251497	0.0347983	0.0504377	0.124087	0.0464132	0.0337675	0.25039	0.0286984	0.07055082	0.02574704	0.00702742	0.0187906	0.0414875	0.259175	0.0154927	0.0132659	2.17715e-05	0.00532952	0.230559	0.047022	0.0654313	0.00266621	0.162277	0.124518	0.00693641	0.0004903795	141.7832	0.279702	0.64271	1.06696	2.01063	0.130103	0.178082	0.155237	0.0590571	0.391095	0.0864248	0.02623742	0.01869008
34800	-236.9508	-232.9845	-3.966246	1.918718	0.27707	0.212489	0.0759618	0.113409	0.0011907	0.136982	0.0245359	0.481864	0.206933	0.311072	0.0837432	0.426749	0.387375	0.035063	0.287591	0.01140956	0.011986	0.105664	0.00285672	0.252398	0.00259393	0.00484824	0.0056126	0.0139592	0.213674	0.0482119	0.0213785	0.00259423	0.145929	0.0795632	0.0887307	0.01834979	96.73496	0.283375	0.646082	1.06782	2.00273	0.102596	0.127451	0.293604	0.0873434	0.30332	0.0856865	0.02975934	0.6166059
34900	-237.7395	-236.5022	-1.237336	2.710755	0.079649	0.297924	0.166359	0.489275	0.0161925	0.0817172	0.167624	0.0608153	0.225476	0.493368	0.0412586	0.238797	0.00835994	0.101986	0.1173486	0.01269894	0.0302196	0.110786	0.18281	0.22781	0.0285431	0.00766177	0.00913854	0.00235522	0.152408	0.100358	0.0805248	0.00563025	0.00511981	0.0105327	0.0461013	0.001065847	117.5128	0.365569	0.714142	1.08066	1.83963	0.146027	0.083123	0.156232	0.0544936	0.476853	0.0832714	0.01376478	0.07743289
35000	-233.2113	-232.4127	-0.7985543	1.591486	0.144543	0.0842716	0.0355637	0.0291967	0.00349194	0.0331253	0.0125659	0.0522667	0.606289	0.190519	0.127633	0.0284771	0.0568508	0.0284195	0.1084268	0.0007921432	0.00735082	0.136046	0.0563026	0.0829307	0.126754	0.00848188	0.00753451	0.0002276	0.108902	0.100297	0.0028022	0.0257615	0.277443	0.0381066	0.0210604	0.002388742	614.6451	0.239115	0.603108	1.05537	2.10241	0.170335	0.150634	0.178793	0.115215	0.293615	0.0914075	0.003180885	0.7509677
35100	-234.7985	-232.5894	-2.209125	2.452166	0.0453334	0.0700763	0.10582	0.174548	0.178603	0.163089	0.265921	0.340564	0.0320342	0.129526	0.0973064	1.24462	0.11466	0.175133	0.2171334	0.08540772	0.00840138	0.055854	0.211677	0.12139	0.0317485	0.00531287	0.0105738	0.00360014	0.238109	0.041275	0.104456	0.0149361	0.0316472	0.101293	0.0197254	0.01160313	42.66451	0.341874	0.695839	1.07806	1.88422	0.164338	0.105336	0.206865	0.0960839	0.290024	0.137353	0.09701085	0.1196065
35200	-227.31	-227.3649	0.05490762	4.394577	0.225303	0.0256276	0.0853025	0.0195231	0.035012	0.134762	0.0359653	0.100224	0.143739	0.0659336	0.204487	0.0950626	0.0315334	0.295386	0.1498877	0.003405968	0.026413	0.065568	0.0157221	0.124888	0.0137428	0.000276681	0.0130007	0.0030361	0.257801	0.0169868	0.0218244	0.0291261	0.267208	0.121456	0.0229512	0.009574804	208.8136	0.474807	0.787836	1.08416	1.6532	0.142512	0.177455	0.206901	0.0552895	0.323904	0.0939381	0.01298077	0.7376144
35300	-204.0894	-229.9987	25.90931	2.220641	0.00535169	0.0152657	0.00217003	0.00617171	0.00320815	0.0104578	0.0107669	0.0173028	0.0197387	0.00952389	0.0192413	0.00800986	0.0131637	0.00052895	0.007098629	0.001302999	0.0390224	0.223279	0.0606791	0.196015	0.0925841	0.00259439	0.0171208	0.0126894	0.186635	0.0249727	0.026604	0.00696782	0.0608896	0.00988738	0.0400599	0.003850992	962.8865	0.318263	0.676597	1.07464	1.9305	0.142819	0.115387	0.229673	0.0586773	0.341628	0.111816	0.005153991	0.7471863
35400	-225.3785	-229.439	4.060508	1.568872	0.0728115	0.0029683	0.064938	0.219263	0.0114475	0.0219387	0.0191298	0.0192443	0.179714	0.00860424	0.256161	0.0666964	0.0191777	0.00222059	0.1276179	0.005029312	0.01679	0.041033	0.0143044	0.235284	0.00780562	0.00284	0.0032373	0.00229368	0.26026	0.0159281	0.0394481	0.0231803	0.133902	0.153681	0.050012	0.00143092	417.9091	0.235768	0.599633	1.05422	2.11038	0.209765	0.123156	0.244462	0.07975	0.256927	0.0859397	0.006460233	0.2214967
35500	-231.9905	-235.2485	3.257999	1.984193	0.0626098	0.0117022	0.12611	0.292301	0.108108	0.0976376	0.228493	0.0254463	0.0393494	0.0681465	0.196412	0.175549	0.0637576	0.119266	0.1006139	0.006066258	0.0114952	0.0440338	0.00945698	0.160189	0.0633828	0.00794506	0.136085	0.0114125	0.37825	0.014149	0.0212967	0.00940337	0.0870156	0.0341211	0.0117639	0.001288726	168.2572	0.29138	0.653322	1.06959	1.98571	0.142368	0.18679	0.226953	0.0413011	0.273586	0.129002	0.007354983	0.175218
35600	-222.021	-237.9627	15.94174	4.615537	0.0359479	0.0659256	0.02324	0.0932634	0.00830889	0.0972151	0.0145848	0.00124189	0.00932904	0.0560761	0.0274888	0.0381632	0.0202884	0.0271219	0.03539672	0.01803042	0.0355118	0.0936054	0.0428445	0.247208	0.0872291	5.49289e-05	0.043567	0.007987	0.135879	0.0545951	0.0410481	0.0161329	0.083406	0.0256993	0.0852319	0.008802017	128.8648	0.485281	0.794124	1.0839	1.6367	0.177235	0.184314	0.244354	0.0616521	0.232437	0.100007	0.02683244	0.3280364
35700	-239.3693	-230.5433	-8.82594	1.594622	0.361934	0.0312641	0.017807	0.127046	0.0802862	0.247924	0.281635	0.424359	1.07976	0.537389	0.392012	0.738183	0.684556	0.990364	0.2528058	0.05841553	0.0024606	0.130638	0.0113204	0.24383	0.000980702	0.00884575	0.00852577	0.00036135	0.225842	0.0246453	0.0158759	0.045617	0.238053	0.0373304	0.00567451	0.02449338	27.64198	0.239576	0.603584	1.05553	2.10131	0.159355	0.148941	0.238481	0.0473011	0.290841	0.115082	0.08290891	0.2954252
35800	-234.011	-228.98	-5.031036	2.177259	0.0337457	0.112425	0.0506597	0.937951	0.00819571	0.0580679	0.624385	0.193832	0.370156	0.0182692	0.207801	0.0501757	0.0106278	0.720472	0.2493309	0.03809568	0.0169157	0.00885432	0.0324444	0.234659	0.0523403	0.0037404	0.00167595	0.00694437	0.262778	0.172384	0.00911226	0.0256852	0.156081	0.00299066	0.013395	0.01827355	66.58166	0.313554	0.67263	1.07385	1.93996	0.154949	0.0954306	0.292005	0.0760709	0.302248	0.0792962	0.05636923	0.324176
35900	-232.2585	-242.1921	9.933553	2.379859	0.168818	0.105647	0.0543215	0.0265006	0.109302	0.237889	0.135275	0.158835	0.062015	0.09832	0.0289635	0.00988574	0.0338472	0.0496671	0.1213872	0.02234582	0.00807239	0.0046268	0.111798	0.320992	0.0689652	0.00687592	0.052917	0.0113194	0.0668157	0.0200336	0.0868953	0.111398	0.00481648	0.110968	0.0135061	0.01115634	91.5528	0.334762	0.690154	1.07713	1.89796	0.161385	0.199425	0.222341	0.0858539	0.238312	0.0926831	0.03350216	0.3330036
36000	-241.1869	-241.7912	0.6043701	0.6385183	0.132731	0.00549083	0.0461514	0.161692	0.0457464	0.00820214	0.27606	0.00910971	0.00747099	0.0615479	0.0331668	0.0472811	0.0581301	0.236219	0.08300267	0.002888371	0.047095	0.0270688	0.165824	0.0258975	0.0164299	0.000879064	0.183714	0.011072	0.267243	0.00800718	0.0625483	0.0103544	0.0611206	0.0936659	0.0190809	0.001852411	566.5127	0.0611373	0.333018	0.899766	2.70608	0.111836	0.118127	0.286708	0.0847351	0.336553	0.0620414	0.004740782	0.3907395
36100	-231.6209	-230.0627	-1.558221	2.699482	0.14145	0.0892754	0.0949587	0.461577	0.0207256	0.0746025	0.25357	0.0597597	0.137638	0.27725	0.18632	0.0226024	0.00362453	0.359904	0.1758391	-0.003823898	0.047347	0.0448767	0.0374528	0.210827	0.0199741	0.00676715	0.0151358	0.00181926	0.184028	0.194292	0.0946819	0.0197041	0.0848494	0.0170459	0.0211995	0.02018075	140.6519	0.364589	0.713403	1.08057	1.84144	0.143769	0.115978	0.186818	0.0505861	0.376397	0.126453	0.01635685	1.23378
36200	-229.0308	-237.6967	8.66581	0.9548995	0.0480352	0.143512	0.097333	0.0155517	0.0314301	0.0681959	0.198868	0.103651	0.0591199	0.0702251	0.372165	0.0316681	0.0736515	0.342553	0.1496817	0.03631719	0.075295	0.0745742	0.0302638	0.193566	0.0214319	0.0101909	0.0154792	0.000742413	0.148134	0.0203034	0.0377224	0.000367499	0.29803	0.052336	0.0215631	0.01061933	62.90932	0.12787	0.462763	0.992106	2.41726	0.087049	0.230351	0.196228	0.0549144	0.31266	0.118797	0.04693653	0.2262488
36300	-234.933	-240.7267	5.793719	4.538251	0.0258659	0.0546715	0.022922	0.119697	0.203631	0.0111318	0.0973215	0.113156	0.0537096	0.180416	0.0492344	0.0736529	0.0250699	0.140642	0.08228816	0.01167496	0.024438	0.0173725	0.184159	0.24829	0.0583732	0.0187841	0.0647198	0.0165904	0.119581	0.15706	0.022479	0.0040766	0.0271244	0.0369008	5.08058e-05	0.0002211071	178.2971	0.48169	0.791982	1.084	1.64233	0.253715	0.160168	0.208455	0.0866175	0.224892	0.0661526	0.01189606	0.01858658
36400	-238.672	-236.7248	-1.947159	1.403378	0.140092	0.0337976	0.0644234	0.856944	0.0381378	0.096507	0.204033	0.304722	0.0974288	0.195183	0.00616347	0.0191443	1.14512	0.279248	0.3131982	0.02549056	0.0187944	0.0113856	0.00579425	0.395763	0.00288159	0.00723869	0.0663484	0.0161762	0.164609	0.0354313	0.0188731	0.00217549	0.128698	0.0193698	0.106461	0.001122213	46.5714	0.210003	0.571642	1.0442	2.17415	0.103389	0.0823837	0.315725	0.123074	0.294093	0.0813352	0.02661278	0.04216822
36500	-238.2516	-243.4078	5.156213	0.8976017	0.0635474	0.190029	0.00331944	0.067316	0.00712118	0.0271338	0.115217	0.121319	0.407175	0.110745	0.324248	0.0555649	0.128608	0.0484105	0.1205597	0.00184323	0.0441128	0.173877	0.0603061	0.112411	0.0210779	0.0118634	0.0315984	0.00182356	0.23338	0.0805491	0.00859158	0.0676212	0.081884	0.0655439	0.00536031	0.06540792	91.91611	0.116097	0.443652	0.98072	2.45953	0.112008	0.185807	0.125075	0.107973	0.346554	0.122585	0.06725115	0.9725918
36600	-241.062	-238.8245	-2.237575	2.36341	0.263833	0.0767103	0.207822	0.274697	0.0353852	0.11025	0.0126078	0.282243	0.290103	0.0607736	0.608556	0.102298	0.473398	0.167471	0.1841435	0.06054762	0.0118161	0.0589505	0.0271542	0.0595503	0.105379	0.0117947	0.019635	0.0034408	0.187784	0.0174277	0.029495	0.0358382	0.175161	0.197077	0.0594969	0.05169399	38.67442	0.333112	0.688821	1.0769	1.90117	0.189754	0.108955	0.278026	0.0480553	0.252373	0.122837	0.1122416	0.4605599
36700	-218.2822	-238.5495	20.26725	1.598267	0.0165304	0.00691937	0.0193929	0.0218917	0.00202	0.00194705	0.00578699	0.0603167	0.0761968	0.0304969	0.00347727	0.0249228	0.0155104	0.00609972	0.01896872	0.002049131	0.00412561	0.0137956	0.0887828	0.186793	0.0499242	0.0161416	0.0678257	0.00458905	0.202745	0.0944783	0.0465866	0.0323872	0.118112	0.0160689	0.057645	0.01137711	322.9115	0.240111	0.604136	1.05571	2.10005	0.190777	0.179782	0.166885	0.0700811	0.329742	0.0627322	0.01342624	0.8473786
36800	-239.445	-243.6802	4.235202	1.389472	0.120907	0.195565	0.0827835	0.0517353	0.0761045	0.0296017	0.0148267	0.390277	0.0341001	0.188274	0.222747	0.325532	0.0605256	0.00192907	0.1426129	0.01844396	0.00268731	0.143309	0.00818791	0.274085	0.00837155	0.00895657	0.0103308	0.0982589	0.134296	0.0376693	0.0632157	0.0306722	0.167979	0.00732628	0.00465385	0.002756443	83.98813	0.207732	0.569062	1.04321	2.17999	0.218432	0.186659	0.180537	0.07851	0.212691	0.123171	0.0212004	0.1300184
36900	-241.6432	-237.5167	-4.126547	1.96419	0.165697	0.0115227	0.390757	0.128496	0.287699	0.0266591	0.118983	0.0263981	0.0399304	0.398884	0.307382	0.176072	0.276324	0.155879	0.1583662	-0.0003651475	0.0565682	0.0726798	0.159441	0.186373	0.0185603	0.00082157	0.0430147	0.0131342	0.0953927	0.0134483	0.00893604	0.0716373	0.113887	0.0968299	0.0492762	0.03649436	342.0045	0.288962	0.651151	1.06907	1.99082	0.140399	0.170239	0.17621	0.0910871	0.305677	0.116388	0.03612921	1.010107
37000	-213.0215	-232.0181	18.99664	3.435762	0.028257	0.033753	0.00617319	0.00607132	0.0159343	0.00741733	0.00633125	0.0305781	0.00765956	0.0138976	0.0534459	0.0156844	0.0337649	0.0197113	0.03131869	0.002708257	0.0127638	0.174992	0.0410112	0.244414	0.0226108	0.000263932	0.00221654	0.0021203	0.0475495	0.177646	0.0335313	0.000993337	0.143701	0.0912466	0.00493843	0.002813632	471.8991	0.420396	0.753118	1.08396	1.74253	0.112973	0.154935	0.201862	0.0754376	0.314735	0.140056	0.005521889	0.5095416
37100	-236.7187	-238.6888	1.970048	2.018568	0.182745	0.170802	0.150506	0.500823	0.118889	0.0598984	0.159701	0.0179265	0.0090098	0.198209	0.0620843	0.0217334	0.0645032	0.146328	0.16475	0.01855461	0.0396432	0.0918176	0.00020515	0.0487093	0.0459041	0.0399035	0.0341072	0.000782666	0.265854	0.101161	0.0343861	0.0167293	0.217794	0.0511922	0.0118113	0.008053009	143.8604	0.295481	0.656974	1.07045	1.9771	0.123227	0.164352	0.180574	0.0480883	0.368857	0.114901	0.02660762	0.302658
37200	-226.8403	-227.5126	0.6722864	1.622715	0.141472	0.0323022	0.124747	0.211211	0.322626	0.134618	0.0401081	0.171369	0.0851539	0.290732	0.0337699	0.365356	0.53979	0.129321	0.1851254	0.03311264	0.00040297	0.13897	0.0869121	0.331165	0.00911149	0.0063406	0.00283802	0.000781939	0.083237	0.147603	0.0224773	0.0141525	0.10224	0.0483667	0.00540149	0.007801038	83.25863	0.243672	0.607785	1.05688	2.09166	0.12628	0.253017	0.172029	0.0711453	0.238836	0.138692	0.04091367	0.1906707
37300	-242.7983	-237.1291	-5.669269	1.763116	0.314777	0.0487762	0.0176993	0.0952304	0.813291	0.147475	0.491601	0.0207618	0.0397042	0.191551	0.546109	0.0627774	0.041	0.301474	0.2410939	0.01074457	0.0127464	0.117834	0.0208312	0.120421	0.0188217	0.00486628	0.0539715	0.0503484	0.279983	0.0052849	0.0142085	0.0060283	0.0820799	0.183236	0.0293393	0.007321892	178.039	0.263259	0.627202	1.06275	2.04679	0.182084	0.140837	0.239673	0.029507	0.307355	0.100543	0.01806646	0.4052754
37400	-225.7948	-227.6182	1.823356	2.581949	0.0997947	0.360144	0.0376869	0.414067	0.0529452	0.00540905	0.00381405	0.103283	0.0288	0.214224	0.108348	0.00798566	0.29499	0.288755	0.1579109	0.008090781	0.0137037	0.0970968	0.0419362	0.296737	0.0450283	0.00150245	0.00456845	1.16338e-05	0.0886974	0.0984851	0.112845	0.0155368	0.116466	0.0628534	0.00453253	0.01277292	96.27839	0.354091	0.705396	1.0795	1.86101	0.118332	0.22569	0.158004	0.0501431	0.319276	0.128555	0.0208637	0.6122077
37500	-214.5967	-236.1975	21.60083	1.812455	0.0373942	0.00721226	0.0134154	0.0152855	0.00426008	0.0120605	0.0124969	0.00717147	0.0128325	0.0344948	0.0120527	0.00241728	0.04375	0.000671015	0.02859162	0.00203155	0.00300902	0.0420259	0.102238	0.143445	0.0284373	0.0300075	0.0198207	0.00865261	0.168945	0.0150687	0.235975	0.0267831	0.10375	0.0324927	0.0393503	0.0004906264	774.732	0.269811	0.633464	1.0645	2.03222	0.209688	0.181321	0.203303	0.104798	0.215632	0.0852586	0.002522177	0.194525
37600	-220.8893	-231.3367	10.44743	2.623159	0.113096	0.0931989	0.0777813	0.0904911	0.0359043	0.060764	0.0273066	0.0514821	0.0852623	0.0735872	0.066749	0.0966205	0.00396823	0.363362	0.08059172	0.02967123	0.0195458	0.0151515	0.0388684	0.133107	0.184861	0.000390102	0.0374132	0.0481765	0.191243	0.0126292	0.00033027	0.0143931	0.231016	0.0292816	0.0435931	0.008372874	101.061	0.357831	0.708269	1.0799	1.854	0.100837	0.103241	0.440791	0.0400732	0.252051	0.0630074	0.0380441	0.2200833
