Iteration	Posterior	Likelihood	Prior	alpha_song	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates_mean	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	er[7]	er[8]	er[9]	er[10]	er[11]	er[12]	er[13]	er[14]	er[15]	extinction_rate	origin_time	rates_song[1]	rates_song[2]	rates_song[3]	rates_song[4]	sf[1]	sf[2]	sf[3]	sf[4]	sf[5]	sf[6]	speciation_rate	turnover
65100	-221.5953	-234.9513	13.35595	3.19562	0.142877	0.0372788	0.0301412	0.0898214	0.0163212	0.0702017	0.00212135	0.0518907	0.00653914	0.142397	0.0361124	0.149233	0.0469482	0.0750885	0.06411956	0.01204746	0.0779744	0.0344168	0.0451329	0.0653301	0.00950022	0.0107258	0.00384691	0.00210252	0.373731	0.00174835	0.0958308	0.0448386	0.150163	0.0488395	0.0358189	0.0169448	102.002	0.403851	0.741814	1.08333	1.77101	0.166628	0.120434	0.291162	0.0801104	0.246469	0.095196	0.02899226	0.5844594
65200	-244.7274	-239.985	-4.742474	1.871583	0.149997	0.165534	0.0919064	0.0731821	0.320897	0.0151183	0.0607275	0.82127	0.0461232	0.272949	0.172084	0.157102	0.0262715	0.418016	0.2042061	0.007438758	0.000846159	0.210104	0.0616767	0.144184	0.0267162	0.000641826	0.0102072	0.0167682	0.236598	0.0828688	0.0148968	0.0497753	0.0577799	0.0734839	0.0134526	0.01832611	142.4198	0.277448	0.640624	1.06642	2.01551	0.127841	0.156326	0.273941	0.0409923	0.337802	0.0630989	0.02576487	0.7112829
65300	-216.2109	-233.2601	17.0492	5.356289	0.0533862	0.094625	0.00372607	0.0270814	0.00712983	0.00570734	0.00542648	0.00194233	0.0320899	0.0601525	0.00171794	0.0149055	0.0460464	0.00653034	0.02377145	0.006172822	0.00196919	0.0781566	0.00524778	0.243558	0.0579461	0.003881	0.00576358	0.00601641	0.275964	0.0680434	0.1095	0.0198752	0.0827588	0.0213312	0.0199887	0.0003910205	330.0321	0.516235	0.812025	1.08263	1.58911	0.195837	0.189048	0.161138	0.0880549	0.26171	0.104211	0.006563843	0.05957188
65400	-228.281	-229.0678	0.7868125	1.714039	0.129473	0.0490164	0.0427461	0.341257	0.0505417	0.0228681	0.111397	0.140477	0.178314	0.280435	0.0885424	0.257712	0.22308	0.0218432	0.133022	0.002025539	0.0215904	0.0507632	0.0796013	0.307477	0.021818	0.00852607	0.00137718	0.00696458	0.115425	0.0161444	0.0388115	0.000373839	0.265627	0.0486111	0.01689	0.03294862	146.8924	0.256575	0.620697	1.06086	2.06187	0.116436	0.182111	0.279631	0.0593608	0.254584	0.107877	0.03497416	0.9420847
65500	-234.9471	-234.9386	-0.008503527	1.785744	0.0285134	0.0921786	0.0440146	0.0337019	0.0586462	0.0202185	0.182824	0.17479	0.433815	0.242534	0.0757225	0.484083	0.245924	0.04445	0.2092085	0.01021679	0.115566	0.0936389	0.234858	0.130104	0.0161884	0.00647335	0.0150191	0.00564063	0.242859	0.00977559	0.00922555	0.00209139	0.0717387	0.00782486	0.038996	0.06980039	53.53726	0.266285	0.630108	1.06357	2.04004	0.153422	0.0792735	0.254801	0.114013	0.309756	0.0887343	0.08001718	0.8723175
65600	-228.5236	-227.5536	-0.96998	2.311254	0.464646	0.161896	0.149125	0.0643064	0.0181749	0.498508	0.105849	0.211226	0.808317	0.0178278	0.202765	0.059521	0.190747	0.744095	0.2302467	0.08018238	0.0144606	0.0229194	0.0343955	0.170415	0.0544498	0.00079561	0.0365821	0.00282158	0.327949	0.00409824	0.0503658	0.0046094	0.207582	0.0528084	0.0157479	0.00775471	24.13641	0.327799	0.684496	1.07613	1.91157	0.181441	0.0795424	0.284932	0.0846653	0.289173	0.0802462	0.08793709	0.08818474
65700	-224.6199	-228.4518	3.831875	2.132148	0.0197014	0.0603716	0.0872801	0.0489767	0.0830295	0.00183157	0.0162374	0.173428	0.0413999	0.195816	0.00227344	0.109883	0.137403	0.244293	0.1072893	0.002141242	0.0137004	0.0956258	0.0758343	0.404103	0.00508427	0.00835156	0.00309544	0.00118566	0.130263	0.155502	0.0266097	0.0225917	0.0379288	0.0171446	0.00297911	0.009124234	231.807	0.308555	0.668369	1.07297	1.95011	0.147418	0.127568	0.281824	0.0484909	0.285614	0.109086	0.01126548	0.8099288
65800	-222.7078	-235.2283	12.52057	1.304747	0.104819	0.00917953	0.0862476	0.0731023	0.0864085	0.00593567	0.00339116	0.0646883	0.129653	0.089585	0.0492603	0.00775052	0.0390082	0.0756101	0.06240618	0.008170973	0.0217332	0.0457159	0.110417	0.0825129	0.0774923	0.00144484	0.0684379	0.000213433	0.116142	0.0914693	0.0732424	0.00183562	0.191382	0.0825923	0.0353691	0.01155042	291.1082	0.193524	0.552464	1.03655	2.21746	0.132581	0.19285	0.295672	0.0520595	0.240663	0.0861742	0.0197214	0.5856798
65900	-230.2261	-241.3635	11.13745	1.542967	0.0910639	0.102939	0.240955	0.0800308	0.0304863	0.0305141	0.0640228	0.0739513	0.00782055	0.0653618	0.19403	0.0884945	0.0377057	0.0464772	0.05397715	0.01983594	0.0482385	0.0730727	0.0724258	0.127427	0.044163	0.00209174	0.0287628	0.00279655	0.23123	0.0316503	0.0698293	0.00625584	0.0949442	0.137679	0.0294332	0.01013898	75.73738	0.231884	0.595556	1.05285	2.11971	0.103304	0.119367	0.227591	0.0676891	0.340023	0.142026	0.02997493	0.3382488
66000	-242.0263	-237.8306	-4.195702	2.264181	0.0468916	0.708537	0.242763	0.241617	0.355957	0.118764	0.0296978	0.117904	0.194528	0.407949	0.448062	0.00604721	0.574471	0.270803	0.302074	0.02110265	0.0594258	0.141604	0.0319091	0.128376	0.113905	0.00950858	0.00654056	0.00300484	0.232243	0.00418606	0.130292	0.00229467	0.0507872	0.0638616	0.0220615	0.041316	52.84691	0.322894	0.680456	1.07538	1.92126	0.195288	0.0963937	0.142712	0.0585093	0.385056	0.122041	0.06241865	0.6619175
66100	-241.8261	-233.7607	-8.065405	1.259336	0.206533	0.50412	0.089446	1.96561	0.00094684	0.41649	0.624422	0.00652499	2.5143	0.188677	0.541668	0.048485	0.156909	0.321667	0.3503221	0.116506	0.0294957	0.223207	0.0283049	0.10367	0.00186265	0.0117672	0.00400625	0.00977761	0.167391	0.114379	0.121711	0.031718	0.0857265	0.0489055	0.0180777	0.005367809	14.56955	0.185641	0.542892	1.03249	2.23897	0.142803	0.119073	0.1824	0.0902923	0.34489	0.120542	0.1218738	0.044044
66200	-231.7424	-238.577	6.834593	3.888473	0.0482634	0.0282725	0.0100981	0.0304382	0.0138837	0.108593	0.0322638	0.0546229	0.214529	0.021843	0.107472	0.410488	0.0516086	0.165742	0.0961713	0.003871538	0.0301378	0.0345188	0.0776418	0.214637	0.0550375	0.00502565	0.0168678	0.0260749	0.347213	0.00656199	0.00471434	0.0260824	0.0769181	0.0116063	0.0669619	0.02393769	89.43288	0.448129	0.771262	1.0844	1.69621	0.223969	0.119437	0.250266	0.0884607	0.26902	0.0488459	0.02780923	0.8607823
66300	-220.849	-230.832	9.983013	3.744785	0.0608063	0.0011403	0.0351543	0.0525475	0.00776936	0.0974565	0.0142743	0.0234651	0.00117087	0.0719882	0.0596607	0.0848755	0.00566762	0.00976181	0.05785196	-0.0005866324	0.00353543	0.13841	0.00545952	0.141636	0.0333854	0.0228566	0.00344492	0.00488228	0.157365	0.135854	0.162844	0.00400185	0.103106	0.0420017	0.0412182	0.02313984	436.0935	0.439768	0.765894	1.08435	1.70999	0.13394	0.131879	0.214819	0.0997844	0.328722	0.0908556	0.02255321	1.026011
66400	-230.425	-242.9135	12.48843	2.275999	0.127137	0.0572507	0.197179	0.173633	0.0564369	0.0893143	0.0516678	0.114099	0.0801376	0.00975709	0.0912516	0.124111	0.0391414	0.128637	0.0768204	0.007567848	0.0245499	0.0799729	0.0471376	0.092103	0.0412827	0.0111273	0.00175743	0.0279839	0.102316	0.203846	0.155416	0.0404599	0.118977	0.0342879	0.0187828	0.02312039	44.1507	0.324136	0.681483	1.07558	1.9188	0.101009	0.170544	0.267773	0.0875674	0.237292	0.135815	0.03068824	0.7533958
66500	-227.6809	-230.5194	2.838506	1.609296	0.215468	0.000739818	0.0519948	0.0385789	0.0608642	0.0310578	0.0793876	0.00760849	0.223365	0.0721388	0.0390991	0.0528214	0.0518632	0.0836826	0.09081014	-0.004107328	0.0127484	0.0103292	0.283358	0.126413	0.104951	0.000473524	0.010563	0.00364981	0.167141	0.102418	0.0860068	0.0142917	0.0196673	0.0460402	0.0119502	0.01621714	323.7898	0.241723	0.605793	1.05624	2.09624	0.195294	0.173364	0.18829	0.0620159	0.318209	0.0628271	0.01210982	1.339173
66600	-230.0411	-239.6489	9.607759	2.733473	0.00123174	0.0933374	0.0637778	0.00144329	0.226701	0.132988	0.0782636	0.0453202	0.061672	0.0849339	0.0273447	0.262356	0.202936	0.00213678	0.0845739	0.008567814	0.0299074	0.0121975	0.142872	0.199688	0.0256474	0.0205422	0.037254	0.023728	0.0780848	0.0539966	0.0250823	0.0313712	0.127946	0.0812036	0.110479	0.02110618	65.15982	0.367531	0.715615	1.08084	1.83601	0.193812	0.145301	0.224079	0.0648307	0.275831	0.0961464	0.02967399	0.7112686
66700	-229.0417	-234.2377	5.196014	2.006034	0.0910184	0.195585	0.0419314	0.0149511	0.00826626	0.0617435	0.185279	0.204321	0.433648	0.00861145	0.151984	0.0193216	0.0942343	0.0421124	0.1118106	0.01591217	0.00267236	0.0709014	0.151751	0.145107	0.0996763	0.000382981	0.0318854	0.0130037	0.0662891	0.0758046	0.172814	0.0281209	0.112097	0.0182337	0.0112605	0.0008844351	120.7151	0.293994	0.655654	1.07014	1.98021	0.13367	0.187378	0.236881	0.0772197	0.250403	0.114449	0.0167966	0.05265559
66800	-240.0521	-234.4872	-5.564942	1.908214	0.341022	0.134765	0.282324	0.16871	0.161067	0.0347874	0.527397	0.35739	0.940076	0.271181	0.00975334	0.086773	0.118005	0.521559	0.19164	0.03643979	0.0137115	0.102157	0.157469	0.0492382	0.0302138	0.000911875	0.0380509	0.00102243	0.202467	0.102067	0.0118247	0.0289713	0.166525	0.0208615	0.0745095	0.00075417	78.38415	0.282066	0.644884	1.06751	2.00554	0.194135	0.0847379	0.239646	0.0866907	0.307698	0.0870928	0.03719396	0.02027668
66900	-226.0546	-230.7533	4.698646	2.591675	0.0354556	0.0445256	0.174644	0.0114536	0.0200941	0.00885917	0.103118	0.280477	0.395996	0.0443965	0.0231762	0.0560163	0.296428	0.0374836	0.117466	0.0407995	0.000776255	0.145403	0.0360997	0.132599	0.00700686	0.00669321	0.0518195	0.00247277	0.130867	0.00755883	0.139885	0.0239768	0.234422	0.0786535	0.00176603	0.008074454	65.905	0.354979	0.706081	1.0796	1.85934	0.175206	0.169147	0.167587	0.0704097	0.280341	0.13731	0.04887395	0.1652098
67000	-237.317	-233.5993	-3.717672	2.400245	0.126039	0.0656924	0.0324082	0.103162	0.279702	0.0982869	0.0550195	0.0785637	0.112315	0.028694	0.3135	0.165754	0.84851	0.138603	0.1526863	-0.01445398	0.00120093	0.0803957	0.0423218	0.103836	0.0208164	0.00330478	0.0802902	0.00298697	0.318431	0.134321	0.000294819	0.0134576	0.0551495	0.136609	0.00658503	0.05742262	117.1213	0.33679	0.691785	1.0774	1.89402	0.155291	0.140875	0.152708	0.0743385	0.404936	0.0718526	0.04296864	1.336384
67100	-215.3634	-234.8636	19.50019	3.953326	0.0104648	0.00501342	0.0157572	0.0218594	0.0113721	0.00652691	0.00113808	0.0100068	0.0110156	0.00291329	0.0106142	0.0210261	0.0464305	0.0137965	0.009027799	0.001469081	0.00291981	0.00568591	0.0161211	0.268391	0.177288	0.0137743	0.0217952	0.0141819	0.156504	0.0667079	0.00733526	0.00271634	0.164387	0.016462	0.0657295	0.001637332	973.2004	0.45178	0.773579	1.08441	1.69024	0.205584	0.116421	0.199472	0.0426495	0.313823	0.122051	0.003106413	0.5270811
67200	-237.569	-235.0186	-2.550395	1.861183	0.108124	0.104212	0.00915044	0.312977	0.125931	0.0414768	0.017329	0.0844903	0.203553	0.0702199	0.313173	0.159954	0.0931554	0.00386616	0.1011238	0.00311931	0.0161112	0.164812	0.0276119	0.207163	0.0237593	0.0272355	0.029989	0.0128004	0.159711	0.0234085	0.0710081	0.000307555	0.221029	0.00850162	0.00655326	0.0125502	606.1451	0.276121	0.639391	1.06609	2.01839	0.128702	0.120873	0.271151	0.0380116	0.355993	0.0852689	0.01566951	0.8009313
67300	-243.5307	-234.8151	-8.715614	1.277849	0.111194	0.258493	0.152366	0.0223319	0.0359469	0.00589684	0.0239892	0.603198	0.417116	0.213096	0.514896	0.0285982	0.724566	0.538323	0.3035764	0.006414111	0.0685272	0.105306	0.0693084	0.0901194	0.0461499	0.00547077	0.0120937	0.00296502	0.146826	0.102692	0.0316418	0.0125779	0.242416	0.032275	0.0316312	0.07571042	85.48068	0.188878	0.546855	1.03419	2.23007	0.167832	0.163976	0.24844	0.0712285	0.281829	0.0666948	0.08212453	0.9218977
67400	-228.4567	-229.3408	0.8840808	3.750187	0.572965	0.0436447	0.0873377	0.104634	0.0505965	0.0974863	0.325275	0.444124	0.403276	0.174389	0.00870452	0.0790496	0.0322761	0.164779	0.1566106	0.06857477	0.0125962	0.0986571	0.0530592	0.310523	0.0640383	0.000369196	0.0110623	3.97968e-06	0.145012	0.0717029	0.0114747	0.0267328	0.118263	0.0251149	0.0513912	0.0212134	43.97075	0.440089	0.766102	1.08435	1.70946	0.109228	0.229097	0.274201	0.0869815	0.192562	0.107931	0.08978817	0.2362606
67500	-238.7531	-235.7328	-3.020318	2.275893	0.0739352	0.0521526	0.258646	0.0742288	0.0363563	0.00442782	0.12842	0.38677	0.453025	0.418762	1.12162	0.747645	0.689927	0.0790881	0.2369849	0.05755022	0.0222918	0.186518	0.0691911	0.210173	0.0488646	0.00614408	0.0195857	0.00295974	0.0975081	0.0170214	0.17131	0.0318435	0.0558228	0.0497604	0.0110061	0.006197193	33.96818	0.324125	0.681473	1.07558	1.91883	0.157728	0.172185	0.156816	0.0919221	0.274661	0.146688	0.06374742	0.09721481
67600	-245.1417	-233.2844	-11.8573	2.889986	0.864264	0.116269	0.327983	0.632436	0.714863	0.487592	0.430334	0.0483972	0.0216756	0.256368	0.582786	0.0654971	0.3765	0.576995	0.2686357	-0.02905618	0.0298909	0.150983	0.114696	0.198962	0.00491843	0.00221693	0.100933	0.020213	0.146722	0.0295359	0.01723	0.00541668	0.138611	0.0251128	0.0145583	0.0766331	44.41724	0.380568	0.725249	1.08192	1.81227	0.14285	0.173326	0.235437	0.0460577	0.262556	0.139773	0.04757692	1.61072
67700	-245.9729	-235.8002	-10.17265	1.285773	0.00386405	0.0467663	0.164613	0.0307885	0.0951462	0.0229525	0.234391	0.121878	0.125014	0.926058	0.337351	0.38568	0.0433031	0.886947	0.1987192	-0.00268812	0.0333286	0.0277361	0.0460303	0.185974	0.151392	0.003168	0.00822103	0.00266168	0.144927	0.0161425	0.0851156	0.0105405	0.140596	0.139744	0.00442266	0.02099589	195.8215	0.190254	0.548526	1.0349	2.22632	0.133828	0.103654	0.368742	0.0537075	0.27196	0.0681092	0.01830777	1.146829
67800	-226.5992	-230.0065	3.407335	2.295073	0.312886	0.0351532	0.00218031	0.0204806	0.0456902	0.213233	0.11371	0.103241	0.0643214	0.0698563	0.616845	0.239978	0.0831435	0.0514393	0.1220141	0.002971988	0.00496293	0.160259	0.0676347	0.134053	0.0179047	0.00518374	0.101098	0.00340395	0.128142	0.0564174	0.0708379	0.0153075	0.119698	0.0928442	0.0222521	0.01792236	69.83862	0.326125	0.683122	1.07588	1.91487	0.183988	0.120161	0.207994	0.056098	0.326974	0.104785	0.02089435	0.8577612
67900	-238.3369	-237.303	-1.033913	3.68541	0.476862	0.180803	0.0158667	0.485794	0.240131	0.0329916	0.137681	0.040196	0.424387	0.314929	0.0386702	0.0549487	0.0634101	0.184045	0.2042441	0.03310947	0.0193406	0.0250522	0.055098	0.195781	0.0725412	0.0158649	0.128389	0.00570079	0.142067	0.0658575	0.155018	0.0162714	0.0228151	0.0579708	0.0222322	0.03323183	84.23714	0.436199	0.763576	1.0843	1.71592	0.165155	0.123217	0.161482	0.112674	0.334751	0.102722	0.0663413	0.5009222
68000	-229.4754	-238.6189	9.14347	1.744322	0.194336	0.0342347	0.074625	0.144446	0.101201	0.0797631	0.0227323	0.0276022	0.0624709	0.182758	0.0770277	0.0949942	0.10867	0.149483	0.1030706	0.01094485	0.0348855	0.0336374	0.0126379	0.19573	0.074912	0.0387618	0.0135807	0.00294119	0.232075	0.0821815	0.0239913	0.0312332	0.128977	0.0933937	0.00106172	0.001311556	104.6344	0.26072	0.624745	1.06204	2.05249	0.134123	0.181427	0.201319	0.0645282	0.290531	0.128071	0.01225641	0.1070098
68100	-226.4417	-238.9125	12.47086	0.9957554	0.00405532	0.0161014	0.0342696	0.0675524	0.0180791	0.0256673	0.00561593	0.0220367	0.0188293	0.00339574	0.0133913	0.169866	0.0178936	0.0535796	0.03157426	0.0001497908	0.0292485	0.0777447	0.0459337	0.100886	0.0524861	0.0235735	0.120257	0.000965229	0.28038	0.0551838	0.0148546	0.0308009	0.104773	0.0189873	0.043927	0.002198851	777.248	0.136106	0.475472	0.999293	2.38913	0.133203	0.096581	0.283179	0.0992086	0.30175	0.0860784	0.002348641	0.9362224
68200	-232.4479	-231.8197	-0.6281823	1.218794	0.0189425	0.140905	0.178464	0.394356	0.100915	0.0554542	0.0361163	0.0891016	0.141415	0.321	0.282621	0.347311	0.0448032	0.177662	0.2311646	0.01417145	0.0181727	0.142124	0.135566	0.201648	0.0941247	0.00331079	0.00919031	0.00330934	0.110168	0.00895791	0.0657859	0.0302667	0.105906	0.0580705	0.0133986	0.007697005	113.9023	0.178442	0.533907	1.02854	2.25911	0.106041	0.184396	0.23255	0.063854	0.276788	0.136372	0.02186845	0.3519684
68300	-233.1014	-237.9539	4.852437	2.221112	0.0675823	0.0641469	0.162237	0.231056	0.0548733	0.0155847	0.0506829	0.0483942	0.438803	0.397529	0.0577489	0.177745	0.0445911	0.223592	0.2280391	0.03514569	0.0106527	0.00523081	0.248166	0.185484	0.089989	0.0405422	0.0277135	5.66234e-05	0.13173	0.110965	0.0546757	0.0403182	0.0192581	0.0195642	0.0156534	0.0253091	29.25912	0.318314	0.676639	1.07465	1.9304	0.162073	0.12643	0.159889	0.0630814	0.391143	0.0973827	0.06045479	0.4186451
68400	-230.6275	-235.8138	5.186273	2.497218	0.17211	0.0587744	0.0365345	0.0617982	0.0451366	0.020232	0.00700554	0.00257186	0.0218913	0.0431914	0.176018	0.247322	0.398533	0.0473926	0.07092605	0.02820878	0.0176265	0.0685812	0.123068	0.159717	0.0443903	0.0395369	0.0271589	0.000226969	0.118315	0.00577949	0.0296632	0.0141527	0.114706	0.183438	0.0536399	0.00393343	124.4137	0.346193	0.699247	1.0786	1.87596	0.202154	0.153105	0.178206	0.046604	0.359011	0.0609196	0.03214221	0.1223758
68500	-241.9792	-234.2381	-7.741112	1.237675	0.137796	0.488441	0.339384	0.562256	0.0389276	0.145255	0.0252199	0.818984	0.00857148	1.27952	0.544847	0.11429	0.157648	0.096117	0.1919976	0.03550953	0.0220069	0.0200378	0.138637	0.156932	0.00436817	0.00629273	0.0354627	0.00572854	0.125869	0.112979	0.107098	0.0108018	0.215959	0.00162791	0.0361985	0.04527767	38.50554	0.181814	0.538146	1.03042	2.24962	0.152859	0.160642	0.166347	0.0642384	0.34828	0.107633	0.0807872	0.560456
68600	-240.9731	-232.5903	-8.382875	3.842518	0.361772	0.0503692	0.162897	0.380196	0.132884	0.244342	0.251221	0.228925	0.323827	0.233407	0.320942	0.0292505	0.332244	1.27977	0.3164997	-0.02218151	0.00999875	0.0180211	0.180014	0.232812	0.0915646	0.00962719	0.0441432	0.00201663	0.0908023	0.0379394	0.0222584	0.0110598	0.203007	0.0229498	0.0237861	0.06766976	25.89501	0.445496	0.769581	1.08439	1.70053	0.166838	0.217389	0.244741	0.0593216	0.202649	0.109062	0.04548825	1.487632
68700	-221.4662	-234.5175	13.05128	1.521686	0.00556984	0.0312973	0.023615	0.0248617	0.00334388	0.00239566	0.0225177	0.0584411	0.0873991	0.0324937	0.0695434	0.00913759	0.0467828	0.076347	0.05463829	0.0008169128	0.0394343	0.0819086	0.192587	0.172646	0.0472656	0.00592477	0.0275865	0.0402988	0.14867	0.0029036	0.0159321	0.0104754	0.102557	0.0244767	0.0873339	0.001021535	339.831	0.228653	0.592127	1.05167	2.12755	0.186455	0.100829	0.216159	0.0534702	0.334301	0.108785	0.001838448	0.5556508
68800	-231.4857	-235.335	3.84928	2.343333	0.133634	0.123789	0.0552756	0.0154607	0.0822146	0.0639005	0.123705	0.0862652	0.0544065	0.0467522	0.0264855	0.0249923	0.589608	0.135897	0.1469838	0.01181982	0.0132316	0.0403889	0.0430319	0.200887	0.0637493	0.00321964	0.100333	0.00804318	0.146871	0.0646662	0.0329893	0.0096601	0.250579	0.00843619	0.0139139	0.008891287	133.9651	0.331082	0.687175	1.07661	1.90513	0.128796	0.173004	0.26396	0.125626	0.224854	0.0837612	0.0207111	0.4293005
68900	-215.8405	-231.7018	15.8613	2.249704	0.0184358	0.0145848	0.0169475	0.0255442	0.00424944	0.00587093	0.00570514	0.035005	0.0147804	0.0414904	0.0530735	0.0294321	0.0507438	0.0303887	0.01990101	0.0002903029	0.00502995	0.0209181	0.00804187	0.239378	0.189944	0.0151006	0.00976625	0.0139831	0.242974	0.00353875	0.0215188	0.00519078	0.157766	0.0626709	0.0041783	0.002304487	619.8298	0.321365	0.679186	1.07514	1.92431	0.0985149	0.161149	0.287279	0.0576166	0.252919	0.142522	0.00259479	0.8881209
69000	-215.6474	-233.0614	17.41409	2.751411	0.0301725	0.0191751	0.00972047	0.0202974	0.00618413	0.026205	0.00147447	0.0833439	0.00810968	0.00127849	0.0586908	0.0705962	0.0550943	0.0089894	0.02246739	0.002199164	0.0270662	0.0379344	0.0607766	0.157703	0.066349	0.00172525	0.0209562	0.0235297	0.211396	0.00924262	0.112125	0.00498954	0.142471	0.102978	0.0207569	0.005604618	297.2831	0.369067	0.716764	1.08098	1.83319	0.17047	0.129599	0.195024	0.0742663	0.3097	0.120941	0.007803782	0.7181925
69100	-246.6484	-236.1915	-10.45692	3.891476	0.211156	0.0648062	0.0739472	0.300923	0.0964087	0.159218	0.0552473	0.291162	1.06797	1.39429	0.94521	0.0515156	0.0874485	0.0746642	0.2903332	0.0507775	0.0373957	0.00598674	0.0517585	0.125453	0.181069	0.00410892	0.134717	0.00415139	0.0980576	0.0121	0.00312715	0.0356607	0.078366	0.131986	0.0960624	0.01202261	46.84326	0.448299	0.771371	1.0844	1.69593	0.157141	0.107181	0.22833	0.0614296	0.355341	0.0905782	0.0628001	0.1914424
69200	-244.2382	-241.1705	-3.067631	2.88757	0.418086	0.692294	0.0619276	0.147864	0.204352	0.435733	0.111961	0.109145	0.134281	0.000878109	0.346388	0.0464547	0.422145	0.537329	0.3641072	0.03397107	0.0894287	0.0606612	0.0407696	0.143778	0.0338988	0.0196222	0.00930465	0.000130393	0.0453767	0.180905	0.0186161	0.00918415	0.22866	0.0805123	0.0391516	0.01320433	34.29382	0.380373	0.725107	1.0819	1.81262	0.111171	0.162991	0.233316	0.0534466	0.361924	0.0771511	0.0471754	0.2798986
69300	-227.7033	-234.0037	6.300466	3.450673	0.0392937	0.0236054	0.0242946	0.113168	0.0795815	0.0032588	0.00312101	0.0743788	0.362405	0.301626	0.00207193	0.193268	0.0413608	0.0401914	0.1063388	0.006967656	0.00672461	0.0424961	0.0894685	0.106316	0.0373149	0.018638	0.122335	0.00102037	0.390313	0.0187313	0.0184238	0.014927	0.089868	0.0060257	0.0373982	0.01435499	90.70569	0.421378	0.753778	1.08399	1.74086	0.158977	0.141011	0.279314	0.102302	0.211845	0.106552	0.02132265	0.6732274
69400	-242.0441	-234.1498	-7.894317	2.44589	0.0226358	0.088719	0.0355323	0.020617	0.2495	0.23518	0.000625995	0.0517246	0.220536	0.169374	0.674875	0.562202	0.0638394	0.0447423	0.2978041	0.01037428	0.00781108	0.250581	0.0484245	0.187721	0.00986145	0.00454002	0.0732971	0.00597735	0.148285	0.107208	0.0418925	0.0152386	0.0859295	0.0118669	0.00136569	0.02979628	114.3298	0.341266	0.695357	1.07799	1.88539	0.12801	0.210037	0.210473	0.0687428	0.299286	0.0834513	0.04017056	0.7417441
69500	-232.1893	-233.6463	1.457027	1.377708	0.1049	0.00355029	0.0159839	0.0162611	0.128412	0.120046	0.0805769	0.191991	0.0439331	0.0370642	0.352539	0.464732	0.215747	0.260572	0.1115097	0.02462248	0.0255752	0.0420136	0.0385335	0.126084	0.00257222	0.00488691	0.0363511	0.00577518	0.403849	0.160745	0.0902709	0.0442392	0.0119646	0.00275556	0.00438449	0.02565685	115.0462	0.205798	0.566849	1.04235	2.185	0.141888	0.180652	0.194402	0.0395102	0.36434	0.0792082	0.05027933	0.5102862
69600	-226.309	-231.4004	5.091409	2.211306	0.0801506	0.00211097	0.0768591	0.0344361	0.00771834	0.106618	0.0165259	0.0291627	0.052755	0.320872	0.386844	0.0288401	0.211794	0.00723867	0.1003817	0.01294089	0.00357789	0.0197552	0.186462	0.146735	0.0526534	0.00264777	0.0073065	0.0149884	0.137327	0.0823939	0.0903676	0.00252443	0.210918	0.0398772	0.00246567	0.008845793	133.8092	0.317258	0.675754	1.07448	1.93251	0.161347	0.219516	0.206386	0.0648743	0.269312	0.0785646	0.02178668	0.4060183
69700	-227.5845	-234.4914	6.906881	5.181033	0.0402876	0.086881	0.0170677	0.136681	0.0110642	0.00421457	0.00696376	0.228141	0.0512717	0.0311459	0.134382	0.0779347	0.0248206	0.00479492	0.07564405	0.002894606	0.0821321	0.0472075	0.0303865	0.12423	0.140413	0.0111541	0.0299535	0.00771825	0.303959	0.0350226	0.0319751	0.0107067	0.0959936	0.0267082	0.0224397	0.002520245	207.8225	0.509427	0.808172	1.08297	1.59943	0.134722	0.0933206	0.194263	0.0617337	0.439927	0.0760334	0.005414852	0.4654321
69800	-238.3712	-234.5795	-3.791696	3.258762	0.097987	0.125846	0.000596924	0.100533	0.108689	0.00827477	0.0363053	0.271416	0.0373471	0.961567	0.55692	0.155887	0.108091	0.055804	0.2057274	0.004730265	0.0216088	0.0367453	0.315036	0.111346	0.0314528	0.0024355	0.0159842	0.010069	0.0932309	0.0589607	0.10556	0.0187713	0.0472374	0.130062	0.00149911	0.01954237	124.7057	0.40834	0.744918	1.08353	1.76322	0.170348	0.121258	0.257623	0.0553207	0.278378	0.117073	0.02427263	0.8051194
69900	-230.5886	-229.2925	-1.296044	2.176446	0.158099	0.14962	0.361929	0.225506	0.14689	0.395161	0.00943838	0.146108	0.407804	0.0225275	0.18551	0.160067	0.300251	0.048108	0.2022136	0.03566066	0.0123368	0.0791946	0.0721074	0.161926	0.0747392	0.00493877	0.0147498	0.00156904	0.256293	0.0169084	0.0661526	0.00158006	0.18286	0.0225747	0.0320697	0.01705744	58.04618	0.313465	0.672554	1.07384	1.94014	0.187112	0.0962708	0.23604	0.0669947	0.278538	0.135044	0.05271809	0.3235594
