Iteration	Replicate_ID	Posterior	Likelihood	Prior	alpha_song	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates[15]	branch_rates[16]	branch_rates_mean	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	er[7]	er[8]	er[9]	er[10]	er[11]	er[12]	er[13]	er[14]	er[15]	extinction_rate	origin_time	rates_song[1]	rates_song[2]	rates_song[3]	rates_song[4]	sf[1]	sf[2]	sf[3]	sf[4]	sf[5]	sf[6]	speciation_rate	turnover
1625	1	-236.8889	-243.6731	6.784208	1.236291	0.0101088	0.147111	0.0182051	0.0105921	0.0194828	0.224867	0.0131465	0.130159	0.121671	0.128014	0.0281236	0.274727	0.15226	0.0562308	0.195162	0.0795505	0.1006952	0.01390699	0.104306	0.0494034	0.151058	0.00116358	0.121905	0.0315414	0.0502222	0.0028834	0.071686	0.073968	0.220356	0.00420264	0.108221	0.00197392	0.00710951	0.0001931271	92.07148	0.181568	0.537838	1.03029	2.25031	0.279947	0.160281	0.141742	0.104515	0.16942	0.144096	0.01410012	0.01369685
1626	1	-245.0891	-248.16	3.070968	1.449202	0.119633	0.112342	0.153484	0.0529271	0.0359927	0.311084	0.280267	0.2312	0.110643	0.0855664	0.27607	0.225699	0.0728852	0.188696	0.324114	0.489024	0.2042642	0.1597162	0.0167176	0.0202343	0.109958	0.0213057	0.0107161	0.0135322	0.149158	0.0246725	0.101951	0.161284	0.151764	0.00343615	0.134397	0.0551969	0.0256769	0.01227123	23.22215	0.217368	0.579877	1.04729	2.15546	0.369148	0.207792	0.142719	0.0649272	0.114146	0.101268	0.1719874	0.07134961
1627	1	-250.3426	-256.639	6.296425	2.726804	0.00457925	0.151801	0.127823	0.122834	0.0367922	0.137099	0.0214964	0.00588444	0.0244342	0.0567357	0.238478	0.0336083	0.195486	0.0221893	0.0336671	0.0128661	0.1003533	0.0074778	0.0878909	0.222885	0.025568	0.0856782	0.00797532	0.0369455	0.0296248	0.00219115	0.0931301	0.10091	0.110171	0.00098228	0.0558874	0.0801864	0.0599739	0.03924995	107.3582	0.366957	0.715185	1.08079	1.83707	0.227155	0.106739	0.198946	0.0972201	0.241996	0.127945	0.04672775	0.8399709
1628	1	-242.5964	-242.343	-0.2533649	1.523479	0.0451394	0.107257	0.0196515	0.000698507	0.00996261	0.203505	0.0109831	0.334186	0.0111702	0.026387	0.115758	0.650038	0.0417334	0.0303351	0.255226	4.59938e-05	0.1111147	0.03366901	0.0257031	0.00507718	0.0146522	0.120847	0.136338	0.0319586	0.0633073	0.00381996	0.0139627	0.00983444	0.157829	0.0142613	0.352404	0.049454	0.000550602	0.01641479	80.55074	0.228927	0.592418	1.05177	2.12688	0.273395	0.190044	0.0953174	0.0619086	0.1881	0.191236	0.05008379	0.3277465
1629	1	-231.2998	-245.4105	14.11075	5.80639	0.000447304	0.00601198	0.000580722	0.00645955	0.0132878	0.0195032	0.0440523	0.0215389	0.092349	0.0646856	0.0356825	0.00018829	0.0801474	0.0851497	0.0192766	0.0132543	0.0250449	0.01247533	0.0235435	0.044124	0.189438	0.0408929	0.112867	0.0620408	0.0662005	0.0178265	0.00811305	0.0572308	0.0027629	0.0387718	0.0846173	0.235018	0.0165529	0.003194296	188.9406	0.532474	0.821033	1.08169	1.56481	0.321936	0.164891	0.070571	0.0889264	0.211254	0.142422	0.01566962	0.2038528
1630	1	-240.5295	-247.4125	6.882925	1.039122	0.0100635	0.0027784	0.12343	0.00992848	0.0546051	0.0207754	0.0548912	0.0249135	0.0514824	0.0826165	0.0839498	0.0343701	0.0293574	0.0228472	0.112013	0.120166	0.1021335	0.005215968	0.0239509	0.00443672	0.343052	0.0342524	0.159619	0.0265498	0.103386	0.00961579	0.0511234	0.021197	0.0432318	0.0312279	0.0695949	0.0379614	0.0408004	0.006387479	198.372	0.144693	0.488203	1.00619	2.36091	0.327895	0.186833	0.090608	0.0777722	0.173195	0.143697	0.01160345	0.5504812
1631	1	-245.3463	-254.1564	8.810181	1.863782	0.0946504	0.133401	0.0824663	0.206471	0.0721541	0.0181256	0.148862	0.0160997	0.0996371	0.259161	0.00601634	0.238603	0.198475	0.132362	0.0286655	0.095213	0.08546877	0.09936561	0.0339431	0.158434	0.102243	0.0505487	0.000934651	0.0150443	0.0328325	0.0238181	0.0675803	0.0308703	0.183824	0.0943799	0.110471	0.0782779	0.0167985	0.008703072	23.85095	0.276454	0.6397	1.06617	2.01767	0.308949	0.136681	0.118633	0.111753	0.117015	0.20697	0.1080687	0.08053279
1632	1	-247.3327	-248.4569	1.124248	5.629235	0.0580612	0.00283937	0.309727	0.0532485	0.44988	0.0664983	0.382459	0.0263076	0.117683	0.0995789	0.0937465	0.044784	0.014008	0.111619	0.265102	0.00380564	0.2517145	0.04133041	0.0453904	0.0262051	0.0640137	0.0308024	0.222136	0.00835126	0.0480435	0.0154249	0.106555	0.0164408	0.0933737	0.0604878	0.186507	0.0719532	0.00431554	0.02775919	24.13815	0.526284	0.817629	1.08207	1.57402	0.227958	0.287181	0.110267	0.0635555	0.210128	0.10091	0.0690896	0.4017854
1633	1	-235.0794	-250.9923	15.91289	4.856064	0.00520358	0.107908	0.072471	0.00420972	0.00911352	0.116201	0.0347008	0.00328714	0.0794584	0.0387306	0.0442847	0.0459067	0.0135716	0.0166032	0.0208394	0.0681186	0.04279126	0.04120236	0.0515064	0.293249	0.12313	0.0253367	0.0426879	0.0681843	0.00504964	0.103721	0.0361157	0.0798346	0.0122818	0.0187443	0.0818476	0.0323021	0.0260086	0.01379052	66.99714	0.495987	0.800428	1.08354	1.62004	0.290312	0.136486	0.101636	0.106482	0.183269	0.181815	0.05499288	0.2507693
1634	1	-239.6278	-243.7098	4.082026	3.332964	0.00745535	0.105037	0.00220014	0.00317021	0.147099	0.0090308	0.0264452	0.00691968	0.00465921	0.0237902	0.334511	0.0838522	0.124116	0.202378	0.21875	0.0346461	0.1033295	0.0360235	0.0395054	0.0678506	0.0317296	0.0201473	0.173433	0.0237707	0.07814	0.00369868	0.00143009	0.038845	0.0813	0.113221	0.19098	0.115638	0.0203107	0.0525441	64.82882	0.413486	0.748443	1.08373	1.75434	0.254518	0.186536	0.0959315	0.0875925	0.228876	0.146546	0.0885676	0.5932655
1635	1	-245.4845	-250.6228	5.138306	3.164461	0.0590702	0.192253	0.111319	0.00506212	0.0153745	0.180343	0.0640256	0.269918	0.269267	0.276616	0.298134	0.1297	0.099643	0.0297579	0.00739649	0.118273	0.1572602	0.03684348	0.0211878	0.118525	0.000247085	0.142313	0.0302999	0.124608	0.0252656	0.0375889	0.0785329	0.00455382	0.0254631	0.0413868	0.21632	0.0535868	0.0801208	0.02225154	32.17426	0.401598	0.740246	1.08322	1.77494	0.271018	0.183192	0.086712	0.10326	0.211028	0.14479	0.05909501	0.3765383
1636	1	-253.9599	-252.4599	-1.500038	2.19483	0.0204321	0.566353	0.136717	0.110673	0.214883	0.0571821	0.138982	0.275397	0.080436	0.195841	0.453248	0.302535	0.177185	0.304282	0.121709	0.587007	0.1981229	0.04268866	0.0370884	0.0700155	0.0760768	0.102135	0.0500141	0.061224	0.0232058	0.025806	0.0350586	0.0812428	0.0162344	0.0317118	0.245555	0.0714285	0.0732026	0.1590755	11.50957	0.315473	0.674252	1.07418	1.9361	0.277767	0.193098	0.0800385	0.0902253	0.260931	0.0979396	0.2017642	0.788423
1637	1	-226.7694	-246.0021	19.23265	2.711829	0.101801	0.000184369	0.0873165	0.00741118	0.0200953	0.0179869	0.16891	0.0230357	0.0335354	0.0594034	0.0291169	0.0198741	0.0215752	0.00428532	0.0291724	0.034239	0.0428685	0.02135399	0.025917	0.0359483	0.103479	0.0354314	0.0311349	0.0187184	0.1752	0.00462063	0.0138001	0.123484	0.0663596	0.109627	0.229141	0.0246452	0.00249402	0.003805592	87.85282	0.365662	0.714212	1.08067	1.83946	0.258689	0.206456	0.151634	0.0422551	0.170386	0.17058	0.02515958	0.1512582
1638	1	-240.887	-243.8596	2.972514	2.265785	0.283887	0.0551478	0.0684896	0.0285415	0.0280777	0.0554095	0.00772141	0.155963	0.12233	0.0155904	0.393899	0.0308744	0.0235583	0.159924	0.0263993	0.174622	0.09101705	0.02585706	0.0261392	0.011124	0.0926387	0.0319017	0.171574	0.0228395	0.0359172	0.00343598	0.0932482	0.0270598	0.0299435	0.163461	0.21743	0.0486494	0.0246377	0.02236427	93.62759	0.323063	0.680596	1.07541	1.92093	0.268578	0.184966	0.105602	0.0884673	0.240114	0.112272	0.04822133	0.4637837
1639	1	-248.7208	-251.5082	2.787435	4.691126	0.000610741	0.478019	0.202667	0.123054	0.0303168	0.462438	0.0532649	0.093756	0.0552233	0.0575992	0.0310772	0.13277	0.519601	0.0325781	0.302577	0.0759602	0.160611	0.06720308	0.0542809	0.183935	0.0117796	0.0870536	0.0772536	0.0097702	0.0219299	0.0519218	0.0492648	0.07551	0.00591661	0.0127691	0.209817	0.015348	0.13345	0.02958171	25.83406	0.48872	0.796162	1.0838	1.63132	0.313583	0.147855	0.114116	0.169843	0.135205	0.119398	0.0967848	0.3056442
1640	1	-243.6355	-251.1271	7.491562	2.576334	0.0144492	0.0550208	0.0428762	0.0232666	0.00708784	0.0330556	0.00925771	0.0148402	0.00565712	0.00620563	0.0322023	0.0225747	0.0581462	0.0555903	0.0641772	0.140927	0.08272853	0.01296564	0.110415	0.0434924	0.0763348	0.0541291	0.0412101	0.0471487	0.0161297	0.00663612	0.00272038	0.0627857	0.111703	0.186129	0.180384	0.0593784	0.00140475	0.003097768	322.0514	0.353576	0.704998	1.07944	1.86198	0.242882	0.152006	0.14192	0.147985	0.176027	0.13918	0.01606341	0.1928463
1641	1	-211.9506	-242.96	31.00939	2.39917	0.000734699	0.0559866	0.0214965	0.00206996	0.000409405	0.0170899	0.00550084	0.0165747	0.0127728	0.00859528	0.00232078	0.0114558	0.00994668	0.0210454	0.00147726	0.00192639	0.01169565	0.003657724	0.0271796	0.103773	0.0985389	0.0361744	0.0177745	0.0181369	0.016407	0.0108006	0.0703421	0.0821287	0.109961	0.0825367	0.255701	0.0675542	0.00299069	0.003876864	274.7887	0.336684	0.691699	1.07739	1.89423	0.252555	0.192269	0.155693	0.107448	0.125578	0.166456	0.007534588	0.5145422
1642	1	-229.586	-247.7037	18.11769	1.647014	0.00165696	0.0210091	0.0856975	0.0407028	0.00140223	0.0319998	0.0470707	0.00268753	0.0156939	0.00625032	0.00150391	0.0258516	0.0277408	0.00149265	0.0258228	0.176679	0.03590989	0.00162803	0.0498851	0.184761	0.0890167	0.0374693	0.0288957	0.00722397	0.0626347	0.00508325	0.0158725	0.11088	0.0153917	0.000555751	0.14893	0.1468	0.0966007	0.008234205	213.2735	0.247166	0.611329	1.058	2.0835	0.294286	0.20506	0.116263	0.116747	0.102831	0.164813	0.009862235	0.8349228
1643	1	-262.5183	-250.9677	-11.55065	1.118127	0.540266	0.0166214	0.199181	0.0514205	0.191576	0.285607	1.13888	0.417794	0.324543	0.286263	0.24572	0.352609	0.00149549	0.00151497	0.00954645	0.497962	0.3129672	0.02287444	0.00258745	0.0664284	0.146062	0.193734	0.0429807	0.00240112	0.0266344	0.00454248	0.0160166	0.00839025	0.126423	0.276224	0.0135852	0.0513217	0.0226681	0.01850152	69.19139	0.159903	0.50959	1.01711	2.31339	0.354591	0.246519	0.0770963	0.0980583	0.137058	0.0866781	0.04137596	0.4471562
1644	1	-259.5569	-251.0862	-8.470663	3.320372	0.0138419	0.281866	0.294919	0.325481	0.09526	0.0220782	0.122611	0.0347204	0.259947	0.249739	0.516525	0.217218	0.4031	0.0182349	0.0194916	0.362178	0.3770685	0.02062329	0.0222021	0.0201433	0.0119163	0.1475	0.0202408	0.00892537	0.0642871	0.00410932	0.00726974	0.025238	0.22364	0.259449	0.0711077	0.0679106	0.0460613	0.03219514	34.99443	0.412622	0.747854	1.0837	1.75583	0.285629	0.194551	0.14923	0.0840597	0.190138	0.0963915	0.05281843	0.6095437
1645	1	-247.6585	-252.2707	4.612239	2.977276	0.251508	0.177079	0.0563241	0.0532417	0.152019	0.175903	0.224126	0.114021	0.391464	0.502945	0.0116508	0.000307474	0.159689	0.0432406	0.0118577	0.0224156	0.1354003	0.0499341	0.080937	0.109246	0.0427407	0.0372614	0.0654613	0.0750872	0.0907947	0.00986487	0.046153	0.015195	0.0705533	0.109923	0.198359	0.0277103	0.0207127	0.02610383	31.90915	0.387496	0.730262	1.0824	1.79984	0.242335	0.13269	0.0737781	0.0935971	0.242017	0.215583	0.07603793	0.3433001
1646	1	-235.0564	-244.3688	9.312415	1.405165	0.0649236	0.208075	0.162543	0.0230911	0.00160462	0.141359	0.0232645	0.0497128	0.0466107	0.0998562	0.0430191	0.0271292	0.10326	0.107506	0.00978541	0.0699205	0.07566942	0.004046865	0.143819	0.170798	0.144176	0.00946719	0.0126225	0.0029446	0.0265945	0.0145655	0.0363365	0.0243951	0.0995799	0.120429	0.137305	0.0199696	0.0369975	0.02500287	225.6573	0.210294	0.57197	1.04433	2.17341	0.203867	0.231982	0.118394	0.11811	0.160928	0.166719	0.02904974	0.8606919
1647	1	-254.2308	-245.0711	-9.1597	5.984731	0.373822	0.211329	0.12252	0.389555	0.229348	0.164069	0.287848	0.0377209	0.232852	0.0713678	0.42299	0.0779437	0.101402	1.9922	0.00228507	0.0120962	0.3144867	0.05672324	0.0675185	0.00157241	0.14235	0.0399959	0.204812	0.0107994	0.0760602	0.0130037	0.0568308	0.0523991	0.0667348	0.0587934	0.189145	0.00910742	0.0108773	0.02483889	20.22019	0.538462	0.824291	1.08129	1.55595	0.273474	0.175029	0.157114	0.10324	0.198904	0.0922384	0.08156213	0.3045395
1648	1	-238.206	-245.7346	7.528593	2.78584	0.00346697	0.231551	0.150602	0.0721417	0.0193843	0.302925	0.226308	0.0188094	0.743443	0.172502	0.0369161	0.0740216	0.108181	0.0271989	0.0695424	0.039724	0.1612731	0.07540492	0.0149614	0.0404025	0.0103221	0.0516038	0.106557	0.00314643	0.089624	0.0170857	0.0412694	0.0086557	0.0467307	0.00399332	0.430493	0.134337	0.000818183	0.002749016	19.5798	0.371984	0.718936	1.08123	1.82785	0.221755	0.173631	0.145024	0.117255	0.16619	0.176145	0.07815394	0.03517437
1649	1	-228.467	-249.0371	20.5701	1.400441	0.0133694	0.0224318	0.00910564	0.0240369	0.00187401	0.0714397	0.0395294	0.0187079	0.13284	0.016225	0.0251516	0.0527469	0.0130038	0.00643013	0.0166863	0.0809144	0.0445835	0.02573925	0.0105592	0.000569265	0.313567	0.108733	0.0116029	0.0246235	0.0356244	0.00313936	0.0494979	0.0650151	0.0781295	0.0073407	0.0541739	0.183036	0.0543879	0.004083511	85.04161	0.209525	0.5711	1.044	2.17538	0.259474	0.26868	0.0924959	0.069743	0.182494	0.127112	0.02982276	0.136926
1650	1	-242.9241	-255.4937	12.56965	1.068666	0.000845635	0.0684384	0.0459211	0.146298	0.0303951	0.0187042	0.0831742	0.0253849	0.0219014	0.114111	0.1686	0.201648	0.00719927	0.0457739	0.0203354	0.0505998	0.05424304	0.00733763	0.0483043	0.0246997	0.162426	0.134724	0.178405	0.00831066	0.0392751	0.0037581	0.135228	0.0579087	0.014118	0.0659296	0.061607	0.0360099	0.029296	0.005061271	80.04638	0.150448	0.496461	1.01051	2.34258	0.342516	0.20403	0.112037	0.0756057	0.156791	0.109021	0.0123989	0.4082032
1651	1	-237.9477	-245.3038	7.356096	5.737007	0.018455	0.358006	0.0149242	0.14913	0.0135928	0.0920071	0.0409689	0.00573706	0.154943	0.0342325	0.382671	0.092738	0.649872	0.132398	0.0882136	0.0302715	0.149009	0.1022235	0.0434805	0.105919	0.15976	0.0497111	0.0347683	0.0108155	0.172021	0.0221372	0.0882085	0.0559329	0.0657833	0.00762911	0.146466	0.0204962	0.0168718	0.008377109	14.42849	0.530079	0.819721	1.08184	1.56836	0.314765	0.218879	0.102543	0.0743143	0.127954	0.161545	0.1106006	0.07574196
1652	1	-235.9007	-240.4783	4.577571	3.831072	0.399706	0.154416	0.0944748	0.0226086	0.0115635	0.154759	0.232819	0.062142	0.12497	0.520938	0.131397	0.031614	0.0154851	0.354391	0.0985637	0.0814743	0.1377852	0.0723261	0.0211042	0.085886	0.068925	0.0154057	0.0570002	0.00995647	0.0724189	0.00846353	0.068036	0.0553405	0.205685	0.137228	0.176953	0.015011	0.00258634	0.006474403	26.87832	0.444834	0.769157	1.08439	1.70162	0.320731	0.173044	0.102008	0.0773155	0.196546	0.130356	0.0788005	0.08216195
1653	1	-245.4567	-244.6542	-0.8024598	3.406236	0.0810375	0.127059	0.191688	0.259785	0.56965	4.35184e-05	0.00969565	0.109809	0.2832	0.598082	0.0200582	0.244677	0.467381	0.0234132	0.0806813	0.34281	0.2024342	0.06793911	0.0644305	0.0692351	0.0960792	0.124738	0.0741522	0.034631	0.0328452	0.0233207	0.0360719	0.00320999	0.0255105	0.0280658	0.179163	0.0372107	0.171336	0.04694297	30.44136	0.418437	0.751799	1.0839	1.74587	0.2413	0.193148	0.090306	0.0957205	0.196845	0.18268	0.1148821	0.4086187
1654	1	-237.4517	-247.4405	9.988728	3.656873	0.00443623	0.0459564	0.085252	0.0851196	0.0333016	0.0594846	0.0492424	0.127613	0.0840953	0.000640718	0.000415858	0.261039	0.0398355	0.22006	0.0874149	0.071752	0.0690166	0.02345765	0.0210649	0.0772459	0.252893	0.0620875	0.231225	0.00383466	0.00920788	0.0210283	0.01907	0.0676024	0.0482346	0.0878668	0.0388188	0.0309174	0.0289031	0.001237903	74.27221	0.434458	0.76244	1.08428	1.71883	0.272206	0.245954	0.108232	0.0710307	0.177351	0.125226	0.02469556	0.05012655
1655	1	-255.941	-255.0641	-0.8769336	1.79397	0.0213031	0.130216	0.0306631	0.573557	0.0172517	0.526878	0.0282406	0.131865	0.258375	0.0434125	0.0102946	0.206478	0.294118	0.0912903	0.409243	0.0831382	0.1672899	0.0889221	0.075611	0.0396772	0.131104	0.0579039	0.0809144	0.000205092	0.0598617	0.015126	0.0686031	0.197158	0.128011	0.0108096	0.0153117	6.10726e-05	0.119642	0.1118831	33.06438	0.267376	0.63115	1.06386	2.03761	0.282704	0.238219	0.0677752	0.105355	0.167063	0.138883	0.2008052	0.5571724
1656	1	-230.5458	-248.1405	17.59462	1.79093	0.00856426	0.00376739	0.117825	0.00859778	0.0168342	0.00656425	0.0561479	0.0432774	0.15298	0.00334062	0.0620807	0.0485832	0.0618522	0.0957286	0.00853472	0.0245795	0.04587803	0.01868579	0.056219	0.0319604	0.0159309	0.0561057	0.0383392	0.00329175	0.0207149	0.0224981	0.0866722	0.0824503	0.00736356	0.0986571	0.41973	0.011406	0.0486609	0.0131072	83.86613	0.266973	0.630765	1.06376	2.03851	0.251401	0.194927	0.11737	0.106909	0.192129	0.137264	0.03179299	0.4122669
1657	1	-235.6643	-247.1324	11.46816	2.97568	0.0431985	0.10604	0.0277313	0.097203	0.0924381	0.12624	0.0442482	0.0310909	0.119465	0.0482947	0.0175329	0.0305947	0.0839493	0.0647337	0.020076	0.0304913	0.04691216	0.03215423	0.0543705	0.0544417	0.190175	0.11808	0.0123846	0.0193158	0.0406832	0.0318649	0.0310859	0.0865686	0.0643122	0.0269818	0.114855	0.115393	0.039488	0.01566935	91.68957	0.387372	0.730172	1.08239	1.80006	0.243452	0.182591	0.126212	0.0950448	0.190284	0.162416	0.04782357	0.327649
1658	1	-229.8702	-247.7572	17.887	3.586442	0.0351016	0.0109261	0.116063	0.0394331	0.0285104	0.0606186	0.0726119	0.000520125	0.0909588	0.0255201	0.0756105	0.0480022	0.00678166	0.0210873	0.0103176	0.00699802	0.04588956	0.01224075	0.00857562	0.0436663	0.0191883	0.0677454	0.106166	0.00567593	0.044209	0.0176736	0.056628	0.0492942	0.00791439	0.0296301	0.189989	0.338098	0.015546	0.002598573	108.6867	0.430092	0.759573	1.0842	1.72614	0.346123	0.125671	0.116616	0.0861253	0.199956	0.125509	0.01483933	0.1751139
1659	1	-257.4506	-245.9448	-11.5058	2.553632	0.197071	1.14289	0.055151	0.00124734	0.174236	0.255159	0.542001	0.570934	0.111611	0.223	0.291607	0.287359	0.858066	0.299598	1.1707	0.523208	0.2809309	0.1404972	0.0332167	0.00275577	0.0747642	0.101886	0.0109534	0.00716802	0.0383066	0.0032718	0.066806	0.0348142	0.0705307	0.0152221	0.260775	0.211984	0.0675462	0.06349675	14.60929	0.351483	0.703378	1.07921	1.86593	0.243767	0.132711	0.151058	0.107285	0.209051	0.156129	0.2039939	0.3112678
1660	1	-242.6341	-243.2642	0.6301109	3.799339	0.00187219	0.00874268	0.470223	0.00983293	0.00613627	0.085819	0.0912867	0.00339762	0.331961	0.0615862	0.025925	0.109902	0.151408	0.083313	0.0944222	0.51224	0.1133828	0.04296068	0.0711484	0.00286298	0.308565	0.101362	0.0142291	0.0303848	0.0260387	0.00094664	0.0479619	0.0300297	0.0772877	0.0577508	0.0660952	0.136371	0.0289668	0.02250357	67.43556	0.442987	0.767971	1.08438	1.70467	0.230812	0.251583	0.0789963	0.0896786	0.139647	0.209282	0.06546424	0.3437535
1661	1	-260.5046	-257.576	-2.928556	1.753339	0.0648381	0.382222	0.0368035	0.130901	0.203585	0.369682	0.589536	0.18333	0.351768	0.0157412	0.117955	0.35391	0.0149551	0.041057	0.484306	0.0836038	0.2049799	0.05341725	0.00452818	0.0315203	0.025929	0.0298269	0.011541	0.0203325	0.0317561	0.0255817	0.0541321	0.161268	0.0103487	0.0861416	0.354415	0.0796577	0.0730211	0.05930426	23.85916	0.261941	0.625929	1.06239	2.04974	0.212249	0.241154	0.138212	0.0855716	0.194465	0.128348	0.1127215	0.5261131
1662	1	-242.6601	-252.4299	9.769802	1.659308	0.00424147	0.0121978	0.142593	0.0146564	0.0738337	0.00518492	0.118907	0.0856371	0.196096	0.0900954	0.0400919	0.0211461	0.0928922	0.0856436	0.00631278	0.0564507	0.09541299	0.002412135	0.108358	0.0703913	0.117963	0.0240685	0.00509604	0.0178834	0.0642845	0.00919221	0.167313	0.0144584	0.111115	0.135569	0.131645	0.000351634	0.022311	0.02970594	88.02404	0.248917	0.613091	1.05855	2.07944	0.288832	0.126858	0.169626	0.12204	0.156709	0.135935	0.03211807	0.9248979
1663	1	-241.8657	-245.5044	3.638683	1.683951	0.00449418	0.111828	0.230279	0.0466553	0.117376	0.0452848	0.0990892	0.0568805	0.2078	0.18181	0.0132788	0.329161	0.436703	0.0149301	0.0252321	0.0115829	0.1028898	0.009994984	0.0429151	0.0109344	0.107227	0.0823624	0.140226	0.000166322	0.0923049	0.00935129	0.150953	0.025721	0.122464	0.0308288	0.158314	0.0229846	0.00324694	0.003418261	68.56838	0.252392	0.616563	1.05962	2.07143	0.232532	0.20372	0.0845904	0.151407	0.194944	0.132806	0.01341325	0.2548422
1664	1	-234.3859	-247.4445	13.05859	2.198913	0.00244962	0.0554797	0.0761989	0.00477654	0.136727	0.0102699	0.0185972	0.00450443	0.0744117	0.0162663	0.136199	0.151563	0.192129	0.0618864	0.00356164	0.0235288	0.06026845	-0.006681731	0.0976293	0.0517121	0.0556852	0.0566069	0.106485	0.0300468	0.229762	0.0324043	0.006978	0.0399881	0.0363217	0.0114329	0.161444	0.0807511	0.00275235	0.05482509	39.77917	0.315916	0.674626	1.07425	1.9352	0.250551	0.182336	0.160171	0.0819142	0.20545	0.119577	0.04814336	1.138788
1665	1	-243.0575	-249.009	5.951519	2.781871	0.0630249	0.199186	0.262725	0.00465481	0.00144081	0.041535	0.0533185	0.138932	0.132505	0.0393061	0.132137	0.174236	0.0224177	0.0376837	0.406065	0.0359971	0.1423083	0.06184622	0.0224797	0.0663214	0.129609	0.130062	0.0266884	0.0391692	0.0916894	0.00658168	0.0893546	0.0369562	0.122661	0.0732992	0.0954418	0.00017973	0.0695067	0.04905987	29.25867	0.37165	0.718688	1.0812	1.82846	0.288662	0.144676	0.0973335	0.0966891	0.191826	0.180813	0.1109061	0.442355
1666	1	-244.7606	-241.9886	-2.772002	2.716624	0.155855	0.118738	0.336792	0.0941249	0.0159886	0.111803	0.130843	0.144675	0.26836	0.0913684	0.305823	0.0572563	0.375191	0.273609	0.798298	0.129818	0.2581775	0.1143452	0.0468271	0.00284998	0.238852	0.130276	0.0118452	0.0309867	0.0261347	0.0115012	0.0381701	0.0181275	0.0789076	0.0179714	0.264219	0.0168785	0.0664526	0.07294983	17.64596	0.366078	0.714524	1.08071	1.83869	0.248922	0.214114	0.10448	0.0937992	0.163408	0.175276	0.187295	0.3894916
1667	1	-238.3921	-251.5888	13.19669	2.621695	0.0336389	0.063523	0.13031	0.0132655	0.0192568	0.0246111	0.0461656	0.00986663	0.0804045	0.0467037	0.0948627	0.0115999	0.0106706	0.0263365	0.0121021	0.169166	0.05551586	0.006974241	0.0375581	0.0408503	0.0587146	0.0566163	0.152601	0.0260211	0.0724299	0.0257894	0.0543716	0.0146735	0.00145987	0.0944482	0.217814	0.0362962	0.110356	0.01943038	104.321	0.357699	0.708169	1.07988	1.85425	0.248848	0.203403	0.0838775	0.0768108	0.176181	0.210879	0.02640462	0.7358704
1668	1	-257.7602	-249.615	-8.145219	2.931125	0.587302	0.243806	0.085298	0.0124238	0.0702981	0.395116	0.0885578	0.789486	0.245448	0.568908	0.782262	0.326967	1.16685	0.11166	0.806089	0.135231	0.319912	0.14871	0.050239	0.00010313	0.0939487	0.0833873	0.0864482	0.010724	0.0650044	0.0117311	0.0947093	0.0237428	0.195065	0.068562	0.0888809	0.0745081	0.0529465	0.04756994	8.556841	0.383862	0.727642	1.08215	1.80634	0.240869	0.225942	0.118456	0.0579366	0.223367	0.13343	0.1962799	0.2423576
1669	1	-240.1361	-247.863	7.726914	5.469338	0.0091038	0.121672	0.0356148	0.00897043	0.0686911	0.255841	0.0491306	0.03559	0.0556053	0.444105	0.169365	0.0452274	0.033982	0.0220706	0.0117067	0.011516	0.05859502	0.02659727	0.0383947	0.00808348	0.120386	0.00221579	0.0706072	0.056157	0.0491958	0.00326239	0.0532847	0.0638432	0.00737621	0.0275435	0.235791	0.0621677	0.201691	0.006098667	42.75409	0.520475	0.814402	1.0824	1.58272	0.377979	0.114766	0.0661737	0.123969	0.191841	0.12527	0.03269594	0.1865267
1670	1	-243.2528	-247.5949	4.342103	1.756063	0.00296209	0.189945	0.185173	0.0809371	0.00482874	0.219235	0.256626	0.211843	0.335683	0.0507355	0.0418683	0.0140069	0.0494745	0.0433545	0.067451	0.240273	0.1410474	0.02816292	0.0383452	0.00374523	0.26887	0.0226404	0.0599629	0.0515572	0.0493103	0.0573662	0.0764332	0.0741336	0.00752181	0.0176989	0.155338	0.0134658	0.103612	0.01712514	57.20787	0.262309	0.626285	1.06249	2.04892	0.31845	0.177025	0.130817	0.131629	0.153232	0.088847	0.04528806	0.3781381
1671	1	-244.9285	-243.8288	-1.099725	3.198662	0.186282	0.500058	0.290414	0.114796	0.0393439	0.607431	0.0405281	0.0439832	0.430857	0.327079	0.12375	0.487423	0.0364133	0.269051	0.548452	0.52941	0.1778472	0.1413009	0.0469459	0.0317924	0.0646375	0.0843425	0.021615	0.0509068	0.0635298	0.0275921	0.0205767	0.0139297	0.0393182	0.00674854	0.442473	0.0592785	0.0263131	0.001072924	8.699782	0.40407	0.741966	1.08334	1.77063	0.35133	0.17448	0.0681376	0.0978058	0.14258	0.165666	0.1423738	0.007535962
