Iteration	Replicate_ID	Posterior	Likelihood	Prior	alpha_song	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates_mean	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	er[7]	er[8]	er[9]	er[10]	er[11]	er[12]	er[13]	er[14]	er[15]	extinction_rate	origin_time	rates_song[1]	rates_song[2]	rates_song[3]	rates_song[4]	sf[1]	sf[2]	sf[3]	sf[4]	sf[5]	sf[6]	speciation_rate	turnover
1590	1	-214.4232	-218.046	3.622727	3.168533	0.137716	0.118512	0.182499	0.143158	0.00439042	0.116651	0.132295	0.2078	0.0440792	1.11002	0.206387	0.207991	0.659429	0.0576276	0.2741978	0.1389847	0.00031618	0.0881202	0.116885	0.0896756	0.0298763	0.00845488	0.0625332	0.00904257	0.387852	0.0279043	0.0203005	0.00240409	0.0695291	0.080112	0.00699356	0.06620308	9.845721	0.401894	0.740452	1.08323	1.77442	0.141789	0.132542	0.273042	0.0795657	0.255289	0.117772	0.2051878	0.3226463
1591	1	-202.9434	-215.6324	12.68897	3.019635	0.271807	0.0663702	0.141753	0.039652	0.108903	0.0411356	0.240649	0.0734882	0.0263211	0.100322	0.137791	0.00406503	0.133952	0.326812	0.137273	0.04097901	0.0045258	0.173444	0.0625524	0.252648	0.0245506	0.00577418	0.0258219	4.3812e-05	0.145285	0.0903401	0.115702	0.00665806	0.0811135	0.00713343	0.00440704	0.007525513	15.09729	0.390775	0.732609	1.08261	1.794	0.113679	0.13155	0.278023	0.0627951	0.296441	0.117513	0.04850452	0.1551508
1592	1	-203.1068	-215.9986	12.89176	1.877474	0.38509	0.0767223	0.15748	0.03759	0.00489618	0.194911	0.110191	0.000290429	0.0254242	0.0161307	0.189482	0.108046	0.00650057	0.0427041	0.09199636	0.0433507	0.00543575	0.19482	0.0823962	0.289814	0.00133728	0.00218036	0.026166	0.00688401	0.238128	0.0105448	0.0632087	0.00975757	0.0402772	0.0204961	0.00855363	0.08506846	31.45132	0.278197	0.641318	1.0666	2.01389	0.156124	0.136142	0.178404	0.0945678	0.26292	0.171842	0.1284192	0.6624281
1593	1	-209.0189	-227.0078	17.98885	1.428102	0.00314417	0.0363792	0.0297013	0.263545	0.0011712	0.153356	0.058691	0.105353	0.00975168	0.00735137	0.32773	0.012128	0.117568	0.189807	0.1014678	0.1102818	0.00539932	0.0244915	0.0837311	0.320262	0.0518875	0.00117467	0.0468233	0.0226844	0.225317	0.0352256	0.0955804	0.0343065	0.0324353	0.0124239	0.00825724	0.01596468	17.39715	0.213999	0.576134	1.0459	2.16396	0.116916	0.11609	0.221469	0.0766471	0.395969	0.072909	0.1262464	0.1264564
1594	1	-199.346	-214.9605	15.61453	3.106455	0.0637611	0.105558	0.00139187	0.00963165	0.0288167	0.0509516	0.0581491	0.212275	0.0879462	0.110887	0.154665	0.0150289	0.0423025	0.0470095	0.1016183	0.02744856	0.0186554	0.0428458	0.0896414	0.201937	0.00266998	0.00165738	0.0582271	0.00034778	0.213896	0.0290135	0.174716	0.0254971	0.113988	0.0245596	0.00234752	0.01293074	48.72802	0.397333	0.737257	1.08299	1.78242	0.112361	0.175579	0.269336	0.0533901	0.278861	0.110473	0.0403793	0.3202319
1595	1	-188.969	-219.7217	30.75269	1.238489	0.047108	0.073156	0.00657229	7.81135e-05	0.0120983	0.00391652	0.0214833	0.0115283	0.00487177	0.00248602	0.00665423	0.00111236	0.0271116	0.0546412	0.02209471	0.005766301	0.0267009	0.10868	0.071859	0.253108	0.0180693	0.00401875	0.0307088	0.00458214	0.170711	0.0325554	0.0995398	0.0228445	0.11528	0.0283544	0.0129878	0.001928664	123.7842	0.181959	0.538326	1.0305	2.24921	0.104667	0.215806	0.211116	0.0761201	0.259791	0.132499	0.007694965	0.2506397
1596	1	-223.8049	-231.8709	8.065956	0.9054059	0.342997	0.200158	0.00765036	0.0309401	0.125595	0.00226552	0.0943845	0.0520092	0.0815392	0.00574183	0.170613	0.333408	0.0821628	0.218232	0.08921753	0.02434105	0.0161636	0.146976	0.0203971	0.218372	0.00511652	0.0288747	0.0358495	0.0176319	0.15289	0.0542939	0.11611	0.0101095	0.155544	4.64307e-05	0.0216246	0.02060721	36.7919	0.117715	0.446349	0.982369	2.45357	0.130269	0.110196	0.224004	0.126658	0.293884	0.11499	0.04494826	0.4584651
1597	1	-183.1844	-216.231	33.04651	3.352091	0.00490976	0.00505421	0.0109691	0.0316076	0.0231401	0.0187201	0.00303546	0.0119056	0.0137125	0.0208049	0.0151763	0.00505976	0.01885	0.000456725	0.01032712	0.0100611	0.00737394	0.0460642	0.215481	0.269158	0.0104068	0.000921288	0.0267514	0.00884907	0.254055	0.0369963	0.0967073	0.000810639	0.00532036	0.0201572	0.000948442	0.003480497	135.3287	0.414791	0.74933	1.08378	1.7521	0.123069	0.129013	0.238778	0.0296409	0.324806	0.154693	0.01354159	0.2570227
1598	1	-195.2037	-224.7759	29.57217	2.937247	0.0374347	0.00388786	0.0642591	0.0211247	0.016428	0.0108401	0.00106817	0.00916982	0.039044	0.00348454	0.0395002	0.00042438	0.0286686	0.00292683	0.02654492	0.009615609	0.0179535	0.124003	0.0545192	0.225999	0.0104769	0.00831814	0.154032	0.00258179	0.165926	0.000333782	0.105422	0.0144372	0.0113264	0.0883282	0.0163423	0.0294599	113.4348	0.384348	0.727993	1.08219	1.80547	0.107778	0.14297	0.296973	0.0880389	0.264441	0.0997995	0.03907551	0.7539223
1599	1	-190.0168	-220.482	30.46514	2.293493	0.0264486	0.00834073	0.0080544	0.0107712	0.007633	0.10529	0.00118544	0.0257393	0.0433945	0.0161691	0.012655	0.0174906	0.00966264	0.00491813	0.02175906	0.03510329	0.0128794	0.0678456	0.0434989	0.171608	0.00332394	0.000750537	0.090154	0.00469665	0.251818	0.0213783	0.166722	0.0241728	0.107383	0.0300557	0.00371342	0.0007437988	71.537	0.325961	0.682987	1.07586	1.9152	0.0847836	0.205344	0.264085	0.0970065	0.228839	0.119942	0.03584709	0.02074921
1600	1	-203.5156	-224.1602	20.64462	1.844773	0.0370675	0.0138054	0.00609815	0.142006	0.0794755	0.162557	0.199553	0.00274802	0.00799333	0.0409216	0.110312	0.0232078	0.119654	0.0713888	0.07629904	0.002753223	0.0183831	0.155872	0.152121	0.0596487	0.0273317	0.0142524	0.0302176	0.00113882	0.266719	0.0171477	0.0711192	0.0103132	0.0930726	0.073253	0.00941008	0.06817924	20.80287	0.274014	0.637422	1.06557	2.02299	0.184217	0.127895	0.179214	0.0717152	0.376319	0.0606395	0.07093247	0.9611853
1601	1	-209.5492	-218.6082	9.059047	2.753368	0.0438455	0.11821	0.0558195	0.161805	0.0489891	0.256126	0.276031	0.400908	0.0429876	0.244386	0.437656	0.00146707	0.0541972	0.184952	0.1262475	0.08631937	0.00214948	0.0724141	0.0336827	0.128193	0.0189043	0.000106441	0.027245	0.00311811	0.234378	0.0513946	0.173757	0.00495922	0.019151	0.222152	0.00839467	0.009182078	15.49958	0.369234	0.716889	1.08099	1.83288	0.120178	0.19722	0.185571	0.0755229	0.333809	0.0876987	0.09550144	0.09614596
1602	1	-198.7354	-222.7378	24.00235	2.192356	0.0300267	0.00485618	0.0526368	0.0307124	0.0149006	0.00147947	0.0303434	0.0375897	0.0185767	0.0105391	0.203766	0.0146211	0.0611499	0.0462979	0.09393407	0.07871944	0.00944327	0.161048	0.0745075	0.0862805	0.0120081	0.00968523	0.00243483	0.00079418	0.106154	0.351728	0.0475836	0.0342244	0.0679568	0.0256255	0.0105254	0.00573949	21.31326	0.315204	0.674025	1.07413	1.93664	0.122331	0.243261	0.169897	0.0645649	0.333309	0.0666377	0.08445893	0.06795598
1603	1	-187.6935	-218.8115	31.11797	3.095619	0.0315079	0.000387384	0.0281153	0.0062087	0.0546624	0.0275236	0.0321056	0.000204109	0.0150075	0.00827518	0.0324258	0.0229897	0.00733975	0.0522069	0.02093838	0.009824685	0.000118445	0.0188987	0.147638	0.168802	0.0484266	0.0154847	0.0172732	0.00179515	0.308314	0.0522965	0.10764	0.00416396	0.0753333	0.00779343	0.0260233	0.01309219	45.24091	0.396526	0.736688	1.08295	1.78384	0.165195	0.131688	0.30099	0.0655388	0.238489	0.0980989	0.02291688	0.5712904
1604	1	-212.3631	-227.0844	14.72128	1.039022	0.177638	0.135757	0.081584	0.00175607	0.229948	0.11077	0.171791	0.286502	0.0226869	0.111887	0.159282	0.0118708	0.008922	0.0382546	0.1028597	0.0686686	0.00353039	0.119193	0.0628151	0.0705841	0.00694405	0.000308568	0.0828394	0.0148032	0.156077	0.0385927	0.290726	0.0351307	0.104092	0.000443011	0.0139204	0.01382486	28.66545	0.144674	0.488175	1.00618	2.36098	0.143568	0.287725	0.180522	0.0658722	0.23464	0.0876731	0.08249346	0.1675874
1605	1	-205.52	-218.6226	13.10258	4.779105	0.116762	0.0923205	0.150977	0.0696109	0.108773	0.00769721	0.0716331	0.11687	0.0504677	0.034533	0.0842125	0.0353974	0.0246275	0.447483	0.1256169	0.1183358	0.0104268	0.168651	0.0305289	0.0686105	0.0100063	0.010862	0.0282718	0.00382994	0.419208	0.0277182	0.0910202	0.0459635	0.04496	0.02639	0.0135534	0.07935368	19.0199	0.492636	0.798468	1.08366	1.62523	0.142819	0.151691	0.222127	0.0758373	0.35583	0.0516963	0.1976895	0.4014057
1606	1	-197.8241	-215.0317	17.20766	3.201129	0.124952	0.0276098	0.261335	0.00882399	0.0583742	0.0452652	0.127537	0.116994	0.00822637	0.00396718	0.025529	0.218799	0.00988601	0.316609	0.07539229	0.1028348	5.78426e-06	0.104608	0.0713723	0.395359	0.00384667	0.004471	0.0134277	0.00186255	0.110917	0.0626778	0.0781046	0.0119712	0.0911187	0.0331658	0.0170914	0.03262747	12.65814	0.404247	0.742089	1.08334	1.77032	0.114953	0.16639	0.191884	0.0562674	0.290017	0.180489	0.1354623	0.2408602
1607	1	-208.1757	-220.2414	12.06565	4.67353	0.126937	0.0669051	0.0935242	0.047774	0.0372936	0.0648021	0.141183	0.10029	0.40248	0.355661	0.0818765	0.125694	0.077032	0.0399373	0.1272496	0.0659218	0.00101117	0.137647	0.000474258	0.0948772	0.00221961	0.0144473	0.025486	8.19822e-05	0.253551	0.179944	0.123019	0.00864623	0.0905616	0.0362556	0.0317784	0.01698963	14.89886	0.487926	0.795692	1.08382	1.63256	0.0821404	0.156859	0.274421	0.0513583	0.34337	0.0918522	0.08291143	0.204913
1608	1	-205.7662	-217.7633	11.99709	1.729053	0.036491	0.339394	0.183178	0.0657	0.0925744	0.0643667	0.114311	0.0652907	0.225898	0.0400623	0.0535555	0.185233	0.045144	0.125244	0.1451874	0.02551339	0.00704429	0.134355	0.0621397	0.164113	0.008475	0.00387502	0.0400016	0.00309368	0.113333	0.12127	0.251695	0.0045696	0.066298	0.0110777	0.00865977	0.01097302	23.93572	0.258638	0.622718	1.06145	2.05719	0.145254	0.142107	0.212165	0.0317767	0.348749	0.119948	0.03648641	0.3007426
1609	1	-214.5232	-219.9667	5.443488	3.028256	0.00797215	0.0106102	0.248075	0.128756	0.0515328	0.022973	0.319436	0.0076156	0.070711	0.149417	0.0198764	0.607889	0.216514	0.647257	0.1424561	0.09835769	0.00760596	0.358944	0.0150195	0.100381	0.0158749	0.0125333	0.0116534	0.000912407	0.20651	0.0053974	0.0978637	0.0012753	0.113566	0.0467024	0.00576074	0.0728044	18.24623	0.391436	0.73308	1.08265	1.79283	0.102969	0.2722	0.16933	0.0661399	0.269618	0.119743	0.1711621	0.4253535
1610	1	-206.0133	-220.0171	14.00381	4.017654	0.017851	0.0539939	0.0468972	0.051911	0.0232399	0.0232147	0.270435	0.0342884	0.0521707	0.115677	0.301883	0.00303433	0.243395	0.0842426	0.06489036	0.1453498	0.00726271	0.143393	0.0159928	0.224474	0.00522515	0.0170008	0.139361	0.0055384	0.166925	0.0950019	0.113626	0.00871312	0.0388042	0.0158054	0.00287702	0.04909587	17.89644	0.455329	0.775817	1.0844	1.68446	0.21768	0.210766	0.151321	0.0690772	0.241717	0.109439	0.1944457	0.2524915
1611	1	-207.6538	-229.8231	22.16933	1.947465	0.0432657	0.0102715	0.0736625	0.0280911	0.0608908	0.0136448	0.154104	0.122709	0.0442552	0.0254338	0.0121151	0.071279	0.117884	0.0935645	0.07975667	0.0373671	0.0298281	0.012781	0.0746027	0.165187	0.00146218	0.0030418	0.030873	0.00218676	0.204746	0.0750718	0.113626	0.024836	0.0866523	0.0622619	0.112844	0.02926811	19.82208	0.286922	0.649308	1.06862	1.99515	0.112921	0.135876	0.291759	0.0848514	0.289821	0.0847711	0.06663521	0.4392289
1612	1	-202.4545	-221.7719	19.31739	1.516502	0.0127085	0.200552	0.0465669	0.0291304	0.0365192	0.0238864	0.170866	0.0814633	0.16031	0.023865	0.0443458	0.0168295	0.0986634	0.0161922	0.05109538	0.05082991	0.00883865	0.0447832	0.0517309	0.118381	0.0283712	0.00449513	0.129743	0.000601179	0.147328	0.0802484	0.143167	0.0529712	0.167052	0.0141987	0.00809084	0.01998896	25.12095	0.227861	0.59128	1.05138	2.12948	0.174302	0.166964	0.220067	0.044955	0.275048	0.118664	0.07081887	0.2822547
1613	1	-204.3623	-217.7233	13.36099	5.236695	0.00069057	0.112505	0.107726	0.0146939	0.022919	0.198125	0.235273	0.0461426	0.0618357	0.0787078	0.00181486	0.0166696	0.191922	0.0317983	0.1039989	0.0307704	0.0015157	0.134462	0.187664	0.0509678	0.0128152	0.00933304	0.0257712	0.00129285	0.187407	0.0387822	0.212201	0.000739641	0.0823059	0.0535995	0.00114279	0.0231428	37.04536	0.511621	0.809419	1.08287	1.59609	0.139474	0.224046	0.134255	0.106483	0.244308	0.151434	0.0539132	0.4292604
1614	1	-185.264	-221.4256	36.16162	3.074365	0.00896594	0.00416183	0.0024337	0.0160707	0.012702	0.00774792	0.0302189	0.00320764	0.00345436	0.0363038	0.00314094	0.000784662	0.00186847	0.0057944	0.01035839	0.0107936	0.00739355	0.0995603	0.0263849	0.231197	0.0437717	0.00898323	0.0129011	0.00642848	0.238008	0.0419013	0.15477	0.0035157	0.0557195	0.0641776	0.0052872	0.0001115391	170.5373	0.394934	0.735564	1.08286	1.78664	0.192688	0.215937	0.168478	0.0868816	0.245035	0.0909803	0.01090514	0.01022812
1615	1	-200.7303	-223.7228	22.99249	3.790556	0.0642632	0.052673	0.00287401	0.00240137	0.0397559	0.025579	0.102567	0.00576077	0.127045	0.0340089	0.0167018	0.0102335	0.0324169	0.0199219	0.05053436	0.01736045	0.0140314	0.0949667	0.184892	0.119123	0.000962902	0.0169289	0.0135785	0.000521066	0.0750099	0.0566545	0.166011	0.00259915	0.16183	0.0738319	0.0190599	0.05458397	43.94144	0.442473	0.76764	1.08437	1.70552	0.135483	0.128465	0.250434	0.0422498	0.271817	0.171551	0.07194441	0.7586964
1616	1	-220.9514	-227.4752	6.523814	2.736064	0.00910488	0.118717	0.0690107	0.210575	0.458616	0.047608	0.0429527	0.198134	0.473438	0.0238019	0.354663	0.232186	0.0377428	0.00472151	0.1586394	0.04116121	0.0314439	0.145903	0.0102421	0.0849442	0.00795934	0.0264254	0.0145267	0.00116111	0.253085	0.0159102	0.176699	0.00166081	0.161342	0.0636989	0.00499841	0.02575521	36.09468	0.367753	0.715782	1.08086	1.8356	0.185907	0.151348	0.118344	0.0401779	0.37436	0.129864	0.06691642	0.3848862
1617	1	-194.2704	-217.254	22.98364	1.397314	0.0397762	0.00439272	0.0808231	0.0522242	0.0128073	0.0291211	0.0239957	0.0376658	0.00862585	0.0384455	0.0349278	0.00097944	0.0442478	0.00199947	0.02992997	0.006639511	0.000198247	0.0917004	0.124097	0.167416	0.0291051	0.000161826	0.018459	0.000632965	0.256109	0.117616	0.14062	0.0107135	0.0330497	0.00647477	0.00364758	0.007008227	162.6405	0.209015	0.570521	1.04378	2.17669	0.135451	0.214833	0.18401	0.0773022	0.300903	0.0875013	0.01364774	0.5135083
1618	1	-211.5229	-226.5239	15.00096	2.84363	0.000274426	0.0683735	0.0391876	0.228896	0.0593375	0.221073	0.00754678	0.208408	0.107627	0.035514	0.0808673	0.301169	0.0179071	0.0338039	0.07533905	0.09900188	0.0166782	0.00297944	0.0180924	0.293066	0.00573261	0.0054583	0.0745752	0.0120497	0.151976	0.0140084	0.200019	0.0459393	0.125962	0.00906085	0.0244031	0.01185394	16.02273	0.376791	0.722485	1.08163	1.8191	0.228617	0.127	0.295417	0.0519302	0.215114	0.0819218	0.1108558	0.1069312
1619	1	-195.4891	-214.7203	19.23119	1.608056	0.0439753	0.178798	0.00482338	0.0131462	0.0413574	0.0100875	0.097999	0.0297851	0.110159	0.0375696	0.0311019	0.021553	0.209065	0.00481847	0.06525066	0.007872173	0.00933939	0.0325513	0.234292	0.162775	0.00131875	0.0109614	0.0202744	0.00373335	0.187903	0.1612	0.0931491	0.00069182	0.0721161	6.91705e-05	0.00962547	0.04282922	40.29184	0.241542	0.605607	1.05618	2.09667	0.147776	0.150794	0.23756	0.0527999	0.302474	0.108595	0.0507014	0.8447346
1620	1	-211.6462	-231.188	19.54179	2.693331	0.12438	0.0737821	0.0481805	0.00796856	0.0434132	0.0284149	0.0801951	0.00449876	0.0332302	0.021992	0.0893034	0.0046836	0.0789505	0.0425536	0.06943724	0.02714631	0.00174797	0.0370666	0.0335592	0.249377	0.0141105	0.000270779	0.122052	0.00205231	0.0506948	0.0154838	0.169822	0.0955435	0.0313727	0.172021	0.00482627	0.02488319	36.34042	0.364052	0.712998	1.08052	1.84243	0.191345	0.200044	0.166104	0.0940254	0.22346	0.125022	0.0520295	0.4782516
1621	1	-204.656	-216.0836	11.42762	2.989941	0.0430913	0.203898	0.0553844	0.0819503	0.0931018	0.106238	0.110214	0.236542	0.0110654	0.119022	0.00198343	0.0049136	0.431057	0.421941	0.1044241	0.1219117	0.000922846	0.088412	0.255693	0.147682	0.0047273	0.00116635	0.0686404	0.0022727	0.252002	0.00178838	0.0564479	0.00473765	0.0588126	0.000248451	0.0564466	0.03142328	12.30512	0.388482	0.730969	1.08247	1.79808	0.12659	0.193938	0.212622	0.0455543	0.33587	0.0854263	0.1533349	0.2049323
1622	1	-199.7088	-219.8074	20.09863	5.978513	0.206878	0.120617	0.128541	0.0364995	0.0324872	0.0137878	0.0499173	0.0456667	0.0849235	0.0169051	0.0250763	0.0382353	0.0220118	0.00854408	0.04087759	0.06884325	0.00294683	0.10661	0.0912943	0.113953	0.00268301	0.00425422	0.190844	0.00193077	0.172182	0.0719556	0.0993519	0.0152857	0.0627381	0.000804068	0.063168	0.0454312	17.64288	0.538258	0.82418	1.08131	1.55626	0.148068	0.264217	0.178118	0.0607826	0.239078	0.109736	0.1142744	0.3975622
1623	1	-217.7422	-216.5321	-1.210052	6.592892	0.300836	0.44954	0.0736106	0.0372764	0.145736	0.0436788	0.144031	0.000549977	0.146851	0.00793239	0.209084	0.0206692	0.588929	0.28218	0.104768	0.02878079	2.31329e-05	0.236478	0.00614851	0.264728	0.0346854	0.000250162	0.0440522	0.00256747	0.173579	0.0285354	0.0405652	0.000978708	0.151969	0.01259	0.00285042	0.008974683	30.08627	0.557245	0.834295	1.0799	1.52856	0.151494	0.191522	0.202382	0.0497748	0.286926	0.1179	0.03775548	0.2377055
1624	1	-215.9941	-220.6707	4.676596	3.240757	0.00145826	0.124813	0.144612	0.808028	0.340973	0.151038	0.465444	0.0860601	0.184837	0.0727766	0.0424479	0.0428169	0.277449	0.633968	0.2120076	0.08750728	0.0175577	0.13656	0.252064	0.131004	0.0223633	0.00931836	0.0115635	0.000271091	0.162235	0.0504793	0.0484077	0.0366302	0.102032	0.00126855	0.0182455	0.1153435	6.125989	0.40707	0.744043	1.08347	1.76541	0.132018	0.20213	0.245178	0.0528481	0.305334	0.0624916	0.2028508	0.5686125
1625	1	-214.58	-219.8377	5.257744	3.174447	0.129397	0.151465	0.394449	0.0530574	0.350122	0.537468	0.662444	0.103387	0.110688	0.0305483	0.238616	0.044953	0.140637	0.0525632	0.1202502	0.07595613	0.0115849	0.0684111	0.101678	0.210445	0.0080682	0.0239329	0.014202	0.00806045	0.132312	0.0221075	0.256504	0.00738802	0.0655783	0.059237	0.0104908	0.04233681	8.539011	0.402323	0.740751	1.08325	1.77367	0.146246	0.165244	0.207545	0.0525796	0.299244	0.129141	0.1182929	0.357898
1626	1	-214.1892	-227.0677	12.87846	4.26876	0.072818	0.0275115	0.138135	0.0931164	0.0475386	0.105285	0.0830096	0.0643116	0.102131	0.0133559	0.215178	0.0499837	0.0311682	0.00153317	0.1177693	0.04047961	0.0256557	0.121055	0.0608018	0.254554	0.027999	0.00361954	0.0365023	0.0118604	0.188004	0.0300691	0.113739	0.0115692	0.0497409	0.0429358	0.0218949	0.03460255	29.78092	0.468544	0.784019	1.08427	1.66317	0.111721	0.118772	0.261187	0.0401508	0.381625	0.0865444	0.07508216	0.4608625
1627	1	-201.2812	-223.1465	21.86525	1.839269	0.00660996	0.0657705	0.0440246	0.0305544	0.0625778	0.0325828	0.053265	0.00441515	0.00804341	0.0405422	0.084563	0.0853428	0.138591	0.00759158	0.07077955	0.02567356	0.0213398	0.0676261	0.0384279	0.237561	0.0305224	0.0121899	0.0417459	0.0399514	0.254408	0.0102955	0.0928297	0.00137064	0.0847833	0.0420906	0.0248583	0.01035728	42.49212	0.273303	0.636756	1.06539	2.02455	0.15473	0.198946	0.215099	0.0639363	0.272078	0.0952109	0.03603085	0.287456
1628	1	-208.2061	-220.3459	12.13981	1.970228	0.0582032	0.169273	0.249503	0.171164	0.0165462	0.0306374	0.149323	0.123258	0.101576	0.0212953	0.0690922	0.110861	0.0551341	0.229935	0.1366289	0.03948919	0.0128766	0.0203914	0.157473	0.102353	0.00106091	0.00290311	0.00660919	0.0044618	0.172955	0.0736466	0.329056	0.0136536	0.0766875	0.0177602	0.00811221	0.004032247	29.45535	0.289695	0.65181	1.06923	1.98927	0.181205	0.227882	0.200467	0.0281166	0.263207	0.0991224	0.04352144	0.09264967
1629	1	-188.8795	-222.4082	33.52866	2.099798	0.00385608	0.017545	0.00252265	0.00615426	0.00359207	0.0293131	0.022307	0.0213663	0.00271176	0.0281304	0.00189661	0.0329251	0.00849542	0.0245806	0.02200849	0.02092307	3.71129e-05	0.129384	0.0732492	0.11738	0.0111002	6.34162e-05	0.0420023	3.89463e-05	0.132493	0.0879571	0.259419	0.0124839	0.116154	0.0120823	0.0061562	0.005764403	79.63811	0.304903	0.665223	1.0723	1.95758	0.173467	0.105599	0.283898	0.0484838	0.281415	0.107136	0.02668747	0.2159966
1630	1	-190.2028	-219.7017	29.49889	1.650291	0.0424073	0.0342441	0.0540393	0.00286925	0.103633	0.015998	0.0111903	0.0427232	0.0019478	0.0237037	0.0370083	0.0316926	0.0610971	0.0455357	0.03543103	0.03982242	0.00730237	0.044135	0.0211551	0.278972	0.00614443	0.00382342	0.0313323	0.000907507	0.315372	0.0767288	0.0676749	0.00212281	0.11699	0.0145066	0.0128333	0.008740697	34.58521	0.247634	0.6118	1.05815	2.08242	0.122981	0.220586	0.185555	0.0728595	0.22599	0.172028	0.04856312	0.1799863
1631	1	-196.039	-219.9245	23.88554	2.461388	0.0478449	0.00148424	0.00761628	0.00562725	0.0260741	0.0189301	0.0125514	0.0162279	0.0504805	0.0513244	0.0218714	0.0521118	0.0738839	0.0203151	0.02304221	0.0213446	0.00888628	0.194819	0.0418372	0.322267	0.0409757	0.0116891	0.0135192	2.02598e-06	0.0654068	0.033107	0.110308	0.00171222	0.0690052	0.0458264	0.0406393	0.0118234	96.4193	0.342765	0.696545	1.07818	1.88251	0.122752	0.226422	0.215886	0.0685562	0.266563	0.0998209	0.033168	0.35647
1632	1	-200.2358	-217.9039	17.66812	2.717255	0.0376389	0.223774	0.122556	0.0261535	0.0639486	0.0128068	0.0845735	0.0490707	0.058159	0.00847611	0.0204696	0.0633942	0.168814	0.102015	0.106544	0.02753011	0.00135269	0.106868	0.0417107	0.160014	0.0141218	0.00358854	0.0506684	0.00204377	0.266266	0.00570198	0.102058	0.00594726	0.138149	0.025667	0.0758429	0.07366041	14.97759	0.366132	0.714565	1.08071	1.83859	0.17947	0.177019	0.242659	0.0697898	0.278244	0.0528181	0.1011905	0.7279378
1633	1	-197.3624	-219.0465	21.68405	2.556246	0.0158263	0.0511035	0.0157758	0.00460871	0.00836762	0.0752552	0.0683779	0.0753571	0.043511	0.0596315	0.0328857	0.0410168	0.00804015	0.0477489	0.02889017	0.01473624	0.002487	0.130399	0.074958	0.123209	0.00980794	0.00276883	0.0974523	0.00217053	0.21516	0.072529	0.187441	0.00155385	0.0368324	0.0314929	0.0117381	0.02807646	65.76119	0.351725	0.703565	1.07924	1.86547	0.187948	0.173346	0.288783	0.0322513	0.212734	0.104938	0.0428127	0.6557975
1634	1	-210.447	-220.0931	9.646078	3.273471	0.202431	0.0358572	0.0356973	0.557319	0.0306203	0.0892955	0.2041	0.086644	0.11675	0.370842	0.0487969	0.272957	0.0145128	0.0291674	0.1270098	0.0304776	0.0402708	0.0285058	0.0224867	0.252276	0.0332671	0.00458099	0.072901	0.0216045	0.149167	0.00648751	0.151517	0.000633338	0.184161	0.00838304	0.0237586	0.03214558	13.77432	0.409371	0.745627	1.08357	1.76143	0.115713	0.147504	0.274843	0.049613	0.321362	0.0909643	0.06262318	0.5133176
1635	1	-202.2622	-218.588	16.3258	5.455817	0.141688	0.0116608	0.00655521	0.0184073	0.112862	0.0467544	0.292544	0.0168079	0.189783	0.0493499	0.00241321	0.117986	0.0327686	0.0275812	0.06443948	0.03352041	0.018729	0.0827058	0.00928379	0.176837	0.0130601	0.00274165	0.0113314	0.00159665	0.082707	0.0956355	0.279397	0.000123949	0.118535	0.0867869	0.020529	0.012756	21.7086	0.519974	0.814122	1.08243	1.58347	0.124113	0.183294	0.19871	0.0962	0.291636	0.106047	0.04627641	0.2756479
1636	1	-197.5497	-215.8757	18.32601	1.504505	0.0958114	0.230137	0.0982259	0.00625159	0.00515796	0.107432	0.00538611	0.243605	0.00799546	0.0757341	0.124206	0.178556	0.0168941	0.0242564	0.08359443	0.07054108	0.0138611	0.0393146	0.0893016	0.244234	4.6635e-06	0.00161044	0.10619	0.00116585	0.308601	0.0185243	0.104989	0.0282597	0.0256538	0.0175561	0.000734077	0.01016664	25.75915	0.226018	0.589305	1.05069	2.13399	0.136812	0.179409	0.182855	0.0434602	0.329417	0.128047	0.08070772	0.1259686
1637	1	-202.9721	-214.9088	11.93665	5.379411	0.0557327	0.0250446	0.00118481	0.0570892	0.0167898	0.237121	0.115831	0.00344061	0.0161978	0.0961208	0.0849831	0.321952	2.49567e-06	0.172492	0.1420955	0.04310815	0.000879314	0.0447552	0.059696	0.13464	0.0261676	0.00494642	0.0998938	0.00605901	0.328508	0.0454212	0.155668	0.00170675	0.0401055	0.0414743	0.0100783	0.0998874	15.62387	0.517111	0.812518	1.08259	1.58778	0.135455	0.193311	0.256395	0.0558475	0.245703	0.113289	0.1429956	0.698535
1638	1	-211.2264	-218.7223	7.495858	2.779285	0.226386	0.142427	0.204998	0.307712	0.101687	0.0462819	0.293511	0.34418	0.0999758	0.179785	0.102878	0.541103	0.129244	0.0681731	0.2192891	0.1503499	0.000864794	0.178062	0.0945205	0.0738805	0.0207986	0.00385305	0.0236329	0.00150853	0.120346	0.113954	0.179569	0.0268205	0.0817149	0.0585115	0.0219629	0.04064254	12.42923	0.371432	0.718526	1.08119	1.82886	0.140927	0.197052	0.197422	0.0491551	0.284102	0.131342	0.1909925	0.2127965
