Iteration	Replicate_ID	Posterior	Likelihood	Prior	alpha_song	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates_mean	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	er[7]	er[8]	er[9]	er[10]	er[11]	er[12]	er[13]	er[14]	er[15]	extinction_rate	origin_time	rates_song[1]	rates_song[2]	rates_song[3]	rates_song[4]	sf[1]	sf[2]	sf[3]	sf[4]	sf[5]	sf[6]	speciation_rate	turnover
1410	0	-215.7816	-236.793	21.01132	0.9210541	0.165011	0.0255661	0.0480065	0.0218544	0.00496025	0.0705106	0.129739	0.00152072	0.00414117	0.0247247	0.0282839	0.0824112	0.0907614	0.0866152	0.06228327	0.003264862	0.065	0.0292481	0.0932787	0.141096	0.0549945	0.00606116	0.0121829	0.087949	0.0422792	0.215153	0.024999	0.0774075	0.0262083	0.0742962	0.0498457	0.01591502	37.24368	0.120945	0.451665	0.985579	2.44181	0.135949	0.277859	0.237801	0.0749481	0.17134	0.102103	0.01917989	0.8297768
1411	0	-211.8117	-232.9497	21.13799	0.7349202	0.071415	0.0849163	0.0650506	0.045886	0.0394139	0.106279	0.121131	0.138381	0.0390146	0.107438	0.0395521	0.0883684	0.101862	0.0365031	0.09718775	0.03031704	0.0342486	0.0309919	0.0376156	0.0632038	0.0013977	0.000494493	0.0983699	0.116084	0.103707	0.164444	0.0181895	0.00482829	0.00764828	0.212637	0.106141	0.08584746	10.69343	0.0816574	0.379551	0.937152	2.60164	0.132253	0.235241	0.267997	0.0448292	0.234013	0.0856671	0.1161645	0.7390163
1412	0	-205.4229	-230.3025	24.87955	1.205886	0.0430864	0.139694	0.0600936	0.0470541	0.0217728	0.0970968	0.0825482	0.0850576	0.0158339	0.027352	0.0226107	0.00177232	0.0301759	0.111265	0.07233625	0.08424322	0.0718378	0.0367182	0.023451	0.0374062	0.197539	0.000418502	0.00940802	0.0524302	0.154678	0.0941965	0.00460589	0.106427	0.00160772	0.0749674	0.134308	0.01269774	20.61194	0.176118	0.530954	1.02721	2.26572	0.178789	0.167419	0.239708	0.0756558	0.247698	0.0907294	0.09694096	0.1309842
1413	0	-218.0747	-235.1466	17.0719	0.4490312	0.0696254	0.021907	0.00130918	0.0100506	0.0450747	0.0986168	0.152382	0.0751526	0.00315581	0.0727911	0.124773	0.000652243	0.0156704	0.0819778	0.05370644	0.008961834	0.0282019	0.0416416	0.0187181	0.176268	0.00200493	0.000754741	0.0151264	0.0586574	0.291586	0.136127	0.00876875	0.00412557	0.0196439	0.00563214	0.192744	0.009016725	72.13358	0.0243764	0.217346	0.779322	2.97896	0.109401	0.202085	0.306165	0.0987645	0.192861	0.0907236	0.01797856	0.5015266
1414	0	-220.135	-229.2352	9.10024	1.444382	0.145386	0.14236	0.176665	0.323052	0.155661	0.076951	0.131731	0.205975	0.17514	0.118681	0.019075	0.214866	0.498128	0.108365	0.2046195	0.118676	0.0682247	0.0649403	0.132683	0.0236208	0.054578	0.00584289	0.0543741	0.00418563	0.135136	0.265799	0.000707552	0.00103532	0.112859	0.0230397	0.0529737	0.04804821	14.36556	0.216601	0.579029	1.04698	2.15739	0.168687	0.249736	0.175066	0.0415101	0.220941	0.144059	0.1667242	0.2881898
1415	0	-226.8529	-242.8011	15.94823	0.2763788	0.02912	0.0185188	0.10815	0.0816058	0.0286892	0.083562	0.044034	0.0122514	0.189776	0.0760405	0.209311	0.311216	0.0224218	0.0179193	0.07833337	0.04616655	0.0949829	0.0205175	0.0197391	0.00617258	0.0210424	0.0348866	0.0499821	0.0294145	0.0620277	0.257687	0.00695744	0.0940633	0.0394344	0.215905	0.0471877	0.007435132	36.1544	0.00357522	0.0862963	0.553917	3.35621	0.214874	0.160997	0.239817	0.0443216	0.204854	0.135136	0.05360168	0.1387108
1416	0	-214.1238	-238.2502	24.12631	1.694112	0.0177646	0.0529259	0.0877584	0.115874	0.0206989	0.0205285	0.0157279	0.00504348	0.030129	0.0422409	0.0723605	0.0147468	0.0222894	0.134521	0.0549447	-0.07610428	0.141627	0.0897039	0.0739839	0.0854093	0.0685046	0.0087258	0.0127004	0.0915797	0.0828727	0.115946	0.0129524	0.0110122	0.0105518	0.112515	0.0819143	0.2465696	10.87405	0.253812	0.617972	1.06004	2.06817	0.1353	0.114482	0.230724	0.117237	0.233858	0.168399	0.1704653	1.44645
1417	0	-212.6349	-236.3313	23.69646	1.988407	0.14679	0.0946093	0.067206	0.0102584	0.0209686	0.0110058	0.0168176	0.0622406	0.0232447	0.0573745	0.0577831	0.212008	0.0095866	0.15397	0.06905261	0.1542917	0.0549024	0.136352	0.0220065	0.0541821	0.120187	0.0214649	0.0110135	0.139827	0.0544296	0.125919	0.012113	0.00453935	0.136726	0.0315108	0.0748272	0.02571258	10.96261	0.291887	0.653775	1.0697	1.98464	0.158966	0.186746	0.178179	0.0616795	0.299399	0.11503	0.1800043	0.1428443
1418	0	-231.6475	-236.2098	4.562339	1.006074	0.188447	0.0739452	0.123779	0.580921	0.165332	0.190258	0.259364	0.686775	0.957106	0.261698	0.0649613	0.024636	0.113653	0.0308147	0.2231761	0.2947922	0.157012	0.00297831	0.00815717	0.198535	0.104985	0.00486552	0.196043	0.0172058	0.0214014	0.090633	0.0190809	0.0118177	0.0192154	0.144211	0.0038574	0.04679846	7.488386	0.138164	0.47857	1.001	2.38227	0.109015	0.216099	0.235647	0.048726	0.251572	0.138941	0.3415906	0.1370016
1419	0	-216.8077	-235.3425	18.53481	1.002327	0.115255	0.0863817	0.00262602	0.0495276	0.0755809	0.0234916	0.261715	0.280019	0.0853591	0.0363817	0.237261	0.148691	0.000130298	0.0232078	0.1305521	0.1052472	0.0131236	0.0825741	0.005598	0.0960089	0.108087	0.00806699	0.0718576	0.0151492	0.0879991	0.213874	0.0121274	0.0387521	0.0169736	0.0986664	0.131142	0.004148833	10.9017	0.137418	0.47745	1.00038	2.38475	0.141586	0.17879	0.234897	0.0792508	0.289266	0.0762096	0.1093961	0.03792488
1420	0	-212.2912	-242.5461	30.25488	0.4508715	0.0118812	0.0114314	0.0185801	0.00111555	0.0117134	0.00937681	0.0125717	0.0109302	0.0876203	0.0046728	0.0294977	0.0204972	0.0204315	0.051495	0.01691661	-0.004605216	0.112531	0.0067968	0.139075	0.0193426	0.0653228	0.0164903	0.00372375	0.0892192	0.0816807	0.0636471	0.0166309	0.00411876	0.00122947	0.117382	0.26281	0.03107661	78.28311	0.0246849	0.218639	0.780946	2.97573	0.0879972	0.214759	0.252545	0.0552267	0.293798	0.095674	0.02647139	1.17397
1421	0	-204.1	-228.3558	24.25582	3.614456	0.0797546	0.0485692	0.0581101	0.0321147	0.00929788	0.00853179	0.0433573	0.150504	0.0814474	0.133564	0.00408964	0.127717	0.00415289	0.0228165	0.05579217	0.07534474	0.0146658	0.0240073	0.0570317	0.148432	0.1276	0.00189635	0.000654796	0.00310457	0.0888238	0.206042	0.00114445	0.0603207	0.0601933	0.154304	0.0517792	0.01126819	17.39272	0.431841	0.760724	1.08423	1.7232	0.146121	0.208818	0.219428	0.0584366	0.231522	0.135673	0.08661294	0.1300983
1422	0	-223.1675	-231.9784	8.810965	1.020855	0.287187	0.00690367	0.186566	0.387276	0.242321	0.0409823	0.0296708	0.444845	0.459374	0.140431	0.0252531	0.196426	0.0675384	0.248659	0.2657228	0.1389656	0.00660237	0.00244257	0.0612905	0.00802664	0.159747	0.0046751	0.115913	0.0194873	0.118543	0.132202	0.00192495	0.0170623	0.0434678	0.198825	0.10979	0.0544727	7.506894	0.141096	0.482932	1.00337	2.3726	0.196601	0.208043	0.176973	0.0366951	0.255023	0.126665	0.1934383	0.2816025
1423	0	-201.734	-234.3555	32.62153	1.719295	0.00603941	0.00651001	0.0411969	0.0182311	0.0436643	0.058888	0.0142994	0.0193067	0.0162401	0.0551284	0.125635	0.0197629	0.00609416	0.010221	0.03090266	0.03988761	0.0235112	0.020926	0.00766884	0.0161097	0.0646323	0.0144718	0.0153389	0.0449025	0.203821	0.148498	0.0110965	0.0395923	0.048217	0.172086	0.169128	0.002141042	21.00168	0.257299	0.621407	1.06107	2.06022	0.181942	0.136746	0.298227	0.0508056	0.265508	0.0667714	0.04202865	0.05094243
1424	0	-205.1545	-237.6103	32.45585	1.093352	0.0341485	0.000770224	0.0252343	0.0159224	0.00435057	0.00721658	0.111336	0.00514247	0.00924441	0.0058259	0.00306241	0.0334569	0.0031609	0.0238306	0.02549134	0.02275345	0.0793078	0.0515935	0.0726157	0.164177	0.025772	0.0175586	0.0364273	0.152679	0.0727805	0.112896	0.000391619	0.00739447	0.033474	0.112181	0.0607529	0.004935879	79.63707	0.155195	0.503118	1.0139	2.32779	0.150405	0.193118	0.253812	0.042728	0.192012	0.167925	0.02768933	0.1782593
1425	0	-218.5336	-230.3911	11.85756	3.435218	0.212536	0.0789207	0.0423174	0.176664	0.128089	0.232922	0.0035033	0.202445	0.0801287	0.220007	0.086643	0.139762	0.00597708	0.0692298	0.1288477	0.01686792	0.0295475	0.0683053	0.00245376	0.0374007	0.110569	0.0044674	0.044766	0.0462198	0.222477	0.261221	0.00419067	0.0278366	0.00550483	0.0756246	0.059416	0.0721979	10.77381	0.42036	0.753094	1.08396	1.74259	0.146242	0.232014	0.205344	0.0760834	0.213115	0.127201	0.08906581	0.8106129
1426	0	-210.2409	-231.4409	21.19992	1.26419	0.0905451	0.170989	0.0715146	0.0156531	0.0107033	0.0778753	0.0687968	0.0311506	0.136342	0.0178343	0.0296724	0.0601262	0.0290868	0.0158378	0.04227757	0.03530451	0.0186016	0.0163801	0.166373	0.0515881	0.101078	0.0114645	0.0581578	0.038541	0.335598	0.0341066	0.00101732	0.0128232	0.0959343	0.0244862	0.0338506	0.01210414	33.28467	0.186493	0.54394	1.03295	2.23662	0.173314	0.216409	0.223845	0.0791328	0.217296	0.0900037	0.04740865	0.255315
1427	0	-215.8506	-231.9975	16.14684	1.169692	0.0304675	0.0837843	0.271975	0.217911	0.274343	0.0695367	0.0374289	0.417229	0.256363	0.0537161	0.127156	0.0191037	0.103765	0.0984412	0.1217282	0.1172836	0.0366337	0.0860979	0.000660238	0.00667831	0.0839956	0.0126463	0.093109	0.0744193	0.103512	0.121756	0.0126432	2.40525e-05	0.0276792	0.0811091	0.259036	0.04530721	5.720185	0.169518	0.522424	1.02327	2.28478	0.182506	0.183654	0.192345	0.0798136	0.282678	0.0790036	0.1625909	0.2786578
1428	0	-218.2742	-232.9847	14.71055	1.943712	0.0445158	0.111257	0.251745	0.0433637	0.00189539	0.0167347	0.112333	0.440307	0.126595	0.101892	0.0363269	0.0107773	0.163973	0.168928	0.08540898	0.09565271	0.263651	0.0109043	0.0459002	0.0418938	0.12347	0.000608568	0.0256208	0.0341586	0.113317	0.248273	0.000619712	0.0203665	0.0221458	0.00467452	0.0443952	0.05672719	12.24416	0.286462	0.648892	1.06852	1.99613	0.10435	0.213608	0.299407	0.0408167	0.264656	0.0771623	0.1523799	0.3722748
1429	0	-218.3633	-242.017	23.6537	0.3584825	0.0488175	0.0454734	0.0872519	0.0240382	0.0845231	0.00184403	0.154007	0.292626	0.0444579	0.00434523	0.0407116	0.07868	0.000229299	0.0708737	0.07899307	0.06681621	0.144492	0.102245	0.0379874	0.0291778	0.0483361	0.000711388	0.017893	0.116253	0.0923054	0.0905125	0.0231444	0.0139205	0.0109413	0.0877391	0.184341	0.03674985	11.41891	0.0112085	0.150136	0.682142	3.15651	0.0943355	0.140087	0.292952	0.138189	0.200289	0.134147	0.1035661	0.3548445
1430	0	-210.2625	-235.2099	24.94744	1.683802	0.0782688	0.0199399	0.0205721	0.0203069	0.0539287	0.0322536	0.0659617	0.0723127	0.0390974	0.0363523	0.12688	0.00370568	0.0555876	0.00409602	0.04443142	0.02095245	0.157037	0.0400498	0.00331645	0.0500735	0.00803387	0.00715899	0.0520406	0.00693197	0.250207	0.113162	0.00604727	0.0142929	0.093622	0.0695449	0.128482	0.02641189	31.4212	0.252371	0.616542	1.05961	2.07147	0.142715	0.219607	0.227607	0.0405864	0.281345	0.0881403	0.04736433	0.5576324
1431	0	-225.909	-232.5581	6.649086	1.158901	0.0890596	0.126527	0.0521823	0.665361	0.248745	0.110514	0.0303562	0.506422	0.028769	0.284807	0.241914	0.0586258	0.122258	0.106804	0.2373239	0.1705615	0.0695623	0.0318363	0.0775758	0.0597274	0.198684	0.00821957	0.0526355	0.0398973	0.124355	0.219562	0.00207468	0.0199599	0.0102049	0.0145806	0.0711254	0.123674	10.00216	0.167526	0.519806	1.02204	2.29063	0.136471	0.207172	0.243417	0.0907547	0.215778	0.106407	0.2942355	0.4203231
1432	0	-218.492	-238.9657	20.47371	1.053277	0.0509368	0.12074	0.0520561	4.85272e-05	0.0268677	0.0251115	0.000916291	0.0196153	0.0502136	0.245794	0.0707825	0.0722597	0.024891	0.00020042	0.09902206	0.05819946	0.0597999	0.0415059	0.000215615	0.154001	0.00396707	0.0457664	0.00675867	0.122206	0.16406	0.110321	0.0384196	0.0125322	0.0356749	0.114763	0.0900092	0.009858364	31.20048	0.14746	0.4922	1.0083	2.35204	0.11784	0.168641	0.218094	0.0910109	0.238069	0.166345	0.06805783	0.1448528
1433	0	-209.1003	-236.5309	27.43062	0.9267057	0.0798448	0.107901	0.160175	0.100176	0.0249777	0.00173135	0.0757132	0.0425135	0.0813594	0.0597411	0.0170506	0.00349304	0.0020292	0.041113	0.04693799	0.1581423	0.0971994	0.0941812	0.108303	0.00250431	0.0985525	0.00476495	0.000522128	0.0962459	0.0675957	0.140116	0.0198674	0.0437095	0.0700869	0.0758667	0.0804844	0.008445135	9.184129	0.122108	0.453556	0.986708	2.43763	0.170069	0.181343	0.205532	0.0659676	0.282545	0.0945424	0.1665874	0.05069492
1434	0	-211.6253	-234.3362	22.71094	0.4419048	0.0677465	0.149723	0.0331045	0.0767052	0.111267	0.0409747	0.0233832	0.0138481	0.0757394	0.0431354	0.0737552	0.0193218	0.0629551	0.0162355	0.05916708	0.02754263	0.0568509	0.00149749	0.135248	0.0417745	0.0538064	0.00612546	0.0355265	0.0421812	0.210083	0.191398	0.00209055	0.00403451	0.00381014	0.183689	0.0318842	0.001215353	35.39507	0.0231947	0.21231	0.772919	2.99158	0.221566	0.139817	0.211206	0.0443724	0.247168	0.13587	0.02875799	0.04226141
1435	0	-226.5764	-232.4403	5.863861	0.7117578	0.299465	0.359993	0.226762	0.104418	0.60407	0.0136625	0.211104	0.239674	0.39677	0.00562293	0.657348	0.665667	0.0924506	0.205072	0.2321818	0.1370069	0.192095	0.042731	0.0993986	0.0666005	0.184126	0.00250774	7.0024e-05	0.0924387	0.0809045	0.0935686	6.97487e-06	0.0442555	0.014191	0.0471499	0.0399558	0.02081454	6.20523	0.0767013	0.369025	0.929149	2.62512	0.103297	0.18613	0.264711	0.0725407	0.251464	0.121857	0.1578214	0.1318866
1436	0	-221.147	-231.2945	10.14747	8.288795	0.123616	0.127299	0.131491	0.12085	0.288836	0.132596	0.00971532	0.115782	0.183568	0.0759398	0.0958863	0.0629876	0.104471	0.0863349	0.1404617	0.07735263	0.0317442	0.0417966	0.123849	0.0225795	0.142008	0.0055978	0.0256183	0.163952	0.183467	0.0770492	0.00675923	0.00125438	0.0330236	0.0474405	0.0938599	0.03202816	9.117578	0.599367	0.855611	1.07599	1.46903	0.127735	0.139687	0.209079	0.0749053	0.306571	0.142024	0.1093808	0.2928134
1437	0	-210.4117	-237.0099	26.59818	2.165961	0.0790578	0.0095535	0.0186902	0.0943296	0.0257632	0.0354702	0.0127549	0.0536268	0.0350247	0.0146944	0.0542022	0.00209376	0.0254567	0.00112031	0.03958838	0.0342676	0.0039926	0.1512	0.124225	0.0999357	0.052911	0.0200032	0.00864436	0.00562364	0.107115	0.0068219	0.00954288	0.00780794	0.152332	0.192886	0.0569598	0.01695616	51.20297	0.312312	0.671576	1.07364	1.94247	0.142297	0.171397	0.214309	0.0552997	0.268686	0.148011	0.05122377	0.3310214
1438	0	-209.0428	-231.3671	22.32426	2.694201	0.0181487	0.104721	0.077101	0.171606	0.0556603	0.0710818	0.0255906	0.165502	0.0156076	0.017673	0.0242559	0.0181883	0.0683895	0.0814381	0.09504496	0.1023774	0.113557	0.0185751	0.0649812	0.0285092	0.0740412	0.0305655	0.00427852	0.00196115	0.165791	0.279341	0.000233637	0.0104499	0.0505051	0.104026	0.053184	0.02416301	16.57152	0.364128	0.713056	1.08052	1.84229	0.229659	0.211066	0.248261	0.0345271	0.22387	0.0526167	0.1265404	0.190951
1439	0	-211.3243	-231.699	20.37477	1.615736	0.0392977	0.108299	0.108316	0.0140796	0.102665	0.0918502	0.0390309	0.198304	0.244293	0.0892312	0.174426	0.0754924	0.0048373	0.118569	0.1348474	0.1153575	0.0630053	0.0615907	0.0284223	0.0876617	0.169012	0.0240277	0.00756961	0.0468063	0.14554	0.163118	0.00205354	0.0180041	0.031316	0.0803887	0.0714841	0.002274895	8.092683	0.24266	0.606752	1.05655	2.09404	0.0731857	0.205979	0.275614	0.0544548	0.273746	0.117021	0.1176324	0.01933901
1440	0	-209.7023	-230.2788	20.57649	0.4398727	0.0870588	0.00425578	0.030467	0.108088	0.0894991	0.00351093	0.0279446	0.144106	0.0375131	0.0146843	0.0706138	0.0519791	0.222771	0.00329271	0.07736113	0.04098345	0.00196685	0.0238163	0.0264972	0.0745105	0.12959	0.00104956	0.0158137	0.0859048	0.336923	0.231282	0.000481433	0.000930776	0.0310599	0.0190624	0.0211114	0.00950507	26.94853	0.0228617	0.210865	0.771059	2.99521	0.121695	0.151768	0.249493	0.0809541	0.277347	0.118742	0.05048852	0.188262
1441	0	-234.5701	-238.365	3.794903	1.089064	0.0562481	0.1069	0.79904	0.132367	0.0977839	0.104681	0.0137659	0.186333	0.118457	0.00872067	0.0516577	0.17151	0.12174	0.00128601	0.3010857	0.0822564	0.0267613	0.0148731	0.0189206	0.040431	0.338055	0.0316964	0.185535	0.0810787	0.0985081	0.0765329	0.00251861	0.0045647	0.0195751	0.00833321	0.0526163	0.001001372	37.41775	0.154374	0.501977	1.01332	2.33033	0.167293	0.190844	0.251812	0.0215914	0.268324	0.100135	0.08325777	0.01202737
1442	0	-222.01	-230.2921	8.282129	2.504145	0.225329	0.295534	0.249528	0.0447576	0.453164	0.0449997	0.139012	0.152046	0.0732817	0.627832	0.672012	0.143659	0.027652	0.681504	0.2475075	0.2629581	0.00311263	0.018756	0.125624	0.0633966	0.198839	0.00469813	0.0497797	0.107927	0.0551311	0.197105	0.00456818	0.000566217	0.0324691	0.00107627	0.136951	0.02224252	2.569999	0.346849	0.699763	1.07867	1.87471	0.141713	0.182171	0.237729	0.079813	0.241305	0.117269	0.2852006	0.07798905
1443	0	-226.3194	-237.3308	11.01137	1.009107	0.117381	0.155457	0.210792	0.0135352	0.209558	0.26591	0.178855	0.130891	0.110934	0.069835	0.0442918	0.0292302	0.177227	0.00965221	0.1366295	-0.02456394	0.0220299	0.0539219	0.0325649	0.0411753	0.110155	0.0112712	0.0590059	0.095881	0.0508376	0.1357	0.0183403	0.0654909	0.14754	0.115506	0.0405798	0.1545061	14.14569	0.138767	0.479472	1.00149	2.38027	0.197997	0.216688	0.218635	0.0440862	0.219043	0.10355	0.1299422	1.189037
1444	0	-210.227	-233.5683	23.34134	1.31635	0.193642	0.0635522	0.0205753	0.0564573	0.0490048	0.0236845	0.0107736	0.0293725	0.00558227	0.024234	0.108253	0.0210326	0.0587998	0.00266297	0.04531162	0.01739014	0.114156	0.0633799	0.10576	0.0117616	0.0334962	0.0172667	0.000794061	0.118315	0.134782	0.0699328	0.0183455	0.019096	0.0684073	0.0571323	0.167375	0.01538312	56.75173	0.195508	0.554831	1.03753	2.21213	0.158443	0.156186	0.271123	0.0645762	0.229335	0.120336	0.03277326	0.4693803
1445	0	-208.6522	-233.9112	25.25893	2.019249	0.0470839	0.075442	0.141025	0.0527717	0.00034651	0.0320749	0.163577	0.0039935	0.0631448	0.0808229	0.0229925	0.0567076	0.128808	0.00124658	0.06994865	0.05400136	0.169367	0.0482861	0.000908576	0.134995	0.0582934	0.0297498	0.00403194	0.0955738	0.0946066	0.0589835	0.00304921	0.0550661	0.0240505	0.104839	0.1182	0.00753887	11.16512	0.295562	0.657045	1.07046	1.97693	0.0992514	0.18354	0.256943	0.08209	0.267358	0.110817	0.06154023	0.1225031
1446	0	-212.2793	-232.3475	20.06825	0.9347061	0.16692	0.0291045	0.09274	0.0430677	0.0213507	0.136107	0.239131	0.12867	0.158943	0.31883	0.00246762	0.016523	0.0210984	0.0668495	0.1064441	0.06817082	0.20236	0.015829	0.0261924	0.109888	0.00844495	0.0248844	0.0179989	0.0922924	0.143958	0.0906264	0.00906288	0.0343864	0.0366475	0.100596	0.086833	0.003176321	10.70092	0.123749	0.456206	0.988278	2.43177	0.12362	0.178488	0.302928	0.0823502	0.226248	0.0863655	0.07134714	0.04451924
1447	0	-215.5016	-231.095	15.59342	0.9991243	0.123156	0.244965	0.140985	0.0933013	0.183781	0.000389938	0.139356	0.0277347	0.061304	0.084158	0.165257	0.0810315	0.0916335	0.0147816	0.1424286	0.03405266	0.0696179	0.0139917	0.0721855	0.0411189	0.204201	0.011316	0.0698714	0.0563427	0.134998	0.240947	0.00993431	0.00152253	0.0352232	0.0173973	0.0213327	0.005467601	15.18715	0.136779	0.476488	0.999855	2.38688	0.13612	0.221637	0.225772	0.0406965	0.253681	0.122093	0.03952026	0.1383493
1448	0	-211.8526	-235.1097	23.25711	1.436886	0.012505	0.100615	0.087927	0.0258114	0.0236412	0.0896966	0.00561805	0.115351	0.0278112	0.0495843	0.0146276	0.0123413	0.0697966	0.0175219	0.06416002	0.04318097	0.120012	0.0159981	0.0978909	0.121159	0.0845723	0.00104316	0.0254438	0.0644897	0.127967	0.0853525	0.0064308	0.0555018	0.010398	0.127238	0.0565025	0.02827765	27.738	0.215406	0.577702	1.04649	2.1604	0.186597	0.134346	0.239393	0.0870632	0.216174	0.136426	0.07145861	0.3957206
1449	0	-219.3676	-235.1207	15.75311	0.2570405	0.0640651	0.0387087	0.0178859	0.0111432	0.0107702	0.045087	0.0247565	0.122655	0.0107658	0.00394096	0.00506233	0.0708752	0.0028237	0.0105709	0.02577545	0.002972111	0.254366	0.00241599	0.0651812	0.0793046	0.0269499	0.00811013	0.0274332	0.0822641	0.0381914	0.10529	0.000762855	0.0184653	0.0368967	0.0268355	0.227533	0.002189842	450.9795	0.00245625	0.0718195	0.5161	3.40962	0.179432	0.186842	0.203202	0.0633375	0.289758	0.0774291	0.005161953	0.4242275
1450	0	-242.3852	-246.5225	4.137331	0.2115602	0.0322325	0.00397026	0.000587112	0.077969	0.0200798	0.0644359	0.0642985	0.0143819	0.00913761	0.030541	0.024304	0.170035	0.308128	0.0175728	0.05301385	0.001001137	0.0660314	0.00501145	0.237929	0.113513	0.0017489	0.0954259	0.0442017	0.078067	0.0021594	0.0187683	0.00735318	0.0799695	0.0977128	0.0543261	0.0977824	0.001698796	781.0373	0.000774617	0.0406994	0.41315	3.54538	0.167581	0.110275	0.291443	0.0732231	0.257795	0.0996826	0.002699933	0.6291994
1451	0	-195.3463	-231.2989	35.95261	1.15066	0.0105512	0.0169981	0.00224668	0.0264376	0.00436966	0.0172195	0.0152897	0.00786217	0.00439919	0.0032088	0.0172031	0.00843931	0.0135033	0.00561828	0.01699933	0.005657403	0.00536972	0.0136301	0.250558	0.0589239	0.0907247	0.00818527	0.0143741	0.141074	0.213593	0.0826222	0.00634357	0.0117762	0.0103659	0.00565873	0.0868007	0.002855959	164.3641	0.165998	0.517783	1.02108	2.29514	0.184103	0.14515	0.234032	0.0418561	0.272021	0.122838	0.008513362	0.3354678
1452	0	-224.423	-233.0484	8.625459	0.9100388	0.140402	0.177912	0.0486891	0.0576027	0.0726423	0.0322696	0.0912241	0.576484	0.939762	0.126927	0.0632626	0.136468	0.161628	0.069694	0.2476916	0.07219108	0.058757	0.20301	0.0705476	0.0198817	0.0658749	0.0255542	0.0181981	0.0246786	0.0437797	0.234727	0.00226284	0.00685492	0.0541786	0.0457629	0.125932	0.00567721	13.08827	0.118673	0.447935	0.983333	2.45006	0.137749	0.198289	0.30733	0.0609419	0.208705	0.0869845	0.07786829	0.07290785
1453	0	-218.6114	-228.9539	10.34247	3.335405	0.229114	0.130094	0.0248772	0.386035	0.0850391	0.287863	0.335949	0.270401	0.0849179	0.0919135	0.076989	0.261534	0.113722	0.466762	0.1653973	0.1136096	0.00638442	0.0181301	0.0384224	0.179092	0.185346	0.00274873	0.0207616	0.068659	0.213072	0.0483623	0.00208488	0.00171445	0.0946428	0.0641148	0.0564647	0.00999455	5.339293	0.413653	0.748556	1.08374	1.75405	0.148936	0.16762	0.251366	0.0636462	0.21343	0.155003	0.1236041	0.08085936
1454	0	-224.2226	-233.3074	9.084818	0.7893082	0.704752	0.0566839	0.0630215	0.187869	0.27663	0.0157046	0.377978	0.101861	0.0479738	0.060923	0.083784	0.62798	0.0554938	0.436907	0.201595	0.1288078	0.0411605	0.0162982	0.10035	0.0257938	0.16288	0.00924571	0.0156643	0.0576928	0.0785388	0.226137	0.0035084	0.0115513	0.0115132	0.118948	0.120717	0.03669287	8.611054	0.0932817	0.402794	0.953948	2.54998	0.152226	0.215752	0.198794	0.0582992	0.319785	0.0551435	0.1655007	0.2217083
1455	0	-204.0512	-234.6484	30.5972	1.014695	0.0626369	0.0114005	0.0176733	0.0779495	0.0218324	0.0383686	0.00160495	0.00569705	0.0585423	0.00547119	0.0355701	0.100832	0.0196385	0.0797804	0.04346412	0.04234103	0.0958862	0.0432051	0.111667	0.163121	0.029766	0.000576554	0.000329409	0.0763388	0.0872554	0.0501268	0.0277984	0.0498414	0.00418655	0.0584281	0.201473	0.00439228	22.84407	0.139877	0.481125	1.00239	2.37661	0.133398	0.167505	0.265429	0.0987576	0.221547	0.113363	0.04673331	0.09398607
1456	0	-208.9664	-231.3712	22.40483	1.176412	0.00962962	0.0101075	0.0906265	0.120981	0.0668273	0.0240538	0.0635283	0.111671	0.013285	0.00957007	0.0219635	0.022056	0.0653533	0.0949612	0.102204	0.02930114	0.0459405	0.0513802	0.158149	0.00958108	0.115164	0.00253424	0.00663386	0.0559716	0.342912	0.0533918	0.00662443	0.0257136	0.021247	0.0695604	0.0351962	0.001222634	18.22273	0.170752	0.524036	1.02403	2.28118	0.117349	0.131585	0.258097	0.0792733	0.323869	0.0898262	0.03052377	0.04005514
1457	0	-214.4035	-236.0908	21.68735	1.427509	0.0548307	0.0205037	0.0262648	0.00861356	0.233278	0.00885277	0.0823368	0.148286	0.0694335	0.0873574	0.00374678	0.0644328	0.0690159	0.0161753	0.04373181	0.05976781	0.111987	0.0220636	0.0875736	0.108322	0.00535598	0.0152231	0.0933056	0.029919	0.0512399	0.102196	0.00376237	0.107837	0.0118006	0.0621714	0.187242	0.01657286	23.09418	0.213904	0.576028	1.04586	2.1642	0.144398	0.153404	0.208268	0.0641484	0.329473	0.100308	0.07634066	0.2170908
1458	0	-210.0608	-232.1347	22.07391	1.123846	0.02706	0.0638737	0.126237	0.0315452	0.118483	0.0410058	0.0490324	0.0770565	0.0120847	0.0689235	0.0864323	0.00653397	0.00651129	0.0905722	0.03698902	0.06472491	0.0209033	0.168463	0.104761	0.120569	0.0915741	0.00926404	0.00471534	0.0715934	0.0957957	0.121639	0.0148561	0.0103042	0.0111608	0.0380202	0.116381	0.03370732	21.40251	0.160981	0.511054	1.01783	2.31013	0.182088	0.248037	0.201305	0.0634088	0.220759	0.0844022	0.09843222	0.3424419
