Iteration	Replicate_ID	Posterior	Likelihood	Prior	alpha_song	branch_rates	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	er[7]	er[8]	er[9]	er[10]	er[11]	er[12]	er[13]	er[14]	er[15]	extinction_rate	origin_time	rates_song[1]	rates_song[2]	rates_song[3]	rates_song[4]	sf[1]	sf[2]	sf[3]	sf[4]	sf[5]	sf[6]	speciation_rate	turnover
889	0	-259.7137	-251.3161	-8.397662	1.063121	0.08044563	0.0243116	0.0759827	0.0363649	0.0377075	0.0200711	0.0187643	0.0420828	0.0137087	0.0473362	0.0299547	0.0676511	0.168931	0.0144463	0.365383	0.0394341	0.0221814	0.0123449	45.84535	0.149374	0.494936	1.00972	2.34597	0.239562	0.183438	0.174891	0.0800123	0.118999	0.203098	0.03665649	0.3367724
890	0	-262.2533	-255.3979	-6.855475	1.796872	0.08172506	0.05871923	0.0628196	0.0114185	0.00984316	0.0093827	0.0283407	0.0102577	0.110548	0.0623566	0.0106479	0.0920714	0.0062918	0.103669	0.212527	0.225354	0.0444716	0.03550442	17.35193	0.26776	0.631515	1.06396	2.03676	0.183702	0.174656	0.192954	0.073274	0.172968	0.202445	0.09422366	0.3768101
891	0	-251.1494	-248.6624	-2.487022	1.64285	0.1514292	0.1116559	0.0962983	0.211728	0.175186	0.0597706	0.0329992	0.0601563	0.00469616	0.0298964	0.0757661	0.011438	0.00455816	0.0127706	0.171219	0.0493733	0.00414383	0.001287431	11.17266	0.24657	0.610727	1.05781	2.08489	0.23322	0.157188	0.133133	0.115354	0.171953	0.189153	0.1129433	0.01139891
892	0	-266.0184	-253.4081	-12.61036	2.905049	0.08071038	0.08646408	0.0148852	0.0830804	0.0918898	0.0356052	0.0287563	0.0487869	0.0692397	0.0548645	0.0191772	0.0524875	0.0150583	0.042237	0.31276	0.0880629	0.0431088	0.0207446	31.88543	0.38178	0.726131	1.08201	1.81008	0.193059	0.202389	0.229721	0.064347	0.171176	0.139309	0.1072087	0.1934974
893	0	-269.7538	-254.8096	-14.94417	4.55896	0.04290733	0.03525014	0.0691761	0.0963052	0.10443	0.113038	0.101764	0.0638413	0.0328851	0.0337939	0.016117	0.00725315	0.0102479	0.0286932	0.274852	0.020637	0.0269669	0.0001489656	73.17346	0.48266	0.792562	1.08397	1.64081	0.356112	0.200111	0.0751715	0.0452041	0.16975	0.153651	0.0353991	0.004208174
894	0	-252.3724	-247.3561	-5.016334	3.061158	0.132057	0.06350724	0.0356245	0.259779	0.0901312	0.0105383	0.0535981	0.0529609	0.0342187	0.0250608	0.0194905	0.0937672	0.0629071	0.0838986	0.109173	0.0259139	0.0429385	0.002786816	11.46203	0.393939	0.734859	1.0828	1.7884	0.305384	0.239023	0.106494	0.0982142	0.141921	0.108964	0.06629406	0.0420372
895	0	-257.4714	-255.021	-2.45046	2.245511	0.3863969	0.1165554	0.0226743	0.0450781	0.370907	0.0220711	0.0152276	0.0193129	0.00142561	0.0364843	0.030361	0.135055	0.0389778	0.0282614	0.121495	0.0305888	0.0820809	0.01909343	5.942371	0.32092	0.678816	1.07507	1.92519	0.196112	0.300484	0.143129	0.0429078	0.168702	0.148666	0.1356488	0.1407563
896	0	-265.245	-250.6728	-14.57223	1.657564	0.0270747	0.01165567	0.115627	0.0353764	0.151565	0.0704525	0.0363778	0.00134592	0.0728025	0.00293511	0.0798465	0.0673907	0.0347235	0.0172585	0.288867	0.0221534	0.00327819	0.006401237	100.7244	0.248669	0.612842	1.05848	2.08001	0.250806	0.223809	0.167666	0.0928544	0.146206	0.118659	0.0180569	0.3545036
897	0	-270.371	-252.9834	-17.38762	2.006785	0.04395336	0.03851376	0.110295	0.0431067	0.114369	0.0291801	0.0886959	0.0194104	0.000991079	0.0158682	0.0544667	0.033721	0.172878	0.00231661	0.192825	0.0477176	0.0741587	0.02986767	76.89992	0.294083	0.655733	1.07016	1.98002	0.257957	0.189205	0.0857488	0.0980668	0.170242	0.198781	0.06838142	0.4367804
898	0	-257.8197	-247.8867	-9.933014	4.308109	0.07952721	0.08121855	0.0691875	0.123833	0.0630158	0.00066647	0.0160415	0.010648	0.0476768	0.0164151	0.128686	0.0345991	0.0474094	0.0450349	0.311458	0.034142	0.0511864	0.03441372	20.45596	0.470527	0.785232	1.08424	1.66	0.189827	0.23627	0.122403	0.103157	0.215362	0.132981	0.1156323	0.2976134
899	0	-259.2604	-251.8889	-7.371517	1.259147	0.1310694	0.1023861	0.0116769	0.123314	0.129789	0.0606426	0.00793735	0.211366	0.0654634	0.00367028	0.0214213	0.0186601	0.0458193	0.169033	0.0167124	0.0882905	0.0262041	0.01283272	28.85376	0.185608	0.542852	1.03248	2.23906	0.179123	0.229193	0.10008	0.123281	0.18513	0.183194	0.1152188	0.111377
900	0	-270.1617	-263.4896	-6.672034	1.023496	0.1389593	0.05474762	0.0808095	0.0133652	0.189833	0.00333418	0.088428	0.0337908	0.0184872	0.0122727	0.0276472	0.173254	0.096913	0.0821886	0.112432	0.0115414	0.0557026	0.01382812	27.38595	0.141618	0.483702	1.00379	2.37089	0.292124	0.208893	0.15736	0.125029	0.0395435	0.177051	0.06857574	0.2016475
901	0	-261.3164	-249.0231	-12.29325	2.52698	0.0357576	0.01281371	0.0348337	0.209508	0.155352	0.0178435	0.0118131	0.0482366	0.0226831	0.0109928	0.0815183	0.0294456	0.072562	0.0833567	0.211436	0.00335881	0.00706014	0.01877953	36.15295	0.349	0.701445	1.07893	1.87063	0.162109	0.231146	0.117698	0.11189	0.223423	0.153734	0.03159323	0.5944161
902	0	-249.4295	-246.5706	-2.858893	1.973117	0.3249704	0.1130146	0.0240785	0.368948	0.126948	0.0271989	0.00614668	0.00740907	0.0193353	0.0180459	0.0588198	0.0612822	0.0164602	0.0556207	0.0874661	0.105211	0.0170301	0.01794747	7.575351	0.290044	0.652124	1.0693	1.98853	0.252933	0.23916	0.0917338	0.0566172	0.175054	0.184502	0.1309621	0.1370432
903	0	-264.1568	-250.9468	-13.21003	1.44951	0.03939782	0.03451775	0.0147767	0.164	0.0980603	0.00728042	0.00617793	0.0447893	0.0301463	0.0996926	0.00513623	0.00939941	0.131806	0.0448246	0.19841	0.0415597	0.103941	0.02454563	45.35253	0.217416	0.579931	1.04731	2.15534	0.26792	0.214345	0.125261	0.083628	0.207351	0.101495	0.05906338	0.4155812
904	0	-259.1172	-247.2846	-11.83258	1.813973	0.02460892	0.008259621	0.0470932	0.0899021	0.0926944	0.0865369	0.00554269	0.0511837	0.105083	0.0597235	0.0351942	0.010659	0.0831591	0.00568805	0.241305	0.0813819	0.00485296	0.01732034	47.01767	0.27001	0.633652	1.06455	2.03179	0.155593	0.187223	0.124079	0.103655	0.117986	0.311464	0.02557996	0.6771058
905	0	-253.2252	-248.8309	-4.394258	1.730425	0.1843527	0.149546	0.0653285	0.0806131	0.0643351	0.028047	0.0158281	0.0102422	0.0657731	0.0349781	0.00245918	0.0586936	0.0442896	0.0656567	0.243558	0.0270793	0.193119	0.08081583	11.17774	0.258826	0.622901	1.06151	2.05677	0.22553	0.178907	0.160076	0.0955474	0.189322	0.150618	0.2303619	0.3508212
906	0	-271.141	-256.1313	-15.00975	2.151802	0.01546287	0.01251766	0.00562089	0.0678523	0.137811	0.00762852	0.00657397	0.0364397	0.0636722	0.0184888	0.0540983	0.0659081	0.153042	0.135823	0.219286	0.00660373	0.0211508	0.009528507	68.78379	0.310746	0.670243	1.07336	1.94565	0.274802	0.169018	0.141232	0.126249	0.101605	0.187094	0.02204617	0.4322069
907	0	-259.7156	-249.7322	-9.983396	1.573337	0.09792405	0.05926938	0.0225906	0.32571	0.0375048	0.000876909	0.0133989	0.102964	0.0249953	0.0750796	0.0836712	0.0491541	0.0438585	0.0173631	0.0565824	0.134713	0.011538	0.06200676	28.68006	0.236432	0.600325	1.05445	2.10879	0.258153	0.242819	0.0724206	0.146569	0.170276	0.109762	0.1212761	0.5112857
908	0	-261.6455	-248.1404	-13.50512	4.136432	0.04584148	0.03808943	0.0062587	0.200156	0.0346397	0.0588156	0.0198811	0.00980814	0.0746005	0.00717068	0.073849	0.0710949	0.0407488	0.0252216	0.325144	0.0411869	0.0114252	0.002255297	46.43288	0.461704	0.779799	1.08436	1.67414	0.271207	0.219437	0.10272	0.145297	0.168813	0.0925261	0.04034473	0.05590066
909	0	-266.6177	-256.3924	-10.22526	1.805486	0.06763621	0.007825255	0.0900793	0.0659973	0.0745414	0.0934033	0.0250478	0.150941	0.0905752	0.0922339	0.00986904	0.0311675	0.0789538	0.0352425	0.0726207	0.0549888	0.0343387	0.03614849	25.35918	0.268896	0.632596	1.06426	2.03425	0.271037	0.205018	0.104755	0.0809155	0.169897	0.168377	0.04397374	0.8220471
910	0	-257.5122	-248.3027	-9.209462	2.308954	0.05224598	0.01938845	0.0269005	0.00894886	0.035164	0.0293021	0.0096535	0.17228	0.0127289	0.0355043	0.0399378	0.0544762	0.139894	0.246971	0.160759	0.0217096	0.00576948	0.01780793	30.5645	0.327562	0.684302	1.0761	1.91204	0.236126	0.203695	0.0973578	0.0779391	0.18734	0.197542	0.03719638	0.4787543
911	0	-265.1412	-255.9461	-9.195016	0.6877708	0.3303713	0.1504118	0.00596765	0.0779274	0.0316107	0.00377799	0.0631649	0.168504	0.03941	0.0680987	0.0374672	0.000252032	0.0105404	0.0288549	0.0087316	0.415685	0.0400081	0.1889253	11.63306	0.0715782	0.357702	0.920251	2.65047	0.221993	0.211832	0.083537	0.150192	0.167783	0.164663	0.3393372	0.5567481
912	0	-256.7183	-247.1866	-9.531679	1.800363	0.1417184	0.06300035	0.0119596	0.221003	0.113202	0.0136994	0.00351098	0.0160859	0.0520865	0.0268676	0.0551818	0.10668	0.0676264	0.0264272	0.182122	0.0981719	0.00537594	0.003902864	42.37832	0.268221	0.631954	1.06409	2.03574	0.263641	0.259963	0.0907639	0.0846123	0.170054	0.130966	0.06690321	0.05833598
913	0	-261.2214	-251.1075	-10.11392	1.761916	0.08437042	0.0286347	0.00765704	0.224718	0.0203764	0.0123021	0.0256531	0.108435	0.00918706	0.0153454	0.0466225	0.231269	0.0670414	0.0299122	0.0913845	0.0894623	0.0206329	0.01279336	35.21464	0.263098	0.627047	1.06271	2.04715	0.258998	0.281183	0.0846792	0.111194	0.129289	0.134657	0.04142806	0.308809
914	0	-265.3996	-258.7768	-6.622821	4.231106	0.0509396	0.07222351	0.0161145	0.0351435	0.10736	0.0128051	0.0381028	0.0169669	0.0271134	0.0763069	0.0774439	0.1703	0.0918623	0.149135	0.0286093	0.146151	0.00658575	0.004165165	14.67586	0.466624	0.78284	1.0843	1.66624	0.292703	0.217811	0.0962524	0.112502	0.136121	0.144611	0.07638867	0.05452596
915	0	-248.3011	-244.2238	-4.077305	2.829153	0.0769759	0.1158548	0.0144666	0.0843729	0.225774	0.0606802	0.0146766	0.0691873	0.0860535	0.0103399	0.0391713	0.0449044	0.124947	0.0195194	0.17708	0.0169336	0.0118935	0.01428195	12.62272	0.375597	0.721607	1.08153	1.82126	0.269369	0.269879	0.102081	0.0526127	0.12618	0.179878	0.1301368	0.1097457
916	0	-268.3634	-252.3208	-16.04252	1.535478	0.02424722	0.01245783	0.0498803	0.0639709	0.111037	0.0311317	0.00834153	0.0135638	0.0252724	0.0064026	0.0377233	0.206749	0.000790758	0.0437445	0.135424	0.224726	0.0412415	0.007373791	107.3261	0.230751	0.594357	1.05244	2.12245	0.275814	0.157404	0.128046	0.153361	0.132088	0.153288	0.01983162	0.3718199
917	0	-264.9561	-249.2251	-15.73098	1.057127	0.02117721	0.01977039	0.0187037	0.0248908	0.172214	0.0324358	0.00639135	0.00628267	1.05256e-06	0.0495669	0.0195714	0.116254	0.00411996	0.266271	0.182372	0.0789014	0.0220242	0.009509343	93.39569	0.148209	0.493274	1.00886	2.34966	0.20907	0.241135	0.133458	0.113056	0.147743	0.155539	0.02927973	0.3247756
918	0	-270.0313	-251.7684	-18.26289	2.014731	0.01088895	0.007918961	0.0209595	0.106635	0.0947645	0.021903	0.00737042	0.0885725	0.0615739	0.0680268	0.0775328	0.0128363	0.00381411	0.241119	0.0785472	0.0709495	0.0453958	0.001111702	119.489	0.295027	0.656571	1.07035	1.97805	0.230078	0.235172	0.113678	0.0954071	0.163623	0.162043	0.009030663	0.123103
919	0	-261.4712	-255.8106	-5.660572	1.242277	0.1384532	0.05290861	0.0793671	0.0807051	0.0784671	0.0521307	0.0173756	0.0607579	0.0163424	0.0540985	0.00228152	0.0702318	0.0143115	0.00613611	0.113974	0.0432607	0.31056	0.00520986	22.54342	0.182631	0.539164	1.03087	2.24734	0.214373	0.278169	0.115577	0.124454	0.153169	0.114259	0.05811847	0.08964208
920	0	-261.477	-252.5156	-8.961452	3.112736	0.08495277	0.06169316	0.0217937	0.228854	0.0745243	0.0103463	0.00193579	0.0300267	0.107849	0.0843777	0.0350019	0.0452598	0.198635	0.0250523	0.0952676	0.0345641	0.00651203	0.01038186	29.11588	0.3978	0.737585	1.08302	1.7816	0.29754	0.241311	0.0889225	0.110612	0.0943709	0.167244	0.07207502	0.1440424
921	0	-273.5545	-258.0719	-15.48256	3.343675	0.05793906	-0.006409204	0.00484133	0.384961	0.0197109	0.00626301	0.0277416	0.0242146	0.0234265	0.0208595	0.0802297	0.102921	0.0578745	0.059715	0.0187438	0.0885424	0.079955	0.05428425	44.0632	0.414218	0.748941	1.08376	1.75309	0.233452	0.220037	0.0966944	0.122222	0.0956694	0.231925	0.04787504	1.133874
922	0	-262.2876	-252.8674	-9.420241	2.12738	0.055098	0.07954212	0.0144107	0.138201	0.0940684	0.039776	0.0113256	0.00479453	0.0835363	0.0933569	0.0398324	0.00946645	0.0643644	0.0525511	0.308109	0.0239627	0.0222447	0.01864556	21.49677	0.30802	0.66791	1.07287	1.9512	0.244002	0.282648	0.107831	0.0754816	0.124175	0.165863	0.09818768	0.1898971
923	0	-272.193	-249.5038	-22.68923	1.151728	0.007955404	0.00720133	0.0147029	0.237487	0.0126977	0.0103847	0.0187698	0.133376	0.00948737	0.0154218	0.00141183	0.288197	0.0546025	0.00313028	0.0969408	0.0958959	0.00749449	4.262029e-05	249.5096	0.166196	0.518046	1.02121	2.29455	0.221394	0.202419	0.0570666	0.0993978	0.224357	0.195366	0.00724395	0.00588357
924	0	-265.3004	-259.7415	-5.55891	0.6775477	0.1466529	0.04091326	0.0185572	0.0688196	0.0231712	0.0565055	0.00473841	0.0555665	0.082199	0.049561	0.0765909	0.0842405	0.134772	0.0424595	0.173154	0.0219184	0.107746	0.01264566	18.55444	0.0694004	0.352741	0.916255	2.6616	0.265934	0.253358	0.0669409	0.0744102	0.188543	0.150814	0.05355892	0.2361075
925	0	-264.9569	-249.0564	-15.90047	1.316719	0.02933972	0.01518586	0.0328231	0.0725249	0.127246	0.0223806	0.00222595	0.0111586	0.0692213	0.00881986	0.112142	0.189735	0.065186	0.0210553	0.0858665	0.130146	0.0494681	0.04244328	61.43106	0.195571	0.554906	1.03756	2.21196	0.246903	0.242209	0.107618	0.123401	0.17079	0.109079	0.05762914	0.7364899
926	0	-256.9722	-253.1643	-3.807879	1.291627	0.2515554	0.08865636	0.00688666	0.0080368	0.052714	0.0261061	0.00456881	0.0928575	0.0119264	0.0272324	0.0956023	0.133042	0.0976054	0.0882114	0.130805	0.10248	0.121926	0.03842032	11.27422	0.191266	0.54975	1.03542	2.22357	0.403278	0.210877	0.0806476	0.0902013	0.112275	0.102721	0.1270767	0.3023396
927	0	-264.1601	-258.6608	-5.499241	1.557574	0.09116478	0.06485303	0.0566042	0.0999024	0.0196194	0.0302737	0.0126709	0.0522017	0.078405	0.0429081	0.0865167	0.036713	0.05473	0.0505911	0.363553	0.00773782	0.00757339	0.003491361	24.17607	0.234081	0.597867	1.05363	2.11442	0.312933	0.165737	0.138892	0.039049	0.137394	0.205996	0.06834439	0.05108481
928	0	-264.8581	-248.9544	-15.9037	1.435351	0.04128529	0.009667515	0.00974051	0.104894	0.1144	0.00281964	0.00606592	0.0865612	0.202251	0.0280715	0.014409	0.00288118	0.00762469	0.0756841	0.305588	0.0133292	0.0256801	0.01208702	86.36471	0.215161	0.577429	1.04639	2.16102	0.267301	0.193445	0.0823464	0.0954724	0.183299	0.178136	0.02175454	0.5556092
929	0	-268.0313	-253.3579	-14.6734	1.537035	0.07586137	0.06573204	0.0423006	0.22162	0.0290409	0.0147882	0.0471045	0.0308993	0.179935	0.0104137	0.0033325	0.0987556	0.0158349	0.0257771	0.115598	0.0895417	0.0750588	0.02320642	50.1684	0.230987	0.594607	1.05252	2.12188	0.251861	0.153215	0.122543	0.0820284	0.196265	0.194088	0.08893846	0.2609267
930	0	-265.1863	-260.0876	-5.098662	3.465732	0.115693	0.1301852	0.047612	0.235715	0.00315472	0.0110773	0.0353252	0.0904091	0.106636	0.13164	0.0105152	0.094675	0.0214715	0.012433	0.0699693	0.0834233	0.0459431	0.02557517	10.40315	0.422364	0.754439	1.08402	1.73918	0.3371	0.175883	0.115963	0.0593647	0.112399	0.199291	0.1557604	0.1641956
931	0	-278.288	-250.0538	-28.23422	1.585572	0.00484916	0.003504634	0.0264707	0.06786	0.0839778	0.0116499	0.00607293	0.0472348	0.0334801	0.0194614	0.0315401	0.143377	0.0313529	0.00349745	0.278221	0.108171	0.107632	0.001982565	409.5664	0.238244	0.602207	1.05508	2.10447	0.280384	0.230677	0.0967526	0.0888533	0.150962	0.152371	0.005487198	0.3613073
932	0	-271.1634	-250.4843	-20.67918	3.520685	0.06671768	0.008079142	0.0275163	0.123531	0.184882	0.0225907	0.0316979	0.00664153	0.000761771	0.00692907	0.12571	0.0327857	0.120362	0.00405795	0.264696	0.0150001	0.0328375	0.01979189	182.6586	0.425922	0.756812	1.08411	1.73316	0.200872	0.365818	0.130892	0.0448275	0.147037	0.110553	0.02787103	0.710124
933	0	-266.2051	-249.8168	-16.38831	4.514891	0.03543595	0.0121388	0.032808	0.181373	0.0370474	0.0310697	0.017337	0.0742706	0.00672064	0.0133569	0.0500308	0.181783	0.106262	0.022108	0.126263	0.0470788	0.072491	0.009999537	66.95618	0.48059	0.791323	1.08403	1.64406	0.233351	0.26871	0.087002	0.1305	0.122808	0.157628	0.02213834	0.4516841
934	0	-269.2315	-247.2063	-22.02518	4.25401	0.0366567	-0.004786953	0.0280757	0.0879526	0.0393238	0.014728	0.00352269	0.0945819	0.00347907	0.0124346	0.0340688	0.220328	0.167237	0.0283915	0.227397	0.00691673	0.0315639	0.0433541	155.4238	0.467794	0.783559	1.08428	1.66436	0.261014	0.240591	0.109917	0.0910436	0.164084	0.133349	0.03856714	1.12412
935	0	-259.485	-253.7874	-5.697527	1.471825	0.1268854	0.07110755	0.0288966	0.0907085	0.1235	0.0123324	0.0114537	0.122639	0.0305965	0.000860294	0.0514239	0.0845449	0.0195235	0.0420336	0.190308	0.100887	0.0902922	0.02645806	19.22625	0.220937	0.583799	1.04872	2.14654	0.272925	0.26272	0.0909355	0.0892536	0.143481	0.140685	0.09756562	0.2711822
936	0	-271.635	-252.8513	-18.78373	2.39845	0.0165466	0.008810886	0.00666601	0.10638	0.188212	0.0510186	0.00177236	0.136759	0.0246256	0.0219285	0.0502928	0.0934816	0.0199617	0.0571135	0.0989654	0.103863	0.0389598	0.01977846	95.57976	0.336612	0.691642	1.07738	1.89437	0.295646	0.238194	0.0841377	0.130209	0.129914	0.1219	0.02858935	0.6918123
937	0	-250.3332	-247.7077	-2.625569	1.551746	0.1665696	0.1811749	0.045091	0.122903	0.27855	0.0919999	0.0125618	0.0131106	0.0892063	0.0298873	0.0384361	0.0704495	0.0419471	0.0063622	0.115222	0.03668	0.00759335	0.02982633	8.516476	0.233207	0.596949	1.05332	2.11652	0.251851	0.176251	0.166898	0.0528243	0.112582	0.239594	0.2110012	0.1413562
938	0	-274.6627	-260.2192	-14.44343	0.638957	0.02136136	0.01246397	0.0322264	0.149445	0.0193341	0.00935252	0.0300955	0.212277	0.0301663	0.0170447	0.118941	0.00443821	0.0832814	0.101759	0.0548363	0.0964528	0.0403497	0.002129807	72.45396	0.0612296	0.333247	0.899963	2.70556	0.219211	0.211385	0.0881929	0.104989	0.196844	0.179378	0.01459378	0.1459394
939	0	-260.552	-251.0254	-9.526565	1.580562	0.06539041	0.1059816	0.0270234	0.167457	0.0507964	0.12948	0.0127795	0.0208792	0.0148529	0.0288889	0.0427982	0.0769773	0.0344596	0.0523261	0.195362	0.10373	0.0421901	0.007644914	30.12717	0.237504	0.601439	1.05482	2.10624	0.288884	0.196715	0.140022	0.0947235	0.0822738	0.197381	0.1136265	0.06728107
940	0	-256.8078	-249.6408	-7.167034	1.639855	0.09361006	0.02838684	0.0192258	0.260988	0.0561714	0.060839	0.0178176	0.0925293	0.0538861	0.0184199	0.0641774	0.0259234	0.043908	0.05736	0.0685765	0.0945596	0.0656182	0.02209439	25.91523	0.246141	0.610293	1.05768	2.08589	0.216416	0.354046	0.0929314	0.0936685	0.115565	0.127373	0.05048122	0.4376754
941	0	-261.1074	-252.2003	-8.907112	3.531022	0.08800533	0.03067421	0.0634315	0.156086	0.152684	0.0155893	0.0266531	0.0705241	0.085256	0.0303647	0.0606746	0.0150999	0.0526143	0.0038045	0.0543356	0.124644	0.0882386	0.02644929	25.13844	0.426583	0.757251	1.08412	1.73204	0.28819	0.198154	0.122646	0.104899	0.171186	0.114925	0.05712349	0.4630194
942	0	-253.4159	-251.2175	-2.198403	1.550279	0.1651904	0.1258968	0.0344826	0.216483	0.0656185	0.139188	0.0141354	0.0388477	0.0224029	0.0449153	0.0181949	0.0538517	0.126819	0.00013707	0.038681	0.171552	0.0146916	0.1353107	5.899015	0.232986	0.596717	1.05324	2.11705	0.176333	0.277829	0.124065	0.0839528	0.106065	0.231755	0.2612075	0.5180199
943	0	-275.3635	-259.6742	-15.68932	2.773997	0.01243075	0.02730027	0.0355823	0.0728984	0.0234211	0.0702248	0.041657	0.155713	0.130584	0.047587	0.0308853	0.00461744	0.0392263	0.154422	0.0391312	0.146645	0.00740582	0.000762093	65.74599	0.370985	0.718194	1.08115	1.82967	0.263609	0.199716	0.0657134	0.107387	0.154402	0.209172	0.02806236	0.02715713
944	0	-269.2005	-253.2213	-15.97914	2.285019	0.04097061	0.01662257	0.0215237	0.0176446	0.108347	0.0406352	0.0355796	0.105434	0.0534776	0.0243922	0.1024	0.0527716	0.107068	0.0243498	0.174515	0.0764988	0.055364	0.02592921	89.0048	0.325078	0.682261	1.07572	1.91694	0.300272	0.235458	0.0849147	0.09541	0.19813	0.0858146	0.04255178	0.6093565
945	0	-258.2525	-247.4837	-10.76878	0.8454776	0.1669172	0.02137404	0.0888649	0.0157175	0.0146378	0.0103778	0.0191953	0.183078	0.00555992	0.0772821	0.00570975	0.0328159	0.0197365	0.0199318	0.370775	0.0812261	0.0550919	0.00699739	64.73505	0.105193	0.424819	0.968801	2.50119	0.175291	0.285646	0.0905287	0.10678	0.174471	0.167284	0.02837143	0.2466351
946	0	-260.6267	-249.9792	-10.64741	2.305524	0.04144686	0.03184444	0.0321719	0.00706693	0.0939004	0.0178001	0.143271	0.0859256	0.000268944	0.0104309	0.0808358	0.0551321	0.070641	0.0236015	0.197537	0.166588	0.0148289	0.001797049	52.03236	0.327208	0.684011	1.07604	1.91274	0.266673	0.271509	0.104304	0.0712113	0.172825	0.113477	0.03364149	0.05341764
947	0	-257.8434	-251.3294	-6.51392	1.688946	0.3823515	0.04498637	0.0151268	0.157889	0.0182773	0.0605125	0.0319929	0.038986	0.0160062	0.0446161	0.0712936	0.139342	0.110023	0.0230768	0.119109	0.0178119	0.135937	0.06393744	11.6065	0.253091	0.617257	1.05983	2.06982	0.24809	0.256379	0.096954	0.129773	0.156543	0.112262	0.1089238	0.5869923
948	0	-251.382	-249.4068	-1.975138	2.671719	0.1085165	0.1571532	0.0649729	0.149029	0.0791131	0.0543556	0.00188428	0.0194284	0.142629	0.0260689	0.0270103	0.110979	0.109995	0.0474021	0.0396587	0.119053	0.00842089	0.00234105	10.42048	0.362155	0.711563	1.08033	1.84595	0.204051	0.198284	0.164673	0.0764718	0.180129	0.176392	0.1594942	0.01467796
949	0	-258.4531	-256.3802	-2.07286	1.344658	0.2069902	0.1855742	0.0185573	0.0354103	0.149738	0.0015854	0.0208605	0.0251759	0.0531996	0.00486085	0.039537	0.205032	0.0660542	0.0401001	0.0481075	0.131806	0.159975	0.008248727	8.12563	0.200297	0.560477	1.03983	2.1994	0.149277	0.282119	0.117075	0.0970404	0.223707	0.130782	0.1938229	0.04255806
950	0	-270.9004	-248.1289	-22.77152	1.671816	0.01215914	0.002989982	0.0184924	0.074242	0.0651631	0.0878573	0.0159336	0.0313544	0.0420419	0.0371518	0.0387935	0.0385968	0.0895011	0.0559467	0.316253	0.0624071	0.0262651	0.01112471	333.6443	0.250686	0.614863	1.0591	2.07535	0.234897	0.230714	0.162736	0.0645364	0.155555	0.151561	0.01411469	0.7881653
951	0	-267.7701	-250.5663	-17.20371	2.006543	0.0261561	0.007893293	0.036253	0.00392233	0.126367	0.0599161	0.0192807	0.00490633	0.0524975	0.00689972	0.0423971	0.00660667	0.187148	0.0174245	0.11363	0.288929	0.0338214	0.002269938	108.3337	0.294054	0.655708	1.07015	1.98009	0.214428	0.237282	0.131056	0.0842775	0.193506	0.139451	0.01016323	0.223348
952	0	-253.2502	-249.1116	-4.13861	2.499121	0.06922719	0.1116422	0.0575359	0.0687101	0.175292	0.0811307	0.0360701	0.0347167	0.115775	0.0503659	0.0250582	0.0602008	0.0904619	0.0280043	0.112464	0.0417613	0.022453	0.02837151	13.54726	0.346373	0.699389	1.07862	1.87562	0.237668	0.271442	0.116307	0.0602819	0.130239	0.184063	0.1400137	0.2026338
953	0	-255.5314	-248.6845	-6.846814	2.405643	0.07267227	0.07371246	0.0630464	0.0220919	0.14595	0.0298378	0.0053231	0.0427513	0.0285723	0.0220042	0.066203	0.034231	0.107881	0.163079	0.113045	0.142699	0.0132853	0.0123779	19.49888	0.337324	0.692213	1.07747	1.89299	0.233349	0.221595	0.130221	0.0701444	0.170305	0.174385	0.08609036	0.143778
954	0	-263.7791	-253.6503	-10.1288	1.528896	0.06572186	0.03679768	0.0588403	0.0635212	0.113757	0.0266038	0.107679	0.0539581	0.0519045	0.0153217	0.0606777	0.0412311	0.0550034	0.0243899	0.139676	0.0996201	0.0878162	0.06298541	39.44544	0.229752	0.593296	1.05207	2.12488	0.304676	0.196473	0.109819	0.12414	0.152158	0.112733	0.0997831	0.6312233
955	0	-253.7805	-251.4904	-2.29019	1.03887	0.2647673	0.1106662	0.058994	0.0402347	0.0166529	0.0670576	0.0299264	0.159444	0.0560444	0.0215437	0.0200556	0.167332	0.0216836	0.182676	0.093392	0.0552937	0.00966954	0.003464232	10.81018	0.144644	0.488131	1.00615	2.36107	0.168978	0.322193	0.111788	0.118065	0.13227	0.146706	0.1141304	0.03035329
956	0	-257.6357	-252.5026	-5.133078	0.7579003	0.08336195	0.04451779	0.0107472	0.109115	0.116651	0.085938	0.0277889	0.031999	0.0452302	0.00874462	0.082732	0.0315956	0.17081	0.0340423	0.155489	0.00156924	0.0875478	0.01209465	23.71897	0.0865745	0.389615	0.94457	2.57924	0.207731	0.251547	0.0843876	0.147142	0.170409	0.138784	0.05661244	0.2136394
957	0	-265.2494	-254.6886	-10.56075	1.478093	0.05728803	0.06867003	0.032926	0.167799	0.0415258	0.010302	0.022561	0.0962209	0.109568	0.0787788	0.092351	0.0936223	0.119624	0.0153544	0.0678798	0.0293995	0.0220878	0.01302572	34.93159	0.221918	0.584869	1.04911	2.1441	0.328432	0.207539	0.0875264	0.13082	0.140532	0.105151	0.08169575	0.1594418
