Iteration	Posterior	Likelihood	Prior	alpha_song	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates[15]	branch_rates[16]	branch_rates_mean	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	er[7]	er[8]	er[9]	er[10]	er[11]	er[12]	er[13]	er[14]	er[15]	extinction_rate	origin_time	rates_song[1]	rates_song[2]	rates_song[3]	rates_song[4]	sf[1]	sf[2]	sf[3]	sf[4]	sf[5]	sf[6]	speciation_rate	turnover
41700	-227.0993	-240.7715	13.67224	2.970822	0.0126404	0.0541474	0.00560517	0.0517389	0.112699	0.022154	0.125013	0.0395251	0.0855458	0.134706	0.0843977	0.157415	0.049405	0.032422	0.172772	0.0370287	0.08162864	0.05592923	0.0171937	0.13549	0.0681359	0.0764666	0.00785779	0.0184244	0.0410791	0.0180673	0.0456269	0.0205328	0.29899	0.0229668	0.142072	0.0847703	0.00232656	0.008796658	39.92729	0.386992	0.7299	1.08237	1.80074	0.223462	0.279078	0.078995	0.0775191	0.163751	0.177194	0.06472589	0.1359063
41800	-240.1208	-251.4989	11.37802	1.741244	0.0452607	0.265499	0.0316967	0.0832916	0.0280748	0.0207855	0.149764	0.0725199	0.105248	0.0468156	0.0252327	0.135272	0.0624969	0.126316	0.00135111	0.185363	0.06236812	0.03426123	0.0500873	0.00979712	0.1146	0.0408431	0.0655496	0.0406069	0.0275484	0.00323087	0.0367808	0.187397	0.0482743	0.108895	0.153847	0.11011	0.00243364	0.02560651	45.91536	0.260302	0.624338	1.06193	2.05343	0.220763	0.189947	0.119741	0.0942336	0.240598	0.134717	0.05986774	0.427718
41900	-240.2326	-250.8306	10.59799	4.169981	0.0236433	0.0644065	0.0223834	0.029469	0.202423	0.0335458	0.0566433	0.244466	0.0242687	0.203981	0.127907	0.0863722	0.219768	0.0508147	0.095546	0.204235	0.09637755	0.0446895	0.0412997	0.047387	0.160334	0.235925	0.0667702	0.00114042	0.0202947	0.0116186	0.0500682	0.0859017	0.161092	0.0108504	0.0709	0.0214832	0.014935	0.08896103	13.82296	0.463463	0.780889	1.08434	1.67131	0.234959	0.225731	0.195844	0.0502357	0.11061	0.18262	0.1336505	0.6656242
42000	-231.8202	-246.8361	15.01595	2.16206	0.033638	0.160649	0.0413689	0.119428	0.270275	0.0309533	0.148039	0.0406415	0.0902805	0.0913762	0.0412506	0.0825857	0.306665	0.041593	0.0653483	0.0678213	0.1312715	0.09444452	0.0572996	0.108876	0.0314481	0.119532	0.0175935	0.0204258	0.00770105	0.0277587	0.15785	0.163653	0.106492	0.0213366	0.11595	0.0191725	0.0249113	0.001395197	15.15378	0.311882	0.67121	1.07356	1.94335	0.220781	0.271127	0.125853	0.12854	0.129341	0.124357	0.09583972	0.01455761
42100	-239.0766	-242.498	3.421384	1.809036	0.0785211	0.377775	0.00754524	0.335004	0.558521	0.0939814	0.119141	0.00349785	0.245463	0.137221	0.0653128	0.0132671	0.0645703	0.294239	0.0406582	0.340367	0.142675	0.0762985	0.0302238	0.145741	0.114277	0.0154267	0.0179909	0.00282336	0.0771841	0.00403208	0.266167	0.0489306	0.0787831	0.0401778	0.0588711	0.0825054	0.0168655	0.07456369	20.94731	0.269362	0.633039	1.06438	2.03321	0.276908	0.253898	0.110263	0.0499273	0.201879	0.107124	0.1508622	0.4942504
42200	-226.9855	-243.7691	16.78367	3.750086	0.0944915	0.0206909	0.020104	0.0326493	0.113656	0.0890933	0.0582953	0.0639354	0.0715029	0.0789644	0.16127	0.0109361	0.00455621	0.00498234	0.0513462	0.00806067	0.04692056	0.03743294	0.0282375	0.10141	0.0503951	0.0600207	0.0511798	0.00396428	0.0365487	0.0196814	0.135803	0.00371058	0.156394	0.00828701	0.105337	0.212603	0.0264282	0.007060017	52.05241	0.440083	0.766098	1.08435	1.70947	0.262324	0.231922	0.184931	0.0782424	0.14047	0.10211	0.04449296	0.1586772
42300	-248.1813	-254.0005	5.819187	0.6798821	0.0266432	0.125843	0.152375	0.29594	0.0486839	0.0680864	0.275607	0.0860198	0.112392	0.0483995	0.0998461	0.0744686	0.0674789	0.121339	0.184368	0.188376	0.125135	0.0002153307	0.00819662	0.0253153	0.0225226	0.159969	0.0482104	0.00590454	0.0844635	0.0128115	0.221777	0.0842433	0.105214	0.0195359	0.111372	0.012299	0.0781643	0.02785991	35.67246	0.0698973	0.353881	0.917179	2.65904	0.233886	0.221953	0.117925	0.0985024	0.208191	0.119543	0.02807524	0.9923302
42400	-237.9679	-252.9336	14.96571	0.7579705	0.00759281	0.141621	0.00151431	0.028076	0.183596	0.0247356	0.138959	0.0167238	0.0398481	0.0678478	0.140867	0.125619	0.0681639	0.147884	0.0985193	0.190943	0.05938608	0.08735688	0.138306	0.0863024	0.0580624	0.009925	0.000769539	0.0128887	0.0123307	0.00751384	0.176869	0.0839768	0.267765	0.0247234	0.052075	0.0566567	0.011835	0.04379519	15.75177	0.0865895	0.389646	0.944592	2.57917	0.194003	0.117639	0.197816	0.0833398	0.180708	0.226495	0.1311521	0.3339268
42500	-236.7915	-251.9432	15.15166	2.616922	0.0877081	0.0204377	0.01815	0.0141068	0.00877254	0.113217	0.272761	0.00461729	0.0398563	0.0162522	0.154023	0.0361486	0.0282098	0.0327547	0.0457412	0.0307381	0.05722812	0.02195741	0.0743878	0.0205798	0.17081	0.0251839	0.110324	0.00709547	0.000428234	0.000391643	0.136805	0.0293954	0.104468	0.0369697	0.158652	0.00772991	0.116779	0.002337934	78.06127	0.357269	0.707839	1.07984	1.85505	0.255896	0.212047	0.19702	0.0672076	0.14207	0.12576	0.02429534	0.09622971
42600	-230.5869	-247.649	17.06209	1.890616	0.113432	0.0404243	0.103597	0.0146637	0.0793922	0.104244	0.00829492	0.0324638	0.0477278	0.0039545	0.0663806	0.106034	0.0697538	0.0118418	0.144223	0.0594656	0.05312028	0.05200276	0.122184	0.0448817	0.0514585	0.100201	0.00560524	0.0263252	0.0313291	0.00528849	0.107324	0.02132	0.183518	0.0273149	0.214367	0.0490783	0.00980303	0.05114068	29.02592	0.279858	0.642854	1.06699	2.01029	0.176312	0.213965	0.219178	0.0832727	0.164936	0.142337	0.1031434	0.495821
42700	-246.0814	-254.1108	8.02941	2.610125	0.0155045	0.177876	0.0776951	0.440999	0.262136	0.0185757	0.464449	0.0814802	0.336861	0.206645	0.0302593	0.0396052	0.14138	0.0884515	0.0315484	0.0622103	0.1790225	0.09664155	0.00720265	0.11479	0.136429	0.0739369	0.0328159	0.0168627	0.0823264	0.00792376	0.0474101	0.0294538	0.103882	0.0324966	0.246077	0.0376559	0.0307367	0.002311286	16.63232	0.356655	0.707368	1.07978	1.8562	0.19912	0.195013	0.111935	0.167946	0.171878	0.154108	0.09895284	0.02335745
42800	-237.3962	-240.8469	3.450681	2.414538	0.0488451	0.126877	0.00306591	0.501725	0.0733329	0.0135244	0.117859	0.0167517	0.0122882	0.150818	0.0521813	0.120085	0.112512	0.161021	0.0114169	0.0579146	0.1041841	0.03007365	0.0177151	0.110564	0.192471	0.0114619	0.00981296	0.0194433	0.00918171	0.000173687	0.154326	0.0562326	0.243145	0.00981016	0.0619082	0.100275	0.00348039	0.05294999	64.67483	0.338201	0.692915	1.07759	1.8913	0.315803	0.255369	0.0669535	0.087269	0.174871	0.0997343	0.08302363	0.6377701
42900	-247.444	-248.5656	1.121673	1.322826	0.0409917	0.479984	0.131181	0.248724	0.108413	0.00823805	0.0798685	0.136166	0.0825211	0.0749639	0.114075	0.345306	0.112202	0.175007	0.367612	0.00352395	0.1549062	0.01722492	0.0226678	0.146237	0.0650319	0.000313119	0.022327	0.0356865	0.0402251	0.00548362	0.250641	0.0452482	0.0968525	0.00807452	0.189315	0.0507066	0.0211899	0.00974556	38.66829	0.19661	0.556138	1.03807	2.20918	0.203757	0.167265	0.086987	0.122334	0.299664	0.119993	0.02697048	0.3613417
43000	-244.6625	-248.7489	4.086407	2.905261	0.26829	0.0427259	0.425833	0.233301	0.0319251	0.0394542	0.189592	0.143679	9.56124e-05	0.0437055	0.0308723	0.0234584	0.107306	0.269729	0.0507485	0.0810114	0.09333227	0.0237538	0.0535517	0.103518	0.069965	0.0612737	0.0219338	0.0350204	0.0160101	0.000295185	0.13294	0.0900603	0.122536	0.0127443	0.220628	0.0328321	0.0266919	0.1006654	27.63163	0.381797	0.726144	1.08201	1.81005	0.292879	0.206715	0.0920178	0.125396	0.193935	0.0890575	0.1244192	0.8090825
43100	-232.3917	-248.0862	15.69455	1.740469	0.109207	0.0161286	0.0273437	0.00216146	0.0669027	0.0464194	0.0500506	0.262332	0.0250462	0.00156489	0.155883	0.241274	0.177394	0.0934652	0.00797427	0.115362	0.0785733	0.02320324	0.0517243	0.126749	0.0625711	0.0202036	0.00559434	0.000149602	0.0894944	0.00567951	0.175806	0.116645	0.112121	0.0265382	0.107142	0.0156864	0.0838951	0.03868112	16.1531	0.260196	0.624236	1.0619	2.05367	0.224068	0.275382	0.137766	0.0622143	0.196252	0.104318	0.06188436	0.6250549
43200	-235.5828	-247.6419	12.05917	1.774789	0.061923	0.011704	0.131425	0.087652	0.0126232	0.038796	0.0514731	0.00977354	0.100889	0.0969774	0.0537339	0.0700246	0.00712285	0.0191381	0.0672124	0.205112	0.05826269	0.01658702	0.0616289	0.239493	0.226224	0.00281569	0.0480133	0.0373344	0.0163838	0.000739007	0.0517789	0.0799938	0.118608	3.95715e-05	0.0868056	0.0232457	0.0068963	0.00661818	67.98419	0.264825	0.628708	1.06318	2.04329	0.25658	0.192933	0.0818231	0.11777	0.214495	0.136399	0.0232052	0.2852025
43300	-238.6821	-247.9962	9.314125	4.402971	0.263801	0.00359338	0.315413	0.000410353	0.0410735	0.130715	0.125537	0.10955	0.0399271	0.18874	0.108456	0.059322	0.729333	0.0368362	0.0395016	0.0717665	0.1082568	0.2047998	0.0404096	0.0996811	0.0741405	0.00473769	0.0117597	0.00288443	0.0970056	0.0101238	0.129154	0.0803643	0.23299	0.0403189	0.0833051	0.0807631	0.0123618	0.005039193	8.321495	0.475217	0.788085	1.08415	1.65255	0.333064	0.132433	0.0819608	0.0962925	0.240269	0.11598	0.209839	0.02401457
43400	-233.9947	-249.5682	15.57353	2.8694	0.160787	0.00337916	0.00506869	0.134931	0.0209274	0.0970066	0.0390996	0.0894263	0.014014	0.016036	0.0268645	0.0344489	0.0157226	0.0898329	0.0572009	0.0355163	0.0432677	0.01824649	0.0183977	0.12949	0.0166763	0.0352138	0.00542109	0.0129102	0.0348994	0.0029315	0.175984	0.0077149	0.0496679	0.106093	0.202792	0.0725127	0.129295	0.004116261	85.00388	0.378899	0.724031	1.08179	1.81528	0.27873	0.200048	0.134981	0.156801	0.149637	0.0798024	0.02236275	0.1840678
43500	-232.0906	-246.1372	14.04656	1.177922	0.0460496	0.0486504	0.119668	0.00194451	0.000777613	0.0873708	0.0768137	0.123741	7.2285e-05	0.00123798	0.0135708	0.0468977	0.0372992	0.0909148	0.00733717	0.00351151	0.04366158	0.006019844	0.0713835	0.0666042	0.0884278	0.0395836	0.000649807	0.0591068	0.0423162	0.0137122	0.0302662	0.107373	0.0683072	0.0571494	0.243173	0.0612182	0.0507297	0.0008723426	193.5889	0.171029	0.524397	1.02419	2.28038	0.241615	0.285326	0.0920607	0.081133	0.158706	0.141159	0.006892187	0.1265698
43600	-253.0958	-251.0138	-2.082014	4.864119	0.451619	0.227497	0.443598	0.267428	0.0302211	0.140439	0.0487921	0.442703	0.0691431	0.00194777	0.486653	0.60511	0.142014	0.286288	0.203924	0.159093	0.321827	0.12492	0.0237192	0.041204	0.165311	0.0477375	0.0183046	0.00541451	0.0121851	0.0413934	0.0855466	0.093464	0.0582063	0.0611752	0.24841	0.0306535	0.0672751	0.07981754	11.88822	0.496334	0.80063	1.08353	1.6195	0.211848	0.25684	0.150384	0.122517	0.152666	0.105745	0.2047375	0.389853
43700	-239.2748	-249.0511	9.776295	0.9374879	0.0221419	0.00859931	0.099273	0.0102136	0.0451671	0.174625	0.0420342	0.0623206	0.0666792	0.134611	0.0224381	0.196896	0.00602443	0.112961	0.00754211	0.393672	0.07816193	0.01717188	0.0867611	0.336272	0.0156936	0.0441798	0.0324116	0.0587834	0.0495767	0.00824582	0.148433	0.0282084	0.0534537	0.0164104	0.0363383	0.0841919	0.00104106	0.02073538	51.89385	0.124318	0.457121	0.988817	2.42974	0.215533	0.206383	0.0785867	0.106738	0.272057	0.120703	0.03790726	0.5470028
43800	-241.4373	-252.8891	11.45187	0.816381	0.243962	0.0816355	0.264157	0.0227254	0.050597	0.195182	0.012335	0.0860097	0.000126642	0.050386	0.116746	0.0213807	0.0245378	0.126424	0.24516	0.00756178	0.08954722	0.05078996	0.0667725	0.00781865	0.0962872	0.00995415	0.00555939	0.00461787	0.0398185	0.0182203	0.214526	0.049021	0.179109	0.0898389	0.117599	0.052895	0.0479625	0.02619951	42.10538	0.0990394	0.413646	0.961392	2.52592	0.23283	0.139785	0.1221	0.152375	0.202633	0.150276	0.07698948	0.3402999
43900	-246.9401	-248.7689	1.828737	1.175975	0.420724	0.26473	0.0549616	0.0641341	0.0019381	0.438227	0.0689598	0.0822691	0.0141146	0.177041	0.502107	0.294561	0.28367	0.363938	0.152614	0.399981	0.1873127	0.1086209	0.0223723	0.0293567	0.123639	0.00768101	0.138229	0.0180281	0.00278973	0.0131814	0.209952	0.0346306	0.0914819	0.0361676	0.22266	0.0489881	0.000843243	0.01025567	17.8585	0.170672	0.523932	1.02398	2.28142	0.279597	0.230083	0.141596	0.0711573	0.190023	0.0875446	0.1188766	0.08627156
44000	-255.7192	-257.2797	1.560546	1.671628	0.867785	0.100091	0.198538	0.0216617	0.0203131	0.122456	0.269456	0.0276119	0.0693456	0.493738	0.222425	0.11589	0.053462	0.239001	0.118276	0.775951	0.3480155	0.1805439	0.0428211	0.103799	0.0292788	0.0608552	0.0106122	0.0353654	0.0312531	0.0310431	0.111616	0.00701859	0.137982	0.210465	0.166562	0.00465026	0.0166782	0.01139734	12.6883	0.25066	0.614836	1.05909	2.07541	0.119083	0.30746	0.093624	0.106457	0.183299	0.190078	0.1919412	0.05937931
44100	-228.8615	-246.0306	17.16908	2.14408	0.079656	0.040776	0.0176076	0.0331566	0.0126632	0.15021	0.105367	0.0779113	0.00124253	0.131219	0.00616609	0.0262512	0.212484	0.0859403	0.0888741	0.0612742	0.05294186	0.04718955	0.0555427	0.199915	0.0643559	0.0108519	0.0783402	0.00832937	0.013058	0.0163763	0.149993	0.0080842	0.200175	0.0135157	0.159879	0.0167351	0.00484789	0.0144799	28.85932	0.309888	0.66951	1.07321	1.94739	0.236823	0.201215	0.12241	0.11403	0.168481	0.157041	0.06166944	0.2347986
44200	-242.4709	-247.8734	5.402479	1.519885	0.17249	0.00330921	0.13303	0.0255959	0.121256	0.243617	0.266246	0.606362	0.00303912	0.117399	0.0964146	0.300328	0.145957	0.00893904	0.123988	0.0166822	0.1816054	0.05005894	0.100113	0.0623784	0.04689	0.0170876	0.0423596	0.027996	0.0493689	0.00552357	0.239775	0.0307793	0.117605	0.0954835	0.0639351	0.0580052	0.0427	0.009070908	37.75259	0.228378	0.591833	1.05157	2.12822	0.251994	0.20089	0.139441	0.112264	0.182041	0.11337	0.05912985	0.1534066
44300	-240.1544	-245.9542	5.799765	5.117651	0.249818	0.00183037	0.251376	0.100467	0.0707848	0.00733076	0.111223	0.0274662	0.0236609	0.0549621	0.00648338	0.0491573	0.309139	0.171301	0.0768265	0.16892	0.1019346	0.02444049	0.0367042	0.108552	0.00811245	0.0192667	0.0306716	0.00116335	0.0168593	0.021644	0.254072	0.0355042	0.160648	0.0302263	0.19425	0.0655979	0.0167277	0.002947983	37.96737	0.506892	0.806726	1.08309	1.60329	0.234192	0.182091	0.154653	0.091395	0.247677	0.0899931	0.02738847	0.1076359
44400	-238.8518	-250.3467	11.49495	2.038008	0.225086	0.0181051	0.15279	0.0559421	0.0472492	0.0258679	0.127375	0.0166531	0.0056942	0.0532738	0.0763598	0.0453718	0.00382765	0.11241	0.0531126	0.0526338	0.06180491	0.05312803	0.0097453	0.0329219	0.165406	0.0778348	0.0373911	0.0213191	0.0370737	0.00109851	0.176565	0.00546994	0.100906	0.0064614	0.146387	0.175952	0.00546799	0.02907217	57.7606	0.29777	0.658995	1.07091	1.97232	0.203545	0.210143	0.177253	0.0816297	0.173916	0.153513	0.0822002	0.3536751
44500	-244.3695	-246.51	2.1405	2.749139	0.609454	0.0714476	0.258433	0.146512	0.19522	0.388028	0.686182	0.304616	0.019419	0.0785156	0.0368891	0.217343	0.10927	0.0658838	0.0189646	0.00145246	0.2670784	0.1115108	0.0430811	0.0444723	0.0941919	0.0227831	0.0165627	0.00044004	0.076623	0.00140995	0.111205	0.199477	0.112926	0.0706907	0.125856	0.00481115	0.0754697	0.03490849	13.96688	0.368873	0.716619	1.08096	1.83355	0.317431	0.197588	0.0880612	0.0638685	0.23035	0.102701	0.1464193	0.2384146
44600	-221.7505	-247.7532	26.00274	4.27646	0.0426173	0.00018911	0.0510617	0.00587396	0.0253685	0.0340579	0.0182575	0.048003	0.0140441	0.0116237	0.00447313	0.00285589	0.00220868	0.0540422	0.00215	0.0113499	0.02613581	0.005487178	0.0738172	0.0413487	0.0165049	0.0143887	0.00835931	0.011543	0.219215	0.00736921	0.0513608	0.120213	0.0293043	0.0657224	0.249113	0.0478845	0.0438553	0.01214978	103.8042	0.468933	0.784258	1.08427	1.66254	0.193753	0.19592	0.149401	0.0752691	0.224993	0.160664	0.01763696	0.6888818
44700	-215.5824	-244.1143	28.53191	2.594069	0.00998698	0.00267492	0.00645946	0.0278656	0.000767196	0.0173483	0.0077894	0.0120259	0.0225539	0.00141444	0.00517037	0.0149982	0.00693502	0.0424569	0.0133103	7.01348e-05	0.01160794	0.008249427	0.0664416	0.0957494	0.0231357	0.0126116	0.0178306	0.0545439	0.0424377	0.000610352	0.13393	0.142169	0.101821	0.100483	0.150907	0.0493652	0.00796486	0.001189682	238.3365	0.355198	0.706248	1.07962	1.85893	0.162688	0.180975	0.123041	0.12131	0.21594	0.196045	0.009439109	0.1260375
44800	-226.4776	-244.7143	18.23675	1.708154	0.0402517	0.0367179	0.0365135	0.0043273	0.00389532	0.171499	0.00160007	0.0277297	0.0589559	0.107398	0.0166391	0.021486	0.0191427	0.0754525	0.0419668	0.0252173	0.06081379	0.0230948	0.0249809	0.157274	0.00141406	0.00561721	0.00131399	0.00614033	0.0268564	0.00947286	0.218601	0.010203	0.151564	0.0348614	0.229913	0.110602	0.0111849	0.01785799	91.92346	0.255762	0.619897	1.06062	2.06372	0.221892	0.271236	0.0759324	0.0941832	0.228872	0.107885	0.04095278	0.4360628
44900	-228.356	-252.5561	24.20014	2.036146	0.0426813	0.0200356	0.0962941	0.00402635	0.0145036	0.0141755	0.0363711	0.0554579	0.0160699	0.0232853	0.0135293	0.0203726	0.0058245	0.0651638	0.0666064	0.014969	0.03127551	0.01545814	0.0531555	0.338295	0.0658361	0.0386455	0.0402318	0.00523337	0.00108545	0.00976352	0.184572	0.00800576	0.100793	0.00626869	0.0266645	0.0376896	0.0837612	0.004497884	77.37895	0.297552	0.658803	1.07087	1.97278	0.200526	0.18673	0.119997	0.141244	0.220825	0.130678	0.01995603	0.2253897
45000	-226.335	-246.9585	20.62353	1.200297	0.0977507	0.0134088	0.0192762	0.0771697	0.00471021	0.0805035	0.0952999	0.0340297	0.0199291	0.0238447	0.0476712	0.0127712	0.0219293	0.00769892	0.00948696	0.0600624	0.04233675	0.01297292	0.0101359	0.184424	0.137982	0.0044718	0.00985066	0.0153169	0.0074824	0.00967617	0.282586	0.0429057	0.121268	0.0583194	0.0370605	0.0673455	0.0111752	0.00494235	116.6326	0.175107	0.529662	1.02662	2.26861	0.289563	0.244301	0.123277	0.10275	0.17778	0.0623293	0.01791527	0.2758737
45100	-244.4501	-249.0571	4.606965	2.021981	0.217726	0.00174563	0.537299	0.162996	0.0787601	0.528541	0.163236	0.037213	0.0383229	0.135813	0.124992	0.0145101	0.295394	0.105378	0.100918	0.185905	0.202535	0.05200488	0.0490058	0.122894	0.247843	0.0162772	0.0191046	0.0101721	0.0248504	0.0195261	0.0580331	0.222881	0.065286	0.0242091	0.095973	0.00751754	0.016427	0.01546718	24.48959	0.295885	0.657331	1.07053	1.97625	0.232714	0.208933	0.128031	0.0748291	0.207082	0.148411	0.06747205	0.2292383
45200	-235.2809	-247.2374	11.95657	4.276428	0.00375645	0.0684632	0.0103514	0.109901	0.057306	0.0427818	0.105259	0.035119	0.118295	0.313124	0.0313015	0.234877	0.0538936	0.128887	0.0172205	0.0264831	0.0988244	0.02208961	0.042706	0.0492205	0.0781704	0.0015365	0.0751973	0.000153379	0.00370832	0.0150655	0.0748929	0.190255	0.0510675	0.0806085	0.145669	0.115968	0.0757813	0.03661953	21.06547	0.468932	0.784257	1.08427	1.66255	0.233886	0.143586	0.100725	0.106669	0.244702	0.170432	0.05870915	0.623745
45300	-237.7798	-248.1521	10.37226	1.276572	0.0300188	0.0491309	0.0181831	0.0278273	0.409383	0.0915958	0.0456804	0.0242072	0.0410203	0.0175286	0.146208	0.0921266	0.0602965	0.000247847	0.107344	0.0525896	0.08578939	0.01251808	0.044156	0.0564398	0.0216937	0.00755195	0.0217529	0.019384	0.00346727	0.0243347	0.156765	0.00554998	0.143194	0.207525	0.195628	0.0189873	0.0735706	0.02189863	85.66033	0.188656	0.546585	1.03408	2.23068	0.222168	0.236019	0.10514	0.0774834	0.260453	0.0987365	0.03441671	0.636279
45400	-230.4536	-250.1237	19.67009	4.050548	0.0025172	0.0547293	0.0878568	0.0188303	0.00600098	0.0277513	0.0305677	0.00894333	0.0603757	0.00462972	0.0405515	0.0326206	0.00290001	0.0565198	0.022052	0.0143197	0.04380576	0.01652836	0.0363907	0.137984	0.0620046	0.0469702	0.00735782	0.0437566	0.0411879	0.011147	0.095459	0.0149016	0.208646	0.0224759	0.130754	0.0864189	0.0545458	0.00222111	126.5195	0.457118	0.776939	1.08439	1.68155	0.221498	0.251959	0.112133	0.0950722	0.208602	0.110736	0.01874947	0.1184625
45500	-229.2173	-244.1625	14.94519	2.080918	0.00573218	0.0569139	0.0545606	0.0329069	0.0209887	0.0887004	0.0812748	0.118953	0.115667	0.0691408	0.135529	0.177348	0.0554675	0.090592	0.00721084	0.0187616	0.04215701	0.06584069	0.0485161	0.0571824	0.0327376	0.0393139	0.0209552	0.00123108	0.00548582	0.0124365	0.108622	0.0387831	0.129352	0.00937256	0.221345	0.253968	0.0206981	0.006090329	29.71471	0.302746	0.663351	1.07189	1.96201	0.248688	0.263562	0.144576	0.0670563	0.154982	0.121135	0.07193102	0.08466903
45600	-215.2325	-244.6403	29.4079	4.271889	0.0397155	0.0148171	0.042843	0.019676	0.0268566	0.0124008	0.00607159	0.001522	0.00163401	0.0101676	0.0292345	0.00231179	0.000666906	0.00256214	0.00644701	0.0202363	0.01928467	0.01196348	0.033912	0.191741	0.0194808	0.0330566	0.000308296	0.0229937	0.0435107	0.0602337	0.145169	0.0230368	0.0871551	0.0387057	0.260778	0.0300048	0.00991307	0.002051948	134.1007	0.468702	0.784116	1.08427	1.66291	0.263608	0.267706	0.096617	0.0839504	0.147662	0.140457	0.01401543	0.1464064
45700	-234.868	-248.7933	13.92525	2.777012	0.0259144	0.0807399	0.174452	0.0100032	0.00980372	0.131685	0.0151832	0.0532778	0.00367306	0.0611159	0.0172618	0.0284595	0.0724561	0.056172	0.0649701	0.0959862	0.0539989	0.0119218	0.0255232	0.24959	0.0649861	0.0920341	0.000856733	0.00214547	0.0197499	0.0131397	0.186852	0.0712647	0.0228474	0.00653797	0.133627	0.0745974	0.0362479	0.01075546	60.69681	0.37124	0.718383	1.08117	1.82921	0.277499	0.301567	0.0974004	0.055257	0.108574	0.159702	0.02267726	0.474284
45800	-238.2191	-246.0797	7.860533	1.473136	0.260033	0.352346	0.433266	0.0549817	0.0278452	0.214072	0.168668	0.285891	0.00366548	0.398566	0.013582	0.0769393	0.0121896	0.114833	0.0644571	0.0875297	0.1156994	0.05191306	0.0984545	0.0786827	0.0516629	0.0462048	0.00270621	0.0475417	0.0289839	0.0312269	0.285814	0.0349941	0.0666637	0.0154725	0.149526	0.0112384	0.050828	0.05577756	13.67558	0.221143	0.584023	1.0488	2.14603	0.25877	0.162714	0.13005	0.118922	0.208153	0.121391	0.1076906	0.5179426
45900	-261.9946	-249.617	-12.37751	1.570162	0.570309	0.00333601	0.242814	0.0693753	1.05392	0.0801325	0.29144	0.0544807	0.310442	0.0131727	0.984772	0.16696	0.870427	0.177705	0.475166	0.0720475	0.3985852	0.04398471	0.0285841	0.128079	0.114799	0.00281479	0.0284487	0.0583438	0.0149718	0.0211793	0.0486242	0.0359479	0.136803	0.0721794	0.269705	0.0276813	0.0118381	0.01225652	54.94898	0.23596	0.599833	1.05429	2.10992	0.285663	0.26165	0.0988221	0.066428	0.18688	0.100557	0.05624123	0.2179276
46000	-242.0413	-250.0647	8.023386	2.053964	0.0308955	0.0582984	0.0157135	0.140711	0.0851727	0.13124	0.313969	0.17177	0.0909734	0.0890942	0.126786	0.3415	0.209242	0.199756	0.000607199	0.0346961	0.1693723	0.07359706	0.0255351	0.154915	0.0163011	0.0455688	0.0559341	0.0229804	0.133354	0.00116067	0.0896904	0.0444631	0.165046	0.00586599	0.178838	0.0480009	0.0123463	0.02601581	29.93411	0.299632	0.660632	1.07128	1.96845	0.243336	0.251584	0.122413	0.103163	0.155227	0.124276	0.09961288	0.2611692
46100	-233.1195	-241.9143	8.794797	4.67485	0.0129643	0.275252	0.118318	0.0497856	0.111996	0.0140925	0.0243321	0.0957441	0.189537	0.0658395	0.181402	0.014777	0.00995368	0.145141	0.211206	0.199487	0.1074292	0.08148699	0.0214545	0.187248	0.0578871	0.0251345	0.00654344	0.0245986	0.059304	0.00447994	0.0647611	0.0248722	0.0419596	0.0548931	0.194249	0.199144	0.0334701	0.0006857266	22.39142	0.487986	0.795728	1.08382	1.63247	0.255835	0.232213	0.145058	0.0998957	0.161671	0.105328	0.08217271	0.008344943
46200	-248.0209	-249.2086	1.18768	3.342449	0.002542	0.0170086	0.180829	0.104056	0.00425152	1.10089	0.282661	0.301898	0.00520197	0.10731	0.262344	0.213257	0.101444	0.511648	0.0889971	0.183469	0.2551501	0.2374733	0.0636455	0.0215709	0.136026	0.0367451	0.0350964	0.0401084	0.0524167	0.0128485	0.0177497	0.155656	0.0438791	0.0878982	0.182239	0.108049	0.00607112	0.008460376	8.024132	0.414134	0.748884	1.08375	1.75323	0.261197	0.149953	0.126288	0.0533711	0.250095	0.159095	0.2459336	0.03440105
46300	-239.673	-244.1834	4.510377	2.176881	0.00676601	0.49563	0.00388352	0.0760387	0.0712317	0.0952303	0.149707	0.0560006	0.048309	0.0286033	0.222999	0.269556	0.483678	0.0543044	0.209134	0.0379435	0.1212721	0.04118918	0.0447108	0.222679	0.0437925	0.00319308	0.0295241	0.0115032	0.0115357	0.0171853	0.125168	0.0765011	0.104728	0.0254637	0.235059	0.00297997	0.0459768	0.02041832	31.00348	0.313513	0.672595	1.07385	1.94005	0.230664	0.244151	0.0792456	0.149221	0.176485	0.120233	0.06160751	0.3314259
